,Kraken Freckles,Diva Dot,Shanias Dream,Vortex,Kraken Attila,Slingshot Bruno,Stylish Ken,Husky Freckle
08-12-2022 12:43:05.530693,"(2.45, 2.7, 2.5904347826086958)","(31.0, 80.0, 75.71428571428571)","(21.0, 23.0, 21.22222222222222)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.3, 5.05)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.681818181818182)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:06.991111,"(2.45, 2.7, 2.5904347826086958)","(31.0, 80.0, 75.71428571428571)","(21.0, 23.0, 21.22222222222222)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.3, 5.05)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.681818181818182)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:08.380356,"(2.45, 2.7, 2.5904347826086958)","(31.0, 80.0, 75.71428571428571)","(21.0, 23.0, 21.22222222222222)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.3, 5.05)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.681818181818182)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:09.710523,"(2.45, 2.7, 2.5854545454545454)","(31.0, 80.0, 75.71428571428571)","(21.0, 23.0, 21.153846153846153)","(31.0, 95.0, 93.57142857142857)","(4.4, 5.3, 4.991176470588235)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.681818181818182)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:11.111657,"(2.45, 2.68, 2.5828571428571427)","(31.0, 80.0, 79.0)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.57142857142857)","(4.4, 5.3, 4.991176470588235)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.681818181818182)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:12.412017,"(2.45, 2.68, 2.5828571428571427)","(31.0, 80.0, 79.03225806451613)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.3, 4.9818181818181815)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.709302325581395)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:13.873037,"(2.45, 2.68, 2.588235294117647)","(31.0, 80.0, 79.375)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.3, 4.9818181818181815)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.709302325581395)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:15.311129,"(2.45, 2.68, 2.646808510638298)","(31.0, 80.0, 79.48275862068965)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.3, 4.977777777777778)","(4.8, 7.8, 7.584615384615384)","(3.4, 4.8, 4.626666666666666)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:16.807861,"(2.45, 2.7, 2.6515384615384616)","(31.0, 80.0, 79.48275862068965)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.2, 4.977777777777778)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.647058823529411)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:18.266133,"(2.45, 2.7, 2.6452173913043477)","(31.0, 80.0, 79.46428571428571)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.57142857142857)","(4.4, 5.2, 4.977777777777778)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.7465753424657535)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:19.680409,"(2.45, 2.7, 2.647111111111111)","(31.0, 80.0, 79.46428571428571)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.57142857142857)","(4.4, 5.2, 4.977777777777778)","(4.8, 7.8, 7.542857142857143)","(3.4, 4.8, 4.647058823529411)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:20.990592,"(2.45, 2.7, 2.6324137931034484)","(31.0, 80.0, 79.48275862068965)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.2, 4.902127659574468)","(4.8, 7.8, 7.4148148148148145)","(3.4, 4.8, 4.717073170731707)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:22.290814,"(2.45, 2.7, 2.6324137931034484)","(31.0, 80.0, 79.48275862068965)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 93.88888888888889)","(4.4, 5.2, 4.871641791044776)","(4.8, 7.8, 7.4148148148148145)","(3.4, 4.8, 4.717073170731707)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:23.639894,"(2.45, 2.7, 2.6256250000000003)","(31.0, 80.0, 79.48275862068965)","(21.0, 23.0, 21.285714285714285)","(31.0, 95.0, 105.0)","(4.4, 5.2, 4.84516129032258)","(4.8, 7.8, 7.4148148148148145)","(3.4, 4.8, 4.758333333333334)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:25.023041,"(2.45, 2.7, 2.6256250000000003)","(31.0, 80.0, 79.48275862068965)","(21.0, 23.0, 21.285714285714285)","(31.0, 120.0, 103.33333333333333)","(4.4, 5.2, 4.554545454545455)","(4.8, 7.8, 7.484848484848484)","(3.4, 4.9, 4.738095238095238)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:26.409883,"(2.45, 2.7, 2.6256250000000003)","(31.0, 80.0, 79.46428571428571)","(21.0, 23.0, 21.285714285714285)","(31.0, 110.0, 100.0)","(4.4, 5.1, 4.8)","(4.8, 7.8, 7.484848484848484)","(3.4, 4.9, 4.738095238095238)","(31.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:27.842460,"(2.45, 2.7, 2.627741935483871)","(31.0, 80.0, 79.46428571428571)","(19.0, 23.0, 23.5)","(31.0, 110.0, 107.05882352941177)","(4.2, 5.1, 4.713559322033898)","(5.0, 7.8, 7.484848484848484)","(3.5, 4.9, 4.725806451612903)","(41.0, 280.0, 252.5)"
08-12-2022 12:43:29.048740,"(2.3, 2.72, 2.646857142857143)","(31.0, 80.0, 79.46428571428571)","(19.0, 26.0, 21.272727272727273)","(31.0, 110.0, 103.75)","(4.2, 5.1, 4.682608695652174)","(5.0, 7.8, 7.484848484848484)","(3.5, 4.9, 4.789795918367347)","(41.0, 280.0, 243.33333333333331)"
08-12-2022 12:43:30.289577,"(2.3, 2.72, 2.648888888888889)","(31.0, 80.0, 79.46428571428571)","(19.0, 24.0, 21.136363636363637)","(31.0, 110.0, 97.5)","(4.2, 5.1, 4.656923076923077)","(5.0, 7.8, 7.453333333333333)","(3.5, 4.9, 4.774418604651163)","(41.0, 280.0, 243.33333333333331)"
08-12-2022 12:43:31.592734,"(2.3, 2.72, 2.646153846153846)","(31.0, 80.0, 79.48275862068965)","(19.0, 24.0, 21.071428571428573)","(31.0, 110.0, 97.5)","(4.2, 5.1, 4.771428571428571)","(5.0, 7.8, 7.444444444444445)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 268.2352941176471)"
08-12-2022 12:43:32.852076,"(2.3, 2.7, 2.6533333333333333)","(31.0, 80.0, 79.48275862068965)","(19.0, 24.0, 21.01818181818182)","(31.0, 110.0, 97.5)","(4.2, 5.0, 4.8428571428571425)","(5.0, 7.6, 7.409090909090909)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 268.8888888888889)"
08-12-2022 12:43:33.961583,"(2.3, 2.7, 2.6613793103448278)","(31.0, 80.0, 79.48275862068965)","(19.0, 24.0, 21.01818181818182)","(31.0, 110.0, 97.5)","(4.2, 5.0, 4.8428571428571425)","(5.0, 7.6, 7.425)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 255.0)"
08-12-2022 12:43:35.063162,"(2.3, 2.7, 2.6776)","(31.0, 80.0, 79.48275862068965)","(19.0, 24.0, 20.533333333333335)","(31.0, 110.0, 97.5)","(4.2, 5.0, 4.8428571428571425)","(5.0, 7.6, 7.425)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 265.0)"
08-12-2022 12:43:36.182444,"(2.3, 2.7, 2.6580000000000004)","(31.0, 80.0, 79.48275862068965)","(19.0, 24.0, 20.533333333333335)","(31.0, 110.0, 103.33333333333333)","(4.2, 5.0, 4.741666666666666)","(5.0, 7.6, 7.425)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 271.8181818181818)"
08-12-2022 12:43:37.278168,"(2.3, 2.7, 2.6776)","(31.0, 80.0, 79.46428571428571)","(19.0, 24.0, 20.533333333333335)","(31.0, 110.0, 103.33333333333333)","(4.2, 5.0, 4.741666666666666)","(5.0, 7.6, 7.425)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 271.8181818181818)"
08-12-2022 12:43:38.350326,"(2.3, 2.7, 2.6776)","(31.0, 80.0, 79.46428571428571)","(19.0, 24.0, 20.533333333333335)","(31.0, 110.0, 105.0)","(4.2, 5.0, 4.754545454545454)","(5.0, 7.6, 7.88235294117647)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 272.17391304347825)"
08-12-2022 12:43:39.502701,"(2.3, 2.7, 2.6580000000000004)","(31.0, 80.0, 79.52830188679245)","(19.0, 24.0, 20.533333333333335)","(31.0, 110.0, 108.57142857142857)","(4.2, 5.0, 4.699999999999999)","(5.0, 8.0, 7.88235294117647)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 266.1538461538462)"
08-12-2022 12:43:40.630606,"(2.3, 2.7, 2.646470588235294)","(31.0, 80.0, 79.52830188679245)","(19.0, 24.0, 20.533333333333335)","(31.0, 110.0, 108.57142857142857)","(4.2, 5.0, 4.70625)","(5.0, 8.0, 7.8110236220472435)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 206.66666666666666)"
08-12-2022 12:43:41.804586,"(2.3, 2.7, 2.6272)","(31.0, 80.0, 79.52830188679245)","(19.0, 24.0, 20.533333333333335)","(31.0, 110.0, 108.33333333333333)","(4.2, 5.0, 4.754545454545455)","(5.0, 8.0, 7.833333333333333)","(3.5, 4.9, 4.82987012987013)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:42.958490,"(2.3, 2.7, 2.610909090909091)","(31.0, 80.0, 79.52830188679245)","(19.0, 24.0, 20.526315789473685)","(31.0, 110.0, 108.33333333333333)","(4.2, 4.9, 4.754545454545455)","(5.0, 8.0, 7.864)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:44.108550,"(2.3, 2.7, 2.610909090909091)","(31.0, 80.0, 79.52830188679245)","(19.0, 24.0, 20.526315789473685)","(31.0, 110.0, 108.0)","(4.2, 4.9, 4.754545454545455)","(5.0, 8.0, 7.870833333333334)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:45.541570,"(2.3, 2.7, 2.610909090909091)","(31.0, 80.0, 79.56140350877193)","(19.0, 24.0, 20.526315789473685)","(31.0, 110.0, 101.66666666666667)","(4.2, 4.9, 4.754545454545455)","(5.0, 8.0, 7.852631578947368)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:43:46.707456,"(2.3, 2.68, 2.62)","(31.0, 80.0, 79.56140350877193)","(19.0, 24.0, 22.75)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.0, 7.825)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:47.831774,"(2.3, 2.68, 2.586666666666667)","(31.0, 80.0, 79.56896551724138)","(19.0, 28.0, 22.75)","(31.0, 110.0, 100.0)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.0, 7.888)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:49.064776,"(2.3, 2.68, 2.6010526315789475)","(31.0, 80.0, 79.5)","(19.0, 27.0, 26.684210526315788)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.0, 7.888)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:50.281900,"(2.3, 2.66, 2.5933333333333333)","(31.0, 80.0, 79.5)","(19.0, 27.0, 24.93103448275862)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.669230769230769)","(5.0, 8.0, 7.872)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:43:51.505108,"(2.3, 2.66, 2.5885714285714285)","(31.0, 80.0, 79.5)","(19.0, 27.0, 23.666666666666668)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.669230769230769)","(5.0, 8.0, 8.16)","(3.5, 4.9, 4.821951219512195)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:52.782502,"(2.3, 2.66, 2.5885714285714285)","(31.0, 80.0, 79.5)","(20.0, 27.0, 23.666666666666668)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.669230769230769)","(5.0, 8.2, 8.16)","(3.5, 4.9, 4.822891566265061)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:54.002621,"(2.3, 2.66, 2.5933333333333333)","(31.0, 80.0, 79.48979591836735)","(20.0, 27.0, 25.484848484848484)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.16)","(3.5, 4.9, 4.822891566265061)","(41.0, 280.0, 245.625)"
08-12-2022 12:43:55.190905,"(2.3, 2.66, 2.5933333333333333)","(31.0, 80.0, 79.48979591836735)","(20.0, 27.0, 25.484848484848484)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.12)","(3.5, 4.9, 4.7813559322033905)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:43:56.270912,"(2.3, 2.66, 2.5933333333333333)","(31.0, 80.0, 79.5)","(20.0, 27.0, 25.484848484848484)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.16)","(3.5, 4.9, 4.790909090909091)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:43:57.484738,"(2.3, 2.66, 2.5933333333333333)","(31.0, 80.0, 79.59183673469389)","(20.0, 27.0, 24.916666666666668)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.16)","(3.5, 4.8, 4.571428571428571)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:43:58.680898,"(2.3, 2.66, 2.5933333333333333)","(31.0, 80.0, 79.5)","(20.0, 27.0, 25.333333333333332)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.669230769230769)","(5.0, 8.2, 8.16)","(3.5, 4.8, 4.666666666666667)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:43:59.884117,"(2.3, 2.66, 2.6)","(31.0, 80.0, 79.5)","(20.0, 27.0, 25.666666666666668)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.16)","(3.5, 4.7, 4.565217391304348)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:44:01.081276,"(2.3, 2.64, 2.6)","(31.0, 80.0, 79.5)","(20.0, 27.0, 25.823529411764707)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.155555555555555)","(3.5, 4.8, 4.565217391304348)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:44:02.250254,"(2.3, 2.64, 2.625)","(31.0, 80.0, 79.48979591836735)","(20.0, 27.0, 25.823529411764707)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.17142857142857)","(3.5, 4.8, 4.555555555555555)","(41.0, 280.0, 245.625)"
08-12-2022 12:44:03.385839,"(2.3, 2.64, 2.625)","(31.0, 80.0, 79.48979591836735)","(20.0, 27.0, 25.333333333333332)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.666233766233766)","(5.0, 8.2, 8.17142857142857)","(3.5, 4.8, 4.565217391304348)","(41.0, 280.0, 245.625)"
08-12-2022 12:44:04.616588,"(2.3, 2.64, 2.6)","(31.0, 80.0, 79.48979591836735)","(20.0, 27.0, 25.0)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.6499999999999995)","(5.0, 8.2, 8.17142857142857)","(3.5, 4.8, 4.542857142857143)","(41.0, 280.0, 245.625)"
08-12-2022 12:44:05.964462,"(2.3, 2.64, 2.625)","(31.0, 80.0, 79.5)","(20.0, 27.0, 25.0)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.6499999999999995)","(5.0, 8.2, 8.17142857142857)","(3.5, 4.8, 4.529268292682927)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:44:07.299981,"(2.3, 2.64, 2.625)","(31.0, 80.0, 79.5)","(20.0, 27.0, 25.333333333333332)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.6499999999999995)","(5.0, 8.2, 8.176470588235293)","(3.5, 4.8, 4.483333333333333)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:44:08.813694,"(2.3, 2.64, 2.6)","(31.0, 100.0, 87.27272727272727)","(20.0, 27.0, 26.0)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.6499999999999995)","(5.0, 8.2, 8.176470588235293)","(3.5, 4.7, 4.465217391304348)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:44:10.334902,"(2.3, 2.64, 2.6)","(31.0, 100.0, 97.76595744680851)","(20.0, 27.0, 26.0)","(31.0, 110.0, 102.85714285714286)","(4.2, 4.9, 4.512903225806451)","(5.0, 8.2, 8.155555555555555)","(3.5, 4.7, 4.465217391304348)","(41.0, 280.0, 188.33333333333334)"
08-12-2022 12:44:11.909575,"(2.3, 2.64, 2.6025)","(31.0, 100.0, 98.15789473684211)","(20.0, 27.0, 26.0)","(31.0, 110.0, 100.9090909090909)","(4.2, 4.9, 4.657142857142857)","(5.0, 8.2, 8.155555555555555)","(3.5, 4.7, 4.465217391304348)","(41.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:13.319270,"(2.3, 2.64, 2.625)","(31.0, 100.0, 98.15789473684211)","(20.0, 27.0, 26.0)","(31.0, 110.0, 103.75)","(4.2, 4.8, 4.623529411764705)","(5.0, 8.2, 8.155555555555555)","(3.5, 4.7, 4.465217391304348)","(41.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:14.768794,"(2.3, 2.66, 2.6)","(31.0, 100.0, 91.25)","(20.0, 27.0, 26.05263157894737)","(31.0, 110.0, 103.75)","(4.2, 4.8, 4.580487804878048)","(5.0, 8.2, 8.155555555555555)","(3.5, 4.7, 4.457142857142857)","(41.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:16.163261,"(2.3, 2.66, 2.656)","(31.0, 100.0, 97.5)","(20.0, 27.0, 26.05263157894737)","(31.0, 110.0, 103.75)","(4.2, 4.8, 4.568181818181818)","(5.0, 8.2, 8.155555555555555)","(3.5, 4.7, 4.466666666666667)","(41.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:17.445170,"(2.2, 2.66, 2.6412903225806454)","(41.0, 100.0, 97.5)","(19.0, 27.0, 26.05263157894737)","(51.0, 110.0, 97.5)","(4.0, 4.8, 4.534883720930233)","(5.5, 8.2, 8.18)","(3.6, 4.7, 4.478260869565218)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:18.674032,"(2.2, 2.68, 2.6412903225806454)","(41.0, 100.0, 97.5)","(19.0, 27.0, 25.42105263157895)","(51.0, 110.0, 103.75)","(4.0, 4.8, 4.508333333333334)","(5.5, 8.2, 8.174999999999999)","(3.6, 4.7, 4.42)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:19.877701,"(2.2, 2.7, 2.6888)","(41.0, 100.0, 98.51063829787233)","(19.0, 27.0, 25.42105263157895)","(51.0, 110.0, 103.75)","(4.0, 4.8, 4.54390243902439)","(5.5, 8.2, 8.174999999999999)","(3.6, 4.7, 4.416666666666667)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:21.028091,"(2.2, 2.7, 2.6893333333333334)","(41.0, 100.0, 98.51063829787233)","(19.0, 27.0, 24.692307692307693)","(51.0, 110.0, 100.9090909090909)","(4.0, 4.8, 4.530769230769231)","(5.5, 8.2, 8.18)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:22.195480,"(2.2, 2.68, 2.6714285714285717)","(41.0, 100.0, 99.31818181818181)","(19.0, 27.0, 24.272727272727273)","(51.0, 110.0, 117.14285714285714)","(4.0, 4.8, 4.5613636363636365)","(5.5, 8.2, 8.18)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:23.468799,"(2.2, 2.7, 2.6712000000000002)","(41.0, 100.0, 99.34782608695652)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.5613636363636365)","(5.5, 8.2, 8.18)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:24.771096,"(2.2, 2.7, 2.6712000000000002)","(41.0, 100.0, 99.34782608695652)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.530769230769231)","(5.5, 8.2, 8.185714285714285)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:25.897952,"(2.2, 2.68, 2.676)","(41.0, 100.0, 99.54545454545455)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.530769230769231)","(5.5, 8.2, 8.185714285714285)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:27.076940,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.60526315789474)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.530769230769231)","(5.5, 8.4, 8.32258064516129)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:28.221930,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.60526315789474)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.5613636363636365)","(5.5, 8.4, 8.331428571428571)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:29.384111,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72972972972973)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.18181818181819)","(4.0, 4.8, 4.530769230769231)","(5.5, 8.4, 8.331428571428571)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:30.562618,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72222222222223)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.18181818181819)","(4.0, 4.8, 4.5613636363636365)","(5.5, 8.4, 8.331428571428571)","(3.6, 4.7, 4.413636363636364)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:31.732765,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72222222222223)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.18181818181819)","(4.0, 4.8, 4.5613636363636365)","(5.5, 8.4, 8.331428571428571)","(3.6, 4.7, 4.433333333333334)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:32.887266,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72222222222223)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.18181818181819)","(4.0, 4.8, 4.5613636363636365)","(5.5, 8.4, 8.331428571428571)","(3.6, 4.6, 4.433333333333334)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:34.145176,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72222222222223)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.18181818181819)","(4.0, 4.8, 4.5613636363636365)","(5.5, 8.4, 8.327272727272728)","(3.6, 4.6, 4.433333333333334)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:35.432819,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72222222222223)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.18181818181819)","(4.0, 4.8, 4.6038461538461535)","(5.5, 8.4, 8.327272727272728)","(3.6, 4.6, 4.42)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:36.724494,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72222222222223)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.654545454545454)","(5.5, 8.4, 8.327272727272728)","(3.6, 4.7, 4.416666666666667)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:37.848592,"(2.2, 2.68, 2.6733333333333333)","(41.0, 100.0, 99.72222222222223)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.654545454545454)","(5.5, 8.4, 8.327272727272728)","(3.6, 4.7, 4.455555555555556)","(61.0, 280.0, 208.88888888888889)"
08-12-2022 12:44:38.992636,"(2.25, 2.66, 2.655555555555556)","(51.0, 100.0, 99.72222222222223)","(19.0, 27.0, 25.571428571428573)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.336842105263159)","(3.5, 4.7, 4.44)","(61.0, 280.0, 182.22222222222223)"
08-12-2022 12:44:40.073148,"(2.25, 2.68, 2.6742857142857144)","(51.0, 120.0, 116.25)","(19.0, 27.0, 25.333333333333332)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.336842105263159)","(3.5, 4.6, 4.4222222222222225)","(61.0, 280.0, 235.55555555555554)"
08-12-2022 12:44:41.296124,"(2.25, 2.68, 2.668)","(51.0, 110.0, 108.07692307692308)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.336842105263159)","(3.5, 4.6, 4.42)","(61.0, 280.0, 270.6666666666667)"
08-12-2022 12:44:42.428319,"(2.25, 2.68, 2.630434782608696)","(51.0, 110.0, 108.07692307692308)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.336842105263159)","(3.5, 4.6, 4.44)","(61.0, 280.0, 271.25)"
08-12-2022 12:44:43.506903,"(2.25, 2.68, 2.630434782608696)","(51.0, 110.0, 108.07692307692308)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.336842105263159)","(3.5, 4.6, 4.44)","(61.0, 280.0, 271.25)"
08-12-2022 12:44:44.636219,"(2.25, 2.68, 2.630434782608696)","(51.0, 110.0, 108.78378378378379)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.336842105263159)","(3.5, 4.6, 4.414285714285715)","(61.0, 280.0, 262.5)"
