,Spill The Tears,Dragon Pins,Thunder Moon,Madagascar Miss,Brazetti,Rodian Bull,Sidewalk,Coffee Coming,Dynamic Jewel,Scare Campaign,Sunny Ekcels
12-01-2023 16:04:14.489824,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 47.75)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:16.307716,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 47.75)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:18.481964,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 47.75)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:20.331218,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:22.061491,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:23.714607,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:25.352458,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 60.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:26.913249,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:28.593039,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:30.260656,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:31.838143,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.8)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:33.509800,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:35.381481,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:37.215259,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:39.057706,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:40.920795,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:42.655405,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:44.443789,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:46.119525,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:47.732570,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:49.403556,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:51.123178,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:52.846269,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:54.489258,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:56.222211,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:57.793918,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:04:59.349747,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:00.997294,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:02.696505,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:04.317329,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:05.943531,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:07.640087,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:09.199813,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 54.666666666666664)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:10.869652,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 60.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:12.784425,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:14.387384,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:15.973027,"(7.5, 12.5, 10.833333333333334)","(6.5, 12.5, 11.0)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 33.0)","(21.0, 65.0, 61.375)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:17.581638,"(7.5, 12.5, 10.666666666666666)","(6.5, 12.5, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 56.0)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:19.223251,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 56.0)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:20.901686,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 36.5)","(21.0, 65.0, 56.0)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:22.798661,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:24.338302,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:25.946748,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:27.552170,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:29.038913,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:30.508357,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:32.205053,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:34.372748,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:36.690840,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:38.445676,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:40.187237,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:41.768045,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:43.329969,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:44.933863,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:46.464862,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:48.065010,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:49.720689,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:51.494912,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:53.436879,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 60.0, 54.5)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:55.683117,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:05:57.782614,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:06:00.093462,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:06:01.730400,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
12-01-2023 16:06:03.321705,"(7.5, 12.0, 10.666666666666666)","(6.5, 12.0, 10.444444444444445)","(1.75, 1.88, 1.8783561643835616)","(9.0, 13.0, 11.153846153846153)","(21.0, 50.0, 41.0)","(19.0, 40.0, 37.66666666666667)","(21.0, 65.0, 61.14285714285714)","(11.0, 21.0, 19.0)","(91.0, 130.0, 123.57142857142857)","(11.0, 19.5, 18.0)","(101.0, 190.0, 145.0)"
