,Denis The Menace,Kinimakatka,Artificial Blue,Lektra Flying,Nash Bale,Rose Danae,Speedy Mouse,Jayville Menace
04-01-2023 15:58:36.039175,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:37.080451,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:38.148020,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:39.184172,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:40.246431,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:41.295009,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:42.596342,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:43.754984,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:44.872312,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:46.183069,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:47.384098,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:48.602024,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:49.736316,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:50.807204,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:51.946568,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:53.098448,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:54.460004,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:55.661205,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:56.773635,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:57.976031,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:58:59.171441,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:00.366680,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:01.438332,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:02.580870,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:03.828526,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:04.969160,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:06.159568,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:07.471033,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:08.762424,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:10.137308,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:11.227697,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:12.294738,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:13.440083,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:14.540212,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:15.664454,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:16.721354,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:17.766456,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:18.937507,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:20.010067,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:21.112577,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:22.322736,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:23.511519,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:24.668031,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:25.828202,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:26.939885,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:27.961704,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:28.977009,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:30.130960,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:31.297353,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:32.345563,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:33.373282,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:34.498242,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:35.540347,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:36.640800,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:37.764746,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 44.375)","(9.0, 16.0, 15.219999999999999)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:38.868082,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 30.7)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 58.8)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:39.871173,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 27.25)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 80.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:40.958466,"(5.5, 11.5, 10.857894736842105)","(4.6, 7.2, 6.371428571428572)","(14.0, 32.0, 27.25)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:42.103301,"(5.5, 9.4, 8.978947368421053)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:43.279698,"(5.5, 9.4, 8.978947368421053)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:44.444730,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:45.612397,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:46.800656,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:47.958979,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:49.044778,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:50.121889,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:51.241242,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:52.362382,"(5.5, 11.0, 9.53913043478261)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:53.433104,"(5.5, 10.0, 8.280000000000001)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:54.585051,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:55.666790,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:56.744098,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:57.786889,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 15:59:58.879304,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 16:00:00.139696,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 16:00:01.292345,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 12.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 16:00:02.427913,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 13.0, 9.96923076923077)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 16:00:03.599870,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.04)","(5.0, 12.0, 11.8)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.1636363636363636)"
04-01-2023 16:00:04.804992,"(5.5, 10.0, 9.371428571428572)","(4.6, 7.2, 6.371428571428572)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.043478260869565)","(5.0, 13.0, 11.92)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.8, 3.057142857142857)"
04-01-2023 16:00:05.974613,"(5.5, 10.0, 7.7043478260869565)","(4.6, 7.6, 4.628571428571429)","(14.0, 34.0, 28.75)","(5.5, 8.2, 8.043478260869565)","(5.0, 13.0, 11.92)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.555555555555555)","(3.0, 4.6, 3.057142857142857)"
04-01-2023 16:00:07.147635,"(5.5, 10.0, 7.7043478260869565)","(4.6, 7.4, 5.4)","(14.0, 34.0, 28.75)","(5.5, 8.2, 7.653061224489797)","(5.0, 13.0, 11.92)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 14.375)","(3.0, 4.6, 3.057142857142857)"
04-01-2023 16:00:08.196309,"(5.5, 10.0, 7.7043478260869565)","(4.6, 7.4, 7.025)","(14.0, 34.0, 28.75)","(5.5, 8.0, 7.653061224489797)","(5.0, 13.0, 11.92)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 12.0)","(3.0, 4.6, 3.057142857142857)"
04-01-2023 16:00:09.285080,"(5.5, 10.0, 6.964705882352941)","(4.6, 7.4, 6.433333333333334)","(14.0, 34.0, 29.9)","(5.5, 8.0, 6.35)","(5.0, 13.0, 11.92)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 12.0)","(3.0, 4.6, 3.057142857142857)"
04-01-2023 16:00:10.397589,"(5.5, 10.0, 6.964705882352941)","(4.6, 7.4, 6.433333333333334)","(14.0, 34.0, 29.9)","(5.5, 8.0, 6.35)","(5.0, 13.0, 11.92)","(31.0, 85.0, 42.81818181818181)","(9.0, 16.0, 12.0)","(3.0, 4.6, 3.057142857142857)"
