,Dear Demi,Nikkis Moment,Kickstart Jake,Radium,Brownies Girl,What A Knockout,Chunky Ballerina,Prince Capri
07-12-2022 20:57:39.625594,"(2.7, 3.6, 3.3112500000000002)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.600000000000001)","(4.8, 9.8, 9.472727272727273)"
07-12-2022 20:57:40.791966,"(2.7, 3.6, 3.3112500000000002)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.600000000000001)","(4.8, 9.8, 9.472727272727273)"
07-12-2022 20:57:42.051926,"(2.7, 3.6, 3.3112500000000002)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.600000000000001)","(4.8, 9.8, 9.472727272727273)"
07-12-2022 20:57:43.244147,"(2.7, 3.6, 3.3112500000000002)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.2727272727272725)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.91851851851852)","(4.8, 9.8, 9.333333333333334)"
07-12-2022 20:57:44.372531,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 5.833333333333333)","(3.9, 6.2, 5.2727272727272725)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.91851851851852)","(4.8, 9.8, 9.333333333333334)"
07-12-2022 20:57:45.462214,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 5.833333333333333)","(3.9, 6.2, 5.2727272727272725)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.91851851851852)","(4.8, 9.8, 9.333333333333334)"
07-12-2022 20:57:46.651599,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.2631578947368425)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.91851851851852)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:47.835882,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.91851851851852)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:49.176546,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 7.933333333333334)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:50.556786,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:51.805649,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:53.012879,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:54.370018,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:56.032975,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:57.370380,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:57:58.623659,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:00.065679,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:01.535169,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:03.066619,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:04.381327,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:05.787536,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:07.208015,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:08.441186,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:09.759771,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:11.207544,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:12.447500,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:13.701617,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:15.096626,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:16.322083,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:17.558378,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:18.865900,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:20.035721,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:21.279271,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:22.506994,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:23.802340,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:25.152256,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.226315789473684)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:26.463110,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 7.0, 6.26)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:27.724934,"(2.7, 3.6, 3.138)","(71.0, 560.0, 429.3333333333333)","(3.9, 6.6, 6.033333333333333)","(3.9, 6.2, 5.525)","(18.0, 42.0, 37.8)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:29.035361,"(2.7, 3.6, 3.138)","(71.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:30.302554,"(2.7, 3.6, 3.138)","(71.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:31.497059,"(2.7, 3.6, 3.138)","(71.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:32.736657,"(2.7, 3.6, 3.138)","(71.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(18.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:33.926084,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:35.108139,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:36.312299,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:37.787341,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:39.210573,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:40.469367,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:41.805264,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.525)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 9.375)"
07-12-2022 20:58:43.317993,"(2.7, 3.6, 3.138)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 6.2, 5.253846153846154)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.8, 8.22)"
07-12-2022 20:58:44.548406,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 383.6363636363636)","(3.9, 6.6, 5.58)","(3.9, 5.9, 5.253846153846154)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 9.0, 8.5)"
07-12-2022 20:58:45.948244,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 458.94736842105266)","(3.9, 6.6, 5.58)","(3.9, 5.9, 5.253846153846154)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.694736842105264)","(4.8, 10.0, 8.5)"
07-12-2022 20:58:47.233127,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 458.94736842105266)","(3.9, 6.6, 5.58)","(3.9, 5.9, 5.253846153846154)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.5)"
07-12-2022 20:58:48.417447,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 458.94736842105266)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.3428571428571425)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.846153846153847)"
07-12-2022 20:58:49.543934,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.3428571428571425)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.846153846153847)"
07-12-2022 20:58:50.773453,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.3428571428571425)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.846153846153847)"
07-12-2022 20:58:52.215083,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.58)","(3.9, 5.9, 5.033333333333333)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.125)"
07-12-2022 20:58:53.512556,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.58)","(3.9, 5.9, 5.033333333333333)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.125)"
07-12-2022 20:58:54.892805,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.385714285714286)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.833333333333334)"
07-12-2022 20:58:56.332438,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.385714285714286)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.833333333333334)"
07-12-2022 20:58:57.605277,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.64)","(3.9, 5.9, 5.1000000000000005)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.0)"
07-12-2022 20:58:59.155648,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.58)","(3.9, 5.9, 5.1000000000000005)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.0)"
07-12-2022 20:59:00.499169,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.58)","(3.9, 5.9, 5.1000000000000005)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.0)"
07-12-2022 20:59:01.839304,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 380.0)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.428571428571429)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.916666666666668)"
07-12-2022 20:59:03.215718,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 380.0)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.428571428571429)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.916666666666668)"
07-12-2022 20:59:04.554499,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 380.0)","(3.9, 6.6, 5.727272727272727)","(3.9, 5.9, 5.428571428571429)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.916666666666668)"
07-12-2022 20:59:05.936557,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 6.6, 5.18)","(3.9, 5.9, 5.166666666666667)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.916666666666668)"
07-12-2022 20:59:07.289169,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.4714285714285715)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 10.0, 8.883333333333333)"
07-12-2022 20:59:08.541822,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.514285714285714)","(3.9, 5.9, 5.4714285714285715)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.8, 8.676923076923076)"
07-12-2022 20:59:09.802968,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.514285714285714)","(3.9, 5.9, 5.233333333333333)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.6, 8.676923076923076)"
07-12-2022 20:59:11.294201,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.466666666666667)","(3.9, 5.9, 5.233333333333333)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.6, 8.1)"
07-12-2022 20:59:12.689276,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.457142857142856)","(3.9, 5.9, 5.484615384615385)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.6, 8.78)"
07-12-2022 20:59:14.223027,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.457142857142856)","(3.9, 5.9, 5.484615384615385)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.78)"
07-12-2022 20:59:15.616937,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.366666666666666)","(3.9, 5.9, 5.225)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.36)"
07-12-2022 20:59:17.369900,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.530769230769231)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:18.737277,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.530769230769231)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:20.177442,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.530769230769231)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:21.805111,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.366666666666666)","(3.9, 5.9, 5.3)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.36)"
07-12-2022 20:59:23.545287,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.5769230769230775)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:25.329127,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.5769230769230775)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:26.830069,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.366666666666666)","(3.9, 5.9, 5.3)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.36)"
07-12-2022 20:59:28.197089,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:29.504936,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:30.824675,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.428571428571428)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:32.251591,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.366666666666666)","(3.9, 5.9, 5.3)","(19.0, 42.0, 36.75)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.575000000000001)","(4.8, 9.2, 8.36)"
07-12-2022 20:59:33.597115,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.3)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 35.333333333333336)","(91.0, 610.0, 485.0)","(5.5, 9.8, 8.440000000000001)","(4.8, 9.2, 8.75)"
