,Atout,Blue Sparkler,La Bella Figura,Aru And Me,Dazy Sundaze,Ellies Image,Irene Rose,Great Fantasy Nz,Liberty Song
09-01-2023 15:01:33.956570,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.5)"
09-01-2023 15:01:35.415199,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:36.969825,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:38.273403,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:39.573370,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:40.909473,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:42.214051,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:43.472324,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:44.703587,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:45.996589,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:47.247420,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:48.463564,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:49.666786,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:50.820158,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:51.914653,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:53.097937,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:54.254270,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:55.471247,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:56.772636,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:57.976757,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:01:59.145730,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:00.345582,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:01.480516,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:02.601383,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:03.761549,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:04.876012,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:06.009485,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:07.183237,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:08.310514,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:09.395763,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:10.549688,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:11.782856,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:13.101100,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:14.365953,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:15.536706,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.1466666666666665)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:16.698630,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:17.900475,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:19.035607,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:20.200483,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:21.485738,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:22.550976,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:23.702925,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:24.872985,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:26.005869,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:27.167721,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:28.322205,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:29.733130,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:30.857458,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:32.027610,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:33.236184,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:34.366238,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:35.529421,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:36.769737,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:37.875980,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:38.997960,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:40.155399,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:41.292030,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:42.482940,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:43.677614,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:44.774088,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:45.904659,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:47.181947,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:48.316030,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:49.708718,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:50.872169,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:51.962141,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:53.189181,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:54.404542,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:55.645472,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:56.924848,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:58.119418,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:02:59.284048,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:03:00.402738,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:03:01.574851,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:03:02.802190,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
09-01-2023 15:03:04.014923,"(4.8, 5.4, 4.733333333333333)","(11.0, 13.0, 11.666666666666666)","(4.2, 6.2, 5.550000000000001)","(6.0, 8.6, 7.8)","(41.0, 70.0, 54.0)","(101.0, 220.0, 173.33333333333334)","(2.5, 3.3, 3.162)","(16.0, 99999, 99990)","(10.0, 22.0, 20.666666666666664)"
