,Paw Baby,Miss Priddle,Flash Fever,Balts Orson,Redemption Day,Kiah Beach,Miss Verity
07-12-2022 20:48:08.125589,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 24.0, 14.025)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.307692307692307)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:09.103747,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 24.0, 14.025)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.307692307692307)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:10.101126,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 24.0, 14.025)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.307692307692307)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:11.025934,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 24.0, 14.025)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.307692307692307)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:11.946554,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 22.0, 17.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 21.666666666666664)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:12.911364,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 22.0, 17.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:14.039839,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 22.0, 17.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:15.110062,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 22.0, 17.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:16.204216,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 22.0, 17.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:17.336328,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 22.0, 13.826923076923077)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:18.512881,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 22.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:19.550234,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:20.475547,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 21.85)"
07-12-2022 20:48:21.594987,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 29.0, 26.75)"
07-12-2022 20:48:22.679626,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 28.0, 26.75)"
07-12-2022 20:48:23.659898,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 28.0, 26.75)"
07-12-2022 20:48:24.642748,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7023529411764706)","(12.0, 34.0, 18.76923076923077)","(13.0, 28.0, 25.875)"
07-12-2022 20:48:25.586066,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 25.875)"
07-12-2022 20:48:26.585501,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 25.875)"
07-12-2022 20:48:27.576050,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.8125)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:28.619112,"(7.0, 10.0, 8.92)","(10.0, 13.0, 12.375)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:29.618816,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:30.629194,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:31.639530,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:32.664358,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:33.690171,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:34.757734,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:36.085227,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:37.146691,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:38.241873,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:39.440792,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:40.553635,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.7094117647058824)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.73913043478261)"
07-12-2022 20:48:41.634990,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6400000000000001)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 21.15)"
07-12-2022 20:48:42.687853,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.78, 1.6404545454545456)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 21.15)"
07-12-2022 20:48:43.720895,"(7.0, 10.0, 8.92)","(10.0, 13.5, 10.852941176470589)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.77, 1.6404545454545456)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.863636363636363)"
07-12-2022 20:48:44.741619,"(7.0, 10.0, 8.92)","(10.0, 13.0, 11.636363636363637)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.77, 1.6436842105263159)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 21.184210526315788)"
07-12-2022 20:48:45.757854,"(7.0, 10.0, 8.92)","(10.0, 13.0, 11.636363636363637)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.77, 1.6436842105263159)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 21.184210526315788)"
07-12-2022 20:48:46.725407,"(7.0, 10.0, 8.92)","(10.0, 13.0, 11.636363636363637)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.77, 1.6436842105263159)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 21.184210526315788)"
07-12-2022 20:48:47.809449,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.77, 1.6795238095238094)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:48.923272,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.7281632653061225)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:50.053165,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.7281632653061225)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:51.182513,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.7281632653061225)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:52.331097,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6588888888888889)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:53.445163,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6733333333333333)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:54.446073,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6733333333333333)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:55.463162,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.64625)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:56.443840,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.64625)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:57.411843,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.64625)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:58.478810,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6857142857142857)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:48:59.579451,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.708)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:00.842757,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.708)","(12.0, 34.0, 18.76923076923077)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:01.955441,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 16.75)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6857142857142857)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:03.074770,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 19.416666666666668)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6877777777777778)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:04.088347,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 19.416666666666668)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6877777777777778)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:05.113908,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 19.416666666666668)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6877777777777778)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:06.253026,"(7.0, 10.0, 8.92)","(10.0, 13.0, 10.580645161290322)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6877777777777778)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:07.401006,"(7.0, 10.0, 8.92)","(10.0, 12.5, 11.666666666666666)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.700909090909091)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:08.607630,"(7.0, 10.0, 8.92)","(10.0, 12.5, 11.666666666666666)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6949999999999998)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:09.612256,"(7.0, 10.0, 8.92)","(10.0, 12.5, 11.666666666666666)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6949999999999998)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:10.676247,"(7.0, 10.0, 8.92)","(10.0, 12.5, 11.666666666666666)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6949999999999998)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:11.724277,"(7.0, 10.0, 8.92)","(10.0, 12.5, 11.666666666666666)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.700909090909091)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:12.802111,"(7.0, 10.0, 8.92)","(10.0, 12.5, 11.666666666666666)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6588888888888889)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 21.184210526315788)"
07-12-2022 20:49:13.860834,"(7.0, 10.0, 8.92)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6733333333333333)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:14.954306,"(7.0, 10.0, 8.92)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6733333333333333)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:16.016426,"(7.0, 10.0, 8.92)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.6733333333333333)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:17.186984,"(7.0, 10.0, 8.92)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.64625)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:18.346752,"(7.0, 10.0, 8.92)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.76, 1.701111111111111)","(12.0, 34.0, 20.941176470588236)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:19.441590,"(7.0, 10.0, 8.92)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.75, 1.693103448275862)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:20.801386,"(7.0, 10.0, 8.92)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.75, 1.693103448275862)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:22.059496,"(7.0, 10.0, 8.83)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 19.5)","(7.0, 13.0, 11.8)","(1.5, 1.75, 1.707142857142857)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.92857142857143)"
07-12-2022 20:49:23.208075,"(7.0, 10.0, 8.83)","(10.0, 12.5, 10.428571428571429)","(12.0, 20.0, 14.82)","(7.0, 13.0, 12.118518518518519)","(1.5, 1.75, 1.6824999999999999)","(12.0, 34.0, 21.666666666666664)","(13.0, 27.0, 20.09375)"
07-12-2022 20:49:24.490178,"(7.0, 10.0, 8.245)","(10.0, 12.5, 10.23076923076923)","(12.0, 20.0, 14.82)","(7.0, 13.0, 12.493617021276595)","(1.5, 1.75, 1.691304347826087)","(12.0, 34.0, 18.42105263157895)","(13.0, 27.0, 21.475)"
07-12-2022 20:49:25.802082,"(7.0, 10.0, 8.097560975609756)","(10.0, 12.5, 10.23076923076923)","(12.0, 20.0, 18.57142857142857)","(7.0, 13.0, 11.6)","(1.5, 1.75, 1.7064516129032257)","(12.0, 34.0, 29.666666666666664)","(13.0, 27.0, 24.1875)"
07-12-2022 20:49:26.944764,"(7.0, 9.8, 9.575000000000001)","(10.0, 12.5, 10.23076923076923)","(12.0, 19.0, 18.57142857142857)","(7.0, 13.0, 11.6)","(1.5, 1.75, 1.698076923076923)","(12.0, 30.0, 29.666666666666664)","(13.0, 25.0, 24.1875)"
07-12-2022 20:49:28.019535,"(7.0, 9.8, 9.575000000000001)","(10.0, 12.5, 10.23076923076923)","(12.0, 19.0, 18.57142857142857)","(7.0, 13.0, 11.88)","(1.5, 1.75, 1.69)","(12.0, 30.0, 29.666666666666664)","(13.0, 25.0, 24.40909090909091)"
07-12-2022 20:49:29.229129,"(7.0, 9.8, 9.48)","(10.0, 12.5, 10.626984126984127)","(12.0, 19.0, 18.5)","(7.0, 13.0, 12.066666666666666)","(1.5, 1.75, 1.6978260869565216)","(12.0, 30.0, 25.40983606557377)","(13.0, 25.0, 21.208333333333332)"
07-12-2022 20:49:30.326065,"(7.0, 10.0, 7.987234042553191)","(10.0, 12.5, 10.626984126984127)","(12.0, 19.0, 18.57142857142857)","(7.0, 13.0, 11.25)","(1.5, 1.75, 1.729)","(12.0, 30.0, 25.40983606557377)","(13.0, 25.0, 20.45)"
07-12-2022 20:49:31.437470,"(7.0, 10.0, 8.088888888888889)","(10.0, 12.5, 10.626984126984127)","(12.0, 19.0, 18.57142857142857)","(7.0, 13.0, 12.052631578947368)","(1.5, 1.75, 1.7425)","(12.0, 30.0, 20.357142857142858)","(13.0, 25.0, 20.45)"
07-12-2022 20:49:32.502025,"(7.0, 10.0, 8.244897959183673)","(10.0, 12.5, 10.626984126984127)","(12.0, 19.0, 18.57142857142857)","(7.0, 13.0, 11.928571428571429)","(1.5, 1.75, 1.7466666666666666)","(12.0, 30.0, 20.357142857142858)","(13.0, 25.0, 22.357142857142858)"
07-12-2022 20:49:33.717328,"(7.0, 9.8, 8.30857142857143)","(10.0, 12.5, 10.626984126984127)","(12.0, 19.0, 15.6)","(7.5, 13.0, 12.166666666666666)","(1.5, 1.75, 1.7358823529411764)","(12.0, 30.0, 20.357142857142858)","(14.0, 23.0, 21.875)"
07-12-2022 20:49:34.815125,"(7.5, 9.8, 8.348837209302324)","(9.0, 12.5, 10.1953125)","(12.0, 19.0, 14.2)","(7.5, 13.0, 12.166666666666666)","(1.5, 1.83, 1.7335714285714285)","(12.0, 30.0, 20.0)","(14.0, 23.0, 19.464285714285715)"
07-12-2022 20:49:36.100928,"(7.5, 9.8, 8.559090909090909)","(9.0, 12.5, 10.342465753424657)","(12.0, 19.0, 14.216216216216216)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.83, 1.739047619047619)","(12.0, 30.0, 19.516129032258064)","(14.0, 23.0, 19.142857142857142)"
07-12-2022 20:49:37.262476,"(7.5, 9.8, 8.20655737704918)","(9.0, 12.5, 10.342465753424657)","(12.0, 19.0, 14.216216216216216)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.82, 1.730952380952381)","(12.0, 30.0, 19.516129032258064)","(14.0, 23.0, 18.793478260869566)"
07-12-2022 20:49:38.439462,"(7.5, 9.8, 8.064285714285715)","(9.0, 12.5, 10.183823529411764)","(12.0, 19.0, 17.6875)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.82, 1.7596774193548388)","(12.0, 30.0, 20.07936507936508)","(14.0, 23.0, 19.307692307692307)"
07-12-2022 20:49:39.497828,"(7.5, 9.6, 9.066666666666666)","(9.0, 12.5, 10.183823529411764)","(12.0, 18.0, 17.6875)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.82, 1.7680555555555555)","(12.0, 30.0, 20.07936507936508)","(14.0, 22.0, 18.88888888888889)"
07-12-2022 20:49:40.540886,"(7.5, 9.6, 9.4)","(9.0, 12.5, 10.342465753424657)","(12.0, 18.0, 17.6875)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.82, 1.7680555555555555)","(12.0, 30.0, 20.07936507936508)","(14.0, 22.0, 18.833333333333332)"
07-12-2022 20:49:41.605317,"(7.5, 9.8, 8.450000000000001)","(9.0, 12.5, 10.183823529411764)","(12.0, 18.0, 17.6875)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.82, 1.7680555555555555)","(12.0, 30.0, 20.07936507936508)","(14.0, 22.0, 18.833333333333332)"
07-12-2022 20:49:42.746701,"(7.5, 9.8, 8.560655737704918)","(9.0, 12.5, 10.342465753424657)","(12.0, 18.0, 15.083333333333334)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.82, 1.7596774193548388)","(12.0, 30.0, 19.473684210526315)","(14.0, 22.0, 18.791666666666668)"
07-12-2022 20:49:43.881988,"(7.5, 9.8, 8.560655737704918)","(9.0, 12.5, 10.342465753424657)","(12.0, 18.0, 15.083333333333334)","(7.5, 13.0, 12.558823529411764)","(1.5, 1.82, 1.7546153846153847)","(12.0, 30.0, 25.764705882352942)","(14.0, 22.0, 19.25)"
07-12-2022 20:49:45.023966,"(7.5, 9.6, 8.618181818181819)","(9.0, 12.5, 10.183823529411764)","(12.0, 17.5, 16.25)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.7427272727272727)","(12.0, 29.0, 27.230769230769234)","(14.0, 22.0, 19.25)"
07-12-2022 20:49:46.149063,"(7.5, 9.6, 8.85)","(9.0, 12.5, 10.342465753424657)","(12.0, 17.0, 16.714285714285715)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.7427272727272727)","(12.0, 28.0, 21.75)","(14.0, 22.0, 18.9375)"
07-12-2022 20:49:47.554298,"(7.5, 9.6, 8.88)","(9.0, 12.5, 10.183823529411764)","(12.0, 17.0, 16.6)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.789344262295082)","(12.0, 28.0, 22.150943396226417)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:48.657565,"(7.5, 9.6, 8.88)","(9.0, 12.5, 10.183823529411764)","(12.0, 17.0, 16.6)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.7546153846153847)","(12.0, 28.0, 22.150943396226417)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:49.844730,"(7.5, 9.6, 8.88)","(9.0, 12.5, 10.183823529411764)","(12.0, 17.0, 14.384615384615385)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.7427272727272727)","(12.0, 28.0, 22.150943396226417)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:50.844781,"(7.5, 9.6, 9.309090909090909)","(9.0, 12.5, 10.342465753424657)","(12.0, 17.0, 14.384615384615385)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.7546153846153847)","(12.0, 28.0, 22.150943396226417)","(14.0, 22.0, 18.92)"
