,Allanon,Just Call Me Molly Nz,Querencia,Oonskade,Set Me Free Nz,Majestic Time,Hammer Son,Everysecondcounts,Kapai Nz
10-01-2023 13:13:34.820350,"(31.0, 40.0, 36.0)","(6.0, 99999, 99990)","(6.5, 9.4, 8.866666666666667)","(3.5, 4.3, 4.159574468085106)","(4.4, 99999, 99990)","(12.0, 17.0, 16.0)","(4.8, 6.2, 6.179310344827586)","(13.0, 16.0, 13.857142857142858)","(20.0, 99999, 99990)"
10-01-2023 13:13:36.108357,"(31.0, 40.0, 36.0)","(6.0, 99999, 99990)","(6.5, 9.4, 8.866666666666667)","(3.5, 4.3, 4.159574468085106)","(4.4, 99999, 99990)","(12.0, 17.0, 15.3)","(4.8, 6.2, 6.179310344827586)","(13.0, 16.0, 13.857142857142858)","(20.0, 99999, 99990)"
10-01-2023 13:13:37.463076,"(31.0, 40.0, 36.0)","(6.0, 99999, 99990)","(6.5, 9.4, 8.866666666666667)","(3.5, 4.3, 4.159574468085106)","(4.4, 99999, 99990)","(12.0, 16.5, 15.3)","(4.8, 6.2, 6.18125)","(13.0, 16.0, 13.857142857142858)","(20.0, 99999, 99990)"
10-01-2023 13:13:38.773095,"(31.0, 40.0, 36.0)","(6.0, 99999, 99990)","(6.5, 9.4, 9.028571428571428)","(3.5, 4.3, 4.1465116279069765)","(4.4, 99999, 99990)","(12.0, 16.5, 15.911764705882353)","(4.8, 6.2, 6.18125)","(13.0, 16.0, 14.928571428571429)","(20.0, 99999, 99990)"
10-01-2023 13:13:39.997647,"(31.0, 40.0, 36.0)","(6.0, 99999, 99990)","(6.5, 9.6, 9.1)","(3.5, 4.3, 4.1465116279069765)","(4.4, 99999, 99990)","(12.0, 16.5, 15.9375)","(4.8, 6.2, 6.154545454545454)","(13.0, 16.0, 14.928571428571429)","(20.0, 99999, 99990)"
10-01-2023 13:13:41.312133,"(31.0, 40.0, 36.0)","(6.5, 99999, 99990)","(6.5, 9.6, 9.1)","(3.4, 4.3, 4.1465116279069765)","(4.2, 99999, 99990)","(12.0, 17.5, 15.9375)","(4.8, 6.2, 6.1722222222222225)","(13.0, 16.0, 14.928571428571429)","(21.0, 99999, 99990)"
10-01-2023 13:13:42.504435,"(31.0, 40.0, 36.0)","(6.5, 99999, 99990)","(6.5, 9.6, 9.1)","(3.4, 4.3, 4.1465116279069765)","(4.2, 99999, 99990)","(12.0, 17.5, 15.9375)","(4.8, 6.2, 6.1722222222222225)","(13.0, 16.0, 14.928571428571429)","(21.0, 99999, 99990)"
10-01-2023 13:13:43.747253,"(31.0, 40.0, 36.0)","(6.5, 99999, 99990)","(6.5, 9.6, 9.08)","(3.4, 4.3, 4.1465116279069765)","(4.2, 99999, 99990)","(12.0, 17.5, 16.071428571428573)","(4.8, 6.2, 6.1722222222222225)","(13.0, 16.0, 14.928571428571429)","(21.0, 99999, 99990)"
10-01-2023 13:13:45.064786,"(31.0, 40.0, 36.0)","(6.5, 99999, 99990)","(6.5, 9.4, 9.64)","(3.4, 4.3, 4.113829787234042)","(4.2, 99999, 99990)","(12.0, 17.5, 16.166666666666668)","(4.8, 6.2, 6.05)","(13.0, 16.0, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:13:46.440913,"(31.0, 40.0, 35.5)","(6.5, 99999, 99990)","(6.5, 10.0, 9.64)","(3.4, 4.3, 4.179166666666667)","(4.2, 99999, 99990)","(12.0, 17.0, 16.23076923076923)","(4.8, 6.2, 6.05)","(13.0, 16.5, 16.75)","(21.0, 99999, 99990)"
10-01-2023 13:13:47.724789,"(31.0, 40.0, 35.5)","(6.5, 99999, 99990)","(6.5, 10.0, 9.64)","(3.4, 4.2, 4.179166666666667)","(4.2, 99999, 99990)","(12.0, 17.0, 16.23076923076923)","(4.8, 6.2, 6.05)","(13.0, 17.0, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:13:49.015420,"(31.0, 40.0, 35.5)","(6.5, 99999, 99990)","(6.5, 10.0, 9.64)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 15.928571428571429)","(4.8, 6.2, 6.05)","(13.0, 17.0, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:13:50.356336,"(31.0, 40.0, 35.875)","(6.5, 99999, 99990)","(6.5, 10.0, 9.64)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.318181818181817)","(4.8, 6.2, 6.05)","(13.0, 17.0, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:13:51.572407,"(31.0, 40.0, 35.285714285714285)","(6.5, 99999, 99990)","(6.5, 10.0, 9.64)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.25)","(4.8, 6.2, 6.05)","(13.0, 17.0, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:13:52.868895,"(31.0, 40.0, 35.285714285714285)","(6.5, 99999, 99990)","(6.5, 10.0, 9.64)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.5, 16.25)","(4.8, 6.2, 6.05)","(13.0, 17.0, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:13:54.220656,"(31.0, 40.0, 35.285714285714285)","(6.5, 99999, 99990)","(6.5, 10.0, 9.64)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.5, 16.25)","(4.8, 6.2, 5.7124999999999995)","(13.0, 17.0, 16.071428571428573)","(21.0, 99999, 99990)"
10-01-2023 13:13:55.507654,"(31.0, 40.0, 35.285714285714285)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.1)","(4.2, 99999, 99990)","(12.0, 17.5, 16.4)","(4.8, 6.2, 5.7124999999999995)","(13.0, 17.5, 16.285714285714285)","(21.0, 99999, 99990)"
10-01-2023 13:13:56.768666,"(31.0, 40.0, 35.285714285714285)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.25)","(4.8, 6.2, 5.7124999999999995)","(13.0, 18.0, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:13:58.022383,"(31.0, 40.0, 34.5)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.5)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:13:59.229248,"(31.0, 40.0, 34.5)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.5, 16.115384615384617)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:14:00.451004,"(31.0, 40.0, 37.62162162162162)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.5, 16.5)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:14:01.758934,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.0)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:14:03.054088,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.5, 16.25)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:14:04.266614,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.625)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.928571428571427)","(21.0, 99999, 99990)"
10-01-2023 13:14:05.518478,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.625)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.928571428571427)","(21.0, 99999, 99990)"
10-01-2023 13:14:06.788878,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.625)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.5, 16.8)","(21.0, 99999, 99990)"
10-01-2023 13:14:07.988764,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.625)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.0, 16.5)","(21.0, 99999, 99990)"
10-01-2023 13:14:09.389648,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.115384615384617)","(4.8, 6.2, 5.8307692307692305)","(13.0, 17.0, 18.5)","(21.0, 99999, 99990)"
10-01-2023 13:14:10.770364,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.5, 16.5)","(4.8, 6.2, 5.8307692307692305)","(13.0, 19.0, 16.90909090909091)","(21.0, 99999, 99990)"
10-01-2023 13:14:12.089446,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.5)","(4.8, 6.2, 5.8307692307692305)","(13.0, 18.5, 16.90909090909091)","(21.0, 99999, 99990)"
10-01-2023 13:14:13.395017,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.189130434782609)","(4.2, 99999, 99990)","(12.0, 17.0, 16.5)","(4.8, 6.2, 5.8307692307692305)","(13.0, 18.5, 16.75)","(21.0, 99999, 99990)"
10-01-2023 13:14:14.597367,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.102777777777778)","(4.2, 99999, 99990)","(12.0, 17.0, 16.714285714285715)","(4.8, 6.2, 5.963636363636364)","(13.0, 18.5, 16.75)","(21.0, 99999, 99990)"
10-01-2023 13:14:15.830172,"(31.0, 40.0, 35.6)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.102777777777778)","(4.2, 99999, 99990)","(12.0, 17.0, 16.714285714285715)","(4.8, 6.0, 5.963636363636364)","(13.0, 18.5, 16.75)","(21.0, 99999, 99990)"
10-01-2023 13:14:17.157275,"(31.0, 40.0, 34.5)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.102777777777778)","(4.2, 99999, 99990)","(12.0, 17.0, 16.642857142857142)","(4.8, 6.0, 5.822222222222222)","(13.0, 18.5, 17.0)","(21.0, 99999, 99990)"
10-01-2023 13:14:18.435342,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.116666666666667)","(4.2, 99999, 99990)","(12.0, 17.5, 16.5)","(4.8, 6.2, 5.859999999999999)","(13.0, 18.5, 16.3)","(21.0, 99999, 99990)"
10-01-2023 13:14:19.756894,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.07037037037037)","(4.2, 99999, 99990)","(12.0, 17.5, 16.875)","(4.8, 6.2, 5.859999999999999)","(13.0, 18.5, 16.3)","(21.0, 99999, 99990)"
10-01-2023 13:14:21.130369,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 10.0, 9.68)","(3.4, 4.2, 4.025)","(4.2, 99999, 99990)","(12.0, 17.5, 16.25)","(4.8, 6.2, 5.859999999999999)","(13.0, 18.5, 16.666666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:14:22.454690,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 9.8, 9.68)","(3.4, 4.2, 4.025)","(4.2, 99999, 99990)","(12.0, 17.0, 16.5)","(4.8, 6.2, 5.859999999999999)","(13.0, 18.5, 17.6)","(21.0, 99999, 99990)"
10-01-2023 13:14:23.792941,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 3.9870370370370374)","(4.2, 99999, 99990)","(12.0, 17.5, 15.928571428571429)","(4.8, 6.2, 5.909090909090909)","(13.0, 18.0, 16.666666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:14:25.192714,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 3.977777777777778)","(4.2, 99999, 99990)","(12.0, 17.0, 16.25)","(4.8, 6.0, 5.7375)","(13.0, 18.0, 16.153846153846153)","(21.0, 99999, 99990)"
10-01-2023 13:14:26.587719,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 3.9794117647058824)","(4.2, 99999, 99990)","(12.0, 17.0, 16.147058823529413)","(4.8, 6.0, 5.76)","(13.0, 18.0, 16.153846153846153)","(21.0, 99999, 99990)"
10-01-2023 13:14:27.965338,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 3.982258064516129)","(4.2, 99999, 99990)","(12.0, 16.5, 15.75)","(4.8, 6.0, 5.76)","(13.0, 18.0, 16.153846153846153)","(21.0, 99999, 99990)"
10-01-2023 13:14:29.321148,"(31.0, 34.0, 33.92857142857143)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 3.982258064516129)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.7375)","(13.0, 18.0, 16.153846153846153)","(21.0, 99999, 99990)"
10-01-2023 13:14:30.765609,"(31.0, 34.0, 33.75)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 3.982258064516129)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.7375)","(13.0, 18.0, 16.153846153846153)","(21.0, 99999, 99990)"
10-01-2023 13:14:32.080874,"(31.0, 34.0, 33.75)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 4.02)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.6499999999999995)","(13.0, 18.0, 16.153846153846153)","(21.0, 99999, 99990)"
10-01-2023 13:14:33.461000,"(31.0, 34.0, 33.6)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 4.02)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.75)","(13.0, 18.0, 16.153846153846153)","(21.0, 99999, 99990)"
10-01-2023 13:14:34.842072,"(31.0, 40.0, 33.88235294117647)","(6.5, 99999, 99990)","(6.5, 9.8, 9.523076923076923)","(3.4, 4.2, 4.017777777777778)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.75)","(13.0, 18.0, 16.136363636363637)","(21.0, 99999, 99990)"
10-01-2023 13:14:36.217671,"(31.0, 40.0, 35.27272727272727)","(6.5, 99999, 99990)","(6.5, 9.8, 9.523076923076923)","(3.4, 4.2, 4.046428571428572)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.75)","(13.0, 17.5, 16.428571428571427)","(21.0, 99999, 99990)"
10-01-2023 13:14:37.627230,"(31.0, 40.0, 35.04761904761905)","(6.5, 99999, 99990)","(6.5, 9.8, 9.523076923076923)","(3.4, 4.2, 4.04406779661017)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.75)","(13.0, 17.0, 15.538461538461538)","(21.0, 99999, 99990)"
10-01-2023 13:14:39.108806,"(31.0, 40.0, 35.04761904761905)","(6.5, 99999, 99990)","(6.5, 9.8, 9.523076923076923)","(3.4, 4.2, 4.04406779661017)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.75)","(13.0, 16.0, 16.433333333333334)","(21.0, 99999, 99990)"
10-01-2023 13:14:40.483721,"(31.0, 40.0, 35.04761904761905)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 4.04406779661017)","(4.2, 99999, 99990)","(12.0, 16.5, 15.433333333333334)","(4.8, 6.0, 5.75)","(13.0, 16.5, 16.433333333333334)","(21.0, 99999, 99990)"
10-01-2023 13:14:41.864282,"(31.0, 40.0, 37.333333333333336)","(6.5, 99999, 99990)","(6.5, 9.8, 9.523076923076923)","(3.4, 4.2, 4.045614035087719)","(4.2, 99999, 99990)","(12.0, 16.5, 15.666666666666666)","(4.8, 6.0, 5.75)","(13.0, 16.5, 16.433333333333334)","(21.0, 99999, 99990)"
10-01-2023 13:14:43.215787,"(31.0, 40.0, 37.333333333333336)","(6.5, 99999, 99990)","(6.5, 9.8, 9.523076923076923)","(3.4, 4.2, 3.978846153846154)","(4.2, 99999, 99990)","(12.0, 16.0, 15.666666666666666)","(4.8, 6.0, 5.785714285714286)","(13.0, 16.5, 16.433333333333334)","(21.0, 99999, 99990)"
10-01-2023 13:14:44.611121,"(31.0, 40.0, 37.333333333333336)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.2, 4.00625)","(4.2, 99999, 99990)","(12.0, 16.0, 15.666666666666666)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.5, 16.375)","(21.0, 99999, 99990)"
10-01-2023 13:14:45.916706,"(31.0, 40.0, 36.36363636363636)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.1, 4.00625)","(4.2, 99999, 99990)","(12.0, 16.0, 15.666666666666666)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.5, 16.375)","(21.0, 99999, 99990)"
10-01-2023 13:14:47.384644,"(31.0, 40.0, 35.714285714285715)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.1, 4.016666666666667)","(4.2, 99999, 99990)","(12.0, 16.0, 15.666666666666666)","(4.8, 5.9, 5.636363636363637)","(13.0, 16.5, 16.227272727272727)","(21.0, 99999, 99990)"
10-01-2023 13:14:48.849870,"(31.0, 40.0, 35.714285714285715)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.1, 4.016666666666667)","(4.2, 99999, 99990)","(12.0, 16.0, 15.277777777777779)","(4.8, 5.8, 5.75)","(13.0, 16.5, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:14:50.277423,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.56)","(3.4, 4.1, 4.016666666666667)","(4.2, 99999, 99990)","(12.0, 16.5, 15.666666666666666)","(4.8, 5.8, 5.75)","(13.0, 16.5, 15.375)","(21.0, 99999, 99990)"
10-01-2023 13:14:51.713394,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.003846153846154)","(4.2, 99999, 99990)","(12.0, 16.0, 15.666666666666666)","(4.8, 5.8, 5.75)","(13.0, 15.5, 15.375)","(21.0, 99999, 99990)"
10-01-2023 13:14:53.123163,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.003846153846154)","(4.2, 99999, 99990)","(12.0, 16.0, 15.76923076923077)","(4.8, 5.8, 5.75)","(13.0, 15.5, 15.277777777777779)","(21.0, 99999, 99990)"
10-01-2023 13:14:54.502348,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.003846153846154)","(4.2, 99999, 99990)","(12.0, 16.0, 15.666666666666666)","(4.8, 5.8, 5.75)","(13.0, 15.5, 15.166666666666666)","(21.0, 99999, 99990)"
10-01-2023 13:14:55.887573,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.010714285714286)","(4.2, 99999, 99990)","(12.0, 16.0, 15.666666666666666)","(4.8, 5.8, 5.75)","(13.0, 15.5, 15.166666666666666)","(21.0, 99999, 99990)"
10-01-2023 13:14:57.244037,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.010714285714286)","(4.2, 99999, 99990)","(12.0, 16.5, 15.166666666666666)","(4.8, 5.8, 5.757142857142857)","(13.0, 15.5, 15.166666666666666)","(21.0, 99999, 99990)"
10-01-2023 13:14:58.630663,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.010714285714286)","(4.2, 99999, 99990)","(12.0, 16.5, 15.738095238095237)","(4.8, 5.8, 5.757142857142857)","(13.0, 15.5, 15.285714285714285)","(21.0, 99999, 99990)"
10-01-2023 13:15:00.064033,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.010714285714286)","(4.2, 99999, 99990)","(12.0, 16.5, 15.738095238095237)","(4.8, 5.8, 5.757142857142857)","(13.0, 15.5, 15.2)","(21.0, 99999, 99990)"
10-01-2023 13:15:01.595049,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.052830188679245)","(4.2, 99999, 99990)","(12.0, 16.5, 15.738095238095237)","(4.8, 5.8, 5.757142857142857)","(13.0, 15.5, 15.2)","(21.0, 99999, 99990)"
10-01-2023 13:15:03.363303,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 3.9863636363636363)","(4.2, 99999, 99990)","(12.0, 16.5, 15.738095238095237)","(4.8, 5.8, 5.757142857142857)","(13.0, 15.5, 15.2)","(21.0, 99999, 99990)"
10-01-2023 13:15:04.909255,"(31.0, 40.0, 37.0)","(6.5, 99999, 99990)","(6.5, 9.8, 9.506666666666668)","(3.4, 4.1, 4.022222222222222)","(4.2, 99999, 99990)","(12.0, 16.5, 15.833333333333334)","(4.8, 5.8, 5.757142857142857)","(13.0, 15.5, 15.2)","(21.0, 99999, 99990)"
10-01-2023 13:15:06.489192,"(26.0, 40.0, 37.0)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.1, 4.022222222222222)","(4.2, 99999, 99990)","(12.0, 16.5, 15.833333333333334)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.2)","(21.0, 99999, 99990)"
10-01-2023 13:15:07.965006,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.1, 4.00126582278481)","(4.4, 99999, 99990)","(12.0, 16.5, 15.833333333333334)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:09.444901,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.1, 3.9206896551724135)","(4.4, 99999, 99990)","(12.0, 16.5, 15.666666666666666)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:10.901682,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.0, 3.9203389830508475)","(4.4, 99999, 99990)","(12.0, 16.5, 15.666666666666666)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:12.359053,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.0, 3.9046875)","(4.4, 99999, 99990)","(12.0, 16.5, 16.2)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:13.752578,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.0, 3.915277777777778)","(4.4, 99999, 99990)","(12.0, 16.5, 16.35)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:15.288679,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.0, 3.9246913580246914)","(4.4, 99999, 99990)","(12.0, 16.5, 16.384615384615383)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:16.686387,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.0, 3.904)","(4.4, 99999, 99990)","(12.0, 16.5, 16.384615384615383)","(4.8, 5.8, 5.766666666666667)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:17.991083,"(26.0, 40.0, 36.57142857142857)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 3.95, 3.889705882352941)","(4.4, 99999, 99990)","(12.0, 16.5, 16.384615384615383)","(4.8, 5.8, 5.8352941176470585)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:19.414883,"(26.0, 40.0, 36.25)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 3.95, 3.8805084745762715)","(4.4, 99999, 99990)","(12.0, 16.5, 16.35)","(4.8, 6.0, 5.859999999999999)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:20.830682,"(26.0, 40.0, 35.0)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 3.95, 3.8958333333333335)","(4.4, 99999, 99990)","(12.0, 16.5, 16.35)","(4.8, 6.0, 5.8352941176470585)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:22.483746,"(26.0, 38.0, 35.27272727272727)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.4, 4.0, 3.96)","(4.4, 99999, 99990)","(12.0, 16.5, 16.35)","(4.8, 6.0, 5.8352941176470585)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:24.576979,"(26.0, 38.0, 32.6)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.3, 4.0, 3.925925925925926)","(4.4, 99999, 99990)","(12.0, 16.5, 16.35)","(4.8, 6.0, 5.8352941176470585)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:25.941873,"(26.0, 38.0, 32.6)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.3, 4.0, 3.9642857142857144)","(4.4, 99999, 99990)","(12.0, 16.5, 16.392857142857142)","(4.8, 6.0, 5.8352941176470585)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
