,Ziplock,Rockin Romeo,Canya Clink,Lets All Chant,More Scope,Knighted Shadow,Sizzle And Shine
09-01-2023 17:09:39.472431,"(4.2, 6.2, 6.136363636363637)","(15.0, 25.0, 23.25)","(3.2, 3.75, 3.609375)","(2.7, 3.35, 3.3076642335766424)","(6.0, 7.8, 6.975)","(15.0, 18.5, 17.3)","(26.0, 42.0, 33.666666666666664)"
09-01-2023 17:09:40.457594,"(4.2, 6.2, 6.136363636363637)","(15.0, 25.0, 23.25)","(3.2, 3.75, 3.609375)","(2.7, 3.35, 3.3076642335766424)","(6.0, 7.6, 6.975)","(15.0, 18.5, 17.346153846153847)","(26.0, 42.0, 33.666666666666664)"
09-01-2023 17:09:41.453339,"(4.2, 6.2, 6.11764705882353)","(15.0, 25.0, 22.142857142857142)","(3.2, 3.75, 3.609375)","(2.7, 3.35, 3.3076642335766424)","(6.0, 7.6, 7.1)","(15.0, 18.5, 17.346153846153847)","(26.0, 42.0, 33.666666666666664)"
09-01-2023 17:09:42.460329,"(4.2, 6.2, 6.11764705882353)","(15.0, 25.0, 22.692307692307693)","(3.2, 3.75, 3.636206896551724)","(2.7, 3.35, 3.3076642335766424)","(6.0, 7.6, 7.133333333333333)","(15.0, 18.5, 17.346153846153847)","(26.0, 42.0, 33.666666666666664)"
09-01-2023 17:09:43.511265,"(4.2, 6.2, 6.148148148148148)","(15.0, 25.0, 22.692307692307693)","(3.2, 3.75, 3.6125000000000003)","(2.7, 3.35, 3.3060606060606057)","(6.0, 7.6, 7.066666666666666)","(15.0, 18.5, 17.346153846153847)","(26.0, 42.0, 33.666666666666664)"
09-01-2023 17:09:44.497400,"(4.2, 6.2, 6.16)","(15.0, 25.0, 23.181818181818183)","(3.2, 3.75, 3.6125000000000003)","(2.7, 3.35, 3.3060606060606057)","(6.0, 7.2, 7.066666666666666)","(15.0, 18.5, 17.1875)","(26.0, 42.0, 33.666666666666664)"
09-01-2023 17:09:45.511646,"(4.2, 6.2, 6.16)","(15.0, 25.0, 23.5)","(3.2, 3.7, 3.646666666666667)","(2.7, 3.35, 3.3060606060606057)","(6.0, 7.6, 7.309090909090909)","(15.0, 18.5, 17.22222222222222)","(26.0, 42.0, 33.666666666666664)"
09-01-2023 17:09:46.456479,"(4.2, 6.2, 6.16)","(15.0, 25.0, 23.5)","(3.2, 3.7, 3.625)","(2.7, 3.35, 3.3060606060606057)","(6.0, 7.6, 7.2749999999999995)","(15.0, 18.5, 17.1875)","(26.0, 42.0, 33.48936170212766)"
09-01-2023 17:09:47.413214,"(4.2, 6.4, 6.392546583850932)","(15.0, 26.0, 23.545454545454547)","(3.2, 3.75, 3.6375)","(2.7, 3.35, 3.3238095238095235)","(6.0, 7.6, 7.2749999999999995)","(15.0, 18.5, 17.364864864864863)","(26.0, 42.0, 33.48936170212766)"
09-01-2023 17:09:48.366760,"(4.2, 6.4, 6.392258064516129)","(15.0, 26.0, 24.0)","(3.2, 3.75, 3.7071428571428573)","(2.7, 3.35, 3.2888888888888888)","(6.0, 7.6, 7.2749999999999995)","(15.0, 18.5, 17.423076923076923)","(26.0, 42.0, 33.48936170212766)"
09-01-2023 17:09:49.328482,"(4.4, 6.4, 6.388607594936709)","(15.0, 26.0, 23.5625)","(3.2, 3.75, 3.6865384615384618)","(2.7, 3.35, 3.27)","(6.0, 7.4, 7.4)","(15.0, 18.5, 17.625)","(26.0, 42.0, 38.90909090909091)"
09-01-2023 17:09:50.336867,"(4.4, 6.4, 6.396078431372549)","(15.0, 26.0, 23.5625)","(3.2, 3.75, 3.6782608695652175)","(2.7, 3.35, 3.2717391304347827)","(6.0, 7.6, 7.472727272727273)","(15.0, 18.5, 17.421875)","(26.0, 40.0, 31.75)"
09-01-2023 17:09:51.338884,"(4.4, 6.4, 6.396078431372549)","(15.0, 26.0, 23.5625)","(3.2, 3.75, 3.6782608695652175)","(2.7, 3.35, 3.2550000000000003)","(6.0, 7.8, 7.414285714285715)","(15.0, 18.5, 17.261904761904763)","(26.0, 40.0, 30.857142857142858)"
09-01-2023 17:09:52.326522,"(4.4, 6.4, 6.3047619047619055)","(15.0, 26.0, 24.125)","(3.1, 3.75, 3.6782608695652175)","(2.7, 3.35, 3.31)","(5.5, 7.8, 7.714285714285714)","(14.0, 17.5, 16.847826086956523)","(26.0, 40.0, 32.2)"
09-01-2023 17:09:53.303843,"(4.4, 6.6, 6.257142857142857)","(15.0, 26.0, 24.4)","(3.1, 3.75, 3.6782608695652175)","(2.7, 3.35, 3.31)","(5.5, 8.0, 7.8)","(14.0, 17.0, 16.847826086956523)","(26.0, 40.0, 32.2)"
09-01-2023 17:09:54.280876,"(4.4, 6.6, 6.314285714285714)","(15.0, 26.0, 25.1)","(3.1, 3.75, 3.6782608695652175)","(2.7, 3.4, 3.3653846153846154)","(5.5, 8.0, 7.6000000000000005)","(14.0, 17.0, 16.957142857142856)","(26.0, 40.0, 32.2)"
09-01-2023 17:09:55.298404,"(4.4, 6.6, 6.288888888888889)","(15.0, 26.0, 23.84)","(3.1, 3.75, 3.6545454545454548)","(2.7, 3.4, 3.331818181818182)","(5.5, 8.0, 7.76)","(14.0, 17.0, 16.95945945945946)","(26.0, 40.0, 32.2)"
09-01-2023 17:09:56.253929,"(4.4, 6.6, 6.316363636363636)","(15.0, 26.0, 23.428571428571427)","(3.1, 3.75, 3.614864864864865)","(2.7, 3.35, 3.341666666666667)","(5.5, 8.0, 7.5200000000000005)","(14.0, 17.0, 16.79824561403509)","(26.0, 40.0, 32.2)"
09-01-2023 17:09:57.242910,"(4.4, 6.6, 6.333333333333333)","(15.0, 26.0, 23.923076923076923)","(3.1, 3.75, 3.614864864864865)","(2.7, 3.35, 3.3346153846153848)","(5.5, 8.0, 7.8125)","(14.0, 17.0, 16.808333333333334)","(26.0, 40.0, 30.896551724137932)"
09-01-2023 17:09:58.167475,"(4.4, 6.6, 6.45)","(15.0, 25.0, 22.333333333333332)","(3.1, 3.75, 3.614864864864865)","(2.7, 3.35, 3.3346153846153848)","(5.5, 8.0, 7.8125)","(14.0, 17.0, 16.85576923076923)","(26.0, 40.0, 30.736842105263158)"
09-01-2023 17:09:59.135943,"(4.4, 6.6, 6.3)","(15.0, 25.0, 23.0)","(3.1, 3.75, 3.6184210526315788)","(2.7, 3.35, 3.3346153846153848)","(5.5, 8.0, 7.85)","(14.0, 17.0, 16.85576923076923)","(26.0, 40.0, 34.53846153846154)"
09-01-2023 17:10:00.103641,"(4.4, 6.6, 6.3)","(15.0, 25.0, 22.272727272727273)","(3.1, 3.75, 3.6184210526315788)","(2.7, 3.35, 3.3346153846153848)","(5.5, 8.0, 7.88)","(14.0, 17.0, 16.85576923076923)","(26.0, 38.0, 29.36)"
09-01-2023 17:10:01.142900,"(4.4, 6.6, 6.3)","(15.0, 25.0, 22.272727272727273)","(3.1, 3.75, 3.614516129032258)","(2.7, 3.35, 3.3346153846153848)","(5.5, 8.0, 7.833333333333333)","(14.0, 17.0, 16.846938775510203)","(26.0, 38.0, 32.13953488372093)"
09-01-2023 17:10:02.187857,"(4.4, 6.6, 6.288888888888889)","(15.0, 25.0, 22.272727272727273)","(3.1, 3.75, 3.614516129032258)","(2.7, 3.35, 3.336666666666667)","(5.5, 8.0, 7.869565217391305)","(14.0, 17.0, 16.846938775510203)","(26.0, 38.0, 32.113207547169814)"
09-01-2023 17:10:03.297224,"(4.4, 6.6, 6.317647058823529)","(15.0, 25.0, 22.272727272727273)","(3.1, 3.75, 3.6333333333333333)","(2.7, 3.35, 3.318421052631579)","(5.5, 8.0, 7.8)","(14.0, 17.0, 16.846938775510203)","(26.0, 38.0, 32.113207547169814)"
09-01-2023 17:10:04.359547,"(4.6, 6.6, 6.317647058823529)","(15.0, 25.0, 22.272727272727273)","(3.1, 3.75, 3.6333333333333333)","(2.7, 3.35, 3.331818181818182)","(6.0, 8.0, 7.769230769230769)","(14.0, 17.0, 16.846938775510203)","(26.0, 38.0, 32.113207547169814)"
09-01-2023 17:10:05.462272,"(4.6, 6.6, 6.333333333333333)","(15.0, 25.0, 22.272727272727273)","(3.1, 3.75, 3.6333333333333333)","(2.7, 3.35, 3.3)","(6.0, 8.0, 7.777777777777778)","(14.0, 17.0, 16.861702127659573)","(26.0, 38.0, 32.113207547169814)"
09-01-2023 17:10:06.513026,"(4.6, 6.6, 6.28)","(15.0, 25.0, 22.272727272727273)","(3.1, 3.7, 3.563636363636364)","(2.7, 3.4, 3.3357142857142854)","(6.0, 8.0, 7.818181818181818)","(14.0, 17.0, 16.845238095238095)","(26.0, 38.0, 30.56140350877193)"
09-01-2023 17:10:07.548945,"(4.6, 6.6, 6.3)","(15.0, 25.0, 22.5)","(3.1, 3.7, 3.6522727272727273)","(2.7, 3.4, 3.3357142857142854)","(6.0, 8.0, 7.875)","(14.0, 17.0, 16.845238095238095)","(26.0, 38.0, 30.56140350877193)"
09-01-2023 17:10:08.545260,"(4.6, 6.6, 6.333333333333333)","(15.0, 25.0, 21.923076923076923)","(3.1, 3.7, 3.6522727272727273)","(2.7, 3.4, 3.326315789473684)","(6.0, 8.0, 7.733333333333333)","(14.0, 17.0, 16.845238095238095)","(26.0, 38.0, 30.56140350877193)"
09-01-2023 17:10:09.527374,"(4.6, 6.6, 6.415384615384616)","(15.0, 25.0, 21.923076923076923)","(3.1, 3.7, 3.6522727272727273)","(2.7, 3.4, 3.326315789473684)","(6.0, 7.8, 7.666666666666667)","(14.0, 17.0, 16.845238095238095)","(26.0, 38.0, 30.56140350877193)"
09-01-2023 17:10:10.457140,"(4.6, 6.6, 6.333333333333333)","(15.0, 25.0, 22.5)","(3.1, 3.7, 3.6522727272727273)","(2.7, 3.4, 3.326315789473684)","(6.0, 7.8, 7.59047619047619)","(14.0, 17.0, 16.881818181818183)","(26.0, 38.0, 30.56140350877193)"
09-01-2023 17:10:11.403774,"(4.6, 6.6, 6.333333333333333)","(15.0, 25.0, 22.5)","(3.1, 3.7, 3.6522727272727273)","(2.7, 3.4, 3.35625)","(6.0, 7.8, 7.525)","(14.0, 17.0, 16.887931034482758)","(26.0, 38.0, 30.56140350877193)"
09-01-2023 17:10:12.337395,"(4.6, 6.6, 6.333333333333333)","(15.0, 25.0, 21.923076923076923)","(3.1, 3.7, 3.634375)","(2.7, 3.4, 3.35625)","(6.0, 7.8, 7.525)","(14.0, 17.0, 16.887931034482758)","(26.0, 38.0, 30.627450980392158)"
09-01-2023 17:10:13.300233,"(4.6, 6.6, 6.333333333333333)","(15.0, 25.0, 21.8)","(3.1, 3.7, 3.6333333333333333)","(2.7, 3.4, 3.35625)","(6.0, 7.8, 7.59047619047619)","(14.0, 17.0, 16.887931034482758)","(26.0, 38.0, 30.627450980392158)"
09-01-2023 17:10:14.234431,"(4.6, 6.2, 6.038356164383561)","(15.0, 25.0, 22.5)","(3.1, 3.7, 3.66)","(2.7, 3.4, 3.319642857142857)","(6.0, 7.8, 7.6)","(14.0, 17.0, 16.887931034482758)","(26.0, 38.0, 32.666666666666664)"
09-01-2023 17:10:15.217617,"(4.6, 6.2, 6.038356164383561)","(15.0, 25.0, 22.043478260869566)","(3.1, 3.8, 3.7714285714285714)","(2.7, 3.3, 3.253921568627451)","(6.0, 7.8, 7.666666666666667)","(14.0, 17.0, 16.887931034482758)","(26.0, 36.0, 32.666666666666664)"
09-01-2023 17:10:16.152591,"(4.6, 6.2, 6.038356164383561)","(15.0, 25.0, 21.6)","(3.1, 3.8, 3.7789473684210524)","(2.7, 3.3, 3.2161290322580647)","(6.0, 8.4, 8.254545454545454)","(14.0, 20.0, 18.09090909090909)","(26.0, 36.0, 31.043478260869566)"
09-01-2023 17:10:17.130135,"(4.6, 6.2, 6.059574468085106)","(15.0, 24.0, 22.5)","(3.1, 3.8, 3.753846153846154)","(2.7, 3.3, 3.203389830508475)","(6.0, 8.2, 8.1375)","(14.0, 20.0, 17.8)","(26.0, 36.0, 30.705882352941178)"
09-01-2023 17:10:18.104719,"(4.6, 6.2, 6.082142857142857)","(15.0, 24.0, 22.615384615384617)","(3.1, 3.8, 3.753846153846154)","(2.7, 3.3, 3.2065573770491804)","(6.0, 8.2, 8.1)","(14.0, 20.0, 17.52173913043478)","(26.0, 36.0, 30.452830188679247)"
09-01-2023 17:10:19.076548,"(4.6, 6.2, 6.082142857142857)","(15.0, 24.0, 22.615384615384617)","(3.1, 3.8, 3.753846153846154)","(2.7, 3.3, 3.2036363636363636)","(6.0, 8.2, 8.1)","(14.0, 20.0, 17.52173913043478)","(26.0, 36.0, 30.452830188679247)"
09-01-2023 17:10:20.162284,"(4.6, 6.2, 6.082142857142857)","(15.0, 24.0, 22.615384615384617)","(3.1, 3.8, 3.753846153846154)","(2.7, 3.3, 3.2543103448275863)","(6.0, 8.2, 8.174999999999999)","(14.0, 19.0, 18.6)","(26.0, 36.0, 30.452830188679247)"
09-01-2023 17:10:21.077225,"(4.6, 6.2, 6.082142857142857)","(15.0, 24.0, 22.615384615384617)","(3.1, 3.8, 3.753846153846154)","(2.7, 3.3, 3.1880281690140846)","(6.0, 8.2, 8.174999999999999)","(14.0, 20.0, 17.52173913043478)","(26.0, 36.0, 30.452830188679247)"
09-01-2023 17:10:22.048511,"(4.6, 6.2, 6.082142857142857)","(15.0, 24.0, 22.8)","(3.1, 3.8, 3.7272727272727275)","(2.7, 3.3, 3.1736842105263157)","(6.0, 8.2, 8.066666666666666)","(14.0, 20.0, 17.52173913043478)","(26.0, 36.0, 31.1)"
09-01-2023 17:10:22.988349,"(4.6, 6.2, 6.082142857142857)","(15.0, 24.0, 22.285714285714285)","(3.1, 3.8, 3.7333333333333334)","(2.7, 3.3, 3.1758620689655173)","(6.0, 8.2, 8.066666666666666)","(14.0, 20.0, 17.52173913043478)","(26.0, 36.0, 31.1)"
09-01-2023 17:10:23.992863,"(4.6, 6.2, 6.068)","(15.0, 24.0, 22.615384615384617)","(3.1, 3.8, 3.7157894736842105)","(2.7, 3.3, 3.2064935064935067)","(6.0, 8.2, 8.282608695652174)","(14.0, 20.0, 17.52173913043478)","(26.0, 36.0, 31.1)"
09-01-2023 17:10:24.957654,"(4.6, 6.2, 6.0625)","(15.0, 24.0, 22.0)","(3.1, 3.8, 3.6933333333333334)","(2.7, 3.3, 3.2064935064935067)","(6.0, 8.4, 8.16)","(14.0, 20.0, 17.88095238095238)","(26.0, 36.0, 31.473684210526315)"
09-01-2023 17:10:25.943575,"(4.6, 6.2, 6.0625)","(15.0, 24.0, 21.545454545454547)","(3.1, 3.8, 3.658333333333333)","(2.7, 3.2, 3.1572222222222224)","(6.0, 8.4, 8.149999999999999)","(14.0, 19.5, 17.796296296296298)","(26.0, 36.0, 31.473684210526315)"
09-01-2023 17:10:26.881118,"(4.6, 6.2, 6.0754716981132075)","(15.0, 24.0, 21.3)","(3.1, 3.8, 3.658333333333333)","(2.7, 3.3, 3.1716666666666664)","(6.0, 8.2, 8.16595744680851)","(14.0, 19.5, 17.517241379310345)","(26.0, 36.0, 31.473684210526315)"
09-01-2023 17:10:27.923142,"(4.6, 7.0, 6.353846153846154)","(15.0, 24.0, 21.3)","(3.1, 3.8, 3.638095238095238)","(2.7, 3.25, 3.169047619047619)","(6.0, 8.2, 8.17142857142857)","(14.0, 19.5, 17.517241379310345)","(26.0, 36.0, 31.473684210526315)"
09-01-2023 17:10:28.956551,"(4.6, 7.0, 6.483870967741936)","(15.0, 24.0, 21.3)","(3.1, 3.8, 3.664)","(2.7, 3.25, 3.169047619047619)","(6.0, 8.2, 8.13191489361702)","(14.0, 19.5, 17.517241379310345)","(26.0, 36.0, 31.473684210526315)"
09-01-2023 17:10:29.992406,"(4.6, 7.0, 6.42)","(15.0, 24.0, 21.3)","(3.1, 3.8, 3.664)","(2.7, 3.25, 3.169047619047619)","(6.0, 8.2, 8.13191489361702)","(14.0, 19.5, 17.725806451612904)","(26.0, 36.0, 31.473684210526315)"
09-01-2023 17:10:31.021135,"(4.6, 7.0, 6.553846153846154)","(15.0, 21.0, 20.7)","(3.1, 3.8, 3.664)","(2.7, 3.25, 3.169047619047619)","(6.0, 8.2, 8.181818181818182)","(14.0, 19.5, 17.807692307692307)","(26.0, 36.0, 31.473684210526315)"
09-01-2023 17:10:32.121487,"(4.6, 7.0, 6.630769230769231)","(15.0, 21.0, 20.25)","(3.1, 3.8, 3.6425925925925924)","(2.7, 3.25, 3.169047619047619)","(6.0, 8.4, 8.254545454545454)","(14.0, 19.5, 17.9)","(26.0, 36.0, 30.84)"
09-01-2023 17:10:33.155500,"(4.6, 6.8, 6.709090909090909)","(15.0, 21.0, 20.25)","(3.1, 3.8, 3.6425925925925924)","(2.7, 3.25, 3.169047619047619)","(6.0, 8.4, 8.194736842105263)","(14.0, 19.5, 17.9)","(26.0, 36.0, 30.84)"
09-01-2023 17:10:34.121478,"(4.6, 7.0, 6.7290322580645165)","(15.0, 21.0, 20.25)","(3.1, 3.8, 3.6866666666666665)","(2.7, 3.25, 3.169047619047619)","(6.0, 8.4, 8.165853658536586)","(14.0, 19.5, 17.9)","(26.0, 36.0, 30.84)"
09-01-2023 17:10:35.144869,"(4.6, 7.0, 6.638709677419355)","(15.0, 23.0, 21.5)","(3.1, 3.75, 3.6928571428571426)","(2.7, 3.25, 3.23125)","(6.0, 8.4, 8.165853658536586)","(14.0, 19.5, 17.976190476190474)","(26.0, 36.0, 30.470588235294116)"
09-01-2023 17:10:36.094919,"(4.6, 6.8, 6.765217391304348)","(15.0, 23.0, 21.5)","(3.1, 3.75, 3.697058823529412)","(2.7, 3.25, 3.2227272727272727)","(6.0, 8.4, 8.08)","(14.0, 19.5, 17.976190476190474)","(26.0, 36.0, 30.77777777777778)"
09-01-2023 17:10:37.116905,"(4.8, 6.8, 6.651428571428571)","(15.0, 23.0, 21.2)","(3.2, 3.75, 3.62)","(2.7, 3.25, 3.204)","(6.0, 8.4, 8.08)","(14.0, 19.5, 17.976190476190474)","(21.0, 36.0, 31.0)"
09-01-2023 17:10:38.109139,"(4.8, 6.8, 6.681081081081081)","(15.0, 23.0, 21.736842105263158)","(3.2, 3.75, 3.6473684210526316)","(2.7, 3.25, 3.204)","(6.0, 8.4, 8.08)","(14.0, 19.5, 17.976190476190474)","(21.0, 36.0, 31.0)"
09-01-2023 17:10:39.146682,"(4.8, 6.8, 6.680851063829787)","(15.0, 22.0, 20.75)","(3.2, 3.75, 3.723737373737374)","(2.7, 3.25, 3.204)","(6.0, 8.4, 8.08)","(14.0, 19.5, 17.976190476190474)","(21.0, 36.0, 31.0)"
09-01-2023 17:10:40.135881,"(4.8, 6.8, 6.652631578947368)","(15.0, 22.0, 20.2)","(3.2, 3.75, 3.723737373737374)","(2.7, 3.25, 3.204)","(6.0, 8.4, 8.08)","(14.0, 19.5, 17.976190476190474)","(21.0, 36.0, 31.0)"
09-01-2023 17:10:41.118169,"(4.8, 6.6, 6.455555555555556)","(15.0, 22.0, 20.363636363636363)","(3.2, 3.75, 3.635294117647059)","(2.7, 3.25, 3.204)","(6.0, 8.4, 8.016)","(14.0, 19.5, 18.375)","(21.0, 36.0, 31.0)"
09-01-2023 17:10:42.100699,"(4.8, 6.6, 6.457971014492753)","(15.0, 22.0, 20.5)","(3.2, 3.75, 3.6794117647058826)","(2.7, 3.2, 3.1511363636363634)","(6.0, 8.4, 8.2)","(14.0, 19.5, 18.642857142857142)","(21.0, 36.0, 31.0)"
09-01-2023 17:10:43.103912,"(4.8, 6.6, 6.457692307692308)","(15.0, 22.0, 21.0)","(3.2, 3.75, 3.692857142857143)","(2.7, 3.3, 3.1462962962962964)","(6.0, 8.4, 7.948717948717949)","(14.0, 19.5, 18.5)","(21.0, 36.0, 31.11627906976744)"
09-01-2023 17:10:44.059453,"(5.0, 6.6, 6.445833333333334)","(15.0, 22.0, 21.333333333333332)","(3.2, 3.75, 3.692857142857143)","(2.7, 3.3, 3.1462962962962964)","(6.0, 8.0, 7.942857142857143)","(14.0, 19.5, 17.97222222222222)","(21.0, 36.0, 32.46153846153846)"
09-01-2023 17:10:45.056044,"(5.0, 7.0, 6.953591160220994)","(15.0, 22.0, 21.333333333333332)","(3.2, 3.75, 3.692857142857143)","(2.7, 3.3, 3.1403846153846153)","(6.0, 8.0, 7.942857142857143)","(14.0, 19.5, 18.033333333333335)","(21.0, 34.0, 31.77777777777778)"
09-01-2023 17:10:46.054896,"(5.0, 7.0, 6.953086419753086)","(15.0, 22.0, 21.333333333333332)","(3.2, 3.75, 3.692857142857143)","(2.7, 3.3, 3.1456521739130436)","(6.0, 8.0, 7.916666666666667)","(14.0, 19.5, 18.0)","(21.0, 34.0, 31.77777777777778)"
09-01-2023 17:10:47.138651,"(5.0, 7.0, 6.933333333333334)","(15.0, 22.0, 21.333333333333332)","(3.2, 3.65, 3.708730158730159)","(2.7, 3.3, 3.2013513513513514)","(6.0, 8.0, 7.934426229508197)","(14.0, 19.5, 18.033333333333335)","(21.0, 34.0, 31.185185185185183)"
09-01-2023 17:10:48.130706,"(5.0, 7.2, 6.886956521739131)","(15.0, 22.0, 21.333333333333332)","(3.2, 3.75, 3.708730158730159)","(2.7, 3.25, 3.2013513513513514)","(6.0, 8.0, 8.196124031007752)","(14.0, 19.5, 18.033333333333335)","(21.0, 34.0, 30.761904761904763)"
09-01-2023 17:10:49.136994,"(5.0, 7.2, 6.908108108108108)","(15.0, 22.0, 21.625)","(3.2, 3.75, 3.707377049180328)","(2.7, 3.2, 3.1908536585365854)","(6.0, 8.2, 8.196124031007752)","(14.0, 19.5, 18.033333333333335)","(21.0, 34.0, 30.761904761904763)"
09-01-2023 17:10:50.210653,"(5.0, 7.2, 6.908108108108108)","(15.0, 22.0, 21.625)","(3.2, 3.75, 3.716666666666667)","(2.7, 3.2, 3.173529411764706)","(6.0, 8.4, 8.392248062015504)","(14.0, 19.5, 18.033333333333335)","(21.0, 34.0, 30.761904761904763)"
09-01-2023 17:10:51.230667,"(5.0, 7.2, 6.908108108108108)","(15.0, 22.0, 21.571428571428573)","(3.2, 3.75, 3.713934426229508)","(2.7, 3.2, 3.165909090909091)","(6.0, 8.4, 8.38045112781955)","(14.0, 19.5, 18.033333333333335)","(21.0, 34.0, 30.51282051282051)"
09-01-2023 17:10:52.186877,"(5.0, 7.4, 6.9875)","(15.0, 22.0, 21.571428571428573)","(3.2, 3.75, 3.6935897435897433)","(2.7, 3.2, 3.1597014925373137)","(6.0, 8.2, 8.195260663507108)","(14.0, 19.5, 17.833333333333332)","(21.0, 34.0, 30.869565217391305)"
09-01-2023 17:10:53.170711,"(5.0, 7.4, 7.1)","(15.0, 22.0, 21.571428571428573)","(3.2, 3.75, 3.6399999999999997)","(2.7, 3.2, 3.1584615384615384)","(6.0, 8.2, 8.195192307692308)","(14.0, 19.5, 18.0)","(21.0, 34.0, 31.428571428571427)"
09-01-2023 17:10:54.114674,"(5.0, 7.4, 7.1)","(15.0, 22.0, 21.571428571428573)","(3.2, 3.75, 3.6125)","(2.7, 3.2, 3.1584615384615384)","(6.0, 8.2, 8.195192307692308)","(14.0, 19.5, 18.555555555555557)","(21.0, 34.0, 30.869565217391305)"
09-01-2023 17:10:55.187469,"(5.0, 7.4, 7.072727272727273)","(15.0, 22.0, 21.0)","(3.2, 3.7, 3.65)","(2.7, 3.25, 3.133720930232558)","(6.0, 8.2, 8.190610328638497)","(14.0, 19.0, 17.7)","(21.0, 34.0, 30.869565217391305)"
09-01-2023 17:10:56.127824,"(5.0, 7.4, 7.151219512195122)","(15.0, 22.0, 21.0)","(3.2, 3.75, 3.65)","(2.7, 3.25, 3.133720930232558)","(6.0, 8.2, 8.190610328638497)","(14.0, 19.0, 17.7)","(21.0, 34.0, 31.428571428571427)"
09-01-2023 17:10:57.115476,"(5.0, 7.4, 7.25)","(15.0, 22.0, 21.333333333333332)","(3.2, 3.75, 3.65)","(2.7, 3.25, 3.135393258426966)","(6.0, 8.6, 8.570212765957447)","(14.0, 19.0, 17.77777777777778)","(21.0, 34.0, 30.869565217391305)"
09-01-2023 17:10:58.147393,"(5.0, 7.4, 7.125)","(15.0, 22.0, 21.25)","(3.2, 3.55, 3.5432432432432432)","(2.7, 3.25, 3.101219512195122)","(6.0, 8.6, 8.551020408163264)","(14.0, 19.0, 17.7)","(21.0, 34.0, 31.428571428571427)"
09-01-2023 17:10:59.140411,"(5.0, 7.4, 7.307692307692308)","(15.0, 22.0, 21.25)","(3.2, 3.55, 3.5432432432432432)","(2.7, 3.25, 3.107142857142857)","(6.0, 8.6, 8.565)","(14.0, 18.5, 17.26086956521739)","(21.0, 34.0, 31.285714285714285)"
09-01-2023 17:11:00.160473,"(5.0, 7.4, 7.266666666666667)","(15.0, 22.0, 21.5)","(3.2, 3.75, 3.6205882352941177)","(2.7, 3.2, 3.107142857142857)","(6.0, 8.6, 8.565)","(14.0, 18.5, 17.26086956521739)","(21.0, 34.0, 30.615384615384617)"
09-01-2023 17:11:01.078460,"(5.0, 7.4, 7.2384615384615385)","(15.0, 22.0, 21.5)","(3.2, 3.75, 3.7199999999999998)","(2.7, 3.25, 3.074242424242424)","(6.0, 8.6, 8.565)","(14.0, 18.5, 17.26086956521739)","(21.0, 34.0, 31.714285714285715)"
09-01-2023 17:11:02.035666,"(5.0, 7.6, 7.208163265306122)","(15.0, 22.0, 21.5)","(3.2, 3.75, 3.7199999999999998)","(2.7, 3.25, 3.074242424242424)","(6.0, 8.6, 8.492857142857144)","(14.0, 18.5, 17.896825396825395)","(21.0, 34.0, 29.15)"
09-01-2023 17:11:03.382762,"(5.0, 7.4, 7.228571428571429)","(15.0, 22.0, 20.928571428571427)","(3.2, 3.75, 3.65)","(2.7, 3.25, 3.1526315789473687)","(6.0, 8.6, 8.424)","(14.0, 18.5, 17.477777777777778)","(21.0, 30.0, 29.130434782608695)"
09-01-2023 17:11:04.697887,"(5.0, 7.4, 7.300000000000001)","(15.0, 22.0, 21.25)","(3.2, 3.75, 3.6534482758620688)","(2.7, 3.2, 3.1378787878787877)","(6.0, 8.6, 8.293333333333333)","(14.0, 17.5, 17.473684210526315)","(21.0, 30.0, 29.23076923076923)"
09-01-2023 17:11:05.885234,"(5.0, 7.4, 7.300000000000001)","(15.0, 22.0, 21.25)","(3.2, 3.75, 3.6534482758620688)","(2.7, 3.15, 3.114444444444444)","(6.0, 8.4, 8.275)","(14.0, 17.5, 17.44736842105263)","(21.0, 30.0, 29.23076923076923)"
09-01-2023 17:11:06.979428,"(5.0, 7.6, 7.242105263157895)","(15.0, 22.0, 21.928571428571427)","(3.2, 3.75, 3.6454545454545455)","(2.7, 3.15, 3.1104651162790695)","(6.0, 8.4, 8.125714285714286)","(14.0, 17.5, 17.318181818181817)","(21.0, 30.0, 29.352941176470587)"
09-01-2023 17:11:08.048583,"(5.0, 7.6, 7.242105263157895)","(15.0, 23.0, 21.928571428571427)","(3.2, 3.7, 3.6454545454545455)","(2.7, 3.15, 3.1104651162790695)","(6.0, 8.4, 8.125714285714286)","(14.0, 17.5, 17.473684210526315)","(21.0, 30.0, 29.214285714285715)"
09-01-2023 17:11:09.115262,"(5.0, 7.6, 7.336363636363636)","(15.0, 23.0, 21.864864864864863)","(3.2, 3.65, 3.5357142857142856)","(2.7, 3.15, 3.1136363636363633)","(6.0, 8.4, 8.042105263157895)","(14.0, 17.5, 17.472972972972972)","(21.0, 30.0, 29.352941176470587)"
09-01-2023 17:11:10.129802,"(5.0, 7.6, 7.454545454545454)","(15.0, 23.0, 21.833333333333332)","(3.2, 3.65, 3.5966666666666667)","(2.7, 3.15, 3.094444444444444)","(6.0, 8.4, 8.042105263157895)","(14.0, 17.5, 17.476190476190474)","(21.0, 30.0, 29.352941176470587)"
