,Locked And Ready,Gotham Diva,We Dance,Defined Benefit,Nibiru,Jay Jay Lopez,System Issues
05-01-2023 17:03:36.373518,"(3.2, 3.75, 3.5)","(4.0, 4.8, 4.71)","(2.45, 3.4, 3.2043478260869565)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 36.0, 31.058823529411764)"
05-01-2023 17:03:37.562688,"(3.2, 3.75, 3.5)","(4.0, 4.8, 4.71)","(2.45, 3.4, 3.2043478260869565)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 36.0, 31.058823529411764)"
05-01-2023 17:03:38.722295,"(3.2, 3.75, 3.5)","(4.0, 4.8, 4.71)","(2.45, 3.4, 3.1916666666666664)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 36.0, 31.058823529411764)"
05-01-2023 17:03:39.835969,"(3.2, 3.8, 3.7921052631578944)","(4.0, 4.8, 4.71)","(2.45, 3.4, 3.1916666666666664)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 36.0, 31.058823529411764)"
05-01-2023 17:03:40.837376,"(3.2, 3.75, 3.6375)","(4.0, 4.8, 4.478571428571429)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 36.0, 31.058823529411764)"
05-01-2023 17:03:41.874767,"(3.2, 3.75, 3.6375)","(4.0, 4.8, 4.268181818181818)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 36.0, 31.142857142857142)"
05-01-2023 17:03:42.874211,"(3.2, 3.75, 3.638)","(4.0, 4.8, 4.268181818181818)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 34.0, 31.142857142857142)"
05-01-2023 17:03:43.999703,"(3.2, 3.75, 3.44375)","(4.0, 4.8, 4.268181818181818)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.714285714285715)"
05-01-2023 17:03:45.317298,"(3.2, 3.75, 3.670967741935484)","(4.0, 4.8, 4.62)","(2.45, 3.4, 3.1705882352941175)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.714285714285715)"
05-01-2023 17:03:46.522175,"(3.2, 3.75, 3.4875000000000003)","(4.0, 4.7, 4.62)","(2.45, 3.4, 3.1705882352941175)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:48.114825,"(3.2, 3.75, 3.5500000000000003)","(4.0, 4.7, 4.529999999999999)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:49.675117,"(3.2, 3.75, 3.7214285714285715)","(4.0, 4.6, 4.472727272727273)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:51.108322,"(3.2, 3.75, 3.65)","(4.0, 4.6, 4.472727272727273)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:52.747084,"(3.2, 3.75, 3.65)","(4.0, 4.6, 4.472727272727273)","(2.45, 3.4, 3.1705882352941175)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:54.202181,"(3.2, 3.75, 3.65)","(4.0, 4.6, 4.472727272727273)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:55.501678,"(3.2, 3.75, 3.65)","(4.0, 4.6, 4.472727272727273)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:56.687085,"(3.2, 3.75, 3.65)","(4.0, 4.6, 4.472727272727273)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 25.208333333333336)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:57.870090,"(3.2, 3.75, 3.65)","(4.0, 4.6, 4.472727272727273)","(2.45, 3.4, 3.1903225806451614)","(20.0, 25.0, 19.555555555555557)","(18.0, 36.0, 30.727272727272727)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:03:59.234326,"(3.2, 3.75, 3.726470588235294)","(4.0, 4.6, 4.311111111111111)","(2.45, 3.35, 3.2214285714285715)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 25.863636363636363)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:00.737490,"(3.2, 3.85, 3.6416666666666666)","(4.0, 4.6, 4.1125)","(2.45, 3.35, 3.2214285714285715)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 21.342105263157894)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:02.174428,"(3.2, 3.85, 3.6416666666666666)","(4.0, 4.6, 4.1125)","(2.45, 3.35, 3.2214285714285715)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 21.166666666666668)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:03.756977,"(3.2, 3.85, 3.6416666666666666)","(4.0, 4.6, 4.1125)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:05.066888,"(3.2, 3.85, 3.6416666666666666)","(4.0, 4.6, 4.1125)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:06.572679,"(3.2, 3.85, 3.7956521739130435)","(4.0, 4.5, 4.273529411764706)","(2.45, 3.35, 3.1869565217391305)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:07.978454,"(3.2, 3.85, 3.7979166666666666)","(4.0, 4.5, 4.179166666666667)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:09.260307,"(3.2, 3.85, 3.7979166666666666)","(4.0, 4.5, 4.179166666666667)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.727272727272727)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:10.520524,"(3.2, 3.85, 3.7979166666666666)","(4.0, 4.5, 4.179166666666667)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.727272727272727)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:11.717535,"(3.2, 3.85, 3.7979166666666666)","(4.0, 4.5, 4.075)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.727272727272727)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:13.085292,"(3.2, 3.85, 3.7979166666666666)","(4.0, 4.5, 4.075)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.727272727272727)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:14.378347,"(3.2, 3.9, 3.8714285714285714)","(4.0, 4.5, 4.075)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.727272727272727)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:15.766283,"(3.2, 3.85, 3.7979166666666666)","(4.0, 4.5, 4.084444444444444)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:17.207753,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:18.467699,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:19.779279,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:21.026097,"(3.2, 3.9, 3.78)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:22.361132,"(3.2, 3.9, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:23.618031,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:24.891582,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:26.163823,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:27.518681,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:28.677547,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(20.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:30.010502,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:31.298950,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.081521739130435)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:32.560156,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.078723404255319)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:33.747073,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.078723404255319)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:34.982389,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.017073170731708)","(2.45, 3.35, 3.2)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:36.086707,"(3.2, 3.85, 3.69375)","(4.0, 4.5, 4.017073170731708)","(2.45, 3.35, 3.2071428571428573)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:37.288120,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.268918918918919)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:38.276685,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.268918918918919)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:39.349957,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.288775510204082)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:40.432402,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.288775510204082)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:41.603673,"(3.2, 3.9, 3.78)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3114285714285714)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:42.762855,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3114285714285714)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:44.219683,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.29)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:45.624227,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.29)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:46.987042,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3071428571428574)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:48.134906,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3071428571428574)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:49.199461,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3071428571428574)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:50.357479,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3071428571428574)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:51.830246,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:53.279214,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:54.499020,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:55.600672,"(3.2, 3.9, 3.78)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:56.647536,"(3.2, 3.9, 3.78)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:57.790679,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:04:58.955178,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:00.108132,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:01.247359,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:02.611482,"(3.2, 3.85, 3.69375)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.3233333333333333)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:03.641197,"(3.2, 3.85, 3.85)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.19)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:04.702445,"(3.2, 3.85, 3.7666666666666666)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.19)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:05.708839,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.19)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:06.889315,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.19)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:08.060804,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.19)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:09.153251,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.19)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:10.519074,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:11.661826,"(3.2, 3.9, 3.853846153846154)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:12.794817,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:13.968836,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:15.150131,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:16.350149,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.325)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:17.696217,"(3.2, 3.85, 3.771875)","(4.0, 4.4, 4.075)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:18.980149,"(3.2, 3.9, 3.853846153846154)","(4.0, 4.4, 4.014285714285714)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:20.443860,"(3.2, 3.85, 3.812121212121212)","(4.0, 4.4, 4.014285714285714)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:21.896779,"(3.2, 3.85, 3.812121212121212)","(4.0, 4.4, 4.014285714285714)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:23.152176,"(3.2, 3.85, 3.812121212121212)","(4.0, 4.4, 4.014285714285714)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:24.398353,"(3.2, 3.85, 3.812121212121212)","(4.0, 4.4, 4.014285714285714)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:25.684063,"(3.2, 3.85, 3.812121212121212)","(4.0, 4.4, 4.014285714285714)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:26.902663,"(3.2, 3.85, 3.812121212121212)","(4.0, 4.4, 4.014285714285714)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:28.089751,"(3.2, 3.85, 3.812121212121212)","(4.0, 4.4, 4.070731707317074)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:29.214204,"(3.2, 3.85, 3.801923076923077)","(4.0, 4.4, 4.070731707317074)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:30.387175,"(3.2, 3.85, 3.801923076923077)","(4.0, 4.4, 4.070731707317074)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
05-01-2023 17:05:31.465809,"(3.2, 3.85, 3.801923076923077)","(4.0, 4.4, 4.070731707317074)","(2.45, 3.35, 3.261111111111111)","(20.0, 25.0, 19.555555555555557)","(18.0, 32.0, 23.52173913043478)","(5.5, 17.5, 16.5)","(21.0, 32.0, 29.09090909090909)"
