,Debt Collector,Far More Women,White Claw,Shinigami,True Blue,Always Broke,This Time Buddy,Mad Max Blue
10-01-2023 15:12:20.729705,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 312.5)"
10-01-2023 15:12:21.693332,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 312.5)"
10-01-2023 15:12:22.683790,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 312.5)"
10-01-2023 15:12:23.702952,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 312.5)"
10-01-2023 15:12:24.747960,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 9.675)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:25.797943,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:26.880571,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:27.939592,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:29.009515,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:30.070065,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:31.133746,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:32.222931,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:33.300538,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 251.25)"
10-01-2023 15:12:34.383194,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.149999999999999)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:35.440029,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:36.492196,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:37.620329,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:38.677718,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:39.723938,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 13.533333333333333)","(4.8, 10.5, 7.242857142857143)","(8.0, 14.0, 12.488888888888889)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:40.785095,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 11.95)","(4.8, 10.5, 9.48)","(8.0, 14.0, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:41.935464,"(3.9, 7.6, 4.678947368421053)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.94)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:43.056969,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.94)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:44.177453,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.94)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:45.317798,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 12.94)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:46.410856,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 11.528571428571428)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:47.548188,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 11.528571428571428)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:48.583832,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 18.75)","(8.0, 16.5, 11.528571428571428)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.7125)","(71.0, 570.0, 371.9230769230769)"
10-01-2023 15:12:49.684507,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 16.5, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:50.737662,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:51.823397,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:52.944685,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:54.025149,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:55.221444,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:56.293262,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:57.300220,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:58.304372,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:12:59.273994,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:00.376908,"(3.9, 7.4, 6.7)","(3.6, 5.1, 4.326666666666666)","(4.0, 6.8, 4.4523809523809526)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 12.2)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6125)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:01.570175,"(3.9, 7.4, 6.5375000000000005)","(3.6, 5.1, 4.081818181818182)","(4.0, 6.8, 4.3775)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 10.42)","(4.8, 10.0, 9.48)","(8.0, 13.5, 11.775)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:02.719712,"(3.9, 7.4, 6.5375000000000005)","(3.6, 5.1, 4.081818181818182)","(4.0, 6.8, 4.3775)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 10.89090909090909)","(4.8, 10.0, 9.48)","(8.0, 13.5, 11.775)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:03.788711,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.081818181818182)","(4.0, 6.8, 4.335)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 10.89090909090909)","(4.8, 10.0, 9.48)","(8.0, 13.5, 11.775)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:04.849303,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 13.266666666666666)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6375)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:05.965397,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 13.266666666666666)","(4.8, 10.0, 9.48)","(8.0, 13.5, 12.6375)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:07.092966,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 13.266666666666666)","(4.8, 10.0, 9.48)","(8.0, 13.5, 11.825)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:08.297913,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 13.266666666666666)","(4.8, 10.0, 9.48)","(8.0, 13.5, 11.725)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:09.509218,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 13.266666666666666)","(4.8, 10.0, 9.48)","(8.0, 13.5, 11.825)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:10.600054,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 19.964285714285715)","(8.0, 17.0, 13.266666666666666)","(4.8, 10.0, 9.48)","(8.0, 13.5, 13.168181818181818)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:11.812816,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 8.3)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:12.915046,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:13.989520,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:15.084765,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:16.151728,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:17.562016,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:18.702596,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:19.891288,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:21.013928,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:22.157737,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:23.417041,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:24.603288,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:25.916204,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:27.037999,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:28.123980,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:29.226007,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:30.277627,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:31.361379,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:32.373172,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:33.388993,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:34.365231,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:35.513305,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:36.709531,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:37.810532,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:39.110399,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:40.504229,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 12.854545454545455)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:41.941616,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:43.357420,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:44.562625,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:45.877845,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:47.163785,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:48.415434,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:49.597290,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:50.872613,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:52.071918,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:53.232144,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 484.16666666666663)"
10-01-2023 15:13:54.556284,"(3.9, 7.4, 6.525)","(3.6, 5.1, 4.045454545454545)","(4.0, 6.8, 4.335)","(15.0, 40.0, 21.3)","(8.0, 17.0, 8.775)","(4.8, 10.0, 9.600000000000001)","(8.0, 13.5, 11.2)","(71.0, 570.0, 527.0833333333333)"
