,Boxing On,Make Me Dizzy,Rosebud Smile,Monza,Cant Control Me,Shian Quirky,Remembering,Sugar Pie
06-01-2023 16:33:07.859034,"(8.5, 16.5, 13.1)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.666666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 9.82)","(1.35, 1.98, 1.9636363636363636)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:09.199864,"(8.5, 16.5, 14.918181818181818)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.399999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 8.175)","(1.35, 1.98, 1.9636363636363636)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:10.597950,"(8.5, 16.5, 14.918181818181818)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.399999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.036363636363637)","(1.35, 1.98, 1.9636363636363636)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:11.901188,"(8.5, 16.5, 14.918181818181818)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.666666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 9.82)","(1.35, 1.98, 1.9636363636363636)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:13.171710,"(8.5, 16.5, 13.18)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.666666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 9.82)","(1.35, 1.98, 1.9636363636363636)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:14.313135,"(8.5, 16.5, 13.18)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.666666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 9.82)","(1.35, 1.98, 1.9636363636363636)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:15.547925,"(8.5, 16.5, 13.18)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.666666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 9.82)","(1.35, 1.98, 1.9636363636363636)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:16.770574,"(8.5, 16.5, 13.18)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.266666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 9.82)","(1.35, 1.98, 1.874)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:17.947401,"(8.5, 16.5, 14.071428571428571)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.399999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.036363636363637)","(1.35, 1.98, 1.874)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:19.144119,"(8.5, 16.5, 13.18)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.399999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.036363636363637)","(1.35, 1.98, 1.874)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:20.383113,"(8.5, 16.5, 13.18)","(14.0, 32.0, 17.0)","(7.5, 16.0, 11.08)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.163636363636364)","(1.35, 1.98, 1.874)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:21.611497,"(8.5, 16.5, 13.34)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.666666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 9.82)","(1.35, 1.98, 1.874)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:22.761689,"(8.5, 16.5, 14.242857142857142)","(14.0, 32.0, 17.0)","(7.5, 16.0, 10.666666666666666)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.874)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:23.901235,"(8.5, 16.5, 13.8)","(14.0, 32.0, 14.727272727272727)","(7.5, 16.0, 13.714285714285714)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.874)","(16.0, 36.0, 18.083333333333332)","(31.0, 300.0, 127.71428571428571)"
06-01-2023 16:33:25.099973,"(8.5, 16.5, 12.149999999999999)","(14.0, 32.0, 14.727272727272727)","(7.5, 16.0, 12.8)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.874)","(16.0, 36.0, 18.083333333333332)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:26.384301,"(8.5, 16.5, 12.149999999999999)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.874)","(16.0, 36.0, 18.083333333333332)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:27.626125,"(8.5, 16.5, 12.149999999999999)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.874)","(16.0, 36.0, 18.083333333333332)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:28.826845,"(8.5, 16.5, 12.149999999999999)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.85)","(16.0, 36.0, 18.083333333333332)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:29.987709,"(8.5, 16.5, 12.149999999999999)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 90.07142857142857)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.85)","(16.0, 36.0, 18.083333333333332)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:31.217706,"(8.5, 16.5, 12.149999999999999)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 71.75)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.9057142857142857)","(16.0, 36.0, 18.083333333333332)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:32.413894,"(8.5, 16.5, 15.1)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.98, 1.8425)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:33.583732,"(8.5, 16.5, 15.1)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.97, 1.8425)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:34.736466,"(8.5, 16.5, 15.1)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.799999999999999)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.97, 1.8425)","(16.0, 36.0, 25.772727272727273)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:35.858309,"(8.5, 16.5, 14.55)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 14.440000000000001)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.97, 1.8425)","(16.0, 36.0, 17.666666666666668)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:37.118739,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.933333333333334)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.683333333333334)","(1.35, 1.97, 1.8425)","(16.0, 36.0, 17.666666666666668)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:38.451088,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.933333333333334)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.916666666666668)","(1.35, 1.97, 1.8033333333333332)","(16.0, 36.0, 17.666666666666668)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:39.788140,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.933333333333334)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.916666666666668)","(1.35, 1.97, 1.8033333333333332)","(16.0, 36.0, 17.666666666666668)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:41.016875,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.933333333333334)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.916666666666668)","(1.35, 1.97, 1.5425925925925925)","(16.0, 36.0, 18.666666666666668)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:42.202788,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 11.933333333333334)","(31.0, 200.0, 71.0)","(7.5, 15.0, 10.916666666666668)","(1.35, 1.96, 1.5425925925925925)","(16.0, 42.0, 18.666666666666668)","(31.0, 300.0, 124.5)"
06-01-2023 16:33:43.326526,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 16.4)","(31.0, 200.0, 71.0)","(7.5, 16.5, 14.071428571428571)","(1.35, 1.96, 1.5425925925925925)","(16.0, 42.0, 18.666666666666668)","(31.0, 300.0, 214.85714285714283)"
06-01-2023 16:33:44.523366,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 16.96)","(31.0, 200.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.93, 1.838)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:45.764683,"(8.5, 16.0, 12.964705882352941)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 16.96)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.93, 1.838)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:46.870387,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 15.666666666666668)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.93, 1.838)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:48.026944,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 15.24)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.93, 1.838)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:49.220216,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 15.8)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.93, 1.4865384615384616)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:50.507436,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 15.24)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.9, 1.5285714285714285)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:51.731819,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 17.12)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.88, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:52.944091,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 15.076923076923077)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:54.049917,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 12.625)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:55.193309,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.125)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:56.405995,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.125)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:57.551055,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:58.693829,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.375)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:33:59.963932,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.9)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:01.243981,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.9)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:02.563819,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.666666666666668)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:03.781779,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 15.466666666666667)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:05.004871,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 18.5, 14.78)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:06.222044,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 18.5, 14.0)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:07.505539,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.777777777777779)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:08.785884,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.777777777777779)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:10.008413,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.777777777777779)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:11.198912,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:12.491793,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:13.780055,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:15.048812,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:16.337328,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:17.556444,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:18.731049,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 42.0, 18.666666666666668)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:19.965739,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 44.0, 19.0)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:21.147250,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 44.0, 30.136363636363637)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:22.342011,"(8.5, 15.0, 12.625)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 44.0, 19.0)","(31.0, 290.0, 214.85714285714283)"
06-01-2023 16:34:23.573388,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 44.0, 19.0)","(31.0, 290.0, 148.5)"
06-01-2023 16:34:24.931929,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.774)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:26.341152,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.85, 1.5210344827586206)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:27.641950,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 13.88888888888889)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.84, 1.742)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:29.012362,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 14.277777777777779)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.81, 1.742)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:30.477531,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 14.277777777777779)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.81, 1.742)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:31.877500,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 14.277777777777779)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.81, 1.742)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:33.226453,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 14.277777777777779)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.81, 1.742)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:34.501059,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 14.0)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.81, 1.6966666666666668)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:35.725085,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.727272727272727)","(7.5, 19.0, 14.0)","(31.0, 130.0, 66.25)","(7.5, 14.5, 10.708333333333332)","(1.35, 1.81, 1.6966666666666668)","(16.0, 44.0, 19.0)","(31.0, 270.0, 148.5)"
06-01-2023 16:34:36.929142,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 48.4)","(7.5, 14.5, 10.566666666666666)","(1.35, 1.81, 1.6966666666666668)","(16.0, 44.0, 16.307692307692307)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:38.078488,"(8.5, 14.5, 13.908333333333335)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 48.4)","(7.5, 14.5, 11.92)","(1.35, 1.81, 1.6966666666666668)","(16.0, 44.0, 23.333333333333336)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:39.270034,"(8.5, 14.5, 12.2)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 48.4)","(7.5, 14.0, 11.92)","(1.35, 1.81, 1.6966666666666668)","(16.0, 42.0, 23.333333333333336)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:40.582240,"(8.5, 14.5, 12.2)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 48.4)","(7.5, 14.0, 12.333333333333334)","(1.35, 1.81, 1.6966666666666668)","(16.0, 42.0, 23.333333333333336)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:41.895962,"(8.5, 14.5, 13.6375)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 48.4)","(7.5, 14.0, 12.333333333333334)","(1.35, 1.81, 1.6966666666666668)","(16.0, 42.0, 18.0)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:43.218223,"(8.5, 14.5, 13.6375)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 65.57894736842105)","(7.5, 14.0, 13.0)","(1.35, 1.81, 1.6966666666666668)","(16.0, 38.0, 16.666666666666668)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:44.503930,"(8.5, 14.5, 13.6375)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 65.57894736842105)","(7.5, 14.0, 13.0)","(1.35, 1.81, 1.6966666666666668)","(16.0, 38.0, 16.666666666666668)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:45.979208,"(8.5, 14.5, 12.577777777777778)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 65.57894736842105)","(7.5, 14.0, 13.0)","(1.35, 1.81, 1.6966666666666668)","(16.0, 38.0, 15.846153846153847)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:47.260311,"(8.5, 14.0, 11.046153846153846)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 65.57894736842105)","(7.5, 14.0, 13.0)","(1.35, 1.81, 1.6966666666666668)","(16.0, 38.0, 15.846153846153847)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:48.572772,"(8.5, 14.5, 11.315384615384616)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 65.57894736842105)","(7.5, 14.0, 13.0)","(1.35, 1.81, 1.6966666666666668)","(16.0, 38.0, 15.846153846153847)","(31.0, 270.0, 124.2)"
06-01-2023 16:34:49.768204,"(8.5, 14.5, 11.315384615384616)","(14.0, 32.0, 14.357142857142858)","(7.5, 19.0, 15.666666666666666)","(31.0, 130.0, 65.57894736842105)","(7.5, 14.0, 13.0)","(1.35, 1.81, 1.6966666666666668)","(16.0, 38.0, 15.846153846153847)","(31.0, 270.0, 124.2)"
