,Madison Point,Tullaghan,Taliano,Bubbler,Blazing Zone,Fleur De Rose,Jeddalet,Honour The Legend
10-01-2023 12:38:51.264570,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 23.0, 19.785714285714285)","(10.0, 17.0, 14.9)","(12.0, 21.0, 19.5)","(8.0, 19.0, 16.352941176470587)"
10-01-2023 12:38:52.540237,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 23.0, 19.785714285714285)","(10.0, 17.0, 14.9)","(12.0, 21.0, 19.5)","(8.0, 19.0, 16.352941176470587)"
10-01-2023 12:38:53.732758,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 23.0, 19.785714285714285)","(10.0, 17.0, 14.9)","(12.0, 21.0, 19.5)","(8.0, 19.0, 16.352941176470587)"
10-01-2023 12:38:54.937730,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 23.0, 19.785714285714285)","(10.0, 17.0, 14.9)","(12.0, 21.0, 19.5)","(8.0, 19.0, 16.352941176470587)"
10-01-2023 12:38:56.131787,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 23.0, 19.785714285714285)","(10.0, 17.0, 14.9)","(12.0, 21.0, 19.5)","(8.0, 19.0, 16.352941176470587)"
10-01-2023 12:38:57.493756,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 23.0, 19.785714285714285)","(10.0, 17.0, 14.9)","(12.0, 21.0, 19.5)","(8.0, 19.0, 16.352941176470587)"
10-01-2023 12:38:58.768492,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 23.0, 20.46875)","(10.0, 17.0, 14.59090909090909)","(12.0, 21.0, 19.5)","(8.0, 19.0, 16.714285714285715)"
10-01-2023 12:39:00.063289,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 22.0, 20.115384615384617)","(10.0, 16.5, 14.59090909090909)","(12.0, 21.0, 19.5)","(8.0, 18.5, 17.25)"
10-01-2023 12:39:01.228513,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 22.0, 20.115384615384617)","(10.0, 16.5, 14.59090909090909)","(12.0, 21.0, 19.5)","(8.0, 18.5, 17.25)"
10-01-2023 12:39:02.426021,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 22.0, 20.115384615384617)","(10.0, 16.5, 14.59090909090909)","(12.0, 21.0, 19.5)","(8.0, 18.5, 17.25)"
10-01-2023 12:39:03.685859,"(4.8, 6.2, 6.0285714285714285)","(3.4, 3.95, 3.942)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 22.0, 19.25)","(10.0, 16.5, 15.875)","(12.0, 21.0, 18.676470588235293)","(8.0, 18.5, 17.75)"
10-01-2023 12:39:04.839609,"(4.8, 6.0, 5.537037037037037)","(3.4, 4.0, 3.9375)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.75)"
10-01-2023 12:39:06.120002,"(4.8, 5.9, 5.78)","(3.4, 4.0, 3.9375)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.75)"
10-01-2023 12:39:07.346804,"(4.8, 5.9, 5.814285714285715)","(3.4, 4.0, 3.947674418604651)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:08.591009,"(4.8, 5.9, 5.852631578947369)","(3.4, 4.0, 3.947674418604651)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:10.129049,"(4.8, 5.9, 5.818181818181818)","(3.4, 4.0, 3.89375)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5571428571428574)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:11.675220,"(4.8, 5.9, 5.825)","(3.4, 3.9, 4.153947368421052)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:13.017844,"(4.8, 5.9, 5.825)","(3.4, 4.2, 4.131707317073171)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:14.315507,"(4.8, 5.9, 5.825)","(3.4, 4.2, 4.136363636363637)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:15.578663,"(4.8, 5.9, 5.825)","(3.4, 4.2, 4.136363636363637)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:16.804765,"(4.8, 5.9, 5.825)","(3.4, 4.2, 4.136363636363637)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.833333333333332)"
10-01-2023 12:39:18.147436,"(4.8, 5.9, 5.7846153846153845)","(3.4, 4.2, 4.136363636363637)","(11.0, 18.0, 17.954545454545453)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:19.356155,"(4.8, 5.9, 5.7846153846153845)","(3.4, 4.2, 4.136363636363637)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:20.521622,"(4.8, 6.0, 5.478688524590164)","(3.4, 4.2, 4.136363636363637)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 16.5, 16.142857142857142)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:21.699765,"(4.8, 5.9, 5.666666666666667)","(3.4, 4.2, 4.0285714285714285)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:22.903819,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0285714285714285)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:24.101825,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0285714285714285)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:25.309787,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0285714285714285)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:26.518373,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0285714285714285)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:27.803608,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.5434782608695654)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:29.050694,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.6, 3.8013513513513515)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:30.331123,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.85, 3.8108695652173914)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:31.811750,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.85, 3.5566666666666666)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:33.186928,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.85, 3.5833333333333335)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:34.617487,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.85, 3.4937500000000004)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:36.084369,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.8, 3.6)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:37.411232,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:38.672966,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.559090909090909)","(12.0, 21.0, 19.152173913043477)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:39.890955,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:41.097586,"(4.8, 5.9, 5.542857142857144)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:42.435726,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.961538461538462)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:43.889192,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 21.0, 19.25)","(10.0, 17.5, 14.852941176470589)","(12.0, 20.0, 18.65)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:45.175357,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 21.0, 19.4)","(10.0, 17.5, 15.055555555555555)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:46.454291,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 15.055555555555555)","(12.0, 20.0, 18.676470588235293)","(8.0, 18.5, 17.5)"
10-01-2023 12:39:47.761994,"(4.8, 5.9, 5.622222222222223)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 20.0, 20.7)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:49.019889,"(4.8, 5.9, 5.614285714285715)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 24.0, 20.7)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:50.361778,"(4.8, 5.9, 5.6454545454545455)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 24.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:51.606359,"(4.8, 5.9, 5.752631578947368)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:52.771689,"(4.8, 5.9, 5.6454545454545455)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:53.974111,"(4.8, 5.9, 5.6454545454545455)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:55.313979,"(4.8, 5.9, 5.6454545454545455)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:56.605432,"(4.8, 5.9, 5.7)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:57.962726,"(4.8, 5.9, 5.7)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.6214285714285714)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:39:59.244700,"(4.8, 5.9, 5.7)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.5250000000000004)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:40:00.552718,"(4.8, 5.9, 5.7)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.5250000000000004)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:40:01.799936,"(4.8, 5.9, 5.766666666666667)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.75, 3.5250000000000004)","(12.0, 20.0, 19.4)","(10.0, 17.0, 14.772727272727273)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:40:03.099320,"(4.8, 5.9, 5.7)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.4)","(10.0, 16.5, 15.214285714285714)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.0)"
10-01-2023 12:40:04.379457,"(4.8, 5.9, 5.7)","(3.4, 4.2, 4.0)","(11.0, 18.0, 17.0625)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.53846153846154)","(10.0, 16.5, 15.214285714285714)","(12.0, 23.0, 19.625)","(8.0, 18.5, 17.954545454545453)"
10-01-2023 12:40:05.656614,"(4.8, 5.9, 5.7)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.113636363636363)","(10.0, 16.5, 15.428571428571429)","(12.0, 23.0, 19.625)","(8.0, 18.5, 18.07142857142857)"
10-01-2023 12:40:06.866904,"(4.8, 5.9, 5.75)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.175)","(10.0, 16.5, 15.428571428571429)","(12.0, 23.0, 19.666666666666668)","(8.0, 18.5, 17.944444444444443)"
10-01-2023 12:40:08.053404,"(4.8, 5.9, 5.8)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.25)","(10.0, 16.5, 15.428571428571429)","(12.0, 22.0, 19.27777777777778)","(8.0, 18.5, 17.944444444444443)"
10-01-2023 12:40:09.276832,"(4.8, 6.4, 6.057142857142857)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(12.0, 22.0, 19.27777777777778)","(8.0, 18.5, 18.083333333333332)"
10-01-2023 12:40:10.446857,"(4.8, 6.4, 5.630769230769231)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(12.0, 22.0, 19.27777777777778)","(8.0, 18.5, 18.083333333333332)"
10-01-2023 12:40:11.648560,"(4.8, 6.2, 5.836363636363637)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(12.0, 22.0, 19.27777777777778)","(8.0, 18.5, 18.083333333333332)"
10-01-2023 12:40:12.924146,"(4.8, 6.2, 5.7555555555555555)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(12.0, 22.0, 19.27777777777778)","(8.0, 18.5, 18.083333333333332)"
10-01-2023 12:40:14.170454,"(4.8, 6.2, 5.892307692307693)","(3.4, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(12.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(12.0, 22.0, 19.27777777777778)","(8.0, 18.5, 18.083333333333332)"
10-01-2023 12:40:15.385986,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:16.489503,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:17.595868,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:18.818338,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:20.078663,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 15.5625)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:21.345242,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:22.588323,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:24.136522,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:25.494240,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:26.791143,"(5.0, 6.2, 5.892307692307693)","(3.5, 4.2, 3.9846153846153847)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:28.189290,"(5.0, 6.2, 5.981818181818182)","(3.5, 4.2, 3.8916666666666666)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.27777777777778)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:29.597759,"(5.0, 6.2, 6.00909090909091)","(3.5, 4.0, 3.8857142857142857)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5125)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.454545454545453)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:30.957215,"(5.0, 6.2, 6.00909090909091)","(3.5, 4.0, 3.88125)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5333333333333337)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 22.0, 19.714285714285715)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:32.219024,"(5.0, 6.2, 6.00909090909091)","(3.5, 4.0, 3.88125)","(11.0, 18.0, 17.25)","(3.2, 3.7, 3.5)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 21.0, 19.714285714285715)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:33.386415,"(5.0, 6.0, 5.8076923076923075)","(3.5, 4.0, 3.88125)","(11.0, 18.0, 17.25)","(3.2, 3.75, 3.5)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 21.0, 19.714285714285715)","(8.5, 18.5, 18.083333333333332)"
10-01-2023 12:40:34.579812,"(5.0, 6.0, 5.84375)","(3.5, 4.0, 3.8857142857142857)","(11.0, 18.0, 17.25)","(3.2, 3.75, 3.5)","(13.0, 20.0, 19.25)","(10.0, 16.5, 15.25)","(13.0, 21.0, 18.352941176470587)","(8.5, 18.5, 18.233333333333334)"
10-01-2023 12:40:35.758953,"(5.0, 6.0, 5.9)","(3.5, 4.0, 3.8857142857142857)","(11.0, 18.0, 17.25)","(3.2, 3.75, 3.5)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 19.5, 18.3)","(8.5, 18.5, 18.233333333333334)"
10-01-2023 12:40:37.016096,"(5.0, 6.0, 5.9)","(3.5, 4.0, 3.88125)","(11.0, 18.0, 17.25)","(3.2, 3.75, 3.6136363636363638)","(13.0, 20.0, 19.25)","(10.0, 16.5, 14.961538461538462)","(13.0, 19.5, 18.352941176470587)","(8.5, 18.5, 18.27777777777778)"
