,Toms Mate,Symi Fortuna,Peter Pan,Candy Kaos,Glenreagh Burner,Eyes On Gold,But It Pours,Cash Key
11-01-2023 12:24:34.474406,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 55.0, 38.958333333333336)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:35.601261,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 55.0, 38.958333333333336)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:36.708062,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 55.0, 38.958333333333336)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:37.892195,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 55.0, 38.958333333333336)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:39.110400,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 55.0, 38.958333333333336)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:40.225980,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 55.0, 38.958333333333336)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:41.419119,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.0)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:42.548296,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:43.652822,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:44.760833,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:45.855609,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:46.983793,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:48.453030,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:49.690968,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:51.082996,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:52.419100,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:53.776408,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:55.118718,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:56.369712,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:57.616929,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:24:58.779486,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:00.040269,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:01.300624,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:02.629509,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:04.055963,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 29.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:05.378411,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 55.0, 31.666666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:06.951305,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:08.235377,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:09.514233,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:10.771716,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:11.999923,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:13.236694,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:14.390414,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:15.764217,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:17.066310,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:18.341052,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:19.578722,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:20.847873,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:22.021146,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:23.169403,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:24.443472,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:25.649366,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:26.919068,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:28.059076,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:29.225270,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:30.384223,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:31.585016,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:32.771205,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:33.874799,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:34.994080,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:36.039884,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:37.116868,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:38.175108,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:39.248738,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:40.320149,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 28.0)","(1.75, 2.64, 2.01)","(20.0, 70.0, 33.63636363636364)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:41.419525,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 28.333333333333336)","(18.0, 50.0, 31.666666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:42.537815,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:43.692987,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:44.875632,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:46.068660,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:47.204760,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:48.391782,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:49.518593,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:50.596999,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:51.697789,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:52.977342,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:54.222466,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 2.01)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:55.405014,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:56.524624,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:57.668448,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:58.708310,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:25:59.715265,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:00.867632,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:01.955374,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:03.095905,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:04.228534,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:05.395227,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:06.469549,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:07.596687,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:08.920833,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:10.221695,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:11.371350,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:12.412175,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
11-01-2023 12:26:13.577256,"(4.6, 7.8, 5.216666666666667)","(18.0, 48.0, 43.3125)","(18.0, 50.0, 36.041666666666664)","(1.75, 2.64, 1.8403030303030303)","(20.0, 70.0, 44.75)","(5.0, 8.4, 8.286666666666667)","(18.0, 60.0, 39.5)","(8.5, 21.0, 15.0)"
