,Bobby Rissole,Asteroid Evee,Gothika,His Keen,Karinya Trombone
05-01-2023 16:53:49.403857,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 26.0)"
05-01-2023 16:53:50.214614,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 26.5)"
05-01-2023 16:53:51.090940,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 26.5)"
05-01-2023 16:53:51.997997,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 26.5)"
05-01-2023 16:53:52.848989,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 26.5)"
05-01-2023 16:53:53.653219,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 26.5)"
05-01-2023 16:53:54.522982,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 26.5)"
05-01-2023 16:53:55.398380,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5571428571428572)","(13.0, 28.0, 25.6)"
05-01-2023 16:53:56.330181,"(2.5, 4.0, 3.4)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.58, 1.5936000000000001)","(13.0, 28.0, 25.6)"
05-01-2023 16:53:57.327064,"(2.5, 4.0, 3.19)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.6, 1.5936000000000001)","(13.0, 28.0, 25.6)"
05-01-2023 16:53:58.238081,"(2.5, 4.0, 3.19)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.6, 1.5936000000000001)","(13.0, 28.0, 25.6)"
05-01-2023 16:53:59.094572,"(2.5, 4.0, 3.19)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.6, 1.5936000000000001)","(13.0, 28.0, 25.6)"
05-01-2023 16:54:00.022487,"(2.5, 4.0, 3.19)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.6, 1.5936000000000001)","(13.0, 28.0, 25.6)"
05-01-2023 16:54:00.848065,"(2.5, 4.0, 3.19)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.6, 1.5936000000000001)","(13.0, 28.0, 25.6)"
05-01-2023 16:54:01.696276,"(2.5, 4.0, 3.19)","(51.0, 230.0, 120.0)","(21.0, 120.0, 37.75)","(1.4, 1.6, 1.5936000000000001)","(13.0, 28.0, 25.6)"
05-01-2023 16:54:02.683585,"(2.5, 4.0, 3.19)","(51.0, 230.0, 120.0)","(21.0, 120.0, 60.18181818181818)","(1.4, 1.6, 1.5936000000000001)","(13.0, 28.0, 24.25)"
05-01-2023 16:54:03.618573,"(2.5, 4.0, 3.1750000000000003)","(51.0, 230.0, 120.0)","(21.0, 110.0, 82.0)","(1.4, 1.6, 1.5936000000000001)","(13.0, 27.0, 24.25)"
05-01-2023 16:54:04.412060,"(2.5, 4.0, 3.2800000000000002)","(51.0, 230.0, 147.5)","(21.0, 110.0, 47.0)","(1.4, 1.6, 1.52)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:05.266036,"(2.5, 4.0, 3.6)","(51.0, 230.0, 120.0)","(21.0, 95.0, 60.5)","(1.4, 1.6, 1.511111111111111)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:06.259065,"(2.5, 4.0, 3.6)","(51.0, 230.0, 147.5)","(21.0, 95.0, 72.0)","(1.4, 1.6, 1.511111111111111)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:07.138033,"(2.5, 4.0, 3.6)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.6, 1.511111111111111)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:07.925506,"(2.5, 3.95, 3.5958333333333337)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:08.760079,"(2.5, 3.95, 3.5958333333333337)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:09.668313,"(2.5, 3.95, 3.5958333333333337)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:10.567153,"(2.5, 3.9, 3.609090909090909)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:11.385373,"(2.5, 3.9, 3.609090909090909)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:12.203174,"(2.5, 3.9, 3.58)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:13.039080,"(2.5, 3.9, 3.3)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.56)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:13.874710,"(2.5, 3.9, 3.3)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.56)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:14.777939,"(2.5, 3.9, 3.3)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:15.658893,"(2.5, 3.85, 3.2666666666666666)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:16.537061,"(2.5, 3.8, 3.3666666666666667)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:17.444140,"(2.5, 3.8, 3.3666666666666667)","(51.0, 230.0, 147.5)","(21.0, 95.0, 79.66666666666667)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:18.353828,"(2.5, 3.8, 3.6)","(51.0, 230.0, 147.5)","(21.0, 95.0, 67.8)","(1.4, 1.59, 1.5225)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:19.209832,"(2.5, 3.8, 3.6)","(51.0, 230.0, 120.0)","(21.0, 95.0, 67.8)","(1.4, 1.59, 1.56)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:20.016922,"(2.5, 3.8, 3.6)","(51.0, 230.0, 120.0)","(21.0, 95.0, 72.33333333333334)","(1.4, 1.59, 1.56)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:20.849508,"(2.5, 3.8, 3.6)","(51.0, 230.0, 120.0)","(21.0, 95.0, 72.33333333333334)","(1.4, 1.59, 1.56)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:21.767776,"(2.5, 3.8, 3.6)","(51.0, 230.0, 147.5)","(21.0, 95.0, 81.4)","(1.4, 1.59, 1.548)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:22.636372,"(2.5, 3.7, 3.566666666666667)","(51.0, 230.0, 120.0)","(21.0, 100.0, 63.5)","(1.4, 1.59, 1.548)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:23.536842,"(2.5, 3.7, 3.566666666666667)","(51.0, 230.0, 120.0)","(21.0, 100.0, 41.6)","(1.4, 1.59, 1.55)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:24.451211,"(2.5, 3.7, 3.566666666666667)","(51.0, 230.0, 120.0)","(21.0, 100.0, 51.33333333333333)","(1.4, 1.59, 1.55)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:25.315403,"(2.5, 3.7, 3.566666666666667)","(51.0, 230.0, 120.0)","(21.0, 100.0, 51.33333333333333)","(1.4, 1.58, 1.5625)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:26.127511,"(2.5, 3.7, 3.566666666666667)","(51.0, 230.0, 120.0)","(21.0, 100.0, 45.25)","(1.4, 1.58, 1.5683333333333334)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:27.008862,"(2.5, 3.7, 3.566666666666667)","(51.0, 230.0, 120.0)","(21.0, 100.0, 45.25)","(1.4, 1.58, 1.5683333333333334)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:27.971674,"(2.5, 3.7, 3.566666666666667)","(51.0, 230.0, 120.0)","(21.0, 100.0, 45.25)","(1.4, 1.58, 1.5683333333333334)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:28.806617,"(2.5, 3.95, 3.725)","(51.0, 230.0, 120.0)","(21.0, 90.0, 58.5)","(1.4, 1.58, 1.5366666666666666)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:29.633620,"(2.5, 3.65, 3.525)","(51.0, 230.0, 120.0)","(21.0, 90.0, 58.5)","(1.4, 1.58, 1.5723076923076924)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:30.528755,"(2.5, 3.65, 3.525)","(51.0, 230.0, 120.0)","(21.0, 90.0, 58.5)","(1.4, 1.58, 1.5723076923076924)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:31.346748,"(2.5, 3.6, 3.55)","(51.0, 230.0, 120.0)","(21.0, 90.0, 45.0)","(1.4, 1.58, 1.562)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:32.198092,"(2.5, 3.6, 3.55)","(51.0, 230.0, 120.0)","(21.0, 85.0, 56.0)","(1.4, 1.58, 1.562)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:33.087882,"(2.5, 3.6, 3.55)","(51.0, 230.0, 120.0)","(21.0, 85.0, 56.0)","(1.4, 1.58, 1.5750000000000002)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:33.941738,"(2.5, 3.6, 3.55)","(51.0, 230.0, 120.0)","(21.0, 85.0, 56.0)","(1.4, 1.58, 1.5730769230769233)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:34.778514,"(2.5, 3.65, 3.525)","(51.0, 230.0, 120.0)","(21.0, 85.0, 56.0)","(1.4, 1.58, 1.5730769230769233)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:35.599626,"(2.5, 3.65, 3.525)","(51.0, 230.0, 120.0)","(21.0, 85.0, 56.0)","(1.4, 1.58, 1.5730769230769233)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:36.487272,"(2.5, 4.1, 3.8)","(51.0, 230.0, 120.0)","(21.0, 90.0, 38.45454545454545)","(1.4, 1.58, 1.5566666666666666)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:37.305846,"(2.5, 4.1, 3.8)","(51.0, 230.0, 120.0)","(21.0, 90.0, 38.45454545454545)","(1.4, 1.58, 1.5566666666666666)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:38.158224,"(2.5, 4.1, 3.8)","(51.0, 230.0, 120.0)","(21.0, 90.0, 38.45454545454545)","(1.4, 1.58, 1.5566666666666666)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:39.033534,"(2.5, 3.8, 3.55)","(51.0, 230.0, 120.0)","(21.0, 90.0, 38.45454545454545)","(1.4, 1.58, 1.5633333333333335)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:39.885137,"(2.5, 3.8, 3.55)","(51.0, 230.0, 120.0)","(21.0, 90.0, 38.45454545454545)","(1.4, 1.58, 1.5633333333333335)","(13.0, 26.0, 21.625)"
05-01-2023 16:54:40.865655,"(2.5, 3.8, 3.55)","(51.0, 230.0, 120.0)","(21.0, 90.0, 38.45454545454545)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:41.836161,"(2.5, 3.8, 3.55)","(51.0, 230.0, 120.0)","(21.0, 90.0, 38.45454545454545)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:42.735359,"(2.5, 3.8, 3.56)","(51.0, 230.0, 120.0)","(21.0, 90.0, 32.4)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:43.605588,"(2.5, 3.95, 3.575)","(51.0, 230.0, 120.0)","(21.0, 90.0, 32.4)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:44.695151,"(2.5, 3.95, 3.575)","(51.0, 230.0, 120.0)","(21.0, 90.0, 45.69230769230769)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:45.746428,"(2.5, 3.95, 3.575)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:46.614312,"(2.5, 3.95, 3.575)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:47.458448,"(2.5, 3.95, 3.575)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:48.365389,"(2.5, 3.95, 3.575)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:49.298632,"(2.5, 4.1, 3.585714285714286)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:50.119307,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:50.930943,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5633333333333335)","(12.0, 26.0, 21.625)"
05-01-2023 16:54:51.893931,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.57)","(12.0, 24.0, 21.142857142857142)"
05-01-2023 16:54:52.811481,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5726315789473686)","(12.0, 23.0, 21.727272727272727)"
05-01-2023 16:54:53.680970,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5713333333333335)","(12.0, 23.0, 21.727272727272727)"
05-01-2023 16:54:54.531141,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5718750000000001)","(12.0, 23.0, 21.727272727272727)"
05-01-2023 16:54:55.380122,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5718750000000001)","(12.0, 23.0, 21.727272727272727)"
05-01-2023 16:54:56.197359,"(2.5, 4.0, 3.5833333333333335)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5718750000000001)","(12.0, 23.0, 21.727272727272727)"
05-01-2023 16:54:57.124194,"(2.5, 4.0, 3.642857142857143)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.5718750000000001)","(12.0, 23.0, 21.727272727272727)"
05-01-2023 16:54:58.088868,"(2.5, 4.1, 3.625)","(51.0, 230.0, 120.0)","(21.0, 90.0, 56.11764705882353)","(1.4, 1.58, 1.5718750000000001)","(12.0, 23.0, 21.727272727272727)"
05-01-2023 16:54:58.935149,"(2.5, 4.0, 3.642857142857143)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.58, 1.56)","(12.0, 22.0, 19.692307692307693)"
05-01-2023 16:54:59.806761,"(2.5, 4.0, 3.625)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.59, 1.5322222222222222)","(13.0, 22.0, 19.692307692307693)"
05-01-2023 16:55:00.736944,"(2.5, 4.0, 3.71875)","(51.0, 230.0, 120.0)","(21.0, 90.0, 59.68421052631579)","(1.4, 1.59, 1.5633333333333335)","(13.0, 21.0, 17.666666666666668)"
05-01-2023 16:55:01.702792,"(2.5, 4.0, 3.642857142857143)","(51.0, 230.0, 120.0)","(21.0, 90.0, 58.0)","(1.4, 1.59, 1.5633333333333335)","(13.0, 21.0, 17.666666666666668)"
05-01-2023 16:55:02.599764,"(2.5, 4.0, 3.625)","(51.0, 230.0, 120.0)","(21.0, 90.0, 54.0)","(1.4, 1.59, 1.5633333333333335)","(13.0, 21.0, 17.666666666666668)"
05-01-2023 16:55:03.427170,"(2.5, 4.0, 3.642857142857143)","(51.0, 230.0, 120.0)","(21.0, 90.0, 54.0)","(1.4, 1.59, 1.5633333333333335)","(13.0, 21.0, 17.666666666666668)"
05-01-2023 16:55:04.271733,"(2.5, 4.0, 3.625)","(51.0, 230.0, 120.0)","(21.0, 90.0, 54.0)","(1.4, 1.59, 1.5633333333333335)","(13.0, 21.0, 17.666666666666668)"
05-01-2023 16:55:05.222110,"(2.5, 4.0, 3.71875)","(51.0, 220.0, 194.16666666666666)","(21.0, 85.0, 67.30000000000001)","(1.4, 1.59, 1.541111111111111)","(13.0, 21.0, 16.5)"
05-01-2023 16:55:06.095114,"(2.5, 4.0, 3.666666666666667)","(51.0, 220.0, 194.16666666666666)","(21.0, 85.0, 67.30000000000001)","(1.4, 1.59, 1.541111111111111)","(13.0, 21.0, 16.5)"
05-01-2023 16:55:07.026750,"(2.5, 4.0, 3.75)","(51.0, 220.0, 197.85714285714286)","(21.0, 80.0, 73.25)","(1.4, 1.59, 1.541111111111111)","(13.0, 20.0, 16.666666666666668)"
05-01-2023 16:55:07.845643,"(2.5, 4.0, 3.75)","(51.0, 220.0, 168.33333333333331)","(21.0, 80.0, 73.25)","(1.4, 1.59, 1.541111111111111)","(13.0, 19.5, 17.166666666666668)"
05-01-2023 16:55:08.701242,"(2.5, 4.0, 3.875)","(51.0, 220.0, 182.5)","(21.0, 70.0, 64.5)","(1.4, 1.53, 1.4908695652173913)","(13.0, 19.5, 17.166666666666668)"
05-01-2023 16:55:09.650760,"(2.5, 4.0, 3.875)","(51.0, 220.0, 182.5)","(21.0, 70.0, 65.6)","(1.4, 1.53, 1.4904166666666667)","(13.0, 19.5, 17.166666666666668)"
05-01-2023 16:55:10.547854,"(2.5, 4.0, 3.8823529411764706)","(51.0, 220.0, 182.5)","(21.0, 70.0, 65.6)","(1.4, 1.53, 1.4904166666666667)","(13.0, 19.5, 17.166666666666668)"
05-01-2023 16:55:11.331482,"(2.5, 4.0, 3.9047619047619047)","(51.0, 220.0, 182.5)","(21.0, 70.0, 64.5)","(1.4, 1.53, 1.49)","(13.0, 19.5, 17.166666666666668)"
05-01-2023 16:55:12.226817,"(2.5, 4.1, 3.9499999999999997)","(51.0, 220.0, 182.5)","(21.0, 70.0, 49.69230769230769)","(1.4, 1.53, 1.49)","(13.0, 19.5, 16.4375)"
05-01-2023 16:55:13.143874,"(2.5, 4.0, 3.78125)","(51.0, 220.0, 182.5)","(21.0, 70.0, 49.69230769230769)","(1.4, 1.53, 1.4936363636363637)","(13.0, 19.5, 16.5)"
05-01-2023 16:55:13.974822,"(2.5, 4.0, 3.785714285714286)","(51.0, 220.0, 182.5)","(21.0, 65.0, 53.3)","(1.4, 1.53, 1.4936363636363637)","(13.0, 19.0, 16.5)"
05-01-2023 16:55:14.812239,"(2.5, 4.0, 3.785714285714286)","(51.0, 220.0, 182.5)","(21.0, 60.0, 56.22222222222222)","(1.4, 1.53, 1.4996969696969698)","(13.0, 18.5, 16.833333333333332)"
05-01-2023 16:55:15.668241,"(2.5, 4.0, 3.785714285714286)","(51.0, 220.0, 182.5)","(21.0, 60.0, 56.22222222222222)","(1.4, 1.53, 1.4996969696969698)","(13.0, 18.5, 16.833333333333332)"
05-01-2023 16:55:16.540997,"(2.5, 4.0, 3.7916666666666665)","(51.0, 220.0, 182.5)","(21.0, 60.0, 56.22222222222222)","(1.4, 1.53, 1.4996969696969698)","(13.0, 18.5, 16.625)"
05-01-2023 16:55:17.375853,"(2.5, 4.0, 3.84375)","(51.0, 220.0, 182.5)","(21.0, 60.0, 45.42857142857143)","(1.4, 1.53, 1.4996969696969698)","(13.0, 18.5, 16.625)"
05-01-2023 16:55:18.219687,"(2.5, 4.0, 3.833333333333333)","(51.0, 220.0, 168.33333333333331)","(21.0, 60.0, 45.42857142857143)","(1.4, 1.53, 1.4996969696969698)","(13.0, 18.5, 16.625)"
05-01-2023 16:55:19.038768,"(2.5, 4.1, 4.070833333333333)","(51.0, 80.0, 73.33333333333333)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.53, 1.4865217391304348)","(13.0, 18.5, 16.625)"
05-01-2023 16:55:19.936788,"(2.5, 4.0, 3.921875)","(51.0, 220.0, 168.33333333333331)","(21.0, 60.0, 31.714285714285715)","(1.4, 1.53, 1.5057575757575759)","(13.0, 18.5, 16.333333333333332)"
05-01-2023 16:55:20.813804,"(2.5, 4.0, 3.923076923076923)","(51.0, 220.0, 168.33333333333331)","(21.0, 60.0, 31.714285714285715)","(1.4, 1.53, 1.5118181818181817)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:21.841580,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.55, 1.5371428571428571)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:22.768974,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.56)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:23.680419,"(2.5, 4.0, 3.925)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.545)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:24.678857,"(2.5, 4.0, 3.925)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.545)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:25.497096,"(2.5, 4.0, 3.925)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.545)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:26.440745,"(2.5, 4.0, 3.925)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.545)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:27.386616,"(2.5, 4.0, 3.925)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.545)","(13.0, 18.0, 16.333333333333332)"
05-01-2023 16:55:28.284573,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 194.16666666666666)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.57125)","(13.0, 17.5, 16.25)"
05-01-2023 16:55:29.135265,"(2.5, 4.0, 3.8958333333333335)","(51.0, 230.0, 188.75)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.5733333333333335)","(13.0, 17.5, 16.25)"
05-01-2023 16:55:30.042460,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 197.85714285714286)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.5733333333333335)","(13.0, 17.5, 15.833333333333334)"
05-01-2023 16:55:30.992672,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 197.85714285714286)","(21.0, 60.0, 44.30769230769231)","(1.4, 1.59, 1.5733333333333335)","(13.0, 17.5, 16.0)"
05-01-2023 16:55:31.854284,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 197.85714285714286)","(21.0, 60.0, 39.6)","(1.4, 1.59, 1.5733333333333335)","(13.0, 17.0, 16.0)"
05-01-2023 16:55:32.716310,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 197.85714285714286)","(21.0, 60.0, 39.6)","(1.4, 1.59, 1.5733333333333335)","(13.0, 17.0, 16.0)"
05-01-2023 16:55:33.695556,"(2.5, 4.1, 3.9384615384615382)","(51.0, 220.0, 197.85714285714286)","(21.0, 60.0, 39.6)","(1.4, 1.59, 1.5733333333333335)","(13.0, 17.0, 17.25)"
05-01-2023 16:55:34.927260,"(2.5, 4.0, 3.8958333333333335)","(51.0, 220.0, 182.85714285714286)","(21.0, 60.0, 43.5)","(1.4, 1.59, 1.5750000000000002)","(13.0, 19.0, 17.25)"
05-01-2023 16:55:35.777388,"(2.5, 4.0, 3.8958333333333335)","(51.0, 230.0, 182.85714285714286)","(21.0, 60.0, 43.5)","(1.4, 1.59, 1.5750000000000002)","(13.0, 19.0, 17.25)"
05-01-2023 16:55:36.896359,"(2.5, 4.0, 3.8863636363636362)","(51.0, 210.0, 185.83333333333334)","(21.0, 60.0, 30.857142857142858)","(1.4, 1.59, 1.5750000000000002)","(13.0, 19.0, 17.25)"
05-01-2023 16:55:37.921192,"(2.5, 4.0, 3.833333333333333)","(51.0, 210.0, 185.83333333333334)","(21.0, 60.0, 30.857142857142858)","(1.4, 1.59, 1.5750000000000002)","(13.0, 19.0, 17.25)"
05-01-2023 16:55:38.789922,"(2.5, 4.0, 3.833333333333333)","(51.0, 210.0, 140.0)","(21.0, 60.0, 30.857142857142858)","(1.4, 1.59, 1.5750000000000002)","(13.0, 19.0, 17.25)"
05-01-2023 16:55:39.635313,"(2.5, 4.0, 3.833333333333333)","(51.0, 210.0, 140.0)","(21.0, 60.0, 30.857142857142858)","(1.4, 1.59, 1.5750000000000002)","(13.0, 19.0, 17.25)"
05-01-2023 16:55:40.542542,"(2.5, 4.0, 3.833333333333333)","(51.0, 210.0, 140.0)","(21.0, 60.0, 30.857142857142858)","(1.4, 1.59, 1.5775000000000001)","(13.0, 18.0, 16.75)"
05-01-2023 16:55:41.427676,"(2.5, 4.0, 3.833333333333333)","(51.0, 210.0, 140.0)","(21.0, 60.0, 30.857142857142858)","(1.4, 1.59, 1.5750000000000002)","(13.0, 18.0, 16.75)"
05-01-2023 16:55:42.272661,"(2.5, 4.0, 3.833333333333333)","(51.0, 210.0, 140.0)","(21.0, 60.0, 39.6)","(1.4, 1.59, 1.5750000000000002)","(13.0, 18.0, 16.75)"
05-01-2023 16:55:43.221129,"(2.5, 4.0, 3.833333333333333)","(51.0, 210.0, 140.0)","(21.0, 60.0, 39.6)","(1.4, 1.59, 1.5750000000000002)","(13.0, 18.0, 16.75)"
