,Court Jester,Sayua,Lost Cause,Levente,Cold Pursuit,Quokka Two
04-01-2023 13:43:41.828997,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.5270588235294116)","(6.5, 10.5, 9.525)"
04-01-2023 13:43:42.749905,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.525)"
04-01-2023 13:43:43.695373,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.35)"
04-01-2023 13:43:44.594283,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.35)"
04-01-2023 13:43:45.584833,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.475)"
04-01-2023 13:43:46.599682,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.475)"
04-01-2023 13:43:47.574456,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.475)"
04-01-2023 13:43:48.496590,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.35)"
04-01-2023 13:43:49.392477,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.35)"
04-01-2023 13:43:50.283166,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.6)"
04-01-2023 13:43:51.256184,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.141666666666667)"
04-01-2023 13:43:52.216594,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.141666666666667)"
04-01-2023 13:43:53.194664,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.141666666666667)"
04-01-2023 13:43:54.134738,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.141666666666667)"
04-01-2023 13:43:55.010031,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.141666666666667)"
04-01-2023 13:43:55.954726,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.141666666666667)"
04-01-2023 13:43:56.866605,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.68)"
04-01-2023 13:43:57.812944,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.525)"
04-01-2023 13:43:58.767628,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.525)"
04-01-2023 13:43:59.715488,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.325925925925926)"
04-01-2023 13:44:00.661795,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.35)"
04-01-2023 13:44:01.580703,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.35)"
04-01-2023 13:44:02.497744,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.475)"
04-01-2023 13:44:03.477149,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.475)"
04-01-2023 13:44:04.451589,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.475)"
04-01-2023 13:44:05.425166,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.719999999999999)"
04-01-2023 13:44:06.405199,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.719999999999999)"
04-01-2023 13:44:07.414126,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.575)"
04-01-2023 13:44:08.304501,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.5309090909090908)","(6.5, 10.5, 9.575)"
04-01-2023 13:44:09.200047,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.52)","(6.5, 10.5, 9.575)"
04-01-2023 13:44:10.168764,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.52)","(6.5, 10.5, 8.35)"
04-01-2023 13:44:11.090284,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.52)","(6.5, 10.5, 9.475)"
04-01-2023 13:44:12.030642,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.52)","(6.5, 10.5, 8.25)"
04-01-2023 13:44:12.967197,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.5270588235294116)","(6.5, 10.5, 9.575)"
04-01-2023 13:44:13.874280,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.5270588235294116)","(6.5, 10.5, 9.575)"
04-01-2023 13:44:14.769130,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.5270588235294116)","(6.5, 10.5, 9.575)"
04-01-2023 13:44:15.707574,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.5270588235294116)","(6.5, 10.5, 9.375)"
04-01-2023 13:44:16.711797,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.425)"
04-01-2023 13:44:17.681610,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.68)"
04-01-2023 13:44:18.627741,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.525)"
04-01-2023 13:44:19.635012,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.525)"
04-01-2023 13:44:20.600038,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.525)"
04-01-2023 13:44:21.461811,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.525)"
04-01-2023 13:44:22.344366,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.9625)"
04-01-2023 13:44:23.280872,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.475)"
04-01-2023 13:44:24.200557,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:25.153398,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:26.141187,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:27.080443,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:28.047678,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:28.972997,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:29.913219,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:30.826697,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:31.736239,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:32.706676,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:33.682868,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:34.554890,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:35.446579,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:36.349580,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:37.252363,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:38.219893,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:39.249143,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 15.2)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:40.300375,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 20.0, 14.77142857142857)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 10.044444444444444)"
04-01-2023 13:44:41.214889,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.76, 2.3621052631578947)","(6.5, 10.5, 9.745454545454546)"
04-01-2023 13:44:42.156277,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.76, 2.3621052631578947)","(6.5, 11.0, 9.745454545454546)"
04-01-2023 13:44:43.067834,"(9.0, 20.0, 11.2)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.76, 2.3621052631578947)","(6.5, 11.0, 9.745454545454546)"
04-01-2023 13:44:43.966524,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.76, 2.3621052631578947)","(6.5, 11.0, 9.745454545454546)"
04-01-2023 13:44:44.843333,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 14.857142857142858)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.76, 2.3621052631578947)","(6.5, 11.0, 9.745454545454546)"
04-01-2023 13:44:45.862661,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 14.857142857142858)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.76, 2.5)","(6.5, 11.0, 9.745454545454546)"
04-01-2023 13:44:46.877332,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 14.857142857142858)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.66, 2.5)","(6.5, 11.0, 8.36)"
04-01-2023 13:44:47.821037,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.66, 2.5)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:48.731730,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.66, 2.5)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:49.657804,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.7, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:50.519991,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:51.446958,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:52.454703,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:53.421707,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:54.310060,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:55.221986,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:56.190770,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:57.196671,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:58.142285,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:44:59.234333,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:00.288538,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:01.201841,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:02.167582,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:03.163330,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:04.103518,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:05.146151,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:06.163721,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:07.111495,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:08.070396,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:09.023971,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 14.77142857142857)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:10.016233,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.0, 12.972727272727273)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:11.013288,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 17.5, 15.128571428571428)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:11.975940,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.153846153846153)","(10.0, 18.5, 12.5)","(8.5, 19.0, 13.283333333333333)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:12.965425,"(9.0, 17.0, 11.666666666666666)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 19.0, 13.283333333333333)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:13.855233,"(9.0, 17.0, 15.36)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 19.0, 13.283333333333333)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:14.720262,"(9.0, 17.0, 11.799999999999999)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 19.0, 13.283333333333333)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.0, 9.533333333333333)"
04-01-2023 13:45:15.744604,"(9.0, 17.0, 11.799999999999999)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 19.0, 13.283333333333333)","(2.05, 2.72, 2.6950000000000003)","(6.5, 12.0, 7.8)"
04-01-2023 13:45:16.682213,"(9.0, 17.0, 11.799999999999999)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 19.0, 13.283333333333333)","(2.05, 2.72, 2.6950000000000003)","(6.5, 12.0, 9.866666666666667)"
04-01-2023 13:45:17.620179,"(9.0, 17.0, 11.149999999999999)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 18.5, 13.427272727272726)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.5, 9.866666666666667)"
04-01-2023 13:45:18.703855,"(9.0, 17.0, 10.066666666666666)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 18.5, 13.427272727272726)","(2.05, 2.72, 2.6964705882352944)","(6.5, 11.5, 9.866666666666667)"
04-01-2023 13:45:19.741791,"(9.0, 17.0, 10.066666666666666)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 18.5, 13.427272727272726)","(2.05, 2.72, 2.6964705882352944)","(6.5, 11.5, 9.866666666666667)"
04-01-2023 13:45:20.738451,"(9.0, 17.0, 10.066666666666666)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 18.5, 13.075)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.5, 9.866666666666667)"
04-01-2023 13:45:21.662556,"(9.0, 17.0, 10.066666666666666)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 18.5, 13.075)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.5, 9.866666666666667)"
04-01-2023 13:45:22.634057,"(9.0, 17.0, 10.066666666666666)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 18.5, 13.075)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.5, 9.866666666666667)"
04-01-2023 13:45:23.553150,"(9.0, 17.0, 12.9)","(3.2, 4.6, 4.185714285714285)","(10.0, 18.5, 12.5)","(8.5, 18.5, 13.075)","(2.05, 2.72, 2.5300000000000002)","(6.5, 11.5, 9.866666666666667)"
