,Rahela Bale,Big Beaver,Destini Saxon,Silver Brute,Westerns Bear,Aston Salma,Zella Bale
07-12-2022 20:21:18.522755,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:19.735266,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:20.925319,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:22.184685,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:23.423405,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:24.580990,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:25.697981,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:26.747244,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:27.862562,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:28.911754,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:30.039666,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:31.198706,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:32.450591,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:33.657504,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:34.818114,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:35.941737,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:36.999383,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:38.106413,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:39.244547,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:40.473363,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:41.628403,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:42.820057,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:44.056874,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:45.192729,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:46.415014,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:47.554915,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:48.757974,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:49.907654,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:51.082355,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:52.231405,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:53.363753,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:54.620264,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:55.813418,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:57.066142,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:58.303726,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:21:59.448660,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:00.588075,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:01.774031,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:03.187292,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:04.835507,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:06.659738,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:08.190352,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:09.538815,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:10.829950,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:12.134310,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:13.382623,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:14.630353,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:15.812628,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:16.981091,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:18.147309,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:19.325416,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 15.875)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:20.442274,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:21.584276,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:22.965358,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:25.110441,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:26.396167,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:27.572901,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:28.834901,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:30.137314,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:31.407313,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:32.603989,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:33.823407,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:34.944311,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:36.032317,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:37.165313,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 6.433333333333334)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:38.455657,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:39.590111,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:40.747252,"(61.0, 670.0, 367.5)","(21.0, 85.0, 46.25)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:41.978797,"(61.0, 670.0, 367.5)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:43.210814,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:44.470750,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:45.622966,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:46.780980,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:47.896543,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:49.017375,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:50.209341,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:51.456328,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:52.701683,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:53.887015,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:55.038296,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:56.206010,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:57.347290,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:58.515552,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:22:59.720866,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:23:00.844034,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:23:01.953998,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:23:03.166760,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:23:04.409138,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:23:05.560760,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:23:06.873995,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
07-12-2022 20:23:08.292127,"(61.0, 670.0, 165.83333333333331)","(21.0, 85.0, 39.90909090909091)","(10.0, 24.0, 16.77777777777778)","(1.55, 2.0, 1.7071428571428573)","(5.5, 9.2, 6.6764705882352935)","(6.0, 11.5, 9.482608695652175)","(6.0, 11.5, 7.7666666666666675)"
