,Trittrittbangbang,Miss Vung Tau,Our Star Watch Nz,Pontevivo,Lil Happy Fella,Leosabi,Justlike Turbo,Naval Aviator,Whoswhointhezoo,Blue Blazer Nz,Valentines Brook,Wall Street Girl
10-01-2023 20:20:24.106605,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:25.584715,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:27.018696,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:28.313788,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:29.645632,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:31.027292,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:32.454928,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:33.867997,"(51.0, 140.0, 83.6)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:35.291568,"(51.0, 140.0, 83.6)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:36.725566,"(51.0, 140.0, 83.6)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:38.174838,"(51.0, 140.0, 83.6)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:39.613541,"(51.0, 140.0, 80.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:41.027394,"(51.0, 140.0, 80.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:42.474222,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:43.876938,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:45.274492,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:46.733617,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:48.201998,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:49.644393,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:51.078884,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:52.485184,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:53.853661,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:55.266330,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:56.641725,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:57.995584,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:20:59.417313,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:00.924067,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:02.285402,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:03.661837,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:05.076622,"(51.0, 140.0, 115.71428571428571)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 135.0)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:06.426379,"(51.0, 140.0, 115.71428571428571)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:07.790224,"(51.0, 140.0, 115.71428571428571)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:09.218443,"(51.0, 140.0, 115.71428571428571)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:10.727552,"(51.0, 140.0, 123.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:12.162978,"(51.0, 140.0, 106.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:13.567889,"(51.0, 140.0, 106.0)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:14.992218,"(51.0, 140.0, 112.57142857142857)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:16.403975,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(20.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(21.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(51.0, 150.0, 127.5)","(51.0, 160.0, 149.44444444444446)","(13.0, 99999, 99990)","(2.0, 2.16, 2.124)","(15.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:17.791994,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 143.33333333333334)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:19.103708,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 143.33333333333334)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:20.436493,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 143.33333333333334)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:21.822829,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 143.33333333333334)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:23.162373,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:24.522431,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:25.944525,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:27.392320,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:28.743810,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:30.139446,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:31.466838,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:32.816441,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:34.285506,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:35.697745,"(51.0, 140.0, 108.66666666666666)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:37.118823,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:38.521348,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:39.946719,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:41.306312,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:42.705303,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:44.013337,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:45.397974,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
10-01-2023 20:21:46.866345,"(51.0, 140.0, 104.0)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.2, 6.066666666666666)","(26.0, 44.0, 35.2)","(3.7, 5.5, 4.557142857142858)","(26.0, 44.0, 38.85714285714286)","(61.0, 150.0, 127.5)","(61.0, 160.0, 136.25)","(12.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 26.0, 18.666666666666668)"
