,Donut Spolly,Piper Spolly,Millaras Money,Senorita Cruz,Marionvale Gal,Pheasant Wood
09-01-2023 13:56:47.822486,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4533333333333336)","(51.0, 420.0, 235.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:48.774759,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4533333333333336)","(51.0, 420.0, 235.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:49.703411,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4533333333333336)","(51.0, 420.0, 235.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:50.679070,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4533333333333336)","(51.0, 420.0, 235.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:51.599179,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4533333333333336)","(51.0, 420.0, 235.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:52.573677,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4533333333333336)","(51.0, 420.0, 410.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:53.501324,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4533333333333336)","(51.0, 500.0, 410.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:54.484434,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4533333333333336)","(51.0, 500.0, 410.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:55.449268,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4533333333333336)","(51.0, 500.0, 410.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:56.406533,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4533333333333336)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:57.475552,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4000000000000004)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:58.430665,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4000000000000004)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:56:59.365571,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4000000000000004)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:00.258155,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4000000000000004)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:01.159353,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.4000000000000004)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:02.129018,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.5714285714285716)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:03.127281,"(7.5, 14.0, 11.666666666666668)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.5714285714285716)","(51.0, 500.0, 274.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:04.107903,"(7.5, 14.0, 11.666666666666668)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.5714285714285716)","(51.0, 500.0, 277.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:05.002107,"(7.5, 14.0, 11.666666666666668)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.5714285714285716)","(51.0, 500.0, 277.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:05.878611,"(7.5, 14.0, 11.666666666666668)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.5714285714285716)","(51.0, 500.0, 277.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:06.884273,"(7.5, 14.0, 11.666666666666668)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.5714285714285716)","(51.0, 500.0, 277.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:07.931069,"(7.5, 14.0, 11.666666666666668)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.7885714285714287)","(51.0, 500.0, 277.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.730833333333333)"
09-01-2023 13:57:08.927597,"(7.5, 14.0, 11.666666666666668)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.7885714285714287)","(51.0, 500.0, 144.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:09.895685,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 500.0, 267.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:10.828098,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 267.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:11.731881,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 267.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:12.608123,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 267.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:13.655860,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 267.5)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:14.639528,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:15.604964,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:16.558718,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:17.477187,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:18.445570,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:19.419256,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:20.569109,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:21.591891,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2755555555555556)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:22.595486,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.257777777777778)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:23.524405,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 480.0, 140.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:24.388102,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.5335294117647056)"
09-01-2023 13:57:25.279214,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:26.178475,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:27.361258,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:28.458570,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:29.622740,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:30.765846,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:31.847407,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:33.025367,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:34.267438,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:35.258282,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:36.209812,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:37.123829,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:38.054444,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:38.985309,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:39.918445,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:40.900594,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 8.226666666666667)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:41.820661,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.92)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:42.720251,"(7.5, 14.0, 9.92)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 9.22608695652174)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:43.577908,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 9.156521739130435)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:44.467794,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:45.433523,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:46.401542,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:47.577807,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:48.584104,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.523076923076923)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:49.602192,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.523076923076923)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.4006666666666665)"
09-01-2023 13:57:50.669447,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:51.601674,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:52.756575,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:53.765421,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:54.766811,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:55.742585,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:56.639598,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:57.501957,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:58.336846,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:57:59.233959,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:00.172943,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.4145454545454546)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:01.149172,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:02.234239,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:03.191049,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 450.0, 248.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:04.083169,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 440.0, 124.8)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:04.982274,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 120.8)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:05.896418,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 120.8)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:06.830827,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 120.8)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:07.706021,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 120.8)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:08.589670,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 120.8)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:09.451785,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 36.36363636363636)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 120.8)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:10.396311,"(7.5, 14.0, 8.342857142857143)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:11.368893,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:12.321740,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:13.298855,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:14.291509,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:15.236424,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:16.154921,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:17.012388,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:17.933011,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:18.871804,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:19.805305,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:20.812126,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:21.772659,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:22.714711,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:23.605999,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:24.548874,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:25.548283,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:26.523514,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:27.497086,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:28.450294,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
09-01-2023 13:58:29.321706,"(7.5, 14.0, 8.17142857142857)","(21.0, 80.0, 49.75)","(2.1, 3.2, 2.2222222222222223)","(51.0, 420.0, 233.0)","(6.0, 11.0, 6.84)","(2.3, 3.25, 2.579473684210526)"
