,True Treat,Stir The Pot,Tudor Fisk,Major Ando,Black Book,Slingshot Cooper,Copperhead,Mrs Chop
11-01-2023 14:36:43.662590,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 61.35294117647059)","(4.2, 7.4, 6.6000000000000005)"
11-01-2023 14:36:45.023584,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.4, 6.6000000000000005)"
11-01-2023 14:36:46.395683,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.4, 5.2)"
11-01-2023 14:36:47.641709,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:48.864162,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:50.125021,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:51.437840,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:52.771461,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:54.124258,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:55.461588,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 63.5)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:56.784864,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:58.116571,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 13.618181818181817)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.2)"
11-01-2023 14:36:59.501543,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 10.157142857142857)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:00.873673,"(6.0, 14.0, 10.423529411764706)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:02.113322,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:03.395403,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:04.744598,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:06.102418,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:07.463790,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:08.828695,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:10.199510,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:11.549127,"(6.0, 14.0, 7.422222222222222)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:12.885308,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:14.213268,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:15.547506,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:16.802979,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:18.270694,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:20.281560,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:22.287233,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:24.066965,"(6.0, 13.5, 10.05)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:25.521841,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.325)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:26.837188,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:28.214613,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:29.550482,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:30.840613,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:32.107291,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:33.489948,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.1950000000000003)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:34.873929,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 3.431764705882353)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:36.260044,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:37.614606,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:38.983448,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.4)"
11-01-2023 14:37:40.351786,"(6.0, 13.5, 11.775)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.2, 5.6)"
11-01-2023 14:37:41.704797,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 40.0)","(4.2, 7.0, 5.48)"
11-01-2023 14:37:43.054032,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:44.331215,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:45.798310,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:47.385458,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:48.910376,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:50.255584,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:51.651043,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:53.037566,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:54.452442,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:55.750573,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:57.216467,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:58.560914,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:37:59.911327,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:38:01.213535,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.81)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 35.2)","(4.2, 7.4, 5.266666666666667)"
11-01-2023 14:38:02.578533,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 16.5)","(2.5, 4.0, 2.7911111111111113)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.714285714285714)","(26.0, 100.0, 34.54545454545455)","(4.2, 7.4, 5.342857142857143)"
11-01-2023 14:38:03.937901,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.15)","(26.0, 100.0, 48.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:05.293431,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.727272727272727)","(26.0, 100.0, 48.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:06.657774,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.727272727272727)","(26.0, 100.0, 48.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:08.034245,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.727272727272727)","(26.0, 100.0, 48.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:09.415432,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.45)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:10.739504,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.45)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:12.049300,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.45)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:13.427692,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 14.45)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:14.707685,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 13.033333333333335)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:16.022387,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:17.317813,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:18.533730,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:19.787209,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:21.075572,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:22.381587,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:23.710278,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:24.991084,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 4.716129032258065)"
11-01-2023 14:38:26.358414,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.4, 5.472727272727273)"
11-01-2023 14:38:27.707807,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.0, 5.366666666666667)"
11-01-2023 14:38:29.087968,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.0, 5.366666666666667)"
11-01-2023 14:38:30.401997,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.0, 5.366666666666667)"
11-01-2023 14:38:31.683013,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.0, 5.366666666666667)"
11-01-2023 14:38:32.943630,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.5, 10.350000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.0, 4.666666666666667)"
11-01-2023 14:38:34.176273,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.0, 10.350000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.0, 4.666666666666667)"
11-01-2023 14:38:35.452661,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.0, 10.350000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 46.470588235294116)","(4.2, 7.0, 4.666666666666667)"
11-01-2023 14:38:36.694722,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.0, 10.350000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 46.470588235294116)","(4.2, 7.0, 4.666666666666667)"
11-01-2023 14:38:37.987005,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.0, 10.350000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 46.470588235294116)","(4.2, 7.0, 4.666666666666667)"
11-01-2023 14:38:39.269984,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.5)","(2.5, 4.0, 2.72)","(8.0, 15.0, 10.350000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 46.470588235294116)","(4.2, 7.0, 4.666666666666667)"
11-01-2023 14:38:40.524493,"(6.0, 14.0, 8.618181818181817)","(6.5, 99999, 99990)","(13.0, 29.0, 15.666666666666666)","(2.5, 4.0, 2.72)","(8.0, 15.0, 10.475000000000001)","(8.0, 19.5, 11.185714285714287)","(26.0, 100.0, 35.0)","(4.2, 7.0, 4.847058823529412)"
