,Opawa Hugo,Zipping Chassis,Opawa Duchess,Diamond Leaha,Silky Adobe,Goldstar Walker,Nighthawk Jet,Lets Party
10-01-2023 10:20:19.596862,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:20.580901,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:21.544810,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:22.509347,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:23.458648,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:24.427281,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:25.374054,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:26.337702,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:27.295860,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:28.248734,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:29.203209,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:30.167829,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:31.141894,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:32.125380,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:33.088025,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:34.065496,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:35.042933,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:36.048870,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:37.037599,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:38.008037,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:38.997638,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:39.962994,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:40.959923,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:41.928737,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:42.911593,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:43.872844,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:44.829680,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:45.784407,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:46.756081,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:47.697672,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:48.667195,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:49.630363,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:50.585458,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:51.570371,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:52.518026,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:53.479864,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:54.460375,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:55.457969,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:56.406402,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:57.390092,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:58.344136,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:20:59.313540,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:00.268826,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:01.223279,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:02.172814,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:03.132060,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:04.079731,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:05.034754,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 348.0909090909091)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:06.025646,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 380.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:06.969650,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:07.944048,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:08.895112,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:09.863038,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:10.820460,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:11.780950,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:12.752013,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:13.695617,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:14.653368,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:15.623402,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:16.572345,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:17.523886,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:18.471376,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:19.417101,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:20.361027,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:21.320114,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:22.281536,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:23.252416,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:24.224822,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:25.222637,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:26.186542,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:27.144982,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:28.132049,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:29.091860,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:30.036358,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:30.985286,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:31.954767,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:32.903210,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:33.857240,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:34.828326,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:35.795810,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:36.758785,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:37.733744,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:38.702431,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:21:39.679846,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.05)","(18.0, 210.0, 85.60714285714286)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 370.0, 339.0)","(5.5, 5.9, 5.453191489361703)"
