,Hooked On Henry,Rosdue Tyson,Fine And Fabio,Rebel Prince,Specified,Tuta Yankee,Alvey,Kelso Queen
09-01-2023 12:32:02.400250,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:03.485277,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:04.535582,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:05.621670,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:06.625639,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:07.640999,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:08.659374,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:09.650849,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:10.677860,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:11.728413,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:12.805926,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:13.903392,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:14.984826,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:16.089481,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:17.142407,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:18.194063,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:19.240750,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:20.346365,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:21.442714,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:22.549685,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:23.659010,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:24.716515,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:25.766304,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:26.770715,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:27.751518,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:28.739069,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:29.777332,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:30.830692,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:31.900052,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:32.998988,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:34.097034,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:35.202673,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:36.301226,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:37.396232,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:38.491790,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:39.597875,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:40.750875,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:41.902270,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:43.066490,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:44.238542,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:45.388221,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:46.543719,"(2.5, 4.0, 2.6363636363636362)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:47.683619,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:48.799298,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:49.974557,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:51.105369,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:52.274792,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:53.398536,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:54.559692,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:55.731764,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:56.920765,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:58.148782,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:32:59.316141,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:00.424562,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:01.565478,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:02.642316,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:03.761075,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:04.897799,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:06.064171,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:07.131043,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:08.213715,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:09.284181,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:10.338914,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:11.433883,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:12.482536,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:13.516163,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:14.471334,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:15.487084,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:16.514457,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:17.589529,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:18.609799,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:19.707645,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:20.768066,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:21.891064,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:23.097163,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:24.195902,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:25.291143,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:26.394319,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:27.543262,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:28.695946,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:29.888016,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:30.945969,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:32.002677,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:33.012277,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
09-01-2023 12:33:33.965295,"(2.5, 4.0, 2.588235294117647)","(3.2, 6.2, 3.825)","(21.0, 85.0, 52.25)","(12.0, 28.0, 26.454545454545453)","(4.0, 6.2, 4.945454545454545)","(26.0, 110.0, 55.625)","(16.0, 40.0, 30.357142857142858)","(7.0, 14.0, 7.6)"
