,Kamendable Feeling,Safe Jewels,Little Wednesday,Isabella Princess,Double Happiness,I Want It All Nz,Calypso Mistress
14-12-2022 12:55:55.751170,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:55:56.882376,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:55:57.896370,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:55:58.873069,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:55:59.840238,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:01.319250,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:02.527944,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:03.626465,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:04.972079,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:06.345688,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:07.581203,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:08.758191,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:09.834422,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:11.362651,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:12.755434,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:13.794592,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:15.138536,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:16.410968,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:17.791531,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:19.193177,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:20.551684,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:21.904182,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:23.128819,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:24.509916,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:25.786936,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:26.983814,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:28.366154,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:29.472226,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:30.847665,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.8)","(26.0, 99999, 99990)","(3.5, 4.7, 4.4)"
14-12-2022 12:56:32.000495,"(4.6, 6.4, 5.485714285714286)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.95, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:33.165094,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:34.254290,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:35.445183,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:36.619626,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:37.912297,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:39.055044,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:40.046331,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:41.045935,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:42.342139,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:43.593093,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1153846153846154)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:45.018386,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1227272727272726)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:46.402852,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1227272727272726)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:47.583220,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1227272727272726)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:48.668864,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1227272727272726)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:49.736989,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.4749999999999996)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:50.804351,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1107142857142858)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:51.779635,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1107142857142858)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:52.870713,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1107142857142858)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:54.014265,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1107142857142858)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:55.150270,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 70.85714285714286)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1107142857142858)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:56.274585,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.1071428571428568)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:57.377641,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1071428571428568)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:58.516475,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1071428571428568)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:56:59.578772,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1071428571428568)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:00.726651,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1071428571428568)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:01.714821,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.85, 3.1916666666666664)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:02.711795,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:03.821682,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:04.931397,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:06.101468,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:07.280396,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 3.8375)"
14-12-2022 12:57:08.487818,"(4.6, 6.6, 5.290909090909091)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.207142857142857)"
14-12-2022 12:57:09.597647,"(4.6, 6.4, 5.28)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.58)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.207142857142857)"
14-12-2022 12:57:10.707419,"(4.6, 6.4, 5.233333333333333)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.55)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.207142857142857)"
14-12-2022 12:57:12.128515,"(4.6, 6.4, 5.233333333333333)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.55)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.207142857142857)"
14-12-2022 12:57:13.243008,"(4.6, 6.4, 5.42)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.3, 3.458333333333333)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.271428571428571)"
14-12-2022 12:57:14.291024,"(4.6, 6.4, 5.42)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.1, 3.458333333333333)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.271428571428571)"
14-12-2022 12:57:15.425545,"(4.6, 6.4, 5.42)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.1, 3.458333333333333)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.5)"
14-12-2022 12:57:16.755135,"(4.6, 6.4, 5.42)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.1, 3.458333333333333)","(2.9, 3.9, 3.6222222222222222)","(26.0, 99999, 99990)","(3.5, 4.7, 4.5)"
14-12-2022 12:57:17.991326,"(4.6, 6.4, 5.42)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.1, 3.7)","(2.9, 3.9, 3.657142857142857)","(26.0, 99999, 99990)","(3.5, 4.7, 4.5)"
14-12-2022 12:57:19.208569,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.8125)","(2.9, 3.85, 3.5384615384615383)","(26.0, 99999, 99990)","(3.5, 4.7, 4.325)"
14-12-2022 12:57:20.297707,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 3.95, 3.8125)","(2.9, 3.85, 3.5384615384615383)","(26.0, 99999, 99990)","(3.5, 4.7, 4.325)"
14-12-2022 12:57:21.690533,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 3.95, 3.8125)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.325)"
14-12-2022 12:57:22.894151,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 3.95, 3.8125)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.325)"
14-12-2022 12:57:24.083361,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 3.95, 3.8125)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.325)"
14-12-2022 12:57:25.363457,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 3.95, 3.8125)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.325)"
14-12-2022 12:57:26.745566,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 3.95, 3.8125)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.325)"
14-12-2022 12:57:28.091112,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 3.95, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:29.534201,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:30.691022,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:31.939902,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:32.960751,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:34.118021,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:35.297806,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:36.393813,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:37.426326,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:38.489576,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:39.629993,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:40.801459,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:41.808322,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:42.804886,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.5730769230769233)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:43.806461,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.625)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:44.834578,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:45.896634,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:47.129192,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:48.288875,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:49.527643,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:50.756787,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:51.995060,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:53.019352,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.653125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.54)"
14-12-2022 12:57:54.125268,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.657142857142857)","(2.9, 3.85, 3.63125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.55)"
14-12-2022 12:57:55.163563,"(4.6, 6.2, 5.36)","(15.0, 26.0, 21.75)","(21.0, 80.0, 72.0)","(3.4, 4.0, 3.56)","(2.9, 3.8, 3.63125)","(26.0, 99999, 99990)","(3.5, 4.7, 4.55)"
