,Big Option,Deminaur,Dennis Choux,Goats On Oats,Greenhill Prince,Gungho,King Of Hampton,One Star Dream,Belthil,Lord Porchester,Mirroring,Scarlet Desire,Dollar Bucks
16-12-2022 13:04:00.725110,"(15.0, 23.0, 22.0)","(8.5, 16.0, 13.5)","(12.0, 20.0, 18.6)","(19.0, 32.0, 26.857142857142858)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 250.0, 195.0)","(101.0, 830.0, 505.0)","(1.8, 1.98, 1.9628571428571429)","(18.0, 30.0, 28.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 320.0)"
16-12-2022 13:04:02.316096,"(15.0, 23.0, 22.0)","(8.5, 16.0, 13.5)","(12.0, 20.0, 18.6)","(19.0, 32.0, 26.857142857142858)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 250.0, 195.0)","(101.0, 830.0, 505.0)","(1.8, 1.98, 1.9628571428571429)","(18.0, 30.0, 28.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 320.0)"
16-12-2022 13:04:03.912881,"(15.0, 23.0, 22.0)","(8.5, 16.0, 14.40909090909091)","(12.0, 20.0, 19.272727272727273)","(19.0, 32.0, 29.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 250.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.98, 1.9054545454545453)","(18.0, 30.0, 27.941176470588236)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 320.0)"
16-12-2022 13:04:05.592737,"(15.0, 23.0, 22.0)","(8.5, 15.5, 14.7)","(12.0, 20.0, 18.6)","(19.0, 32.0, 29.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9054545454545453)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 320.0)"
16-12-2022 13:04:07.196240,"(15.0, 23.0, 22.0)","(8.5, 15.5, 14.7)","(12.0, 20.0, 19.125)","(19.0, 32.0, 29.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 320.0)"
16-12-2022 13:04:08.863632,"(15.0, 23.0, 22.0)","(8.5, 15.5, 14.7)","(12.0, 20.0, 19.125)","(19.0, 32.0, 29.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:10.517679,"(15.0, 23.0, 22.0)","(8.5, 15.5, 14.7)","(12.0, 20.0, 19.5)","(19.0, 32.0, 29.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:12.165172,"(15.0, 23.0, 22.0)","(8.5, 15.5, 14.7)","(12.0, 20.0, 19.5)","(19.0, 32.0, 29.0)","(51.0, 120.0, 83.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:13.741087,"(15.0, 23.0, 22.0)","(8.5, 15.5, 14.833333333333332)","(12.0, 20.0, 19.5)","(19.0, 32.0, 29.0)","(51.0, 120.0, 83.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:15.367642,"(15.0, 23.0, 22.0)","(8.5, 15.5, 14.833333333333332)","(12.0, 20.0, 19.5)","(19.0, 32.0, 29.0)","(51.0, 120.0, 83.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 188.33333333333331)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:16.955371,"(15.0, 23.0, 19.857142857142858)","(8.5, 15.5, 14.7)","(12.0, 20.0, 18.5)","(19.0, 32.0, 27.846153846153847)","(51.0, 120.0, 90.0)","(101.0, 830.0, 393.33333333333337)","(91.0, 240.0, 181.66666666666669)","(101.0, 830.0, 393.33333333333337)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:18.496773,"(15.0, 21.0, 19.857142857142858)","(8.5, 15.5, 14.7)","(12.0, 20.0, 18.5)","(19.0, 32.0, 27.846153846153847)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:20.089279,"(15.0, 21.0, 19.857142857142858)","(8.5, 15.5, 14.7)","(12.0, 20.0, 18.5)","(19.0, 32.0, 27.846153846153847)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:21.636086,"(15.0, 21.0, 19.857142857142858)","(8.5, 15.5, 14.947368421052632)","(12.0, 20.0, 18.5)","(19.0, 32.0, 29.545454545454547)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 28.8)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:23.258817,"(15.0, 21.0, 19.25)","(8.5, 15.5, 15.043478260869566)","(12.0, 20.0, 18.5)","(19.0, 32.0, 29.545454545454547)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:24.813459,"(15.0, 21.0, 19.25)","(8.5, 15.5, 15.043478260869566)","(12.0, 20.0, 18.5)","(19.0, 32.0, 29.545454545454547)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.75)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:26.403334,"(15.0, 21.0, 19.25)","(8.5, 15.5, 15.043478260869566)","(12.0, 20.0, 18.5)","(19.0, 32.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.904054054054054)","(18.0, 30.0, 29.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 24.5)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:27.984551,"(15.0, 21.0, 19.25)","(8.5, 15.5, 15.043478260869566)","(12.0, 20.0, 18.5)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.904054054054054)","(18.0, 30.0, 29.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 25.5)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:29.586434,"(15.0, 21.0, 19.25)","(8.5, 15.5, 15.043478260869566)","(12.0, 20.0, 18.5)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.904054054054054)","(18.0, 30.0, 29.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 30.0, 25.5)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:31.266553,"(15.0, 21.0, 19.25)","(8.5, 15.5, 15.043478260869566)","(12.0, 20.0, 18.5)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.904054054054054)","(18.0, 30.0, 29.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 30.0, 25.5)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:32.856037,"(15.0, 21.0, 19.25)","(8.5, 15.5, 15.043478260869566)","(12.0, 20.0, 18.5)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.96, 1.904054054054054)","(18.0, 30.0, 29.4)","(4.6, 5.7, 5.511764705882353)","(12.0, 30.0, 25.5)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:34.461711,"(15.0, 21.0, 19.25)","(8.5, 15.5, 14.8)","(12.0, 20.0, 17.833333333333332)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 820.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.142857142857142)","(4.6, 5.7, 5.511764705882353)","(12.0, 30.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:36.062086,"(15.0, 23.0, 20.25)","(8.5, 15.5, 14.166666666666666)","(12.0, 19.5, 17.833333333333332)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9024999999999999)","(18.0, 30.0, 29.0)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:37.611617,"(15.0, 23.0, 20.25)","(8.5, 15.0, 14.166666666666666)","(12.0, 19.5, 17.833333333333332)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.901875)","(18.0, 30.0, 29.0)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:39.249575,"(15.0, 23.0, 20.25)","(8.5, 15.0, 14.166666666666666)","(12.0, 19.5, 17.833333333333332)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.92, 1.9026086956521737)","(18.0, 30.0, 29.0)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:40.841031,"(15.0, 23.0, 20.25)","(8.5, 15.0, 14.772727272727273)","(12.0, 19.5, 18.944444444444443)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.92, 1.9026086956521737)","(18.0, 30.0, 24.666666666666668)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:42.458158,"(15.0, 23.0, 18.875)","(8.5, 15.0, 14.772727272727273)","(12.0, 19.5, 18.973684210526315)","(19.0, 30.0, 28.09090909090909)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.92, 1.9016666666666666)","(18.0, 30.0, 28.857142857142858)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:44.301652,"(15.0, 23.0, 19.25)","(8.5, 15.0, 14.772727272727273)","(12.0, 19.5, 18.973684210526315)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.91, 1.9017647058823528)","(18.0, 30.0, 28.857142857142858)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:46.050501,"(15.0, 23.0, 20.25)","(8.5, 15.0, 14.761904761904763)","(12.0, 19.5, 18.973684210526315)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.91, 1.9355172413793102)","(18.0, 30.0, 28.857142857142858)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:47.891355,"(15.0, 23.0, 20.25)","(8.5, 15.0, 14.8)","(12.0, 19.5, 19.083333333333332)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.931219512195122)","(18.0, 30.0, 24.666666666666668)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:49.711853,"(15.0, 23.0, 21.625)","(8.5, 15.0, 15.481481481481481)","(12.0, 19.5, 17.9)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.9302564102564101)","(18.0, 30.0, 23.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:51.384553,"(15.0, 23.0, 20.2)","(8.5, 16.0, 15.481481481481481)","(12.0, 19.5, 17.9)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 830.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 830.0, 393.33333333333337)","(1.8, 1.95, 1.9302564102564101)","(18.0, 30.0, 23.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:52.878658,"(15.0, 22.0, 19.6)","(8.5, 16.0, 15.481481481481481)","(12.0, 19.5, 17.9)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.95, 1.9302564102564101)","(18.0, 30.0, 23.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:54.412314,"(15.0, 21.0, 19.6)","(8.5, 16.0, 15.481481481481481)","(12.0, 19.5, 17.9)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.95, 1.9302564102564101)","(18.0, 30.0, 23.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:56.083690,"(15.0, 21.0, 19.6)","(8.5, 16.0, 15.481481481481481)","(12.0, 19.5, 17.9)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.95, 1.9302564102564101)","(18.0, 30.0, 23.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:04:58.047561,"(15.0, 21.0, 19.6)","(8.5, 16.0, 15.481481481481481)","(12.0, 19.5, 17.9)","(19.0, 30.0, 29.333333333333332)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.95, 1.9302564102564101)","(18.0, 30.0, 23.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:00.343079,"(15.0, 21.0, 19.6)","(8.5, 16.0, 15.481481481481481)","(12.0, 19.5, 19.1)","(19.0, 30.0, 28.8)","(51.0, 120.0, 90.0)","(101.0, 820.0, 393.33333333333337)","(91.0, 230.0, 181.66666666666669)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.95, 1.9107142857142856)","(18.0, 30.0, 27.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:02.492912,"(15.0, 21.0, 19.6)","(8.5, 16.0, 14.409090909090908)","(12.0, 19.5, 23.0)","(19.0, 30.0, 32.0)","(51.0, 120.0, 90.0)","(101.0, 820.0, 386.66666666666663)","(91.0, 230.0, 175.0)","(101.0, 820.0, 386.66666666666663)","(1.8, 1.95, 1.9376923076923076)","(18.0, 30.0, 26.666666666666668)","(4.6, 5.7, 5.51)","(12.0, 28.0, 24.666666666666668)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:04.387969,"(15.0, 21.0, 19.6)","(8.5, 16.0, 14.5)","(12.0, 27.0, 20.5)","(19.0, 34.0, 32.0)","(51.0, 120.0, 90.0)","(101.0, 800.0, 332.5)","(91.0, 220.0, 175.0)","(101.0, 800.0, 332.5)","(1.8, 1.95, 1.9263636363636363)","(18.0, 30.0, 27.666666666666668)","(4.6, 5.7, 5.51)","(12.0, 28.0, 24.666666666666668)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:06.122725,"(15.0, 21.0, 19.5)","(8.5, 16.0, 14.75)","(12.0, 25.0, 20.875)","(19.0, 34.0, 29.0)","(51.0, 120.0, 90.0)","(101.0, 790.0, 332.5)","(91.0, 220.0, 175.0)","(101.0, 790.0, 332.5)","(1.8, 1.95, 1.948348623853211)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 24.428571428571427)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:07.965563,"(15.0, 21.0, 19.5)","(8.5, 15.5, 14.25)","(12.0, 25.0, 22.5)","(19.0, 32.0, 30.0)","(51.0, 120.0, 90.0)","(101.0, 790.0, 332.5)","(91.0, 220.0, 175.0)","(101.0, 790.0, 332.5)","(1.8, 1.95, 1.9328125)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 24.428571428571427)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:09.624715,"(15.0, 21.0, 19.0)","(8.5, 15.0, 14.466666666666667)","(12.0, 24.0, 20.5)","(19.0, 36.0, 30.0)","(51.0, 120.0, 90.0)","(101.0, 790.0, 332.5)","(91.0, 220.0, 155.0)","(101.0, 790.0, 332.5)","(1.8, 1.95, 1.9437499999999999)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.666666666666668)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:11.375149,"(15.0, 21.0, 18.333333333333332)","(8.5, 15.0, 14.272727272727273)","(12.0, 23.0, 20.5)","(19.0, 34.0, 30.0)","(51.0, 120.0, 90.0)","(101.0, 790.0, 505.0)","(91.0, 220.0, 155.0)","(101.0, 790.0, 505.0)","(1.8, 1.95, 1.9437499999999999)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 22.4)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:13.548988,"(15.0, 21.0, 18.375)","(8.5, 15.0, 13.666666666666666)","(12.0, 23.0, 20.5)","(19.0, 34.0, 30.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 155.0)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.9437499999999999)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.2)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:15.769012,"(15.0, 21.0, 18.375)","(8.5, 15.0, 13.666666666666666)","(12.0, 23.0, 20.5)","(19.0, 34.0, 28.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 155.0)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.9437499999999999)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 28.0, 23.2)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:17.723462,"(15.0, 21.0, 19.0)","(8.5, 15.0, 13.75)","(12.0, 23.0, 20.857142857142858)","(19.0, 34.0, 28.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 155.0)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.9437499999999999)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 27.0, 25.0)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:19.403704,"(15.0, 20.0, 18.75)","(8.5, 14.5, 13.333333333333334)","(12.0, 23.0, 20.857142857142858)","(19.0, 34.0, 28.0)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 155.0)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.9437499999999999)","(18.0, 30.0, 26.428571428571427)","(4.6, 5.7, 5.511764705882353)","(12.0, 27.0, 23.857142857142858)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:21.113372,"(15.0, 19.5, 18.75)","(8.5, 14.0, 13.333333333333334)","(12.0, 23.0, 20.857142857142858)","(19.0, 34.0, 32.54545454545455)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 176.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.935)","(18.0, 30.0, 28.333333333333332)","(4.6, 5.7, 5.511764705882353)","(12.0, 26.0, 23.857142857142858)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:22.737230,"(15.0, 19.5, 18.75)","(8.5, 14.0, 13.333333333333334)","(12.0, 23.0, 20.857142857142858)","(19.0, 34.0, 32.54545454545455)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 176.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.935)","(18.0, 30.0, 28.75)","(4.6, 5.7, 5.511764705882353)","(12.0, 26.0, 23.857142857142858)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:24.255682,"(15.0, 19.5, 18.75)","(8.5, 14.0, 13.333333333333334)","(12.0, 23.0, 20.75)","(19.0, 34.0, 32.54545454545455)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 176.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.935)","(18.0, 30.0, 28.75)","(4.6, 5.7, 5.511764705882353)","(12.0, 26.0, 23.857142857142858)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:25.833921,"(15.0, 19.5, 18.75)","(8.5, 14.0, 13.333333333333334)","(12.0, 23.0, 20.75)","(19.0, 34.0, 32.54545454545455)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 176.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.935)","(18.0, 30.0, 28.75)","(4.6, 5.7, 5.511764705882353)","(12.0, 26.0, 23.857142857142858)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:27.397599,"(15.0, 19.5, 18.75)","(8.5, 14.0, 13.333333333333334)","(12.0, 23.0, 20.75)","(19.0, 34.0, 32.54545454545455)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 176.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.935)","(18.0, 30.0, 28.75)","(4.6, 5.7, 5.511764705882353)","(12.0, 26.0, 23.857142857142858)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:28.992711,"(15.0, 19.5, 22.0)","(8.5, 14.0, 13.0)","(12.0, 23.0, 20.375)","(19.0, 34.0, 32.22222222222222)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 176.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.935)","(18.0, 30.0, 28.75)","(4.6, 5.7, 5.511764705882353)","(12.0, 26.0, 22.5)","(101.0, 600.0, 306.66666666666663)"
16-12-2022 13:05:30.532909,"(15.0, 23.0, 21.9)","(8.5, 13.5, 13.0)","(12.0, 23.0, 20.375)","(19.0, 34.0, 32.22222222222222)","(51.0, 120.0, 90.0)","(101.0, 830.0, 505.0)","(91.0, 220.0, 176.66666666666669)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.935)","(18.0, 30.0, 28.0)","(4.6, 5.7, 5.511764705882353)","(12.0, 24.0, 23.529411764705884)","(101.0, 600.0, 306.66666666666663)"
