,Magic Avenue,Slingshot Yo Yo,Optimus Bruce,Fleeting Fury,Urana Blazer,Club Man,Sister One,Shining Silver
08-01-2023 16:31:34.044776,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:35.382977,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:36.567709,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:37.855902,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:39.126430,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:40.424112,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:41.712019,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:43.012266,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:44.271591,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:45.510343,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:46.792385,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:47.922616,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:49.222563,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:50.506970,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:51.858456,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:53.469265,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:54.939903,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:56.277566,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:57.659841,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:31:59.041941,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:00.622749,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:01.996908,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:03.506198,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:04.909714,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:06.218437,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:07.648847,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:08.946587,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:10.197277,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:11.521246,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:13.112952,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:14.395120,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:15.649609,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:17.273236,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:18.443220,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:19.914537,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:21.224405,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:22.556463,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:23.757218,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:25.029150,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:26.302414,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:27.505316,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:28.782713,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:30.010636,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:31.275159,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:32.631657,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:33.899139,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:35.155240,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:36.427832,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:37.674538,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:38.845466,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:40.068599,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:41.363617,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:42.589257,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:43.683046,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:44.937111,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:46.196735,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:47.464725,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:48.747989,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:50.056472,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:51.337182,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:52.786422,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:54.265959,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:55.448947,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:56.617299,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:57.829486,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:32:59.046769,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:00.385778,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:01.779982,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:03.163398,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:04.460675,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:05.762405,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:07.056393,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:08.344481,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:09.599393,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:10.812145,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:12.011766,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:13.192417,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:14.335934,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:15.642324,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:16.918140,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:18.154836,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:19.301584,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:20.568013,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:21.824293,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:33:22.945300,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
