,Sudoku Cobra,Pot Luck Chuck,Sunnyside Jo,Lektra Teddy,Lektra Rhino,Wedding Or Baby,Aston Tango
14-12-2022 12:31:45.862090,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.345454545454546)","(5.5, 12.5, 11.82)","(7.5, 15.5, 14.5)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:46.998546,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 11.82)","(7.5, 15.5, 13.833333333333334)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:48.153672,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 7.8500000000000005)","(5.5, 12.5, 11.82)","(7.5, 15.5, 13.833333333333334)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:49.326056,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.418181818181818)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:50.668622,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.418181818181818)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:51.881087,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.418181818181818)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:53.083591,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.418181818181818)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:54.235216,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.418181818181818)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:55.333268,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.418181818181818)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.3832)"
14-12-2022 12:31:56.783149,"(3.7, 7.2, 6.92)","(21.0, 60.0, 55.27777777777778)","(5.5, 9.8, 8.418181818181818)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.315)"
14-12-2022 12:31:57.953380,"(3.7, 7.2, 6.92)","(21.0, 55.0, 50.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.315)"
14-12-2022 12:31:59.023874,"(3.7, 7.2, 6.92)","(21.0, 55.0, 50.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.315)"
14-12-2022 12:32:00.253147,"(3.7, 7.2, 6.92)","(21.0, 55.0, 50.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.315)"
14-12-2022 12:32:01.343479,"(3.7, 7.2, 6.92)","(21.0, 55.0, 50.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 48.035714285714285)","(2.2, 2.78, 2.315)"
14-12-2022 12:32:02.562365,"(3.7, 7.2, 6.92)","(21.0, 55.0, 54.0625)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 65.0, 51.25)","(2.2, 2.78, 2.315)"
14-12-2022 12:32:03.726246,"(3.7, 7.2, 6.92)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 11.82)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.78, 2.315)"
14-12-2022 12:32:04.951830,"(3.7, 7.2, 6.92)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 12.5, 9.157894736842106)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.78, 2.315)"
14-12-2022 12:32:06.142421,"(3.7, 7.2, 7.115853658536586)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 13.0, 9.157894736842106)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.78, 2.315)"
14-12-2022 12:32:07.386112,"(3.7, 7.2, 6.957142857142857)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.600000000000001)","(5.5, 13.0, 9.727272727272727)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.78, 2.3646153846153846)"
14-12-2022 12:32:08.676152,"(3.7, 7.2, 6.957142857142857)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.753846153846155)","(5.5, 13.0, 10.0)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.78, 2.4278260869565216)"
14-12-2022 12:32:09.878420,"(3.7, 7.2, 6.957142857142857)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.753846153846155)","(5.5, 13.0, 10.0)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.78, 2.368)"
14-12-2022 12:32:11.056896,"(3.7, 7.2, 6.936)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.733333333333334)","(5.5, 13.0, 9.263157894736842)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.76, 2.368)"
14-12-2022 12:32:12.336596,"(3.7, 7.2, 5.9)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.733333333333334)","(5.5, 13.0, 9.619047619047619)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.76, 2.368)"
14-12-2022 12:32:13.504970,"(3.7, 7.2, 6.488888888888889)","(21.0, 55.0, 48.833333333333336)","(5.5, 9.8, 8.876923076923077)","(5.5, 13.0, 9.619047619047619)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.76, 2.5237499999999997)"
14-12-2022 12:32:14.607880,"(3.7, 7.2, 6.488888888888889)","(21.0, 55.0, 49.0)","(5.5, 9.8, 8.876923076923077)","(5.5, 13.0, 9.619047619047619)","(7.5, 15.5, 10.9)","(18.0, 70.0, 51.25)","(2.2, 2.76, 2.5237499999999997)"
14-12-2022 12:32:15.825708,"(3.7, 7.2, 6.636363636363637)","(21.0, 55.0, 49.0)","(5.5, 9.8, 8.942857142857143)","(5.5, 13.0, 9.619047619047619)","(7.5, 15.5, 14.172727272727272)","(18.0, 70.0, 51.25)","(2.2, 2.76, 2.5237499999999997)"
14-12-2022 12:32:16.948038,"(3.7, 7.2, 6.636363636363637)","(21.0, 55.0, 49.0)","(5.5, 9.8, 8.942857142857143)","(5.5, 13.0, 9.619047619047619)","(7.5, 15.5, 14.172727272727272)","(18.0, 70.0, 51.25)","(2.2, 2.76, 2.5237499999999997)"
14-12-2022 12:32:18.036164,"(3.7, 7.2, 6.636363636363637)","(21.0, 55.0, 49.0)","(5.5, 9.8, 8.466666666666667)","(5.5, 13.0, 8.0)","(7.5, 15.5, 10.766666666666667)","(18.0, 70.0, 56.31578947368421)","(2.2, 2.76, 2.4163636363636365)"
14-12-2022 12:32:19.194660,"(3.7, 7.2, 5.84375)","(21.0, 55.0, 49.0)","(5.5, 9.8, 8.644444444444446)","(5.5, 13.0, 8.0)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 32.54545454545455)","(2.2, 2.74, 2.52125)"
14-12-2022 12:32:20.327619,"(3.7, 7.2, 5.84375)","(21.0, 55.0, 49.0)","(5.5, 9.0, 8.258823529411764)","(5.5, 13.0, 8.142857142857142)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 37.78947368421053)","(2.2, 2.74, 2.52125)"
14-12-2022 12:32:21.408817,"(3.7, 7.2, 5.84375)","(21.0, 55.0, 49.0)","(5.5, 9.0, 8.258823529411764)","(5.5, 13.0, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 44.5)","(2.2, 2.74, 2.52125)"
14-12-2022 12:32:22.551948,"(3.7, 7.2, 5.84375)","(21.0, 55.0, 49.0)","(5.5, 9.0, 7.95)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 44.5)","(2.2, 2.74, 2.421818181818182)"
14-12-2022 12:32:23.729183,"(3.7, 7.0, 6.107692307692307)","(21.0, 55.0, 49.0)","(5.5, 9.0, 7.95)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 44.75)","(2.2, 2.74, 2.5300000000000002)"
14-12-2022 12:32:24.864794,"(3.7, 7.0, 6.107692307692307)","(21.0, 60.0, 53.166666666666664)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.74, 2.5300000000000002)"
14-12-2022 12:32:26.101271,"(3.7, 7.0, 6.107692307692307)","(21.0, 60.0, 53.166666666666664)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.74, 2.746)"
14-12-2022 12:32:27.329318,"(3.7, 7.0, 6.107692307692307)","(21.0, 75.0, 65.66666666666667)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.8, 2.4490909090909088)"
14-12-2022 12:32:28.477529,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 61.5)","(5.5, 9.0, 7.95)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.4490909090909088)"
14-12-2022 12:32:29.685706,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.56125)"
14-12-2022 12:32:30.895835,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.56125)"
14-12-2022 12:32:32.311763,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.56125)"
14-12-2022 12:32:33.698532,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 7.95)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.4618181818181815)"
14-12-2022 12:32:35.109174,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 7.95)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.4618181818181815)"
14-12-2022 12:32:36.440343,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.57)"
14-12-2022 12:32:37.770391,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.57)"
14-12-2022 12:32:39.035188,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 9.0, 8.066666666666666)","(5.5, 14.5, 11.535714285714285)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.474545454545454)"
14-12-2022 12:32:40.394658,"(3.7, 7.0, 6.107692307692307)","(21.0, 70.0, 44.5)","(5.5, 8.8, 7.938461538461539)","(5.5, 14.5, 12.368421052631579)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.57875)"
14-12-2022 12:32:41.756625,"(3.7, 7.0, 5.55)","(21.0, 70.0, 49.0)","(5.5, 8.8, 7.938461538461539)","(5.5, 14.5, 12.368421052631579)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.57875)"
14-12-2022 12:32:43.120693,"(3.7, 7.0, 5.1875)","(21.0, 55.0, 49.0)","(5.5, 8.8, 7.2)","(5.5, 14.5, 12.368421052631579)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.4872727272727273)"
14-12-2022 12:32:44.327189,"(3.7, 7.0, 5.1875)","(21.0, 55.0, 49.0)","(5.5, 8.8, 7.2)","(5.5, 14.5, 12.368421052631579)","(7.5, 15.5, 9.757142857142858)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.4872727272727273)"
14-12-2022 12:32:45.620712,"(3.7, 7.0, 5.1875)","(21.0, 55.0, 49.0)","(5.5, 8.8, 7.815384615384616)","(5.5, 14.5, 12.368421052631579)","(7.5, 15.5, 11.85)","(18.0, 70.0, 51.39473684210526)","(2.2, 2.78, 2.523333333333333)"
14-12-2022 12:32:46.964381,"(3.7, 7.0, 5.1875)","(21.0, 55.0, 49.0)","(5.5, 8.8, 10.133333333333333)","(5.5, 14.5, 7.933333333333334)","(7.5, 15.5, 10.6)","(18.0, 70.0, 51.900000000000006)","(2.2, 2.78, 2.416923076923077)"
14-12-2022 12:32:48.222348,"(3.7, 6.6, 5.6)","(21.0, 55.0, 49.0)","(5.5, 10.5, 10.133333333333333)","(5.5, 8.4, 7.6125)","(7.5, 15.0, 9.928571428571429)","(18.0, 60.0, 40.0)","(2.2, 2.54, 2.624)"
14-12-2022 12:32:49.493353,"(3.7, 7.0, 5.25)","(21.0, 55.0, 37.0)","(5.5, 10.5, 10.155555555555555)","(5.5, 8.4, 7.6125)","(7.5, 15.5, 9.928571428571429)","(18.0, 60.0, 48.3)","(2.2, 2.7, 2.4)"
14-12-2022 12:32:50.729665,"(3.7, 7.0, 5.25)","(21.0, 55.0, 37.0)","(5.5, 10.5, 10.155555555555555)","(5.5, 8.4, 8.711111111111112)","(7.5, 15.5, 11.0)","(18.0, 60.0, 48.3)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:32:51.876127,"(3.7, 6.8, 5.76)","(21.0, 55.0, 29.285714285714285)","(5.5, 10.5, 10.155555555555555)","(5.5, 9.0, 8.4)","(7.5, 15.0, 11.0)","(18.0, 60.0, 48.3)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:32:53.169010,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 10.5, 10.155555555555555)","(5.5, 9.0, 8.813333333333333)","(7.5, 15.0, 11.0)","(18.0, 60.0, 48.3)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:32:54.340384,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 10.5, 10.155555555555555)","(5.5, 9.0, 8.813333333333333)","(7.5, 15.0, 11.0)","(18.0, 60.0, 48.3)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:32:55.531900,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 10.5, 10.155555555555555)","(5.5, 9.0, 8.83529411764706)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4)"
14-12-2022 12:32:56.851207,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 10.5, 10.155555555555555)","(5.5, 9.0, 8.766666666666666)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:32:58.124563,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 10.5, 10.155555555555555)","(5.5, 9.0, 8.766666666666666)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:32:59.415039,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 10.5, 8.773333333333333)","(5.5, 9.0, 8.74)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:00.739454,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 9.8, 8.773333333333333)","(5.5, 9.0, 8.74)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:02.051064,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 9.8, 8.773333333333333)","(5.5, 9.0, 8.48)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:03.306332,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 9.8, 7.35)","(5.5, 9.0, 8.76)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:04.652650,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 29.285714285714285)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.76)","(7.5, 15.0, 11.0)","(18.0, 65.0, 41.53333333333333)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:06.066900,"(3.7, 6.8, 6.030769230769231)","(21.0, 55.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.755555555555556)","(7.5, 15.0, 11.0)","(18.0, 65.0, 42.599999999999994)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:07.299788,"(3.7, 6.8, 6.030769230769231)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.755555555555556)","(7.5, 15.0, 10.0)","(18.0, 65.0, 42.599999999999994)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:08.648256,"(3.7, 6.8, 6.030769230769231)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.647058823529413)","(5.5, 9.0, 8.777777777777779)","(7.5, 12.0, 9.5)","(18.0, 65.0, 42.599999999999994)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:10.106896,"(3.7, 6.8, 6.030769230769231)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.777777777777779)","(7.5, 12.0, 9.5)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:11.453814,"(3.7, 6.8, 6.030769230769231)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.777777777777779)","(7.5, 12.0, 9.5)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:12.810685,"(3.7, 6.8, 6.030769230769231)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.733333333333334)","(7.5, 12.0, 11.0)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:14.104796,"(3.7, 6.8, 6.030769230769231)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.292307692307693)","(5.5, 9.0, 8.633333333333333)","(7.5, 15.0, 11.0)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:15.531882,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.633333333333333)","(7.5, 15.0, 14.120000000000001)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:16.896530,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.733333333333334)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:18.317582,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.733333333333334)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:19.624179,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.292307692307693)","(5.5, 9.0, 8.633333333333333)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:21.014564,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.292307692307693)","(5.5, 9.0, 8.633333333333333)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:22.273359,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.633333333333333)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:23.720127,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.733333333333334)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:25.125860,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.283333333333333)","(5.5, 9.0, 8.633333333333333)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:26.743867,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.8, 8.533333333333333)","(5.5, 9.0, 8.633333333333333)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:28.256944,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.533333333333333)","(5.5, 9.0, 8.733333333333334)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:29.634589,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.533333333333333)","(5.5, 9.0, 8.733333333333334)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:30.888921,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.559999999999999)","(5.5, 9.0, 8.895238095238096)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:32.160707,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.533333333333333)","(5.5, 9.0, 8.895238095238096)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:33.480097,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.533333333333333)","(5.5, 9.0, 8.895238095238096)","(7.5, 15.0, 10.733333333333333)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:34.756094,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.533333333333333)","(5.5, 9.0, 8.8625)","(7.5, 15.0, 9.325)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:35.984306,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.559999999999999)","(5.5, 9.0, 8.8)","(7.5, 11.5, 9.325)","(18.0, 65.0, 37.7)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:37.259182,"(3.7, 6.8, 5.623529411764705)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.533333333333333)","(5.5, 9.0, 8.8)","(7.5, 11.5, 9.325)","(18.0, 65.0, 37.631578947368425)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:38.547034,"(3.7, 6.4, 5.159090909090909)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.533333333333333)","(5.5, 9.0, 8.8)","(7.5, 11.5, 9.325)","(18.0, 65.0, 37.631578947368425)","(2.25, 2.68, 2.4)"
14-12-2022 12:33:40.091834,"(3.7, 6.4, 5.159090909090909)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.64)","(5.5, 9.0, 8.6)","(7.5, 11.5, 9.879999999999999)","(18.0, 65.0, 37.631578947368425)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:41.426033,"(3.7, 6.4, 5.159090909090909)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.559999999999999)","(5.5, 9.0, 8.6)","(7.5, 15.0, 9.879999999999999)","(18.0, 65.0, 37.631578947368425)","(2.25, 2.68, 2.4294736842105262)"
14-12-2022 12:33:42.795671,"(3.7, 6.4, 5.305882352941176)","(21.0, 50.0, 39.66666666666667)","(5.5, 9.6, 8.559999999999999)","(5.5, 9.0, 8.6)","(7.5, 15.0, 9.879999999999999)","(18.0, 65.0, 37.631578947368425)","(2.25, 2.68, 2.4294736842105262)"
