,Me And Pop,Rolling Cole,Sweet Chana,Emma Dutton,Fabizio,Sudden Impulse,Integrity Son,Blueberry Danish
12-01-2023 10:03:56.442784,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:03:57.477995,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:03:58.509158,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:03:59.684155,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:00.803172,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:01.875396,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:02.959592,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:04.012053,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:05.082656,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:06.192724,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:07.392652,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:08.532818,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:09.635175,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:10.678435,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:11.710375,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:12.825346,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:13.925048,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:14.993776,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:16.014356,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:17.015967,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:17.991435,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:18.993865,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:20.068406,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:21.088339,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:22.130083,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:23.225741,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:24.394447,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:25.452570,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:26.556002,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:27.596253,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:28.654233,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:29.795464,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:30.879596,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:32.018785,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:33.143430,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:34.166564,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:35.164454,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:36.212451,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:37.333181,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 44.31818181818182)","(18.0, 60.0, 54.625)"
12-01-2023 10:04:38.421615,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 28.125)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 36.875)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:39.496675,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 36.875)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:40.494119,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 36.875)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:41.521077,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 36.875)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:42.575773,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 36.875)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:43.610516,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:44.643076,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:45.690453,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:46.655579,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:47.701418,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 57.69230769230769)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:48.772550,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:49.849824,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.377777777777778)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:50.860863,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.377777777777778)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:51.892123,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.377777777777778)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:52.912991,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 171.25)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.377777777777778)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:53.969566,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.288888888888889)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:54.961741,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.288888888888889)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:55.968135,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.288888888888889)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:57.043161,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:58.130731,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:04:59.239341,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:00.344021,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:01.367778,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:02.403605,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:03.401153,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:04.455519,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 31.5625)"
12-01-2023 10:05:05.540932,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:06.618836,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:07.585304,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:08.564588,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:09.617498,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:10.735386,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:11.722373,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:12.735184,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 31.5625)"
12-01-2023 10:05:13.752526,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 55.0, 33.4375)"
12-01-2023 10:05:14.895303,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:16.030628,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:17.086398,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:18.111086,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:19.160428,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:20.167463,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:21.272774,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:22.344849,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:23.401610,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:24.493034,"(3.5, 5.5, 3.8375)","(13.0, 30.0, 20.27777777777778)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:25.533316,"(3.5, 5.5, 3.8375)","(13.0, 29.0, 21.92857142857143)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
12-01-2023 10:05:26.577569,"(3.5, 5.5, 3.8375)","(13.0, 29.0, 21.92857142857143)","(41.0, 230.0, 131.91304347826087)","(1.9, 2.3, 2.14)","(3.7, 7.4, 4.640000000000001)","(21.0, 80.0, 51.0)","(19.0, 65.0, 32.27272727272727)","(18.0, 60.0, 29.090909090909093)"
