,Spirit Of Bart,Wallys Boy,Magic Madness,Big Wednesday,Mia Grace,Princess Bride,Wildash Venus,Emerald Ability
08-01-2023 16:52:00.142346,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 680.0, 576.6666666666666)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:01.149558,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 680.0, 576.6666666666666)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:02.194528,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 680.0, 576.6666666666666)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:03.284393,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 680.0, 576.6666666666666)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:04.416566,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 680.0, 576.6666666666666)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:05.467885,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 680.0, 365.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:06.563165,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 670.0, 365.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:07.662622,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 670.0, 585.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:08.759955,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:09.814080,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:10.840207,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:11.889754,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:12.971765,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 11.25)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:14.058013,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.72)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:15.148773,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.72)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:16.184306,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.72)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:17.218882,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 10.8)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:18.290675,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 10.8)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:19.406747,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 10.8)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:20.433340,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 10.8)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:21.466107,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.066666666666666)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:22.625286,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.066666666666666)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:23.733058,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.066666666666666)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:24.836209,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.066666666666666)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:25.917138,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.066666666666666)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:26.939521,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 12.066666666666666)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:28.043294,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 21.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:29.091354,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:30.168192,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:31.150760,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:32.315591,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:33.483850,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:34.480334,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:35.461951,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:36.507946,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:37.563517,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:38.622446,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:39.698843,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:40.832785,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 393.33333333333337)","(3.4, 5.1, 3.435)","(101.0, 690.0, 585.0)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 9.657142857142857)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:41.952337,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 690.0, 318.125)","(4.8, 20.0, 11.976470588235294)","(9.0, 16.0, 10.325)","(9.0, 16.0, 12.114285714285714)"
08-01-2023 16:52:43.077947,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 690.0, 318.125)","(4.8, 20.0, 12.066666666666666)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:44.229169,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 690.0, 318.125)","(4.8, 21.0, 16.942857142857143)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:45.359815,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.2, 5.383333333333334)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 690.0, 318.125)","(4.8, 18.5, 16.942857142857143)","(9.0, 15.5, 10.325)","(9.0, 16.0, 13.82857142857143)"
08-01-2023 16:52:46.448638,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 690.0, 318.125)","(4.8, 18.5, 16.942857142857143)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:47.591531,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 690.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:48.740996,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:49.842503,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:50.926313,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:51.966949,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:53.028476,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:54.142086,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:55.303823,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.36)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:56.510831,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.75)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:57.561856,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.75)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:58.551629,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.75)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:52:59.611404,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.75)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:53:00.685050,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.75)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.1)"
08-01-2023 16:53:01.787746,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.78333333333333)","(9.0, 15.5, 10.325)","(9.0, 16.0, 14.03076923076923)"
08-01-2023 16:53:02.892607,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.78333333333333)","(9.0, 15.5, 10.325)","(9.0, 14.5, 14.492307692307692)"
08-01-2023 16:53:03.989962,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 16.78333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:05.090103,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 18.5, 14.477777777777778)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:06.229095,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 19.5, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:07.332346,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:08.370800,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:09.424238,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:10.497154,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:11.465679,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:12.492074,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:13.556339,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:14.543935,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.55)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:15.544968,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:16.598878,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:17.630891,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:18.767708,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:19.863181,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:20.954358,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:22.005717,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 14.492307692307692)"
08-01-2023 16:53:23.025250,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 13.628571428571428)"
08-01-2023 16:53:24.118631,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 14.5, 12.0)"
08-01-2023 16:53:25.464739,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.03333333333333)","(9.0, 15.5, 10.325)","(9.0, 15.0, 12.0)"
08-01-2023 16:53:26.589022,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 310.625)","(4.8, 20.0, 18.71111111111111)","(9.0, 15.5, 10.325)","(9.0, 15.0, 12.0)"
08-01-2023 16:53:27.790734,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 670.0, 303.125)","(4.8, 20.0, 18.71111111111111)","(9.0, 15.5, 10.325)","(9.0, 15.0, 12.0)"
08-01-2023 16:53:28.850482,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 650.0, 303.125)","(4.8, 20.0, 18.71111111111111)","(9.0, 15.5, 10.325)","(9.0, 15.0, 12.0)"
08-01-2023 16:53:29.867386,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 650.0, 303.125)","(4.8, 20.0, 18.71111111111111)","(9.0, 15.5, 10.325)","(9.0, 15.0, 12.0)"
08-01-2023 16:53:30.954657,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 650.0, 303.125)","(4.8, 20.0, 18.71111111111111)","(9.0, 15.5, 10.325)","(9.0, 15.0, 12.0)"
08-01-2023 16:53:32.080003,"(2.9, 4.8, 4.721739130434782)","(4.0, 6.4, 5.516666666666667)","(101.0, 460.0, 368.75)","(3.4, 5.1, 3.435)","(101.0, 650.0, 303.125)","(4.8, 20.0, 18.71111111111111)","(9.0, 15.5, 10.325)","(9.0, 15.0, 12.0)"
