,Ammoudi Bay,Cinnamon Missile,Fratellino,Leadership Spill,Wit,Such A Whit,Sogni
06-01-2023 15:49:56.286794,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:49:57.307558,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:49:58.429876,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:49:59.524079,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:00.537150,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:01.592929,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:02.770861,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:03.887500,"(4.4, 6.4, 5.630769230769231)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:04.984823,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:06.168753,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:07.154535,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:08.225295,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:09.493682,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:10.601651,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:11.638441,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:12.640052,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:14.117380,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:15.199634,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:16.285414,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:17.292164,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:18.457887,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:19.600747,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:20.830444,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:22.022436,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:23.188485,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:24.250476,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:25.484208,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:26.597112,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:27.641123,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:28.719891,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:29.755226,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:30.886774,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:32.033150,"(4.4, 6.2, 5.742857142857143)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:33.096039,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:34.144077,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:35.233082,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:36.421917,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:37.620543,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:38.769445,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:39.866653,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:40.993249,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:42.132445,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:43.312205,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:44.230777,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:45.252757,"(4.4, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:46.432046,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:47.497188,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:48.485057,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:49.677854,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 171.66666666666666)"
06-01-2023 15:50:50.855648,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 190.0, 187.14285714285714)"
06-01-2023 15:50:51.958049,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:50:53.074901,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:50:54.174840,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:50:55.189871,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:50:56.388616,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:50:57.490548,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:50:58.522472,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:50:59.504445,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:00.514410,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:01.675582,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:02.842224,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:03.786592,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:04.855750,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:05.994639,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:07.082451,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:08.178330,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:09.302054,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:10.581290,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:11.755175,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:12.744392,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:13.780798,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:14.972101,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:16.144241,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:17.205502,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:18.361156,"(4.6, 6.0, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 11.4)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:19.465353,"(4.6, 5.9, 5.65)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:20.607124,"(4.6, 5.9, 5.65)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:21.689443,"(4.6, 5.9, 5.65)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:22.799021,"(4.6, 5.9, 5.65)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:23.847271,"(4.6, 5.9, 5.733333333333333)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:24.814409,"(4.6, 5.9, 5.733333333333333)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:25.798682,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:26.774019,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.752)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:27.849505,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:28.812271,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:29.807679,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:30.856106,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:31.856137,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:32.838939,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:33.850098,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:34.854248,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:35.890693,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:36.916643,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
06-01-2023 15:51:37.875254,"(4.6, 5.9, 5.6000000000000005)","(18.0, 42.0, 30.5)","(7.5, 15.0, 12.84)","(1.6, 1.78, 1.7555555555555555)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 42.36363636363636)","(81.0, 230.0, 187.14285714285714)"
