,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 15:00:09.477198,"(3.1, 3.9, 3.881707317073171)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 11.557692307692308)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:10.798851,"(3.1, 3.9, 3.8935897435897435)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 11.557692307692308)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:12.173090,"(3.1, 3.9, 3.8935897435897435)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 11.557692307692308)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:13.544549,"(3.1, 3.9, 3.8935897435897435)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 11.557692307692308)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:14.904761,"(3.1, 3.9, 3.8935897435897435)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 11.557692307692308)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:16.259692,"(3.1, 3.9, 3.8935897435897435)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 11.557692307692308)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:17.631485,"(3.1, 3.9, 3.8935897435897435)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 13.0, 12.071428571428571)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:18.990344,"(3.1, 3.9, 3.8886363636363637)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 12.5, 11.5)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:20.348801,"(3.1, 3.9, 3.8886363636363637)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:21.735664,"(3.1, 3.9, 3.8964285714285714)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:23.123283,"(3.1, 3.9, 3.8964285714285714)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:24.525362,"(3.1, 3.9, 3.8964285714285714)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:25.926239,"(3.1, 3.9, 3.8964285714285714)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:27.272066,"(3.1, 3.9, 3.8964285714285714)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.442105263157894)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:28.613423,"(3.1, 3.9, 3.8964285714285714)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.484615384615385)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.111111111111114)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:29.987138,"(3.1, 3.9, 3.8979166666666667)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.484615384615385)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.111111111111114)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:31.354608,"(3.1, 3.9, 3.8979591836734695)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.484615384615385)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 33.111111111111114)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:32.746736,"(3.1, 3.9, 3.8979591836734695)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 32.4)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:34.098348,"(3.1, 3.9, 3.8973214285714284)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 32.4)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:35.417263,"(3.1, 3.9, 3.8973214285714284)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 32.4)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:36.727157,"(3.1, 3.9, 3.8973214285714284)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 32.4)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:38.098069,"(3.1, 3.9, 3.8973214285714284)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:39.432003,"(3.1, 3.9, 3.8973214285714284)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:40.793692,"(3.1, 3.9, 3.8973214285714284)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:42.145979,"(3.1, 3.9, 3.8962962962962964)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:43.505439,"(3.1, 3.9, 3.8962962962962964)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:44.852367,"(3.1, 3.9, 3.8962962962962964)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:46.184570,"(3.1, 3.9, 3.8962962962962964)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:47.530968,"(3.1, 3.9, 3.8962962962962964)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:48.858317,"(3.1, 3.9, 3.8962962962962964)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.466666666666667)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:50.265639,"(3.1, 3.9, 3.8962962962962964)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.4702702702702695)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:51.618985,"(3.1, 3.9, 3.896551724137931)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.4702702702702695)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:52.978567,"(3.1, 3.9, 3.896551724137931)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.4702702702702695)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:54.282382,"(3.1, 3.9, 3.896551724137931)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.4702702702702695)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:55.630599,"(3.1, 3.9, 3.896551724137931)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.4702702702702695)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:56.975231,"(3.1, 3.9, 3.896551724137931)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.4702702702702695)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 30.8)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:58.353993,"(3.1, 3.9, 3.896551724137931)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.4702702702702695)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 26.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:59.750986,"(3.1, 3.9, 3.896551724137931)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.5058823529411764)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 23.333333333333332)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:01.068056,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.5058823529411764)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 23.333333333333332)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:02.398634,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.5058823529411764)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 23.333333333333332)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:03.745253,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.5058823529411764)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 23.333333333333332)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:05.099141,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.5058823529411764)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 23.333333333333332)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:06.465743,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:07.807804,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:09.189053,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:10.526282,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:11.921730,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(7.5, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:13.290998,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(7.5, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:14.635754,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(7.5, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:15.995144,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(7.5, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:01:17.390524,"(3.1, 3.9, 3.898529411764706)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.371428571428571)","(10.0, 12.5, 12.26923076923077)","(31.0, 34.0, 28.666666666666664)","(101.0, 210.0, 160.0)","(7.5, 14.5, 13.893939393939394)","(51.0, 170.0, 148.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.470588235294116)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
