,Wagner Bale,Thank You Jill,Highway Man,Adonis Sands,Floppy Roo,Orson Franky,Dr Esther,Dr Lysandra
07-01-2023 09:14:49.056302,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:14:50.108144,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:14:51.158218,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:52.223423,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:53.275700,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:54.287118,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:55.268992,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:56.236414,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:57.219420,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:58.234355,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:14:59.277995,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:00.321635,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:01.366058,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:02.444538,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:03.503162,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:04.564409,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:05.663224,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:06.710245,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:07.767432,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:08.780553,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:09.843621,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:10.883265,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:11.885960,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:12.851811,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:13.886418,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:14.879507,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:15.873855,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:16.860858,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:17.908118,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:18.916876,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:19.992070,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:21.049141,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:22.075782,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:23.111852,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:24.117688,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:25.159067,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:26.185194,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:27.220236,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:28.278173,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:29.321682,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:30.382560,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:31.420079,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:32.459933,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:33.507216,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:34.510869,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:35.523957,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:36.536994,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:37.545058,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:38.545982,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:39.539368,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:40.492551,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:41.492645,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:42.448660,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:43.447884,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:44.442570,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:45.464742,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:46.463659,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:47.514555,"(10.0, 28.0, 18.27777777777778)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 51.25)","(10.0, 22.0, 18.85)","(51.0, 410.0, 227.0)","(26.0, 220.0, 117.82352941176471)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:48.557731,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:49.607106,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:50.627065,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:51.655786,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:52.702030,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:53.800125,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:54.832960,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:55.828727,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:56.833732,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:57.840813,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:58.895587,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:15:59.948379,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:00.942138,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:01.941563,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:02.917983,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:03.949566,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:04.986712,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:06.071564,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:07.092677,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:08.157506,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:09.266829,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:10.387582,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:11.523107,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:12.638321,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:16:13.690239,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:16:14.739042,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 4.246875)","(21.0, 100.0, 60.5)","(10.0, 22.0, 21.55862068965517)","(51.0, 410.0, 227.0)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
