,Thrax,Stac Pollaidh,Centrestone,Little Jill,Toptimistic,Tiger For Life,Carlie Eksplodes,Gold Invest
15-12-2022 14:26:02.254387,"(101.0, 260.0, 251.57894736842104)","(51.0, 75.0, 67.66666666666667)","(1.45, 1.62, 1.6131415594246783)","(10.0, 13.0, 12.377510040160642)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.0699164345403895)","(10.0, 14.5, 14.07857142857143)","(61.0, 90.0, 88.75)"
15-12-2022 14:26:03.420530,"(101.0, 260.0, 251.57894736842104)","(51.0, 75.0, 67.66666666666667)","(1.45, 1.62, 1.6155974842767296)","(10.0, 12.5, 11.861635220125786)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.081659388646288)","(10.0, 14.5, 13.919512195121952)","(61.0, 90.0, 89.0909090909091)"
15-12-2022 14:26:04.586348,"(101.0, 270.0, 260.52631578947364)","(51.0, 75.0, 70.6)","(1.45, 1.62, 1.6173456121343446)","(10.0, 12.0, 11.89655172413793)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.086224489795918)","(10.0, 14.5, 13.921052631578947)","(61.0, 90.0, 89.23076923076923)"
15-12-2022 14:26:05.814004,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 71.15384615384616)","(1.45, 1.62, 1.6154787234042554)","(10.0, 12.0, 11.9079754601227)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.086224489795918)","(10.0, 14.0, 13.785714285714286)","(61.0, 90.0, 89.28571428571429)"
15-12-2022 14:26:07.018268,"(101.0, 270.0, 240.0)","(51.0, 75.0, 71.15384615384616)","(1.45, 1.62, 1.6151533018867925)","(10.0, 12.0, 11.920886075949367)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.083489096573208)","(10.0, 14.0, 13.826530612244898)","(61.0, 90.0, 89.16666666666667)"
15-12-2022 14:26:08.070068,"(101.0, 270.0, 210.0)","(51.0, 75.0, 73.75)","(1.45, 1.62, 1.6151533018867925)","(10.0, 12.0, 11.920886075949367)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.083489096573208)","(10.0, 14.0, 13.826530612244898)","(61.0, 90.0, 89.16666666666667)"
15-12-2022 14:26:09.144551,"(101.0, 270.0, 210.0)","(51.0, 75.0, 73.75)","(1.45, 1.62, 1.6161944444444445)","(10.0, 12.0, 11.837837837837839)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.087660668380463)","(11.0, 14.0, 13.870229007633588)","(61.0, 90.0, 89.41176470588235)"
15-12-2022 14:26:10.207164,"(101.0, 270.0, 210.0)","(51.0, 75.0, 73.75)","(1.45, 1.62, 1.6161944444444445)","(10.0, 12.0, 11.856)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.086285714285714)","(11.0, 14.0, 13.870229007633588)","(61.0, 90.0, 89.41176470588235)"
15-12-2022 14:26:11.281858,"(101.0, 270.0, 210.0)","(51.0, 75.0, 73.75)","(1.45, 1.62, 1.6166089108910893)","(10.0, 12.0, 11.878205128205128)","(101.0, 320.0, 297.5)","(4.6, 5.1, 5.072911392405063)","(11.0, 14.0, 13.884353741496598)","(61.0, 90.0, 89.41176470588235)"
15-12-2022 14:26:12.337618,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 73.33333333333333)","(1.45, 1.62, 1.6159666339548577)","(10.0, 12.0, 11.98913043478261)","(101.0, 320.0, 302.0)","(4.6, 5.2, 5.186770428015564)","(11.0, 14.0, 13.862903225806452)","(61.0, 90.0, 89.70588235294117)"
15-12-2022 14:26:13.381490,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 71.25)","(1.45, 1.62, 1.6188921282798834)","(10.0, 12.0, 11.791666666666666)","(101.0, 320.0, 302.0)","(4.6, 5.2, 5.122631578947368)","(11.0, 14.0, 13.833333333333334)","(61.0, 90.0, 89.70588235294117)"
15-12-2022 14:26:14.550536,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 71.25)","(1.45, 1.62, 1.6174344023323617)","(10.0, 12.0, 11.787313432835822)","(101.0, 320.0, 302.0)","(4.6, 5.2, 5.130985915492958)","(11.0, 14.0, 13.833333333333334)","(61.0, 90.0, 89.70588235294117)"
15-12-2022 14:26:15.704882,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 71.25)","(1.45, 1.62, 1.6174344023323617)","(10.0, 12.0, 11.978260869565217)","(101.0, 320.0, 302.0)","(4.6, 5.2, 5.137446808510638)","(11.0, 14.0, 13.846846846846846)","(61.0, 90.0, 89.72222222222223)"
15-12-2022 14:26:16.826701,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 71.66666666666667)","(1.45, 1.62, 1.61768115942029)","(10.0, 12.0, 11.978260869565217)","(101.0, 320.0, 302.0)","(4.6, 5.2, 5.137446808510638)","(11.0, 14.0, 13.846846846846846)","(61.0, 90.0, 89.72222222222223)"
15-12-2022 14:26:17.860209,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 71.66666666666667)","(1.45, 1.62, 1.616834532374101)","(10.0, 12.0, 11.978260869565217)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.12032967032967)","(11.0, 14.0, 13.836538461538462)","(61.0, 90.0, 89.79166666666667)"
15-12-2022 14:26:18.895763,"(101.0, 270.0, 257.1428571428571)","(51.0, 75.0, 71.66666666666667)","(1.45, 1.62, 1.611977653631285)","(10.0, 12.5, 12.052631578947368)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.122857142857143)","(11.0, 14.0, 13.83495145631068)","(61.0, 90.0, 89.79166666666667)"
15-12-2022 14:26:20.025419,"(101.0, 270.0, 240.0)","(51.0, 75.0, 71.66666666666667)","(1.45, 1.62, 1.6127088036117383)","(10.0, 12.5, 12.14367816091954)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.119402985074627)","(11.0, 14.0, 13.83495145631068)","(61.0, 90.0, 89.79166666666667)"
15-12-2022 14:26:21.068784,"(101.0, 270.0, 250.0)","(51.0, 75.0, 72.5)","(1.45, 1.62, 1.6131250000000001)","(10.0, 12.5, 12.166666666666666)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.119402985074627)","(11.0, 14.0, 13.849557522123893)","(61.0, 90.0, 93.84615384615384)"
15-12-2022 14:26:22.151585,"(101.0, 270.0, 240.0)","(51.0, 75.0, 74.11764705882354)","(1.45, 1.62, 1.6143468950749467)","(10.0, 12.5, 12.15725806451613)","(101.0, 320.0, 305.0)","(4.6, 5.1, 5.085054347826087)","(11.0, 14.0, 13.859504132231406)","(61.0, 95.0, 93.33333333333333)"
15-12-2022 14:26:23.230340,"(101.0, 270.0, 232.5)","(51.0, 75.0, 74.16666666666667)","(1.45, 1.62, 1.617027027027027)","(10.0, 12.5, 12.245)","(101.0, 320.0, 308.0)","(4.6, 5.1, 5.085054347826087)","(11.0, 14.0, 13.859504132231406)","(61.0, 95.0, 93.33333333333333)"
15-12-2022 14:26:24.417641,"(101.0, 270.0, 232.5)","(51.0, 75.0, 74.21052631578948)","(1.45, 1.62, 1.6159807073954986)","(10.0, 12.5, 12.278260869565218)","(101.0, 320.0, 308.0)","(4.6, 5.1, 5.082222222222222)","(11.0, 14.0, 13.859504132231406)","(61.0, 95.0, 93.33333333333333)"
15-12-2022 14:26:25.658793,"(101.0, 270.0, 232.5)","(51.0, 75.0, 74.21052631578948)","(1.45, 1.62, 1.6148979591836736)","(10.0, 12.5, 12.278260869565218)","(101.0, 320.0, 308.0)","(4.6, 5.1, 5.082222222222222)","(11.0, 14.0, 13.859504132231406)","(61.0, 95.0, 93.33333333333333)"
15-12-2022 14:26:26.829553,"(101.0, 270.0, 232.5)","(51.0, 75.0, 74.21052631578948)","(1.45, 1.62, 1.618519855595668)","(10.0, 12.5, 12.251968503937007)","(101.0, 320.0, 312.5)","(4.6, 5.1, 5.08041958041958)","(11.0, 14.0, 13.859504132231406)","(61.0, 95.0, 93.33333333333333)"
15-12-2022 14:26:27.882258,"(101.0, 260.0, 233.33333333333334)","(51.0, 75.0, 74.21052631578948)","(1.45, 1.63, 1.614543795620438)","(10.0, 12.5, 12.251968503937007)","(101.0, 320.0, 308.0)","(4.6, 5.1, 5.0732484076433115)","(11.0, 14.0, 13.859504132231406)","(61.0, 95.0, 93.33333333333333)"
15-12-2022 14:26:28.978203,"(101.0, 260.0, 233.33333333333334)","(51.0, 75.0, 74.21052631578948)","(1.45, 1.63, 1.614543795620438)","(10.0, 12.5, 12.251968503937007)","(101.0, 320.0, 308.0)","(4.6, 5.1, 5.0732484076433115)","(11.0, 14.0, 13.859504132231406)","(61.0, 95.0, 93.33333333333333)"
15-12-2022 14:26:30.110123,"(101.0, 260.0, 240.0)","(51.0, 75.0, 74.25)","(1.45, 1.64, 1.6391827956989247)","(10.0, 12.0, 11.885496183206106)","(101.0, 320.0, 306.6666666666667)","(4.6, 5.0, 4.991289782244556)","(11.0, 14.0, 13.868217054263566)","(61.0, 95.0, 93.5)"
15-12-2022 14:26:31.173180,"(101.0, 260.0, 240.0)","(51.0, 75.0, 74.25)","(1.45, 1.64, 1.6391827956989247)","(10.0, 12.0, 11.885496183206106)","(101.0, 320.0, 310.0)","(4.6, 5.0, 4.991442953020134)","(11.0, 14.0, 13.87109375)","(61.0, 95.0, 93.63636363636364)"
15-12-2022 14:26:32.214350,"(101.0, 260.0, 240.0)","(51.0, 75.0, 74.0625)","(1.45, 1.64, 1.6374086956521738)","(10.0, 12.0, 11.915730337078651)","(101.0, 320.0, 310.0)","(4.6, 5.0, 4.991442953020134)","(11.0, 14.0, 13.87109375)","(61.0, 95.0, 93.63636363636364)"
15-12-2022 14:26:33.391369,"(101.0, 260.0, 240.0)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.637432675044883)","(10.0, 12.0, 11.96174863387978)","(101.0, 320.0, 316.1111111111111)","(4.6, 5.1, 5.069565217391304)","(11.0, 14.0, 13.878676470588236)","(61.0, 95.0, 92.3529411764706)"
15-12-2022 14:26:34.561625,"(101.0, 270.0, 240.0)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.637432675044883)","(10.0, 12.0, 11.96174863387978)","(101.0, 320.0, 313.3333333333333)","(4.6, 5.1, 4.988645418326693)","(11.0, 14.0, 13.878676470588236)","(61.0, 95.0, 92.3529411764706)"
15-12-2022 14:26:35.683459,"(101.0, 270.0, 240.0)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.6382430213464696)","(10.0, 12.0, 11.994152046783626)","(101.0, 320.0, 313.3333333333333)","(4.6, 5.0, 4.979892280071813)","(11.0, 14.0, 13.878676470588236)","(61.0, 95.0, 92.3529411764706)"
15-12-2022 14:26:36.821184,"(101.0, 270.0, 240.0)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.638380634390651)","(10.0, 12.0, 11.994152046783626)","(101.0, 320.0, 313.3333333333333)","(4.6, 5.0, 4.979143389199256)","(11.0, 14.0, 13.878676470588236)","(61.0, 95.0, 92.3529411764706)"
15-12-2022 14:26:37.937272,"(101.0, 270.0, 240.0)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.6382565789473684)","(10.0, 12.0, 12.131578947368421)","(101.0, 320.0, 313.3333333333333)","(4.6, 5.0, 4.999268292682927)","(11.0, 14.0, 13.873076923076923)","(61.0, 95.0, 92.3529411764706)"
15-12-2022 14:26:39.135790,"(101.0, 200.0, 174.54545454545453)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.637557603686636)","(10.0, 12.5, 12.131578947368421)","(101.0, 320.0, 313.3333333333333)","(4.6, 5.0, 4.98752688172043)","(11.0, 14.0, 13.873076923076923)","(61.0, 95.0, 93.07692307692308)"
15-12-2022 14:26:40.338412,"(101.0, 200.0, 174.54545454545453)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.6380586907449208)","(9.0, 12.5, 12.131578947368421)","(101.0, 320.0, 313.3333333333333)","(4.4, 5.0, 4.987391304347826)","(11.0, 14.0, 13.873076923076923)","(61.0, 95.0, 93.07692307692308)"
15-12-2022 14:26:41.584996,"(101.0, 200.0, 176.66666666666666)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.6379865771812079)","(9.0, 12.5, 12.131578947368421)","(101.0, 320.0, 313.3333333333333)","(4.4, 5.0, 4.968273092369478)","(11.0, 14.0, 13.873076923076923)","(61.0, 95.0, 93.07692307692308)"
15-12-2022 14:26:42.993770,"(101.0, 200.0, 176.66666666666666)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.6380405405405405)","(9.0, 12.5, 12.131578947368421)","(101.0, 320.0, 313.3333333333333)","(4.4, 5.0, 4.968825910931174)","(11.0, 14.0, 13.864754098360656)","(61.0, 95.0, 93.07692307692308)"
15-12-2022 14:26:44.597115,"(101.0, 200.0, 178.46153846153845)","(51.0, 75.0, 73.84615384615384)","(1.45, 1.64, 1.6380405405405405)","(9.0, 12.5, 12.131578947368421)","(101.0, 320.0, 313.3333333333333)","(4.4, 5.0, 4.96137339055794)","(11.0, 14.0, 13.842307692307692)","(61.0, 95.0, 93.07692307692308)"
15-12-2022 14:26:45.897672,"(101.0, 200.0, 178.46153846153845)","(51.0, 75.0, 72.63157894736842)","(1.45, 1.65, 1.6443189964157705)","(9.0, 12.5, 12.217741935483872)","(101.0, 320.0, 313.3333333333333)","(4.4, 5.0, 4.96137339055794)","(11.0, 14.0, 13.842307692307692)","(61.0, 95.0, 93.07692307692308)"
15-12-2022 14:26:47.337608,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.63157894736842)","(1.45, 1.65, 1.643933014354067)","(10.0, 12.0, 12.166666666666666)","(101.0, 320.0, 313.3333333333333)","(4.4, 5.0, 4.891814946619218)","(11.0, 14.0, 13.864754098360656)","(61.0, 95.0, 93.6842105263158)"
15-12-2022 14:26:48.687291,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.63157894736842)","(1.45, 1.65, 1.6444272076372315)","(10.0, 12.5, 12.16)","(101.0, 320.0, 300.0)","(4.4, 4.9, 4.885405405405406)","(11.0, 14.0, 13.864754098360656)","(61.0, 95.0, 93.6842105263158)"
15-12-2022 14:26:50.071616,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.63157894736842)","(1.45, 1.65, 1.639702315325248)","(10.0, 12.5, 12.179775280898877)","(101.0, 310.0, 300.0)","(4.4, 4.9, 4.846979865771812)","(11.0, 14.5, 14.0625)","(61.0, 95.0, 93.6842105263158)"
15-12-2022 14:26:51.260095,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.63157894736842)","(1.45, 1.65, 1.639702315325248)","(10.0, 12.5, 12.212121212121213)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.8613333333333335)","(11.0, 14.5, 14.06081081081081)","(61.0, 95.0, 93.6842105263158)"
15-12-2022 14:26:52.380741,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.63157894736842)","(1.45, 1.64, 1.637431506849315)","(9.0, 12.5, 12.212121212121213)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.8613333333333335)","(11.0, 14.5, 14.06081081081081)","(61.0, 95.0, 93.6842105263158)"
15-12-2022 14:26:53.453438,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.63157894736842)","(1.45, 1.64, 1.637431506849315)","(10.0, 12.5, 12.212121212121213)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.877372262773723)","(11.0, 14.5, 14.077922077922079)","(61.0, 95.0, 93.75)"
15-12-2022 14:26:54.516824,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.75)","(1.45, 1.64, 1.6380357142857143)","(10.0, 12.5, 12.233644859813085)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.875177304964539)","(11.0, 14.5, 14.077922077922079)","(61.0, 95.0, 93.75)"
15-12-2022 14:26:55.672851,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 72.75)","(1.45, 1.64, 1.6378125)","(10.0, 12.5, 12.233644859813085)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.875177304964539)","(11.0, 14.5, 14.077922077922079)","(61.0, 95.0, 93.75)"
15-12-2022 14:26:56.716584,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 73.5)","(1.45, 1.64, 1.6378125)","(10.0, 12.5, 12.233644859813085)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.872)","(11.0, 14.5, 14.077922077922079)","(61.0, 95.0, 93.75)"
15-12-2022 14:26:57.774356,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 73.5)","(1.45, 1.64, 1.6378125)","(10.0, 12.5, 12.225961538461538)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.869827586206897)","(11.0, 14.5, 14.077922077922079)","(61.0, 95.0, 93.75)"
15-12-2022 14:26:58.896442,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 73.5)","(1.45, 1.64, 1.6379132791327913)","(10.0, 12.5, 12.225961538461538)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.869827586206897)","(11.0, 14.5, 14.08)","(61.0, 95.0, 93.75)"
15-12-2022 14:27:00.056171,"(101.0, 200.0, 183.52941176470588)","(51.0, 75.0, 73.5)","(1.45, 1.64, 1.637516129032258)","(10.0, 12.5, 12.193548387096774)","(101.0, 310.0, 303.75)","(4.4, 4.9, 4.862790697674419)","(11.0, 14.5, 14.08)","(61.0, 95.0, 93.75)"
15-12-2022 14:27:01.204189,"(91.0, 200.0, 183.52941176470588)","(51.0, 75.0, 73.5)","(1.45, 1.64, 1.6331486486486486)","(10.0, 12.5, 12.223300970873787)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.9, 4.867785234899329)","(11.0, 14.5, 14.148148148148149)","(61.0, 95.0, 95.55555555555556)"
15-12-2022 14:27:02.274459,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.28571428571429)","(1.45, 1.65, 1.636657894736842)","(10.0, 12.5, 12.221153846153847)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.9, 4.853398058252427)","(11.0, 14.5, 14.148148148148149)","(61.0, 100.0, 95.55555555555556)"
15-12-2022 14:27:03.360986,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.28571428571429)","(1.45, 1.65, 1.6441249999999998)","(10.0, 12.5, 12.242105263157894)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.9, 4.892207792207792)","(11.0, 14.5, 14.144927536231885)","(61.0, 100.0, 95.55555555555556)"
15-12-2022 14:27:04.474047,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.28571428571429)","(1.45, 1.64, 1.636724738675958)","(10.0, 12.5, 12.242105263157894)","(101.0, 310.0, 300.90909090909093)","(4.4, 5.0, 4.888235294117647)","(11.0, 14.5, 14.148148148148149)","(61.0, 100.0, 95.55555555555556)"
15-12-2022 14:27:05.655014,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.64, 1.63724584103512)","(10.0, 12.5, 12.221153846153847)","(101.0, 310.0, 300.90909090909093)","(4.4, 5.0, 4.82054794520548)","(11.0, 14.5, 14.08849557522124)","(61.0, 100.0, 95.55555555555556)"
15-12-2022 14:27:06.785441,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.65, 1.6434535104364325)","(10.0, 12.5, 12.221153846153847)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.9, 4.8)","(11.0, 14.5, 14.147727272727273)","(61.0, 100.0, 95.55555555555556)"
15-12-2022 14:27:07.895529,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.65, 1.6458362369337978)","(10.0, 12.5, 12.242105263157894)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.772033898305085)","(11.0, 14.5, 14.147727272727273)","(61.0, 100.0, 95.55555555555556)"
15-12-2022 14:27:08.971665,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.65, 1.6458362369337978)","(10.0, 12.5, 12.227777777777778)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.727536231884058)","(11.0, 14.5, 14.147727272727273)","(61.0, 100.0, 91.11111111111111)"
15-12-2022 14:27:10.047337,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.66, 1.6520114942528734)","(10.0, 12.5, 12.227777777777778)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.753293413173653)","(11.0, 14.5, 14.154761904761905)","(61.0, 100.0, 93.75)"
15-12-2022 14:27:11.175933,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.66, 1.6523387096774194)","(10.0, 12.5, 12.227777777777778)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.753293413173653)","(11.0, 14.5, 14.154761904761905)","(61.0, 95.0, 93.75)"
15-12-2022 14:27:12.137362,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.66, 1.6523387096774194)","(10.0, 12.5, 12.227777777777778)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.753293413173653)","(11.0, 14.5, 14.154761904761905)","(61.0, 95.0, 93.75)"
15-12-2022 14:27:13.140747,"(91.0, 200.0, 184.44444444444446)","(51.0, 75.0, 74.25)","(1.45, 1.66, 1.6542)","(10.0, 12.5, 12.221590909090908)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.7, 4.694871794871795)","(11.0, 14.5, 14.154761904761905)","(61.0, 95.0, 93.75)"
15-12-2022 14:27:14.332379,"(91.0, 200.0, 182.5)","(51.0, 75.0, 74.28571428571429)","(1.45, 1.66, 1.6542)","(10.0, 12.5, 12.221590909090908)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.7, 4.694871794871795)","(11.0, 14.5, 14.0)","(61.0, 95.0, 96.12903225806451)"
15-12-2022 14:27:15.431735,"(91.0, 200.0, 178.46153846153845)","(51.0, 80.0, 71.6867469879518)","(1.45, 1.68, 1.6758766233766234)","(10.0, 12.0, 11.951428571428572)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.7, 4.7568807339449535)","(11.0, 14.0, 14.041666666666666)","(61.0, 100.0, 93.79310344827586)"
15-12-2022 14:27:16.495461,"(91.0, 200.0, 178.46153846153845)","(51.0, 80.0, 71.6867469879518)","(1.45, 1.68, 1.6758766233766234)","(10.0, 12.0, 11.951428571428572)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.7568807339449535)","(11.0, 14.5, 14.041666666666666)","(61.0, 100.0, 93.79310344827586)"
15-12-2022 14:27:17.578837,"(91.0, 190.0, 175.0)","(51.0, 80.0, 71.6867469879518)","(1.45, 1.68, 1.6741743119266055)","(10.0, 12.0, 11.951428571428572)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.7548672566371675)","(11.0, 14.5, 14.03048780487805)","(61.0, 100.0, 92.8)"
15-12-2022 14:27:18.674114,"(91.0, 190.0, 175.0)","(51.0, 80.0, 71.6867469879518)","(1.45, 1.68, 1.6741743119266055)","(10.0, 12.0, 11.951428571428572)","(101.0, 310.0, 300.90909090909093)","(4.4, 4.8, 4.7548672566371675)","(11.0, 14.5, 14.03048780487805)","(61.0, 100.0, 92.8)"
15-12-2022 14:27:19.859864,"(91.0, 270.0, 242.5)","(51.0, 85.0, 81.0)","(1.45, 1.7, 1.8666666666666667)","(10.0, 13.0, 12.5)","(101.0, 350.0, 312.5)","(4.4, 4.8, 5.469387755102041)","(11.0, 14.5, 13.0)","(61.0, 100.0, 81.0)"
15-12-2022 14:27:21.043645,"(101.0, 450.0, 210.0)","(51.0, 120.0, 81.0)","(1.45, 1.91, 1.662)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 6.4, 4.55)","(11.0, 21.0, 17.57142857142857)","(61.0, 120.0, 81.0)"
15-12-2022 14:27:22.106486,"(101.0, 450.0, 352.85714285714283)","(51.0, 120.0, 81.0)","(1.45, 1.71, 1.662)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 4.6, 4.548543689320388)","(11.0, 21.0, 17.57142857142857)","(61.0, 120.0, 81.0)"
15-12-2022 14:27:23.141160,"(101.0, 450.0, 393.3333333333333)","(51.0, 120.0, 81.0)","(1.45, 1.71, 1.673076923076923)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 4.6, 4.568493150684931)","(11.0, 21.0, 12.5)","(61.0, 120.0, 68.0)"
15-12-2022 14:27:24.276158,"(101.0, 450.0, 393.3333333333333)","(51.0, 120.0, 68.0)","(1.45, 1.89, 1.7423076923076921)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 4.6, 6.10377358490566)","(11.0, 19.5, 12.5)","(61.0, 120.0, 81.0)"
15-12-2022 14:27:25.347885,"(101.0, 450.0, 270.0)","(51.0, 120.0, 81.0)","(1.45, 1.89, 1.73)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 6.2, 5.981578947368421)","(11.0, 19.5, 10.95)","(61.0, 120.0, 81.0)"
15-12-2022 14:27:26.407851,"(101.0, 450.0, 270.0)","(51.0, 120.0, 81.0)","(1.45, 1.88, 1.775)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 6.0, 5.981578947368421)","(11.0, 13.5, 8.772727272727273)","(61.0, 120.0, 81.0)"
15-12-2022 14:27:27.516857,"(101.0, 450.0, 270.0)","(51.0, 120.0, 81.0)","(1.45, 1.88, 1.8726923076923077)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 6.0, 4.992156862745098)","(11.0, 12.5, 9.566666666666666)","(61.0, 120.0, 68.0)"
15-12-2022 14:27:28.524081,"(101.0, 450.0, 270.0)","(51.0, 120.0, 81.0)","(1.45, 1.89, 1.8891836734693876)","(9.0, 12.0, 12.5)","(101.0, 530.0, 312.5)","(4.4, 5.0, 5.874342105263159)","(11.0, 9.8, 9.8)","(61.0, 120.0, 68.0)"
15-12-2022 14:27:29.588760,"(101.0, 450.0, 270.0)","(51.0, 120.0, 81.0)","(1.45, 1.89, 1.81)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 5.9, 5.874342105263159)","(11.0, 14.0, 8.842857142857143)","(61.0, 120.0, 55.6)"
15-12-2022 14:27:30.734851,"(101.0, 440.0, 206.66666666666669)","(51.0, 110.0, 81.0)","(1.45, 1.89, 1.8399999999999999)","(9.0, 15.5, 12.5)","(101.0, 530.0, 312.5)","(4.4, 5.9, 5.874342105263159)","(11.0, 11.5, 8.842857142857143)","(61.0, 110.0, 68.0)"
15-12-2022 14:27:31.794088,"(101.0, 440.0, 206.66666666666669)","(51.0, 120.0, 81.0)","(1.45, 1.88, 1.8399999999999999)","(9.0, 15.5, 12.5)","(101.0, 530.0, 236.66666666666666)","(4.4, 5.9, 5.874342105263159)","(11.0, 11.5, 8.916666666666668)","(61.0, 120.0, 73.33333333333333)"
15-12-2022 14:27:32.926821,"(101.0, 430.0, 203.33333333333331)","(51.0, 120.0, 81.0)","(1.45, 1.88, 1.8793069306930692)","(9.0, 21.0, 14.166666666666668)","(101.0, 520.0, 236.66666666666666)","(4.4, 5.9, 5.389403973509934)","(11.0, 11.5, 8.916666666666668)","(61.0, 120.0, 73.33333333333333)"
