,Humbling,Opawa Anita,Goldstar Toby,Diamond Warrior,Grande Vue Ace,Zipping Ontario,Adobe Kid,Mrs Chinn
08-12-2022 15:52:15.055746,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.120000000000001)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.527999999999999)","(8.5, 16.0, 14.666666666666666)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.9)"
08-12-2022 15:52:16.319809,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.120000000000001)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.527999999999999)","(8.5, 16.0, 14.666666666666666)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 7.366666666666667)"
08-12-2022 15:52:17.457446,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.120000000000001)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.527999999999999)","(8.5, 16.0, 14.666666666666666)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 7.366666666666667)"
08-12-2022 15:52:18.557885,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.120000000000001)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.527999999999999)","(8.5, 16.0, 13.85)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 7.366666666666667)"
08-12-2022 15:52:19.643278,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.527999999999999)","(8.5, 16.0, 14.7)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 7.366666666666667)"
08-12-2022 15:52:20.834767,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 14.7)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:21.947830,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 14.925)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:23.078449,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 13.9)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:24.215246,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 14.633333333333333)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:25.391029,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 14.633333333333333)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:26.524471,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 14.633333333333333)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:27.726609,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 14.633333333333333)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:28.849893,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.907692307692307)","(8.5, 16.0, 13.85)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.688235294117646)"
08-12-2022 15:52:29.984174,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.377777777777777)","(8.5, 16.0, 14.828571428571427)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.2)"
08-12-2022 15:52:31.062778,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.377777777777777)","(8.5, 16.0, 14.828571428571427)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.2)"
08-12-2022 15:52:32.182900,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 7.377777777777777)","(8.5, 16.0, 13.714285714285714)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.2)"
08-12-2022 15:52:33.411663,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.0, 13.714285714285714)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.2)"
08-12-2022 15:52:34.600828,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.0, 13.714285714285714)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.575)"
08-12-2022 15:52:35.783596,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.0, 13.714285714285714)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.575)"
08-12-2022 15:52:37.282600,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.0, 13.714285714285714)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.575)"
08-12-2022 15:52:38.434744,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.714285714285714)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.575)"
08-12-2022 15:52:39.659268,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.714285714285714)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 10.575)"
08-12-2022 15:52:40.831307,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.85)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.65)"
08-12-2022 15:52:41.954158,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 14.7)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.65)"
08-12-2022 15:52:43.217677,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 14.7)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.65)"
08-12-2022 15:52:44.413906,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 14.7)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.564)"
08-12-2022 15:52:45.519251,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.85)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.564)"
08-12-2022 15:52:46.720098,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 14.600000000000001)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.564)"
08-12-2022 15:52:47.946779,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 14.600000000000001)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.564)"
08-12-2022 15:52:49.091218,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.05625)"
08-12-2022 15:52:50.265354,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.05625)"
08-12-2022 15:52:51.373217,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.85)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.05625)"
08-12-2022 15:52:52.533531,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 15.044444444444444)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.05625)"
08-12-2022 15:52:53.721912,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 11.05625)"
08-12-2022 15:52:54.926150,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:52:56.205365,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.43076923076923)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:52:57.481111,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.43076923076923)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:52:58.608585,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.43076923076923)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:52:59.762555,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.43076923076923)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:01.163431,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.43076923076923)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:02.413633,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.43076923076923)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:03.654090,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.799999999999999)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:04.906067,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:06.030955,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.514285714285714)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:07.191815,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.514285714285714)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:08.409032,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.120000000000001)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:09.649877,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.120000000000001)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 12.5, 9.242857142857144)"
08-12-2022 15:53:10.891440,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.571428571428571)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 11.713793103448275)"
08-12-2022 15:53:12.093251,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.571428571428571)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.713793103448275)"
08-12-2022 15:53:13.341912,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.571428571428571)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.713793103448275)"
08-12-2022 15:53:14.648653,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.571428571428571)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.769230769230768)"
08-12-2022 15:53:15.958377,"(3.6, 5.8, 4.633333333333333)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 10.769230769230768)"
08-12-2022 15:53:17.248626,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 9.037037037037036)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.033333333333333)"
08-12-2022 15:53:18.471751,"(3.6, 5.8, 5.294444444444444)","(6.0, 9.6, 8.290909090909091)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.033333333333333)"
08-12-2022 15:53:19.634612,"(3.6, 5.8, 5.3125)","(6.0, 9.6, 8.290909090909091)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.033333333333333)"
08-12-2022 15:53:20.899043,"(3.6, 5.8, 5.041666666666667)","(6.0, 9.6, 8.290909090909091)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 10.033333333333333)"
08-12-2022 15:53:22.205572,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.815384615384616)"
08-12-2022 15:53:23.445409,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.815384615384616)"
08-12-2022 15:53:24.865095,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.514285714285714)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.815384615384616)"
08-12-2022 15:53:26.177290,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.514285714285714)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 10.55)"
08-12-2022 15:53:27.586473,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.790909090909091)"
08-12-2022 15:53:29.067379,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.514285714285714)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 10.723076923076924)"
08-12-2022 15:53:30.386878,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.514285714285714)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 10.723076923076924)"
08-12-2022 15:53:31.691756,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.6, 8.514285714285714)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:32.989866,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.6, 8.778947368421052)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:34.265538,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.939130434782609)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:35.471808,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.939130434782609)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:36.725676,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.6, 8.939130434782609)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:37.976880,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.6, 8.939130434782609)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:39.131933,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.43076923076923)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 13.95)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:40.354502,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.6, 8.56923076923077)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.0, 14.325)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:41.625833,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.56923076923077)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.5, 15.083333333333334)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:42.902723,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.8, 8.56923076923077)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 16.5, 15.5)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:44.148105,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.936842105263159)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.5)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:45.361894,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.936842105263159)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 16.02)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:46.616323,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.657142857142858)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 14.6)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.5)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:47.927407,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.8, 8.657142857142858)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 16.145454545454548)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:49.213602,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.24)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 16.145454545454548)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:50.480088,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.24)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.433333333333334)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:51.697116,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.24)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 14.6)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.615384615384615)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:53.036515,"(3.6, 5.8, 4.976470588235294)","(6.0, 9.8, 8.936842105263159)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.433333333333334)","(6.5, 10.5, 9.33)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:54.366749,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.936842105263159)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 14.7)","(6.5, 10.5, 9.75)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:55.616469,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.98)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 14.7)","(6.5, 10.5, 9.75)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:56.894464,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.98)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 14.7)","(6.5, 10.5, 9.507692307692308)","(9.0, 17.0, 15.714285714285715)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:58.182017,"(3.6, 5.8, 4.723076923076923)","(6.0, 9.8, 8.98)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.5)","(6.5, 10.5, 9.27)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:53:59.466459,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.98)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.5)","(6.5, 10.5, 9.381818181818183)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.05625)"
08-12-2022 15:54:01.001852,"(3.6, 5.8, 4.997058823529412)","(6.0, 9.8, 8.98)","(9.0, 17.0, 14.7)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.5)","(6.5, 10.5, 9.381818181818183)","(9.0, 17.0, 15.533333333333333)","(5.0, 12.5, 11.907692307692308)"
