,Homebush Leah,Homebush Bun,Homebush Classy,Brendon Baxter,Smash Jagger,Wandering Star,Lucky Luciano
1403,"[datetime.datetime(2022, 11, 28, 10, 37, 21, 340481), 3.5, 6.2]","[datetime.datetime(2022, 11, 28, 10, 37, 21, 340481), 8.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 37, 21, 340481), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 21, 340481), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 21, 340481), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 21, 340481), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 21, 340481), 21.0, 240.0]"
1404,"[datetime.datetime(2022, 11, 28, 10, 37, 22, 468402), 3.5, 6.2]","[datetime.datetime(2022, 11, 28, 10, 37, 22, 468402), 8.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 37, 22, 468402), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 22, 468402), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 22, 468402), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 22, 468402), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 22, 468402), 21.0, 240.0]"
1405,"[datetime.datetime(2022, 11, 28, 10, 37, 23, 562602), 3.5, 6.2]","[datetime.datetime(2022, 11, 28, 10, 37, 23, 562602), 8.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 37, 23, 562602), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 23, 562602), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 23, 562602), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 23, 562602), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 23, 562602), 21.0, 240.0]"
1406,"[datetime.datetime(2022, 11, 28, 10, 37, 24, 691478), 3.5, 6.2]","[datetime.datetime(2022, 11, 28, 10, 37, 24, 691478), 8.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 37, 24, 691478), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 24, 691478), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 24, 691478), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 24, 691478), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 24, 691478), 21.0, 240.0]"
1407,"[datetime.datetime(2022, 11, 28, 10, 37, 25, 802361), 3.5, 6.2]","[datetime.datetime(2022, 11, 28, 10, 37, 25, 802361), 8.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 37, 25, 802361), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 25, 802361), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 25, 802361), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 25, 802361), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 25, 802361), 21.0, 240.0]"
1408,"[datetime.datetime(2022, 11, 28, 10, 37, 26, 911845), 3.5, 6.2]","[datetime.datetime(2022, 11, 28, 10, 37, 26, 911845), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 26, 911845), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 26, 911845), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 26, 911845), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 26, 911845), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 26, 911845), 21.0, 240.0]"
1409,"[datetime.datetime(2022, 11, 28, 10, 37, 28, 24353), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 28, 24353), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 28, 24353), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 28, 24353), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 28, 24353), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 28, 24353), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 28, 24353), 21.0, 240.0]"
1410,"[datetime.datetime(2022, 11, 28, 10, 37, 29, 147854), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 29, 147854), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 29, 147854), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 29, 147854), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 29, 147854), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 29, 147854), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 29, 147854), 21.0, 240.0]"
1411,"[datetime.datetime(2022, 11, 28, 10, 37, 30, 248870), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 30, 248870), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 30, 248870), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 30, 248870), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 30, 248870), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 30, 248870), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 30, 248870), 21.0, 240.0]"
1412,"[datetime.datetime(2022, 11, 28, 10, 37, 31, 369330), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 31, 369330), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 31, 369330), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 31, 369330), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 31, 369330), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 31, 369330), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 31, 369330), 21.0, 240.0]"
1413,"[datetime.datetime(2022, 11, 28, 10, 37, 32, 477584), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 32, 477584), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 32, 477584), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 32, 477584), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 32, 477584), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 32, 477584), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 32, 477584), 21.0, 240.0]"
1414,"[datetime.datetime(2022, 11, 28, 10, 37, 33, 591381), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 33, 591381), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 33, 591381), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 33, 591381), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 33, 591381), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 33, 591381), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 33, 591381), 21.0, 240.0]"
1415,"[datetime.datetime(2022, 11, 28, 10, 37, 34, 705275), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 34, 705275), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 34, 705275), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 34, 705275), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 34, 705275), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 34, 705275), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 34, 705275), 21.0, 240.0]"
1416,"[datetime.datetime(2022, 11, 28, 10, 37, 35, 828226), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 35, 828226), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 35, 828226), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 35, 828226), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 35, 828226), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 35, 828226), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 35, 828226), 21.0, 240.0]"
1417,"[datetime.datetime(2022, 11, 28, 10, 37, 36, 948955), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 36, 948955), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 36, 948955), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 36, 948955), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 36, 948955), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 36, 948955), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 36, 948955), 21.0, 240.0]"
1418,"[datetime.datetime(2022, 11, 28, 10, 37, 38, 44487), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 38, 44487), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 38, 44487), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 38, 44487), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 38, 44487), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 38, 44487), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 38, 44487), 21.0, 240.0]"
1419,"[datetime.datetime(2022, 11, 28, 10, 37, 39, 170705), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 39, 170705), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 10, 37, 39, 170705), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 39, 170705), 4.8, 10.0]","[datetime.datetime(2022, 11, 28, 10, 37, 39, 170705), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 39, 170705), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 39, 170705), 21.0, 240.0]"
1420,"[datetime.datetime(2022, 11, 28, 10, 37, 40, 282762), 3.5, 6.2]","[datetime.datetime(2022, 11, 28, 10, 37, 40, 282762), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 40, 282762), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 40, 282762), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 40, 282762), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 40, 282762), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 40, 282762), 21.0, 240.0]"
1421,"[datetime.datetime(2022, 11, 28, 10, 37, 41, 395540), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 41, 395540), 8.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 37, 41, 395540), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 41, 395540), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 41, 395540), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 41, 395540), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 41, 395540), 21.0, 240.0]"
1422,"[datetime.datetime(2022, 11, 28, 10, 37, 42, 500582), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 42, 500582), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 42, 500582), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 42, 500582), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 42, 500582), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 42, 500582), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 42, 500582), 21.0, 240.0]"
1423,"[datetime.datetime(2022, 11, 28, 10, 37, 43, 620661), 3.5, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 43, 620661), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 43, 620661), 16.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 43, 620661), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 43, 620661), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 43, 620661), 2.6, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 43, 620661), 21.0, 240.0]"
1424,"[datetime.datetime(2022, 11, 28, 10, 37, 44, 752618), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 44, 752618), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 44, 752618), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 44, 752618), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 44, 752618), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 44, 752618), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 44, 752618), 21.0, 240.0]"
1425,"[datetime.datetime(2022, 11, 28, 10, 37, 45, 866286), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 45, 866286), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 45, 866286), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 45, 866286), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 45, 866286), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 45, 866286), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 45, 866286), 21.0, 240.0]"
1426,"[datetime.datetime(2022, 11, 28, 10, 37, 46, 975933), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 46, 975933), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 46, 975933), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 46, 975933), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 46, 975933), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 46, 975933), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 46, 975933), 21.0, 240.0]"
1427,"[datetime.datetime(2022, 11, 28, 10, 37, 48, 89073), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 48, 89073), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 48, 89073), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 48, 89073), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 48, 89073), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 48, 89073), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 48, 89073), 21.0, 240.0]"
1428,"[datetime.datetime(2022, 11, 28, 10, 37, 49, 203090), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 49, 203090), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 49, 203090), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 49, 203090), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 49, 203090), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 49, 203090), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 49, 203090), 21.0, 240.0]"
1429,"[datetime.datetime(2022, 11, 28, 10, 37, 50, 345692), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 50, 345692), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 50, 345692), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 50, 345692), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 50, 345692), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 50, 345692), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 50, 345692), 21.0, 240.0]"
1430,"[datetime.datetime(2022, 11, 28, 10, 37, 51, 461490), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 51, 461490), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 51, 461490), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 51, 461490), 4.8, 9.4]","[datetime.datetime(2022, 11, 28, 10, 37, 51, 461490), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 51, 461490), 2.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 37, 51, 461490), 21.0, 240.0]"
1431,"[datetime.datetime(2022, 11, 28, 10, 37, 52, 647824), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 52, 647824), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 52, 647824), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 52, 647824), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 37, 52, 647824), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 52, 647824), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 37, 52, 647824), 21.0, 240.0]"
1432,"[datetime.datetime(2022, 11, 28, 10, 37, 53, 757643), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 53, 757643), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 53, 757643), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 53, 757643), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 37, 53, 757643), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 53, 757643), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 37, 53, 757643), 21.0, 240.0]"
1433,"[datetime.datetime(2022, 11, 28, 10, 37, 54, 874272), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 54, 874272), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 54, 874272), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 54, 874272), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 37, 54, 874272), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 54, 874272), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 37, 54, 874272), 21.0, 240.0]"
1434,"[datetime.datetime(2022, 11, 28, 10, 37, 55, 981643), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 55, 981643), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 55, 981643), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 55, 981643), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 37, 55, 981643), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 55, 981643), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 37, 55, 981643), 21.0, 240.0]"
1435,"[datetime.datetime(2022, 11, 28, 10, 37, 57, 97625), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 57, 97625), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 57, 97625), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 57, 97625), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 37, 57, 97625), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 57, 97625), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 37, 57, 97625), 21.0, 240.0]"
1436,"[datetime.datetime(2022, 11, 28, 10, 37, 58, 227739), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 58, 227739), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 58, 227739), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 58, 227739), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 37, 58, 227739), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 58, 227739), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 37, 58, 227739), 21.0, 240.0]"
1437,"[datetime.datetime(2022, 11, 28, 10, 37, 59, 349174), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 59, 349174), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 37, 59, 349174), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 37, 59, 349174), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 37, 59, 349174), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 37, 59, 349174), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 37, 59, 349174), 21.0, 240.0]"
1438,"[datetime.datetime(2022, 11, 28, 10, 38, 0, 459038), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 0, 459038), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 0, 459038), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 0, 459038), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 0, 459038), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 0, 459038), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 0, 459038), 21.0, 240.0]"
1439,"[datetime.datetime(2022, 11, 28, 10, 38, 1, 576351), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 1, 576351), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 1, 576351), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 1, 576351), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 1, 576351), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 1, 576351), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 1, 576351), 21.0, 240.0]"
1440,"[datetime.datetime(2022, 11, 28, 10, 38, 2, 689004), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 2, 689004), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 2, 689004), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 2, 689004), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 2, 689004), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 2, 689004), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 2, 689004), 21.0, 240.0]"
1441,"[datetime.datetime(2022, 11, 28, 10, 38, 3, 799155), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 3, 799155), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 3, 799155), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 3, 799155), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 3, 799155), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 3, 799155), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 3, 799155), 21.0, 240.0]"
1442,"[datetime.datetime(2022, 11, 28, 10, 38, 4, 918995), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 4, 918995), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 4, 918995), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 4, 918995), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 4, 918995), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 4, 918995), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 4, 918995), 21.0, 240.0]"
1443,"[datetime.datetime(2022, 11, 28, 10, 38, 6, 37292), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 6, 37292), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 6, 37292), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 6, 37292), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 6, 37292), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 6, 37292), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 6, 37292), 21.0, 240.0]"
1444,"[datetime.datetime(2022, 11, 28, 10, 38, 7, 139072), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 7, 139072), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 7, 139072), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 7, 139072), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 7, 139072), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 7, 139072), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 7, 139072), 21.0, 240.0]"
1445,"[datetime.datetime(2022, 11, 28, 10, 38, 8, 259062), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 8, 259062), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 8, 259062), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 8, 259062), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 10, 38, 8, 259062), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 8, 259062), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 8, 259062), 21.0, 240.0]"
1446,"[datetime.datetime(2022, 11, 28, 10, 38, 9, 369077), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 9, 369077), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 9, 369077), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 9, 369077), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 9, 369077), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 10, 38, 9, 369077), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 9, 369077), 21.0, 240.0]"
1447,"[datetime.datetime(2022, 11, 28, 10, 38, 10, 484773), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 10, 484773), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 10, 484773), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 10, 484773), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 10, 38, 10, 484773), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 10, 38, 10, 484773), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 10, 484773), 21.0, 240.0]"
1448,"[datetime.datetime(2022, 11, 28, 10, 38, 11, 599463), 3.6, 6.0]","[datetime.datetime(2022, 11, 28, 10, 38, 11, 599463), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 10, 38, 11, 599463), 17.0, 150.0]","[datetime.datetime(2022, 11, 28, 10, 38, 11, 599463), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 10, 38, 11, 599463), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 10, 38, 11, 599463), 2.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 38, 11, 599463), 21.0, 240.0]"
