,Hillbilly Pickin,Interventionist,Lonely Rock,Rapid Impact,Sir Smitty,Spitfire,Tekapo,Jamrock,Apache Jewel,Kaisa,Lady Goodfellow,Among Us
08-12-2022 13:55:02.801292,"(14.0, 32.0, 29.0)","(31.0, 180.0, 100.0)","(71.0, 380.0, 206.66666666666669)","(31.0, 36.0, 33.142857142857146)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 40.333333333333336)","(5.5, 7.0, 6.838095238095238)","(19.0, 50.0, 44.0)","(13.0, 23.0, 21.0)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:04.406186,"(14.0, 32.0, 29.0)","(31.0, 180.0, 84.0)","(71.0, 380.0, 268.57142857142856)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.9)","(5.5, 7.0, 7.0285714285714285)","(19.0, 50.0, 43.25)","(13.0, 23.0, 21.666666666666668)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:05.970894,"(14.0, 30.0, 28.5)","(31.0, 180.0, 84.0)","(71.0, 380.0, 203.33333333333331)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.036363636363636)","(19.0, 50.0, 47.0)","(13.0, 23.0, 21.4)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:07.628814,"(14.0, 30.0, 28.909090909090907)","(31.0, 180.0, 84.0)","(71.0, 370.0, 203.33333333333331)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.036363636363636)","(19.0, 50.0, 47.0)","(13.0, 23.0, 20.2)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:09.227214,"(14.0, 30.0, 30.923076923076923)","(31.0, 180.0, 84.0)","(71.0, 370.0, 310.0)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.036363636363636)","(19.0, 50.0, 47.0)","(13.0, 21.0, 20.285714285714285)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:10.852241,"(14.0, 34.0, 30.923076923076923)","(31.0, 180.0, 84.0)","(71.0, 360.0, 291.8181818181818)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 47.0)","(13.0, 21.0, 20.75)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:12.431951,"(14.0, 34.0, 30.923076923076923)","(31.0, 180.0, 84.0)","(71.0, 360.0, 230.0)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.725)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 47.0)","(13.0, 21.0, 20.6)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:14.216813,"(14.0, 32.0, 30.545454545454547)","(31.0, 180.0, 84.0)","(71.0, 350.0, 309.33333333333337)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.7666666666666666)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 47.0)","(13.0, 25.0, 22.23076923076923)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:15.802488,"(14.0, 32.0, 30.545454545454547)","(31.0, 180.0, 84.0)","(71.0, 340.0, 296.875)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.775)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 47.0)","(13.0, 25.0, 21.142857142857142)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:17.360563,"(14.0, 32.0, 30.545454545454547)","(31.0, 180.0, 84.0)","(71.0, 340.0, 202.0)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.775)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 47.0)","(13.0, 24.0, 21.25)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:18.933850,"(14.0, 32.0, 30.545454545454547)","(31.0, 180.0, 126.0)","(71.0, 340.0, 202.0)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.2)","(2.5, 2.8, 2.7199999999999998)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 44.666666666666664)","(13.0, 24.0, 21.86111111111111)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:20.603246,"(14.0, 32.0, 30.545454545454547)","(31.0, 170.0, 117.5)","(71.0, 340.0, 225.0)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.4, 7.371428571428571)","(2.5, 2.8, 2.74)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 44.666666666666664)","(13.0, 24.0, 21.0)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:22.140769,"(14.0, 30.0, 27.5)","(31.0, 170.0, 112.5)","(71.0, 330.0, 265.0)","(31.0, 36.0, 33.333333333333336)","(6.5, 7.8, 7.371428571428571)","(2.5, 2.84, 2.7733333333333334)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.22222222222222)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:23.743967,"(14.0, 30.0, 28.75)","(31.0, 160.0, 112.5)","(71.0, 320.0, 267.6190476190476)","(31.0, 36.0, 34.0)","(6.5, 7.8, 7.585714285714285)","(2.5, 2.84, 2.7733333333333334)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.22222222222222)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:25.363307,"(14.0, 30.0, 28.75)","(31.0, 160.0, 96.66666666666667)","(71.0, 320.0, 230.0)","(31.0, 36.0, 34.57142857142857)","(6.5, 7.8, 7.3)","(2.5, 2.84, 2.8114285714285714)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.22222222222222)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:26.986894,"(14.0, 30.0, 28.75)","(31.0, 160.0, 96.66666666666667)","(71.0, 320.0, 230.0)","(31.0, 36.0, 34.57142857142857)","(6.5, 7.6, 7.3)","(2.5, 2.84, 2.8114285714285714)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.22222222222222)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.699999999999999)"
08-12-2022 13:55:28.645257,"(14.0, 30.0, 28.75)","(31.0, 160.0, 96.66666666666667)","(71.0, 320.0, 260.0)","(31.0, 36.0, 34.57142857142857)","(6.5, 7.6, 7.3)","(2.5, 2.84, 2.8114285714285714)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.22222222222222)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.8)"
08-12-2022 13:55:30.273208,"(14.0, 30.0, 28.75)","(31.0, 160.0, 96.66666666666667)","(71.0, 320.0, 260.0)","(31.0, 36.0, 34.57142857142857)","(6.5, 7.6, 7.3)","(2.5, 2.84, 2.8114285714285714)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.22222222222222)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.678260869565217)"
08-12-2022 13:55:31.886177,"(14.0, 30.0, 28.75)","(31.0, 160.0, 96.66666666666667)","(71.0, 320.0, 260.0)","(31.0, 36.0, 34.57142857142857)","(6.5, 7.6, 7.3)","(2.5, 2.84, 2.8114285714285714)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.22222222222222)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.678260869565217)"
08-12-2022 13:55:33.557381,"(14.0, 30.0, 28.75)","(31.0, 160.0, 96.66666666666667)","(71.0, 320.0, 260.0)","(31.0, 36.0, 34.57142857142857)","(6.5, 7.6, 7.133333333333333)","(2.5, 2.84, 2.8315151515151515)","(31.0, 42.0, 39.9)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 48.0)","(13.0, 23.0, 21.857142857142858)","(17.0, 28.0, 27.0)","(5.5, 8.2, 7.678260869565217)"
08-12-2022 13:55:35.245952,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 260.0)","(31.0, 36.0, 32.833333333333336)","(6.5, 7.6, 7.483333333333333)","(2.5, 2.84, 2.7249350649350648)","(31.0, 42.0, 38.73684210526316)","(5.5, 7.4, 7.066666666666666)","(19.0, 50.0, 37.5)","(13.0, 23.0, 22.363636363636363)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:55:36.985747,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 260.0)","(31.0, 34.0, 32.833333333333336)","(6.5, 7.6, 7.483333333333333)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.73684210526316)","(5.5, 7.4, 7.066666666666666)","(19.0, 42.0, 37.5)","(13.0, 23.0, 22.363636363636363)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:55:38.641843,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 260.0)","(31.0, 34.0, 32.833333333333336)","(6.5, 7.6, 7.483333333333333)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.6)","(5.5, 7.4, 7.066666666666666)","(19.0, 42.0, 66.45454545454545)","(13.0, 23.0, 22.363636363636363)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:55:40.353830,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 260.0)","(31.0, 34.0, 32.833333333333336)","(6.5, 7.6, 7.483333333333333)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.6)","(5.5, 7.4, 7.066666666666666)","(19.0, 85.0, 55.6)","(13.0, 23.0, 22.363636363636363)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:55:42.156709,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.483333333333333)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.6)","(5.5, 7.4, 7.111111111111111)","(19.0, 85.0, 75.2)","(13.0, 23.0, 22.363636363636363)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:55:43.968528,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.483333333333333)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.25)","(5.5, 8.0, 7.578947368421053)","(19.0, 85.0, 75.2)","(13.0, 23.0, 22.363636363636363)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:55:45.743449,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.483333333333333)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.25)","(5.5, 8.0, 7.65)","(19.0, 85.0, 71.63636363636363)","(13.0, 23.0, 22.363636363636363)","(17.0, 28.0, 27.0)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:47.617268,"(14.0, 30.0, 28.75)","(31.0, 160.0, 135.0)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.509090909090909)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.25)","(5.5, 7.8, 7.3)","(19.0, 85.0, 71.63636363636363)","(13.0, 23.0, 22.363636363636363)","(17.0, 27.0, 26.333333333333332)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:49.387636,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.509090909090909)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.25)","(5.5, 7.8, 7.3)","(19.0, 85.0, 49.75)","(13.0, 23.0, 22.363636363636363)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:51.190369,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.509090909090909)","(2.5, 2.76, 2.7243037974683544)","(31.0, 40.0, 38.25)","(5.5, 7.8, 7.3)","(19.0, 85.0, 49.75)","(13.0, 23.0, 22.363636363636363)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:52.955579,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.327272727272727)","(2.5, 2.76, 2.7249350649350648)","(31.0, 40.0, 38.25)","(5.5, 7.8, 7.4)","(19.0, 85.0, 56.8)","(13.0, 23.0, 22.363636363636363)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:54.668183,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 257.1428571428571)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.225)","(2.5, 2.76, 2.701304347826087)","(31.0, 40.0, 37.2)","(5.5, 7.8, 7.4)","(19.0, 85.0, 56.8)","(13.0, 23.0, 22.363636363636363)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:56.384932,"(14.0, 30.0, 28.75)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 230.0)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.225)","(2.5, 2.76, 2.701304347826087)","(31.0, 40.0, 37.2)","(5.5, 7.8, 7.707692307692308)","(19.0, 85.0, 56.8)","(13.0, 23.0, 22.363636363636363)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:58.159707,"(14.0, 30.0, 28.333333333333332)","(31.0, 160.0, 128.33333333333334)","(71.0, 320.0, 215.0)","(31.0, 34.0, 32.25)","(6.5, 7.6, 7.225)","(2.5, 2.76, 2.701304347826087)","(31.0, 40.0, 36.76923076923077)","(5.5, 7.8, 7.752)","(19.0, 85.0, 56.8)","(13.0, 23.0, 22.363636363636363)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.04)"
08-12-2022 13:55:59.904255,"(14.0, 30.0, 28.333333333333332)","(31.0, 160.0, 128.33333333333334)","(71.0, 310.0, 171.42857142857144)","(31.0, 34.0, 32.13333333333333)","(6.5, 7.6, 7.225)","(2.5, 2.76, 2.7092307692307696)","(31.0, 40.0, 36.76923076923077)","(5.5, 7.8, 7.72)","(19.0, 85.0, 56.8)","(13.0, 23.0, 22.3)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:56:01.585970,"(14.0, 30.0, 28.333333333333332)","(31.0, 160.0, 128.33333333333334)","(71.0, 300.0, 242.85714285714286)","(31.0, 34.0, 31.454545454545453)","(6.5, 7.6, 7.225)","(2.5, 2.74, 2.5722314049586776)","(31.0, 40.0, 36.76923076923077)","(5.5, 7.8, 7.533333333333333)","(19.0, 85.0, 56.8)","(13.0, 23.0, 22.0)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:56:03.359725,"(14.0, 30.0, 28.88888888888889)","(31.0, 160.0, 107.5)","(71.0, 300.0, 267.6470588235294)","(31.0, 34.0, 32.666666666666664)","(6.5, 7.6, 7.225)","(2.5, 2.6, 2.562911877394636)","(31.0, 40.0, 38.0)","(5.5, 7.8, 7.533333333333333)","(19.0, 85.0, 59.0)","(13.0, 23.0, 21.4)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.2, 8.046153846153846)"
08-12-2022 13:56:05.067833,"(14.0, 30.0, 28.88888888888889)","(31.0, 150.0, 102.5)","(71.0, 290.0, 267.6470588235294)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.225)","(2.5, 2.6, 2.562906309751434)","(31.0, 42.0, 38.0)","(5.5, 7.8, 7.533333333333333)","(19.0, 80.0, 59.0)","(13.0, 23.0, 21.4)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.6, 8.18)"
08-12-2022 13:56:06.806577,"(14.0, 30.0, 28.88888888888889)","(31.0, 140.0, 102.5)","(71.0, 290.0, 235.0)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.225)","(2.5, 2.6, 2.562906309751434)","(31.0, 42.0, 38.0)","(5.5, 7.8, 7.533333333333333)","(19.0, 80.0, 56.5)","(13.0, 22.0, 20.5)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.6, 8.225)"
08-12-2022 13:56:08.488895,"(14.0, 30.0, 28.88888888888889)","(31.0, 140.0, 90.0)","(71.0, 280.0, 235.0)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.225)","(2.5, 2.6, 2.557703488372093)","(31.0, 42.0, 38.0)","(5.5, 7.8, 7.533333333333333)","(19.0, 75.0, 56.5)","(13.0, 22.0, 19.9)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.6, 8.2)"
08-12-2022 13:56:10.213418,"(14.0, 30.0, 28.857142857142858)","(31.0, 140.0, 90.0)","(71.0, 280.0, 235.0)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.225)","(2.5, 2.6, 2.559527121001391)","(31.0, 42.0, 38.0)","(5.5, 7.8, 7.533333333333333)","(19.0, 75.0, 56.5)","(13.0, 22.0, 19.9)","(17.0, 27.0, 26.142857142857142)","(5.5, 8.8, 8.371428571428572)"
08-12-2022 13:56:11.973022,"(14.0, 30.0, 29.2)","(31.0, 140.0, 90.0)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.225)","(2.5, 2.6, 2.559527121001391)","(31.0, 42.0, 37.6)","(5.5, 7.8, 7.5)","(19.0, 75.0, 50.333333333333336)","(13.0, 22.0, 21.25)","(17.0, 27.0, 26.6)","(5.5, 8.8, 8.371428571428572)"
08-12-2022 13:56:13.631111,"(14.0, 30.0, 29.2)","(31.0, 140.0, 90.0)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.225)","(2.5, 2.6, 2.55344)","(31.0, 40.0, 37.6)","(5.5, 8.0, 7.5)","(19.0, 75.0, 50.333333333333336)","(13.0, 22.0, 22.0)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.44)"
08-12-2022 13:56:15.369084,"(14.0, 30.0, 29.2)","(31.0, 140.0, 90.0)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.327272727272727)","(2.5, 2.6, 2.55344)","(31.0, 40.0, 37.6)","(5.5, 8.0, 7.5)","(19.0, 75.0, 50.333333333333336)","(13.0, 25.0, 22.5)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.44)"
08-12-2022 13:56:17.069834,"(14.0, 30.0, 29.2)","(31.0, 140.0, 86.42857142857143)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.327272727272727)","(2.5, 2.6, 2.55344)","(31.0, 40.0, 37.6)","(5.5, 8.0, 7.5)","(19.0, 75.0, 48.57142857142857)","(13.0, 24.0, 21.692307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.44)"
08-12-2022 13:56:18.759826,"(14.0, 30.0, 29.2)","(31.0, 140.0, 95.0)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.327272727272727)","(2.5, 2.6, 2.55344)","(31.0, 40.0, 37.6)","(5.5, 8.0, 7.5)","(19.0, 75.0, 50.8)","(13.0, 24.0, 22.88888888888889)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.454545454545455)"
08-12-2022 13:56:20.509387,"(14.0, 30.0, 29.2)","(31.0, 130.0, 95.0)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 32.666666666666664)","(6.5, 7.6, 7.327272727272727)","(2.5, 2.6, 2.55344)","(31.0, 40.0, 37.6)","(5.5, 8.0, 7.5)","(19.0, 70.0, 50.8)","(13.0, 24.0, 22.88888888888889)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.088)"
08-12-2022 13:56:22.390145,"(14.0, 30.0, 29.2)","(31.0, 130.0, 96.0)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.327272727272727)","(2.5, 2.6, 2.55344)","(31.0, 40.0, 37.6)","(5.5, 8.0, 7.5)","(19.0, 70.0, 51.5)","(13.0, 24.0, 22.88888888888889)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.057142857142857)"
08-12-2022 13:56:24.212897,"(14.0, 30.0, 29.2)","(31.0, 120.0, 96.0)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.327272727272727)","(2.5, 2.6, 2.574355828220859)","(31.0, 40.0, 37.6)","(5.5, 8.0, 7.5)","(19.0, 65.0, 51.5)","(13.0, 24.0, 22.88888888888889)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.305263157894737)"
08-12-2022 13:56:26.031131,"(14.0, 30.0, 29.2)","(31.0, 120.0, 85.71428571428572)","(71.0, 280.0, 222.72727272727272)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.58, 2.574355828220859)","(31.0, 40.0, 38.666666666666664)","(5.5, 8.0, 7.5)","(19.0, 65.0, 47.0)","(13.0, 24.0, 22.88888888888889)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.4)"
08-12-2022 13:56:27.894520,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 242.10526315789474)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.58, 2.574355828220859)","(31.0, 40.0, 38.666666666666664)","(5.5, 8.0, 7.5)","(19.0, 65.0, 47.0)","(13.0, 24.0, 22.416666666666668)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.428571428571429)"
08-12-2022 13:56:29.605172,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.58, 2.553703099510604)","(31.0, 40.0, 38.666666666666664)","(5.5, 8.0, 7.5)","(19.0, 65.0, 47.0)","(13.0, 23.0, 22.416666666666668)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.428571428571429)"
08-12-2022 13:56:31.582040,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.6, 2.553703099510604)","(31.0, 40.0, 38.666666666666664)","(5.5, 8.0, 7.5)","(19.0, 65.0, 47.0)","(13.0, 23.0, 22.192307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.428571428571429)"
08-12-2022 13:56:33.711710,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.6, 2.553703099510604)","(31.0, 40.0, 38.666666666666664)","(5.5, 8.0, 7.5)","(19.0, 65.0, 56.714285714285715)","(13.0, 23.0, 22.192307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.428571428571429)"
08-12-2022 13:56:35.618277,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.6, 2.553703099510604)","(31.0, 40.0, 38.4)","(5.5, 8.0, 7.5)","(19.0, 65.0, 59.72727272727273)","(13.0, 23.0, 22.192307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.428571428571429)"
08-12-2022 13:56:37.527978,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.6, 2.553703099510604)","(31.0, 42.0, 39.42857142857143)","(5.5, 8.0, 7.5)","(19.0, 65.0, 61.625)","(13.0, 23.0, 22.192307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.473684210526315)"
08-12-2022 13:56:39.289077,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(5.5, 8.0, 7.5)","(19.0, 65.0, 61.625)","(13.0, 23.0, 22.192307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.473684210526315)"
08-12-2022 13:56:41.485293,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(5.5, 8.0, 7.5)","(19.0, 65.0, 56.0)","(13.0, 23.0, 22.192307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.473684210526315)"
08-12-2022 13:56:43.289991,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.5, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(5.5, 8.0, 7.5)","(19.0, 65.0, 56.0)","(13.0, 23.0, 22.192307692307693)","(17.0, 27.0, 26.6)","(5.5, 8.6, 8.473684210526315)"
