,Covalent,Lady Chartwell,I Prefer Soul,Bush,Elusive Mission,Gold Celebration,Allikah,Bella Tarouga,Keys To Love,Lake Mac Lily,Loniesha
1038,"[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 38, 715343), 21.0, 36.0]"
1039,"[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 39, 890933), 21.0, 36.0]"
1040,"[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 41, 61393), 21.0, 36.0]"
1041,"[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 42, 235424), 21.0, 36.0]"
1042,"[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 43, 410962), 21.0, 36.0]"
1043,"[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 3.0, 3.4]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 44, 578518), 21.0, 36.0]"
1044,"[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 45, 750003), 21.0, 36.0]"
1045,"[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 46, 916921), 21.0, 36.0]"
1046,"[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 48, 85479), 21.0, 36.0]"
1047,"[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 49, 262288), 21.0, 36.0]"
1048,"[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 50, 445658), 21.0, 34.0]"
1049,"[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 51, 646129), 21.0, 34.0]"
1050,"[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 52, 842058), 21.0, 36.0]"
1051,"[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 54, 14003), 26.0, 36.0]"
1052,"[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 55, 187273), 26.0, 36.0]"
1053,"[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 56, 365802), 26.0, 36.0]"
1054,"[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 57, 538838), 21.0, 36.0]"
1055,"[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 58, 716947), 21.0, 36.0]"
1056,"[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 3.0, 3.35]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 12, 59, 924679), 21.0, 36.0]"
1057,"[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 13, 1, 122481), 21.0, 36.0]"
1058,"[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 13, 2, 309604), 21.0, 36.0]"
1059,"[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 13, 3, 494081), 21.0, 36.0]"
1060,"[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 13, 4, 667409), 21.0, 36.0]"
1061,"[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 13, 5, 849855), 21.0, 36.0]"
1062,"[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 13, 7, 35601), 21.0, 36.0]"
1063,"[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 13, 8, 213112), 21.0, 36.0]"
1064,"[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 13, 9, 390810), 21.0, 36.0]"
1065,"[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 13, 10, 564608), 21.0, 36.0]"
1066,"[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 101.0, 170.0]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 13, 11, 740426), 21.0, 36.0]"
