,Homebush Sparkle,Goldstar Ange,Goldstar Harper,Mine Hunter,Romina Bale,Mehira,Caithness
08-12-2022 14:15:16.873384,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:18.104073,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:19.314438,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:20.506809,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:21.701994,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:22.979803,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:24.233173,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:25.501059,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:26.679382,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:27.740579,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:28.813510,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:29.966316,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:31.124800,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:32.149667,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:33.327759,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:34.481116,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:35.672599,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:36.806515,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:37.934985,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:39.171030,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:40.290917,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:41.475012,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:42.529917,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:43.725932,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:44.966515,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 15.853846153846153)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:46.186702,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:47.411129,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:48.546179,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:49.702495,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:50.904088,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:52.093135,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:53.285377,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:54.482720,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:55.671940,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:56.826312,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:58.204350,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:15:59.546228,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:00.896775,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:02.137911,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:03.422481,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:04.669370,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:05.928171,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:07.042801,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:08.252651,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:09.473657,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:10.729814,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:11.956602,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:13.093029,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:14.243073,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:15.613702,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:16.935724,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 16.43)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.928571428571429)"
08-12-2022 14:16:18.209211,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 17.5, 17.33)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:19.521161,"(10.0, 20.0, 19.21333333333333)","(4.8, 8.0, 4.928571428571429)","(9.0, 18.5, 17.33)","(11.0, 26.0, 24.11111111111111)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.799999999999997)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:20.866569,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 20.0)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:22.154695,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 20.0)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:23.393377,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 20.0)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:24.588652,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 20.0)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:25.824735,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 20.0)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:27.052254,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 20.0)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:28.287722,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:29.446209,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:30.603114,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:31.825737,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:33.077163,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:34.339324,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:35.583558,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:36.789735,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:37.997946,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:39.185758,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:40.413626,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:41.570544,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:42.771571,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:43.995191,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:45.222669,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:46.404459,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:47.606368,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:49.009837,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:50.508497,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:51.835021,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:53.108717,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:54.408665,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:55.670673,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:56.929576,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:58.159013,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:16:59.331359,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.330645161290323)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:00.572281,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:01.822488,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 17.50526315789474)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:03.092858,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 21.984615384615385)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:04.373922,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:05.649496,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:06.937331,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 19.56)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:08.186966,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 19.56)","(5.0, 18.5, 8.857142857142858)"
08-12-2022 14:17:09.418045,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 7.359375)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 22.0, 19.56)","(5.0, 18.5, 8.857142857142858)"
