,Zaras Princess,Miss Faberge,Crackerjack King,Laroza Bale,Alicah,Bahrose
10-01-2023 15:33:32.671352,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:33.726184,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:34.696200,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:35.756601,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:36.891007,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:38.111788,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.225)","(5.0, 7.0, 6.8965517241379315)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:39.230865,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.0, 7.0, 6.8965517241379315)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:40.359635,"(7.0, 13.5, 13.25)","(13.0, 18.0, 14.689655172413794)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.8965517241379315)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:41.323958,"(7.0, 13.5, 13.1)","(13.0, 18.0, 14.689655172413794)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.8965517241379315)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:42.456047,"(7.0, 13.5, 13.1)","(13.0, 18.0, 14.689655172413794)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.8965517241379315)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:43.658182,"(7.0, 13.5, 12.452380952380953)","(13.0, 18.0, 15.277777777777779)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:44.832082,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 15.277777777777779)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:45.862347,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 15.277777777777779)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:47.059325,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:48.337191,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 14.76923076923077)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:49.569225,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:50.680976,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:51.850910,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:53.027837,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:54.110123,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:55.131292,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:56.206622,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.225)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.345454545454546)"
10-01-2023 15:33:57.269053,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.2384615384615385)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.52)"
10-01-2023 15:33:58.388847,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.76923076923077)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.2384615384615385)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.52)"
10-01-2023 15:33:59.528254,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.76923076923077)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.2384615384615385)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.52)"
10-01-2023 15:34:00.609228,"(7.0, 13.5, 12.3)","(12.0, 18.0, 14.76923076923077)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.2384615384615385)","(5.5, 7.0, 6.856)","(5.5, 10.0, 9.52)"
10-01-2023 15:34:01.584974,"(7.0, 13.5, 12.452380952380953)","(12.0, 18.0, 14.76923076923077)","(2.8, 3.55, 3.4323529411764704)","(3.1, 3.4, 3.2384615384615385)","(5.5, 7.0, 6.88)","(5.5, 10.0, 9.52)"
10-01-2023 15:34:02.724718,"(7.0, 13.5, 12.26923076923077)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.459090909090909)","(3.1, 3.4, 3.13125)","(5.5, 7.0, 6.890909090909091)","(5.5, 10.0, 9.7)"
10-01-2023 15:34:03.820490,"(7.0, 13.5, 12.530303030303031)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.459090909090909)","(3.1, 3.35, 3.1166666666666667)","(5.5, 7.0, 6.890909090909091)","(5.5, 10.0, 9.76)"
10-01-2023 15:34:04.860207,"(7.0, 13.5, 12.433333333333334)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.459090909090909)","(3.1, 3.35, 3.1166666666666667)","(5.5, 7.0, 6.890909090909091)","(5.5, 10.0, 9.7)"
10-01-2023 15:34:05.972443,"(7.0, 13.5, 12.433333333333334)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4722222222222223)","(3.1, 3.35, 3.1166666666666667)","(5.5, 7.0, 6.88)","(5.5, 10.0, 9.7)"
10-01-2023 15:34:07.083158,"(7.0, 13.5, 12.433333333333334)","(12.0, 18.0, 14.76923076923077)","(2.8, 3.55, 3.4863636363636363)","(3.1, 3.35, 3.1166666666666667)","(5.5, 7.0, 6.88)","(5.5, 10.0, 9.959999999999999)"
10-01-2023 15:34:08.152491,"(7.0, 13.5, 12.433333333333334)","(12.0, 18.0, 14.76923076923077)","(2.8, 3.55, 3.4722222222222223)","(3.1, 3.35, 3.0388888888888888)","(5.5, 7.0, 6.88)","(5.5, 10.5, 9.719999999999999)"
10-01-2023 15:34:09.147956,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4722222222222223)","(3.1, 3.35, 3.0388888888888888)","(5.5, 7.0, 6.88)","(5.5, 10.5, 9.719999999999999)"
10-01-2023 15:34:10.240406,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.4722222222222223)","(3.1, 3.35, 3.0388888888888888)","(5.5, 7.0, 6.88)","(5.5, 10.5, 9.524999999999999)"
10-01-2023 15:34:11.338237,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.55, 3.3944444444444444)","(3.1, 3.35, 3.0388888888888888)","(5.5, 7.0, 6.953846153846154)","(5.5, 10.5, 10.0125)"
10-01-2023 15:34:12.381002,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.45, 3.3944444444444444)","(3.1, 3.35, 3.026315789473684)","(5.5, 7.0, 6.953846153846154)","(5.5, 10.5, 9.975000000000001)"
10-01-2023 15:34:13.376885,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.45, 3.4173913043478263)","(3.1, 3.25, 3.032608695652174)","(5.5, 7.0, 6.953846153846154)","(5.5, 10.5, 9.950000000000001)"
10-01-2023 15:34:14.447503,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.804347826086957)","(2.8, 3.45, 3.4173913043478263)","(3.1, 3.25, 3.03125)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 9.971428571428572)"
10-01-2023 15:34:15.539622,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.45, 3.4173913043478263)","(3.1, 3.25, 3.03125)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 10.100000000000001)"
10-01-2023 15:34:16.546507,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.45, 3.4956521739130433)","(3.1, 3.25, 3.03125)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 9.971428571428572)"
10-01-2023 15:34:17.617559,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.55, 3.4956521739130433)","(3.1, 3.25, 3.017391304347826)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 9.8)"
10-01-2023 15:34:18.655850,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.55, 3.4956521739130433)","(3.1, 3.2, 3.0166666666666666)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 10.314285714285715)"
10-01-2023 15:34:19.673216,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.55, 3.4233333333333333)","(3.1, 3.2, 3.0166666666666666)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 10.142857142857142)"
10-01-2023 15:34:20.814416,"(7.0, 13.5, 12.071428571428571)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.45, 3.4233333333333333)","(3.1, 3.2, 3.0166666666666666)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 10.25)"
10-01-2023 15:34:21.970104,"(7.0, 13.5, 12.209677419354838)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.45, 3.418421052631579)","(3.1, 3.2, 3.0166666666666666)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 10.142857142857142)"
10-01-2023 15:34:23.098080,"(7.0, 13.5, 12.524390243902438)","(12.0, 18.0, 14.868421052631579)","(2.8, 3.45, 3.422727272727273)","(3.1, 3.2, 3.070588235294118)","(5.5, 7.0, 6.953846153846154)","(5.5, 11.0, 10.25)"
10-01-2023 15:34:24.217606,"(7.0, 13.5, 12.524390243902438)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.422727272727273)","(3.1, 3.2, 3.070588235294118)","(5.5, 7.0, 6.8)","(5.5, 11.0, 10.25)"
10-01-2023 15:34:25.290505,"(7.0, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4956521739130433)","(3.1, 3.2, 3.066666666666667)","(5.5, 7.0, 6.8)","(5.5, 11.0, 10.040000000000001)"
10-01-2023 15:34:26.360845,"(7.0, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.4956521739130433)","(3.1, 3.2, 3.076923076923077)","(5.5, 7.0, 6.8)","(5.5, 11.0, 10.4)"
10-01-2023 15:34:27.467754,"(7.0, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.4875)","(3.1, 3.2, 3.05)","(5.5, 7.0, 6.8)","(5.5, 11.0, 10.4)"
10-01-2023 15:34:28.631548,"(7.0, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.41875)","(3.1, 3.2, 3.088888888888889)","(5.5, 7.0, 6.8)","(5.5, 11.0, 10.25)"
10-01-2023 15:34:29.694268,"(7.0, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.41875)","(3.1, 3.2, 3.090909090909091)","(5.5, 7.0, 6.8)","(5.5, 11.0, 10.4)"
10-01-2023 15:34:30.670444,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4173913043478263)","(2.9, 3.2, 3.090909090909091)","(5.5, 7.0, 6.8)","(6.0, 11.0, 10.25)"
10-01-2023 15:34:31.801053,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4173913043478263)","(2.9, 3.2, 3.090909090909091)","(5.5, 7.0, 6.8)","(6.0, 11.0, 10.314285714285715)"
10-01-2023 15:34:32.852946,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4173913043478263)","(2.9, 3.2, 3.103125)","(5.5, 7.0, 6.8)","(6.0, 11.0, 10.314285714285715)"
10-01-2023 15:34:33.892168,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4173913043478263)","(2.9, 3.15, 3.103125)","(5.5, 7.0, 6.815384615384615)","(6.0, 11.0, 10.52)"
10-01-2023 15:34:35.094256,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.4875)","(2.9, 3.15, 3.056896551724138)","(5.5, 7.0, 6.8)","(6.0, 11.0, 10.5)"
10-01-2023 15:34:36.280018,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.41875)","(2.9, 3.15, 3.056896551724138)","(5.5, 7.0, 6.8)","(6.0, 11.0, 10.85)"
10-01-2023 15:34:37.359390,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4000000000000004)","(2.9, 3.15, 3.056896551724138)","(5.5, 7.0, 6.8)","(6.0, 11.0, 10.85)"
10-01-2023 15:34:38.430939,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4250000000000003)","(2.9, 3.15, 3.056896551724138)","(5.5, 7.0, 6.8)","(6.0, 11.0, 11.464285714285714)"
10-01-2023 15:34:39.601523,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4125)","(2.9, 3.15, 3.056896551724138)","(5.5, 7.0, 6.8)","(6.0, 12.0, 10.9)"
10-01-2023 15:34:40.648511,"(7.5, 13.5, 12.447368421052632)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4125)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.8)","(6.0, 12.0, 10.9)"
10-01-2023 15:34:41.618438,"(7.5, 13.0, 12.673913043478262)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4125)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 10.8)"
10-01-2023 15:34:42.783871,"(7.5, 13.0, 12.85)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.459090909090909)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.11111111111111)"
10-01-2023 15:34:43.970648,"(7.5, 13.0, 12.58)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.43)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.052631578947368)"
10-01-2023 15:34:45.129790,"(7.5, 13.0, 12.370967741935484)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.41875)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.0625)"
10-01-2023 15:34:46.198703,"(7.5, 13.0, 12.370967741935484)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4250000000000003)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.0625)"
10-01-2023 15:34:47.339208,"(7.5, 13.0, 12.327586206896552)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.525)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.0625)"
10-01-2023 15:34:48.428388,"(7.5, 13.0, 12.327586206896552)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.4875)","(3.0, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 10.7)"
10-01-2023 15:34:49.530719,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.519230769230769)","(3.0, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 10.916666666666666)"
10-01-2023 15:34:50.691374,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.519230769230769)","(3.0, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 10.916666666666666)"
10-01-2023 15:34:51.803679,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.519230769230769)","(3.0, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 10.916666666666666)"
10-01-2023 15:34:52.926682,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.519230769230769)","(3.0, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 10.916666666666666)"
10-01-2023 15:34:54.029845,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.55, 3.4333333333333336)","(3.0, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.133333333333333)"
10-01-2023 15:34:55.146710,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4406250000000003)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.133333333333333)"
10-01-2023 15:34:56.211727,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4406250000000003)","(2.9, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.133333333333333)"
10-01-2023 15:34:57.338283,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.8, 3.45, 3.4406250000000003)","(2.8, 3.15, 3.053225806451613)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.133333333333333)"
10-01-2023 15:34:58.496961,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.7, 3.45, 3.4406250000000003)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.5)"
10-01-2023 15:34:59.651295,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.7, 3.45, 3.4875)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.571428571428571)"
10-01-2023 15:35:00.747588,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.125)"
10-01-2023 15:35:01.834524,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.735294117647059)","(6.0, 12.0, 11.571428571428571)"
10-01-2023 15:35:02.918071,"(7.5, 13.0, 12.3)","(12.0, 18.0, 14.705882352941176)","(2.7, 3.55, 3.441666666666667)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.0, 12.0, 11.3)"
10-01-2023 15:35:04.022336,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.45, 3.4333333333333336)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.6)"
10-01-2023 15:35:05.163230,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.45, 3.4406250000000003)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.6)"
10-01-2023 15:35:06.306126,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.45, 3.442105263157895)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.3)"
10-01-2023 15:35:07.483927,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.45, 3.442105263157895)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.6)"
10-01-2023 15:35:08.585780,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.45, 3.4499999999999997)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.625)"
10-01-2023 15:35:09.708902,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.55, 3.4499999999999997)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.192307692307692)"
10-01-2023 15:35:10.817202,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.55, 3.4499999999999997)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.625)"
10-01-2023 15:35:11.841666,"(8.0, 13.0, 12.3)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.55, 3.45)","(2.8, 3.15, 3.03)","(5.5, 7.0, 6.769230769230769)","(6.5, 12.0, 11.3)"
10-01-2023 15:35:12.954370,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.705882352941176)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.064285714285714)","(5.5, 7.0, 6.561797752808989)","(6.5, 12.0, 11.6)"
10-01-2023 15:35:14.082841,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.064285714285714)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.2)"
10-01-2023 15:35:15.215592,"(8.0, 13.0, 12.614285714285714)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.064285714285714)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
10-01-2023 15:35:16.305691,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.064285714285714)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
10-01-2023 15:35:17.454610,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.064285714285714)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
10-01-2023 15:35:18.588958,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.891304347826086)"
10-01-2023 15:35:19.726057,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.891304347826086)"
10-01-2023 15:35:20.908930,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.891304347826086)"
10-01-2023 15:35:22.089605,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.891304347826086)"
10-01-2023 15:35:23.256415,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.891304347826086)"
10-01-2023 15:35:24.399232,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.055555555555555)"
10-01-2023 15:35:25.540974,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
10-01-2023 15:35:26.660959,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
10-01-2023 15:35:27.830617,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
10-01-2023 15:35:28.983383,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
