,Lieutenant Jack,Hoppers Dream,Mamma Kass,Monsieur Steel,Calculating Dancer,Our Major Jack Nz,Thiswaytothebeach,Trade Whispers
07-01-2023 20:57:38.467895,"(6.5, 8.8, 8.0)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.836363636363637)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:39.450705,"(6.5, 8.8, 8.0)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.836363636363637)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:40.466546,"(6.5, 8.8, 8.4)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.836363636363637)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:41.509351,"(6.5, 8.8, 8.4)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.836363636363637)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:42.572125,"(6.5, 8.8, 8.4)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.836363636363637)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:43.682937,"(6.5, 8.8, 8.4)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.7375)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:44.751780,"(6.5, 8.8, 8.4)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.573913043478261)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:45.803611,"(6.5, 8.8, 8.571428571428573)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 8.0, 7.177777777777778)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:46.848607,"(6.5, 8.8, 8.571428571428573)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:47.897733,"(6.5, 8.8, 8.586666666666668)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:48.955007,"(6.5, 8.8, 8.586666666666668)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 222.0)"
07-01-2023 20:57:49.967110,"(6.5, 8.8, 8.586666666666668)","(31.0, 60.0, 49.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:51.059312,"(6.5, 8.8, 8.586666666666668)","(31.0, 60.0, 54.857142857142854)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:52.127600,"(6.5, 8.8, 8.586666666666668)","(31.0, 60.0, 51.42857142857143)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:53.183492,"(6.5, 8.8, 8.586666666666668)","(31.0, 60.0, 52.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.861538461538461)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:54.225849,"(6.5, 8.8, 8.533333333333335)","(31.0, 60.0, 52.5)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.4, 7.095238095238095)","(4.4, 5.2, 4.496)","(2.3, 99999, 99990)","(10.0, 20.0, 17.833333333333332)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:55.302197,"(6.5, 8.8, 8.333333333333334)","(31.0, 75.0, 66.66666666666667)","(11.0, 19.0, 16.083333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.949999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.285714285714285)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:56.390583,"(6.5, 8.8, 8.333333333333334)","(31.0, 70.0, 60.0)","(11.0, 19.0, 16.857142857142858)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.0, 4.909090909090909)","(2.3, 99999, 99990)","(10.0, 20.0, 18.285714285714285)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:57.526798,"(6.5, 8.8, 8.333333333333334)","(31.0, 70.0, 60.0)","(11.0, 19.0, 16.857142857142858)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.0, 4.909090909090909)","(2.3, 99999, 99990)","(10.0, 20.0, 18.285714285714285)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:58.601047,"(6.5, 8.8, 8.2)","(31.0, 70.0, 60.0)","(11.0, 19.0, 16.857142857142858)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.0, 4.827272727272727)","(2.3, 99999, 99990)","(10.0, 20.0, 18.285714285714285)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:57:59.663441,"(6.5, 8.8, 8.56)","(31.0, 70.0, 60.0)","(11.0, 19.0, 16.857142857142858)","(4.2, 7.4, 7.121739130434783)","(4.4, 4.9, 4.827272727272727)","(2.3, 99999, 99990)","(10.0, 20.0, 18.285714285714285)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:58:00.702142,"(6.5, 8.8, 8.3)","(31.0, 70.0, 60.0)","(11.0, 19.0, 16.857142857142858)","(4.2, 7.4, 7.121739130434783)","(4.4, 4.9, 4.827272727272727)","(2.3, 99999, 99990)","(10.0, 20.0, 18.285714285714285)","(101.0, 230.0, 225.55555555555554)"
07-01-2023 20:58:01.812409,"(6.5, 8.8, 8.22857142857143)","(31.0, 70.0, 60.0)","(11.0, 19.0, 16.857142857142858)","(4.2, 7.4, 7.121739130434783)","(4.4, 4.9, 4.827272727272727)","(2.3, 99999, 99990)","(10.0, 20.0, 18.285714285714285)","(101.0, 230.0, 222.0)"
07-01-2023 20:58:03.084423,"(6.5, 8.8, 8.22857142857143)","(31.0, 70.0, 60.0)","(11.0, 19.0, 16.857142857142858)","(4.2, 7.4, 7.121739130434783)","(4.4, 4.9, 4.827272727272727)","(2.3, 99999, 99990)","(10.0, 20.0, 18.5)","(101.0, 230.0, 222.0)"
07-01-2023 20:58:04.268348,"(6.5, 8.8, 8.22857142857143)","(31.0, 70.0, 60.0)","(11.0, 19.0, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 4.9, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.0)"
07-01-2023 20:58:05.374724,"(6.5, 8.8, 8.22857142857143)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.0)"
07-01-2023 20:58:06.570908,"(6.5, 8.8, 8.22857142857143)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.0)"
07-01-2023 20:58:07.668596,"(6.5, 8.8, 8.22857142857143)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:08.727246,"(6.5, 8.8, 8.022222222222222)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:09.847930,"(6.5, 8.8, 8.216666666666667)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:11.043287,"(6.5, 8.8, 8.216666666666667)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:12.173464,"(6.5, 8.8, 8.216666666666667)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:13.249205,"(6.5, 8.8, 8.216666666666667)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.121739130434783)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:14.251652,"(6.5, 8.8, 8.133333333333333)","(31.0, 70.0, 60.0)","(11.0, 19.5, 18.333333333333332)","(4.2, 7.4, 7.2)","(4.4, 5.1, 4.99090909090909)","(2.3, 99999, 99990)","(10.0, 20.0, 18.909090909090907)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:15.274678,"(6.5, 8.8, 8.2)","(31.0, 70.0, 60.0)","(11.0, 19.5, 17.0)","(4.2, 7.4, 7.233333333333333)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 16.333333333333332)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:16.281674,"(6.5, 8.8, 8.3)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.24)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 20.0, 16.333333333333332)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:17.290239,"(6.5, 8.8, 8.3)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.24)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 22.0, 18.25)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:18.332794,"(6.5, 8.8, 8.3)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.24)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 22.0, 17.833333333333332)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:19.370736,"(6.5, 8.6, 8.377777777777776)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.24)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 18.8)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:20.435884,"(6.5, 8.6, 8.377777777777776)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.24)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 18.8)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:21.629095,"(6.5, 8.6, 8.377777777777776)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.0)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:22.774314,"(6.5, 8.6, 8.377777777777776)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.0)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:23.874990,"(6.5, 8.6, 8.377777777777776)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 18.3)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:24.998179,"(6.5, 8.6, 8.183333333333334)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:26.064654,"(6.5, 8.4, 8.222222222222221)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:27.190550,"(6.5, 8.4, 8.222222222222221)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:28.343867,"(6.5, 8.4, 8.222222222222221)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:29.480668,"(6.5, 8.4, 8.222222222222221)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:30.630755,"(6.5, 8.4, 8.222222222222221)","(31.0, 70.0, 60.0)","(11.0, 19.0, 17.2)","(4.2, 7.4, 7.0)","(4.4, 5.1, 4.859999999999999)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:31.809708,"(6.5, 8.4, 8.222222222222221)","(31.0, 70.0, 60.0)","(11.0, 19.0, 18.5)","(4.2, 7.4, 8.024999999999999)","(4.4, 5.1, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:32.876965,"(6.5, 8.6, 8.418181818181818)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.2, 8.024999999999999)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:33.945097,"(6.5, 8.6, 8.418181818181818)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.942857142857143)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:35.009420,"(6.5, 8.6, 8.418181818181818)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.6)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:36.053931,"(6.5, 8.6, 8.418181818181818)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.7)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:37.063868,"(6.5, 8.6, 8.418181818181818)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.933333333333334)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:38.188360,"(6.5, 8.6, 8.418181818181818)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.933333333333334)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:39.325611,"(6.5, 8.6, 8.418181818181818)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.933333333333334)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:40.527767,"(6.5, 8.8, 8.32)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.933333333333334)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:41.700156,"(6.5, 8.8, 8.32)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.933333333333334)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:42.858620,"(6.5, 8.8, 8.32)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.2, 8.4, 7.933333333333334)","(4.4, 5.0, 4.846153846153846)","(2.3, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:44.029836,"(6.5, 8.8, 8.32)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.4, 8.4, 7.933333333333334)","(4.2, 5.0, 4.846153846153846)","(2.25, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:45.139138,"(6.5, 8.8, 8.32)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.5)","(4.4, 8.4, 7.933333333333334)","(4.2, 5.0, 4.714285714285714)","(2.25, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:46.219730,"(6.5, 8.8, 8.32)","(31.0, 70.0, 62.5)","(11.0, 19.0, 18.25)","(4.4, 8.4, 7.933333333333334)","(4.2, 5.0, 4.714285714285714)","(2.25, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:47.344871,"(6.5, 8.8, 8.32)","(31.0, 70.0, 62.0)","(11.0, 19.0, 18.166666666666668)","(4.4, 8.4, 7.933333333333334)","(4.2, 5.0, 4.714285714285714)","(2.25, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:48.530394,"(6.5, 8.8, 8.581818181818182)","(31.0, 70.0, 62.0)","(11.0, 19.0, 18.375)","(4.4, 8.4, 7.933333333333334)","(4.2, 5.0, 4.533333333333333)","(2.25, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:49.754251,"(6.5, 8.8, 8.581818181818182)","(31.0, 70.0, 66.36363636363636)","(11.0, 19.0, 18.0)","(4.4, 8.4, 7.933333333333334)","(4.2, 5.0, 4.533333333333333)","(2.25, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:50.977551,"(6.5, 8.8, 8.32)","(31.0, 70.0, 66.36363636363636)","(11.0, 19.0, 16.0)","(4.4, 8.4, 7.933333333333334)","(4.2, 5.0, 4.5)","(2.25, 99999, 99990)","(10.0, 21.0, 20.357142857142858)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:52.271256,"(6.5, 8.8, 8.32)","(31.0, 70.0, 60.0)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 8.0)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.0)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:53.508010,"(6.5, 8.8, 8.338461538461539)","(31.0, 70.0, 60.0)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 8.0)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:54.765533,"(6.5, 8.8, 8.57777777777778)","(31.0, 70.0, 60.0)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 8.0)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:55.999216,"(6.5, 8.8, 8.32)","(31.0, 70.0, 60.0)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 8.0)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:57.188984,"(6.5, 8.8, 8.246153846153847)","(31.0, 70.0, 60.0)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.933333333333334)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:58.395378,"(6.5, 8.8, 8.08)","(31.0, 70.0, 60.0)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.84)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:58:59.615559,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.84)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:00.897562,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.84)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:02.477870,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:03.907469,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:05.300618,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:06.637826,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:07.937656,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:09.250741,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:10.491139,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:11.754689,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:12.956248,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 19.40909090909091)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:14.212897,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 18.5)","(101.0, 230.0, 222.72727272727272)"
07-01-2023 20:59:15.497609,"(6.5, 8.8, 8.08)","(31.0, 60.0, 57.5)","(11.0, 19.0, 13.857142857142858)","(4.4, 8.4, 7.6)","(4.2, 4.9, 4.4625)","(2.25, 99999, 99990)","(10.0, 21.0, 18.5)","(101.0, 230.0, 222.72727272727272)"
