,Breakaway Mae,Stonewashed,Flashback Jack,Bunt And Run,Crab,More Crackers,Ballina,Precious Honey
08-01-2023 18:44:07.303627,"(3.2, 4.4, 4.246153846153846)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.581818181818182)","(71.0, 110.0, 106.42857142857143)","(61.0, 170.0, 140.0)","(20.0, 28.0, 26.263157894736842)","(7.5, 10.0, 9.9)","(1.65, 2.16, 2.126666666666667)"
08-01-2023 18:44:08.430053,"(3.2, 4.4, 4.223529411764706)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 25.46153846153846)","(7.5, 10.0, 9.89090909090909)","(1.65, 2.16, 2.1282352941176472)"
08-01-2023 18:44:09.594120,"(3.2, 4.4, 4.223529411764706)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 23.76923076923077)","(7.5, 10.0, 9.90909090909091)","(1.65, 2.22, 2.16)"
08-01-2023 18:44:10.796511,"(3.2, 4.4, 4.246153846153846)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.581818181818182)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 24.5625)","(7.5, 10.0, 9.6)","(1.65, 2.22, 2.136923076923077)"
08-01-2023 18:44:11.961175,"(3.2, 4.4, 4.223529411764706)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 26.166666666666668)","(7.5, 10.0, 9.991304347826087)","(1.65, 2.22, 2.1171428571428574)"
08-01-2023 18:44:13.123560,"(3.2, 4.4, 4.325)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.581818181818182)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 26.166666666666668)","(7.5, 10.5, 9.991304347826087)","(1.65, 2.16, 2.134193548387097)"
08-01-2023 18:44:14.264425,"(3.2, 4.4, 4.3277777777777775)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.581818181818182)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 26.166666666666668)","(7.5, 10.5, 9.85)","(1.65, 2.16, 2.1163636363636367)"
08-01-2023 18:44:15.366609,"(3.2, 4.4, 4.316129032258065)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 26.166666666666668)","(7.5, 10.5, 9.85)","(1.65, 2.16, 2.0814285714285714)"
08-01-2023 18:44:16.491430,"(3.2, 4.4, 4.316129032258065)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 26.166666666666668)","(7.5, 10.5, 9.991304347826087)","(1.65, 2.16, 2.0814285714285714)"
08-01-2023 18:44:17.585091,"(3.2, 4.4, 4.3277777777777775)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.581818181818182)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 26.166666666666668)","(7.5, 10.5, 9.991304347826087)","(1.65, 2.16, 2.0814285714285714)"
08-01-2023 18:44:18.654633,"(3.2, 4.4, 4.3277777777777775)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.581818181818182)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 26.166666666666668)","(7.5, 10.5, 9.991304347826087)","(1.65, 2.16, 2.0814285714285714)"
08-01-2023 18:44:19.699462,"(3.2, 4.4, 4.251428571428572)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 24.5625)","(7.5, 10.5, 9.73181818181818)","(1.65, 2.16, 2.1350000000000002)"
08-01-2023 18:44:20.793581,"(3.2, 4.4, 4.251428571428572)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 160.0, 140.0)","(20.0, 28.0, 24.5625)","(7.5, 10.5, 9.73181818181818)","(1.65, 2.16, 2.1350000000000002)"
08-01-2023 18:44:21.962998,"(3.2, 4.4, 4.316129032258065)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 200.0, 160.0)","(20.0, 28.0, 26.263157894736842)","(7.5, 10.5, 9.994444444444445)","(1.65, 2.12, 2.0514285714285716)"
08-01-2023 18:44:23.159042,"(3.2, 4.4, 4.339473684210526)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.275)","(71.0, 110.0, 106.42857142857143)","(61.0, 200.0, 160.0)","(20.0, 28.0, 26.705882352941178)","(7.5, 10.5, 10.104347826086958)","(1.65, 2.12, 2.101818181818182)"
08-01-2023 18:44:24.302125,"(3.2, 4.4, 4.346511627906977)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.4)","(71.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(20.0, 28.0, 26.705882352941178)","(7.5, 10.5, 9.994444444444445)","(1.65, 2.12, 2.106842105263158)"
08-01-2023 18:44:25.453206,"(3.2, 4.4, 4.337931034482759)","(81.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.333333333333333)","(71.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(20.0, 28.0, 26.625)","(7.5, 10.5, 10.175)","(1.65, 2.12, 2.0893333333333333)"
08-01-2023 18:44:26.524645,"(3.3, 4.4, 4.337931034482759)","(101.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.333333333333333)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.625)","(8.0, 10.5, 10.175)","(1.65, 2.12, 2.0492307692307694)"
08-01-2023 18:44:27.680242,"(3.3, 4.4, 4.266666666666667)","(101.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.5)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.625)","(8.0, 10.5, 10.175)","(1.65, 2.12, 2.0492307692307694)"
08-01-2023 18:44:28.866511,"(3.3, 4.4, 4.236363636363636)","(101.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.5)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.625)","(8.0, 10.5, 10.175)","(1.65, 2.12, 2.0492307692307694)"
08-01-2023 18:44:30.015571,"(3.3, 4.4, 4.266666666666667)","(101.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.5)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.842105263157894)","(8.0, 10.5, 11.014285714285714)","(1.65, 2.12, 2.086666666666667)"
08-01-2023 18:44:31.142158,"(3.3, 4.4, 4.376923076923077)","(101.0, 250.0, 234.44444444444446)","(6.0, 7.8, 7.5)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 27.24137931034483)","(8.0, 11.5, 11.046666666666667)","(1.65, 2.12, 2.066511627906977)"
08-01-2023 18:44:32.230605,"(3.3, 4.4, 4.3625)","(101.0, 250.0, 200.0)","(6.0, 7.8, 7.333333333333333)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 27.24137931034483)","(8.0, 11.5, 11.071428571428571)","(1.65, 2.12, 2.036)"
08-01-2023 18:44:33.310743,"(3.3, 4.6, 4.553846153846154)","(101.0, 250.0, 200.0)","(6.0, 7.8, 7.333333333333333)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.166666666666668)","(8.0, 11.5, 10.785714285714286)","(1.65, 2.04, 2.066511627906977)"
08-01-2023 18:44:34.455174,"(3.3, 4.6, 4.574999999999999)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.5)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 192.0)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.5, 10.785714285714286)","(1.65, 2.12, 2.0523529411764705)"
08-01-2023 18:44:35.640762,"(3.3, 4.6, 4.425)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.275)","(81.0, 110.0, 106.42857142857143)","(61.0, 210.0, 193.84615384615387)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.5, 10.785714285714286)","(1.65, 2.12, 2.0523529411764705)"
08-01-2023 18:44:36.803708,"(3.3, 4.6, 4.511111111111111)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.275)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.5, 10.785714285714286)","(1.65, 2.12, 2.0523529411764705)"
08-01-2023 18:44:37.880156,"(3.3, 4.6, 4.511111111111111)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.426666666666667)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.5, 10.833333333333334)","(1.65, 2.12, 2.0475)"
08-01-2023 18:44:39.036579,"(3.3, 4.6, 4.511111111111111)","(101.0, 250.0, 200.0)","(6.0, 7.8, 7.24)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.5, 10.961538461538462)","(1.65, 2.06, 2.0475)"
08-01-2023 18:44:40.244758,"(3.3, 4.6, 4.546666666666667)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.426666666666667)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 23.714285714285715)","(8.0, 11.5, 10.961538461538462)","(1.65, 2.06, 2.040952380952381)"
08-01-2023 18:44:41.503829,"(3.3, 4.6, 4.44)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.24)","(81.0, 110.0, 106.42857142857143)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.428571428571427)","(8.0, 11.5, 11.033333333333333)","(1.65, 2.06, 2.0563636363636366)"
08-01-2023 18:44:42.687271,"(3.3, 4.8, 4.48)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.24)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.428571428571427)","(8.0, 11.5, 11.22)","(1.65, 2.06, 2.058)"
08-01-2023 18:44:43.936541,"(3.3, 4.8, 4.48)","(101.0, 250.0, 205.0)","(6.0, 7.8, 7.426666666666667)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.428571428571427)","(8.0, 11.5, 11.15)","(1.65, 2.06, 2.055)"
08-01-2023 18:44:45.134465,"(3.3, 4.8, 4.666666666666666)","(101.0, 250.0, 226.0)","(6.0, 7.8, 7.426666666666667)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.428571428571427)","(8.0, 11.5, 9.813333333333333)","(1.65, 2.06, 2.0538775510204084)"
08-01-2023 18:44:46.401651,"(3.3, 4.8, 4.666666666666666)","(101.0, 250.0, 226.0)","(6.0, 7.8, 7.24)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.428571428571427)","(8.0, 11.5, 10.555555555555555)","(1.65, 2.06, 2.0530232558139536)"
08-01-2023 18:44:47.611158,"(3.3, 4.8, 4.6875)","(101.0, 250.0, 226.0)","(6.0, 7.8, 7.24)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.23076923076923)","(8.0, 11.0, 10.46875)","(1.65, 2.06, 2.0530232558139536)"
08-01-2023 18:44:48.865411,"(3.3, 4.8, 4.735714285714286)","(101.0, 250.0, 190.0)","(6.0, 7.8, 7.24)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.23076923076923)","(8.0, 11.5, 10.46875)","(1.65, 2.06, 2.0530232558139536)"
08-01-2023 18:44:50.176338,"(3.3, 4.9, 4.838461538461539)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.64)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 193.84615384615387)","(21.0, 28.0, 25.23076923076923)","(8.0, 11.5, 10.46875)","(1.65, 2.06, 2.0503225806451613)"
08-01-2023 18:44:51.407587,"(3.3, 4.9, 4.633333333333334)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.4799999999999995)","(81.0, 110.0, 104.44444444444444)","(61.0, 200.0, 197.14285714285714)","(21.0, 28.0, 25.23076923076923)","(8.0, 11.5, 10.46875)","(1.65, 2.06, 2.0503225806451613)"
08-01-2023 18:44:52.689573,"(3.3, 4.9, 4.633333333333334)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.4799999999999995)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 197.14285714285714)","(21.0, 28.0, 25.6)","(8.0, 11.5, 10.09090909090909)","(1.65, 2.06, 2.0503225806451613)"
08-01-2023 18:44:53.993754,"(3.3, 4.9, 4.757142857142857)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.64)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 156.66666666666666)","(21.0, 28.0, 25.6)","(8.0, 11.0, 10.3125)","(1.65, 2.06, 2.088)"
08-01-2023 18:44:55.263617,"(3.3, 4.9, 4.833333333333334)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.64)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.6)","(8.0, 11.0, 10.071428571428571)","(1.65, 2.1, 2.0552380952380953)"
08-01-2023 18:44:56.481569,"(3.3, 4.9, 4.833333333333334)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.64)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.6)","(8.0, 11.0, 10.071428571428571)","(1.65, 2.06, 2.0552380952380953)"
08-01-2023 18:44:57.627915,"(3.3, 4.9, 4.833333333333334)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.4799999999999995)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.6)","(8.0, 11.0, 10.071428571428571)","(1.65, 2.06, 2.0523076923076924)"
08-01-2023 18:44:58.783931,"(3.3, 4.9, 4.833333333333334)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.4799999999999995)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.6)","(8.0, 11.0, 10.083333333333334)","(1.65, 2.06, 2.0552380952380953)"
08-01-2023 18:45:00.087333,"(3.3, 4.9, 4.833333333333334)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.4799999999999995)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.6)","(8.0, 11.0, 10.083333333333334)","(1.65, 2.06, 2.0552380952380953)"
08-01-2023 18:45:01.374014,"(3.3, 4.9, 4.833333333333334)","(101.0, 250.0, 190.0)","(6.0, 7.8, 7.4799999999999995)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.692307692307693)","(8.0, 11.0, 9.625)","(1.65, 2.06, 2.0964705882352943)"
08-01-2023 18:45:02.635611,"(3.3, 4.9, 4.833333333333334)","(101.0, 250.0, 190.0)","(6.0, 7.8, 7.666666666666666)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 26.235294117647058)","(8.0, 11.0, 10.333333333333334)","(1.65, 2.1, 2.1054545454545455)"
08-01-2023 18:45:03.863960,"(3.3, 4.8, 4.746666666666666)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.666666666666666)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 26.235294117647058)","(8.0, 10.5, 10.341176470588236)","(1.65, 2.12, 2.041818181818182)"
08-01-2023 18:45:05.028549,"(3.3, 4.8, 4.705882352941177)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.666666666666666)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 26.5)","(8.0, 11.0, 10.341176470588236)","(1.65, 2.06, 2.0433333333333334)"
08-01-2023 18:45:06.213372,"(3.3, 4.8, 4.705882352941177)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.571428571428571)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 26.0)","(8.0, 11.0, 10.341176470588236)","(1.65, 2.06, 2.0144444444444445)"
08-01-2023 18:45:07.434647,"(3.3, 4.8, 4.711111111111111)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.571428571428571)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 26.0)","(8.0, 11.0, 10.341176470588236)","(1.65, 2.02, 2.0325)"
08-01-2023 18:45:08.660607,"(3.3, 4.8, 4.705882352941177)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.571428571428571)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 26.0)","(8.0, 11.0, 10.341176470588236)","(1.65, 2.06, 2.0325)"
08-01-2023 18:45:09.898023,"(3.3, 4.8, 4.705882352941177)","(101.0, 250.0, 195.0)","(6.0, 7.8, 7.666666666666666)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.857142857142858)","(8.0, 11.0, 10.11111111111111)","(1.65, 2.06, 2.048695652173913)"
08-01-2023 18:45:11.135818,"(3.3, 4.8, 4.705882352941177)","(101.0, 250.0, 185.0)","(6.0, 7.8, 7.571428571428571)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 196.15384615384616)","(21.0, 28.0, 25.857142857142858)","(8.0, 11.0, 10.363636363636363)","(1.65, 2.08, 2.064761904761905)"
08-01-2023 18:45:12.348080,"(3.3, 4.8, 4.705882352941177)","(101.0, 240.0, 185.0)","(6.0, 7.8, 7.705882352941177)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 25.857142857142858)","(8.0, 10.5, 10.341176470588236)","(1.65, 2.08, 2.0233333333333334)"
08-01-2023 18:45:13.597213,"(3.3, 4.8, 4.705882352941177)","(101.0, 240.0, 185.0)","(6.0, 7.8, 7.457142857142857)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 25.857142857142858)","(8.0, 11.0, 10.341176470588236)","(1.65, 2.04, 2.0294736842105263)"
08-01-2023 18:45:14.834228,"(3.3, 4.8, 4.7407407407407405)","(101.0, 240.0, 185.0)","(6.0, 7.8, 7.5375)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 27.1)","(8.0, 11.0, 10.585185185185185)","(1.65, 2.04, 2.0127272727272727)"
08-01-2023 18:45:16.080911,"(3.3, 4.8, 4.7407407407407405)","(101.0, 240.0, 185.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 27.1)","(8.0, 11.0, 10.585185185185185)","(1.65, 2.04, 2.0103703703703704)"
08-01-2023 18:45:17.265715,"(3.3, 4.8, 4.7407407407407405)","(101.0, 230.0, 180.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0127272727272727)"
08-01-2023 18:45:18.438904,"(3.3, 4.8, 4.7407407407407405)","(101.0, 230.0, 180.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0127272727272727)"
08-01-2023 18:45:19.675397,"(3.3, 4.8, 4.7407407407407405)","(101.0, 230.0, 185.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0127272727272727)"
08-01-2023 18:45:21.017953,"(3.3, 4.8, 4.7407407407407405)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(21.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0155555555555558)"
08-01-2023 18:45:22.329518,"(3.3, 4.8, 4.7407407407407405)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 183.33333333333334)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0121739130434784)"
08-01-2023 18:45:23.602998,"(3.3, 4.8, 4.7407407407407405)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 183.33333333333334)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0121739130434784)"
08-01-2023 18:45:24.684509,"(3.3, 4.8, 4.7272727272727275)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 183.33333333333334)","(21.0, 28.0, 26.285714285714285)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0121739130434784)"
08-01-2023 18:45:25.934883,"(3.3, 4.8, 4.636363636363637)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 183.33333333333334)","(21.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.08, 2.037333333333333)"
08-01-2023 18:45:27.335942,"(3.3, 4.8, 4.675862068965517)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 187.14285714285714)","(20.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.08, 2.0533333333333332)"
08-01-2023 18:45:28.627580,"(3.4, 4.8, 4.63448275862069)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(20.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.08, 2.0533333333333332)"
08-01-2023 18:45:29.899104,"(3.4, 4.8, 4.63448275862069)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(20.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.08, 2.0275)"
08-01-2023 18:45:31.076454,"(3.4, 4.8, 4.65)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(20.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0246153846153847)"
08-01-2023 18:45:32.188403,"(3.4, 4.8, 4.65)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(20.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.017777777777778)"
08-01-2023 18:45:33.398689,"(3.4, 4.8, 4.65)","(101.0, 230.0, 190.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(20.0, 28.0, 27.1)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0246153846153847)"
08-01-2023 18:45:34.635777,"(3.4, 4.8, 4.65)","(101.0, 230.0, 185.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(20.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0246153846153847)"
08-01-2023 18:45:35.868388,"(3.4, 4.8, 4.65)","(101.0, 220.0, 175.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(20.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.04, 2.0742857142857143)"
08-01-2023 18:45:37.050818,"(3.4, 4.8, 4.622222222222223)","(101.0, 220.0, 175.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(21.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.08, 2.0700000000000003)"
08-01-2023 18:45:38.341211,"(3.4, 4.8, 4.586666666666667)","(101.0, 210.0, 170.0)","(6.0, 7.8, 7.45)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(21.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.08, 2.055)"
08-01-2023 18:45:39.663510,"(3.4, 4.8, 4.586666666666667)","(101.0, 210.0, 170.0)","(6.0, 7.8, 7.6)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(21.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.466666666666667)","(1.65, 2.06, 2.0571428571428574)"
08-01-2023 18:45:40.923818,"(3.4, 4.8, 4.586666666666667)","(101.0, 210.0, 170.0)","(6.0, 7.8, 7.6)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(21.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.36)","(1.65, 2.06, 2.051851851851852)"
08-01-2023 18:45:42.124331,"(3.4, 4.8, 4.57)","(101.0, 200.0, 165.0)","(6.0, 7.8, 7.733333333333333)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(21.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.325000000000001)","(1.65, 2.06, 2.0244444444444443)"
08-01-2023 18:45:43.316299,"(3.4, 4.8, 4.64)","(101.0, 200.0, 140.0)","(6.0, 7.8, 7.742857142857143)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(21.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.653846153846153)","(1.65, 2.04, 2.0244444444444443)"
08-01-2023 18:45:44.521650,"(3.4, 4.8, 4.622222222222223)","(101.0, 200.0, 137.77777777777777)","(6.0, 7.8, 7.742857142857143)","(81.0, 110.0, 104.44444444444444)","(61.0, 210.0, 163.33333333333334)","(21.0, 28.0, 27.36842105263158)","(8.0, 11.0, 10.653846153846153)","(1.65, 2.04, 2.033846153846154)"
