,Acapulco,Why Not Emily,Talent Show,Barts Girl,Cindys Pride,Chi Foose
08-12-2022 13:35:32.025356,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:32.942487,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:33.862793,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:34.842045,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:35.988656,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:36.993139,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:37.874005,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:38.940708,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:39.977631,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:41.002643,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:41.957984,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:42.861449,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:43.931921,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:44.903776,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:45.893175,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:46.869633,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:47.906986,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:48.984246,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:49.930347,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.98, 2.0436363636363635)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:50.874283,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:51.832145,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:52.847911,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:53.992007,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:55.009873,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:56.130712,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:57.141391,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:58.284996,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.036363636363636)","(51.0, 390.0, 217.0)"
08-12-2022 13:35:59.317080,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.9, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:00.390814,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:01.433303,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:02.412286,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:03.415202,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:04.409252,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:05.348096,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:06.315030,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:07.256146,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:08.247060,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:09.327565,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:10.607757,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:11.525912,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:12.478887,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:13.585726,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:14.642848,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:15.667616,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:16.690538,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.1646153846153844)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:17.697657,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:18.774139,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:19.763975,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:20.735125,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:21.746476,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:22.711095,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 13.066666666666666)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:23.735857,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:24.725372,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:25.738886,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:26.668931,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:27.574159,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:28.521886,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:29.498274,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:30.623266,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:31.775126,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:32.760215,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:33.773536,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:34.924078,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:36.124755,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:37.332997,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.0148837209302326)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:38.442355,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.4)","(1.95, 2.88, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:39.557154,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:40.659506,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:41.616581,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:42.595468,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:43.545696,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:44.575705,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 80.71428571428572)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:45.688037,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:46.797592,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:47.895905,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.090526315789474)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:49.057991,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:50.412953,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:51.693495,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:52.982209,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:54.074442,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:55.255320,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:56.405465,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:57.512849,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:58.623283,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:36:59.736009,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:00.900123,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:02.055056,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:03.203473,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:04.259315,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.84, 2.039)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:05.354383,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.82, 2.063478260869565)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:06.490767,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 18.776470588235295)","(1.95, 2.82, 2.063478260869565)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:07.631924,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.82, 2.0345454545454547)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:08.658487,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.88, 2.068695652173913)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:09.734443,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.068695652173913)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:10.853084,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.068695652173913)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:12.206490,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.16)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:13.482278,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.16)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:14.706845,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.066086956521739)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:15.843008,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.84, 2.012093023255814)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:17.049238,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 61.90909090909091)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.84, 2.012093023255814)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:18.266487,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 74.25)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.84, 2.066086956521739)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:19.458554,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 75.0)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.84, 2.066086956521739)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:20.625490,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 75.0)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.88, 2.0327272727272727)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:21.802709,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 75.0)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.0327272727272727)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:23.011280,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 75.0)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.0327272727272727)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:24.099960,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 75.0)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.16)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:25.240583,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 75.0)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.16)","(51.0, 390.0, 217.0)"
08-12-2022 13:37:26.422359,"(4.0, 7.0, 4.839583333333334)","(31.0, 210.0, 75.0)","(2.7, 4.0, 2.992)","(10.0, 20.0, 17.02857142857143)","(1.95, 2.86, 2.066086956521739)","(51.0, 390.0, 217.0)"
