,Smart Houdini,Gold Fillings,Any Given Sunday,Baccarat Boy,Wheres The Pub,Brockie Magic,Samsons Delilah
803,"[datetime.datetime(2022, 11, 28, 20, 41, 24, 676069), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 24, 676069), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 24, 676069), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 24, 676069), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 24, 676069), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 24, 676069), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 24, 676069), 9.0, 21.0]"
804,"[datetime.datetime(2022, 11, 28, 20, 41, 25, 810087), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 25, 810087), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 25, 810087), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 25, 810087), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 25, 810087), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 25, 810087), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 25, 810087), 9.0, 21.0]"
805,"[datetime.datetime(2022, 11, 28, 20, 41, 26, 937787), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 26, 937787), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 26, 937787), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 26, 937787), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 26, 937787), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 26, 937787), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 26, 937787), 9.0, 21.0]"
806,"[datetime.datetime(2022, 11, 28, 20, 41, 28, 60914), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 28, 60914), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 28, 60914), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 28, 60914), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 28, 60914), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 28, 60914), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 28, 60914), 9.0, 21.0]"
807,"[datetime.datetime(2022, 11, 28, 20, 41, 29, 187119), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 29, 187119), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 29, 187119), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 29, 187119), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 29, 187119), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 29, 187119), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 29, 187119), 9.0, 21.0]"
808,"[datetime.datetime(2022, 11, 28, 20, 41, 30, 302773), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 30, 302773), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 30, 302773), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 30, 302773), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 30, 302773), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 30, 302773), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 30, 302773), 9.0, 21.0]"
809,"[datetime.datetime(2022, 11, 28, 20, 41, 31, 417991), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 31, 417991), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 31, 417991), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 31, 417991), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 31, 417991), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 31, 417991), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 31, 417991), 9.0, 21.0]"
810,"[datetime.datetime(2022, 11, 28, 20, 41, 32, 536414), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 32, 536414), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 32, 536414), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 20, 41, 32, 536414), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 32, 536414), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 32, 536414), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 32, 536414), 9.0, 21.0]"
811,"[datetime.datetime(2022, 11, 28, 20, 41, 33, 663849), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 41, 33, 663849), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 20, 41, 33, 663849), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 33, 663849), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 41, 33, 663849), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 33, 663849), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 33, 663849), 9.0, 21.0]"
812,"[datetime.datetime(2022, 11, 28, 20, 41, 34, 774920), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 41, 34, 774920), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 34, 774920), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 34, 774920), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 34, 774920), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 34, 774920), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 41, 34, 774920), 9.0, 21.0]"
813,"[datetime.datetime(2022, 11, 28, 20, 41, 35, 902558), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 41, 35, 902558), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 35, 902558), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 35, 902558), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 35, 902558), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 35, 902558), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 41, 35, 902558), 9.0, 21.0]"
814,"[datetime.datetime(2022, 11, 28, 20, 41, 37, 36711), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 41, 37, 36711), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 37, 36711), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 37, 36711), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 37, 36711), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 37, 36711), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 41, 37, 36711), 9.0, 21.0]"
815,"[datetime.datetime(2022, 11, 28, 20, 41, 38, 223979), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 41, 38, 223979), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 38, 223979), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 38, 223979), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 38, 223979), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 38, 223979), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 41, 38, 223979), 9.0, 21.0]"
816,"[datetime.datetime(2022, 11, 28, 20, 41, 39, 348678), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 39, 348678), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 39, 348678), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 39, 348678), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 39, 348678), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 39, 348678), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 39, 348678), 9.0, 21.0]"
817,"[datetime.datetime(2022, 11, 28, 20, 41, 40, 464462), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 40, 464462), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 40, 464462), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 40, 464462), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 40, 464462), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 40, 464462), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 40, 464462), 9.0, 21.0]"
818,"[datetime.datetime(2022, 11, 28, 20, 41, 41, 589298), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 41, 589298), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 41, 589298), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 41, 589298), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 41, 589298), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 41, 589298), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 41, 589298), 9.0, 21.0]"
819,"[datetime.datetime(2022, 11, 28, 20, 41, 42, 717122), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 42, 717122), 2.9, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 42, 717122), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 42, 717122), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 42, 717122), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 42, 717122), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 42, 717122), 9.0, 21.0]"
820,"[datetime.datetime(2022, 11, 28, 20, 41, 43, 858472), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 43, 858472), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 43, 858472), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 43, 858472), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 43, 858472), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 43, 858472), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 43, 858472), 12.0, 21.0]"
821,"[datetime.datetime(2022, 11, 28, 20, 41, 44, 974429), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 44, 974429), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 44, 974429), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 44, 974429), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 44, 974429), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 44, 974429), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 44, 974429), 12.0, 21.0]"
822,"[datetime.datetime(2022, 11, 28, 20, 41, 46, 167442), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 46, 167442), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 46, 167442), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 46, 167442), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 46, 167442), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 46, 167442), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 46, 167442), 12.0, 21.0]"
823,"[datetime.datetime(2022, 11, 28, 20, 41, 47, 344160), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 47, 344160), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 47, 344160), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 47, 344160), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 41, 47, 344160), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 47, 344160), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 47, 344160), 12.0, 21.0]"
824,"[datetime.datetime(2022, 11, 28, 20, 41, 48, 471260), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 48, 471260), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 48, 471260), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 48, 471260), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 48, 471260), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 48, 471260), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 41, 48, 471260), 12.0, 21.0]"
825,"[datetime.datetime(2022, 11, 28, 20, 41, 49, 590671), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 49, 590671), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 49, 590671), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 49, 590671), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 49, 590671), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 49, 590671), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 49, 590671), 12.0, 21.0]"
826,"[datetime.datetime(2022, 11, 28, 20, 41, 50, 713586), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 41, 50, 713586), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 41, 50, 713586), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 50, 713586), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 50, 713586), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 50, 713586), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 50, 713586), 12.0, 21.0]"
827,"[datetime.datetime(2022, 11, 28, 20, 41, 51, 839989), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 41, 51, 839989), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 41, 51, 839989), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 51, 839989), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 51, 839989), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 51, 839989), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 51, 839989), 12.0, 21.0]"
828,"[datetime.datetime(2022, 11, 28, 20, 41, 52, 993817), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 41, 52, 993817), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 41, 52, 993817), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 41, 52, 993817), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 52, 993817), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 52, 993817), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 52, 993817), 12.0, 21.0]"
829,"[datetime.datetime(2022, 11, 28, 20, 41, 54, 121550), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 41, 54, 121550), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 41, 54, 121550), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 20, 41, 54, 121550), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 54, 121550), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 54, 121550), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 54, 121550), 12.0, 21.0]"
830,"[datetime.datetime(2022, 11, 28, 20, 41, 55, 257617), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 257617), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 257617), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 257617), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 257617), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 257617), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 55, 257617), 12.0, 21.0]"
831,"[datetime.datetime(2022, 11, 28, 20, 41, 56, 374453), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 374453), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 374453), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 374453), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 374453), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 374453), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 56, 374453), 12.0, 21.0]"
832,"[datetime.datetime(2022, 11, 28, 20, 41, 57, 557397), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 557397), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 557397), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 557397), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 557397), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 557397), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 57, 557397), 12.0, 21.0]"
833,"[datetime.datetime(2022, 11, 28, 20, 41, 58, 723745), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 58, 723745), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 41, 58, 723745), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 41, 58, 723745), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 58, 723745), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 58, 723745), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 58, 723745), 12.0, 21.0]"
834,"[datetime.datetime(2022, 11, 28, 20, 41, 59, 861964), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 861964), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 861964), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 861964), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 861964), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 861964), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 41, 59, 861964), 12.0, 21.0]"
835,"[datetime.datetime(2022, 11, 28, 20, 42, 0, 983645), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 983645), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 983645), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 983645), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 983645), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 983645), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 0, 983645), 12.0, 20.0]"
836,"[datetime.datetime(2022, 11, 28, 20, 42, 2, 103002), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 103002), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 103002), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 103002), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 103002), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 103002), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 2, 103002), 12.0, 20.0]"
837,"[datetime.datetime(2022, 11, 28, 20, 42, 3, 234921), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 234921), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 234921), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 234921), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 234921), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 234921), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 3, 234921), 12.0, 20.0]"
838,"[datetime.datetime(2022, 11, 28, 20, 42, 4, 401679), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 401679), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 401679), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 401679), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 401679), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 401679), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 4, 401679), 12.0, 20.0]"
839,"[datetime.datetime(2022, 11, 28, 20, 42, 5, 564476), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 42, 5, 564476), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 5, 564476), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 5, 564476), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 42, 5, 564476), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 42, 5, 564476), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 5, 564476), 12.0, 20.0]"
840,"[datetime.datetime(2022, 11, 28, 20, 42, 6, 758901), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 758901), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 758901), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 758901), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 758901), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 758901), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 6, 758901), 12.0, 21.0]"
841,"[datetime.datetime(2022, 11, 28, 20, 42, 7, 885715), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 885715), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 885715), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 885715), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 885715), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 885715), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 7, 885715), 12.0, 21.0]"
842,"[datetime.datetime(2022, 11, 28, 20, 42, 9, 21086), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 21086), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 21086), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 21086), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 21086), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 21086), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 9, 21086), 12.0, 20.0]"
843,"[datetime.datetime(2022, 11, 28, 20, 42, 10, 136405), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 136405), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 136405), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 136405), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 136405), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 136405), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 10, 136405), 12.0, 20.0]"
844,"[datetime.datetime(2022, 11, 28, 20, 42, 11, 253293), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 253293), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 253293), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 253293), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 253293), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 253293), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 11, 253293), 12.0, 20.0]"
845,"[datetime.datetime(2022, 11, 28, 20, 42, 12, 364039), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 12, 364039), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 12, 364039), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 12, 364039), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 12, 364039), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 42, 12, 364039), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 12, 364039), 12.0, 22.0]"
846,"[datetime.datetime(2022, 11, 28, 20, 42, 13, 492805), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 492805), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 492805), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 492805), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 492805), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 492805), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 13, 492805), 12.0, 22.0]"
847,"[datetime.datetime(2022, 11, 28, 20, 42, 14, 606353), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 606353), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 606353), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 606353), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 606353), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 606353), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 14, 606353), 12.0, 21.0]"
848,"[datetime.datetime(2022, 11, 28, 20, 42, 15, 728826), 4.2, 5.3]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 728826), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 728826), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 728826), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 728826), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 728826), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 15, 728826), 12.0, 21.0]"
