,Northern Regie,Tutu To Tutu,Meehan Boston,Beauty On Fire,Wild Storms,Laceby Girl,Hello Lynda,Diablo Bale
12-01-2023 08:08:46.585797,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.918)"
12-01-2023 08:08:47.673434,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.918)"
12-01-2023 08:08:48.698859,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.918)"
12-01-2023 08:08:49.816294,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.918)"
12-01-2023 08:08:50.955923,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.918)"
12-01-2023 08:08:52.134026,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 3.1885185185185185)"
12-01-2023 08:08:53.319967,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:08:54.474756,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:08:55.656293,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:08:56.768871,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:08:57.903774,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:08:59.053268,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:00.218609,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:01.328232,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:02.484970,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:03.593377,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:04.589975,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:05.660700,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:06.709757,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:07.816847,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:08.963292,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:10.210755,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:11.415121,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:12.587509,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:13.646145,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:14.858648,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:16.011774,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:17.174146,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.926)"
12-01-2023 08:09:18.280432,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.85)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.4335135135135135)"
12-01-2023 08:09:19.436887,"(5.0, 8.2, 6.0)","(15.0, 38.0, 24.11111111111111)","(4.0, 7.6, 6.542857142857143)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 2.44, 3.111666666666667)"
12-01-2023 08:09:20.622067,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 3.111666666666667)"
12-01-2023 08:09:22.130758,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 3.111666666666667)"
12-01-2023 08:09:23.506519,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 3.111666666666667)"
12-01-2023 08:09:24.837035,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 3.111666666666667)"
12-01-2023 08:09:26.085368,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 3.111666666666667)"
12-01-2023 08:09:27.399218,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.5857142857142854)"
12-01-2023 08:09:28.691164,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 3.0671875)"
12-01-2023 08:09:30.017499,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:31.262648,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:32.526963,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:33.668356,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:34.739794,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:35.952108,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:37.167285,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:38.372891,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:39.596728,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:40.848266,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:42.136894,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:43.437574,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:44.764280,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:46.104683,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:47.272558,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:48.565239,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:49.818281,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:51.037624,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:52.325113,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:53.619414,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:54.957357,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:56.217417,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:57.531787,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:58.740793,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:09:59.970967,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:01.256265,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:02.493609,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:03.690608,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:04.876759,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:06.015273,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:07.163392,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:08.340651,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:09.577316,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:10.792702,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:12.099034,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:13.333606,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:14.597532,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:15.923788,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:17.180337,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 50.66666666666667)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:18.466156,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 54.25)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:19.766079,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 54.25)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:21.029038,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 54.25)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:22.300420,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 54.25)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:23.549025,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 55.1)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:24.846837,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 55.1)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:26.071673,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 55.2)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:27.278449,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 55.2)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:28.514656,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 55.2)","(2.0, 3.25, 2.325)"
12-01-2023 08:10:29.732219,"(5.0, 8.2, 7.375)","(15.0, 38.0, 24.38888888888889)","(4.0, 7.6, 6.383333333333333)","(5.5, 10.0, 8.5)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 55.2)","(2.0, 3.25, 2.325)"
