,Toxic Impurities,Missouri Belle,Springvale Coco,Roger Rose,Calaiss Wohling,Steel Harbour
11-01-2023 13:42:14.646157,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:15.572303,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:16.609367,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:17.579183,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:18.585264,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:19.709524,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:20.774828,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:21.706121,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:22.632802,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:23.592011,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:24.506961,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:25.447955,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:26.441783,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:27.355751,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:28.280633,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:29.297268,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:30.300085,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:31.350849,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:32.395981,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:33.409535,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:34.676651,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:35.853222,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:36.803578,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:37.797242,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:38.826922,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:39.741700,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:40.795181,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:41.849902,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:42.831389,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:44.063857,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:45.172422,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:46.304688,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:47.436458,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:48.440245,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:49.470046,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:50.431225,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:51.333620,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 15.5, 14.321428571428571)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:52.283228,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 16.5, 14.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:53.371343,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.072)","(9.0, 16.0, 13.692307692307693)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:54.346560,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0942857142857143)","(9.0, 16.0, 13.692307692307693)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:55.232292,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:56.219224,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:57.202089,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:58.232387,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:42:59.195079,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:00.151526,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:01.099305,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:02.102956,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:03.122605,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:04.070541,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:05.067053,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:06.059143,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:06.951492,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:08.027156,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:08.948669,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:09.962088,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:10.930510,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:11.983733,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:12.927973,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:13.921077,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:15.074760,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:15.994077,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:17.029007,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:18.020183,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.333333333333336)"
11-01-2023 13:43:18.889403,"(2.05, 2.16, 2.1307692307692307)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.333333333333336)"
11-01-2023 13:43:19.878077,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.333333333333336)"
11-01-2023 13:43:20.933957,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.333333333333336)"
11-01-2023 13:43:21.871865,"(2.05, 2.16, 2.016)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.333333333333336)"
11-01-2023 13:43:22.788987,"(2.05, 2.16, 2.1307692307692307)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 17.666666666666668)"
11-01-2023 13:43:23.729944,"(2.05, 2.16, 2.1307692307692307)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.0473684210526315)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 17.666666666666668)"
11-01-2023 13:43:24.723215,"(2.05, 2.14, 2.016923076923077)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 17.666666666666668)"
11-01-2023 13:43:25.799646,"(2.05, 2.14, 2.016923076923077)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.1472727272727274)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 25.0)"
11-01-2023 13:43:26.932428,"(2.05, 2.14, 2.016923076923077)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.1472727272727274)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 22.5625)"
11-01-2023 13:43:27.880173,"(2.05, 2.14, 2.016923076923077)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.2376)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 22.5625)"
11-01-2023 13:43:28.865493,"(2.05, 2.14, 2.016923076923077)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.2376)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 22.5625)"
11-01-2023 13:43:29.900598,"(2.05, 2.14, 2.1035714285714286)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.028421052631579)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:30.817735,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.1285714285714286)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:31.773182,"(2.05, 2.14, 2.1035714285714286)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.195)","(9.0, 16.0, 13.0)","(17.0, 40.0, 19.23076923076923)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:32.716911,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.85, 3.154)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:33.683766,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.85, 3.154)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 24.055555555555557)"
11-01-2023 13:43:34.744583,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 16.142857142857142)","(2.15, 3.85, 3.154)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 17.666666666666668)"
11-01-2023 13:43:35.772276,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 16.142857142857142)","(2.15, 3.85, 3.154)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 25.0)"
11-01-2023 13:43:36.775748,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.85, 3.27)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 23.77777777777778)"
11-01-2023 13:43:37.746859,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.9, 3.2866666666666666)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 25.0)"
11-01-2023 13:43:38.657229,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.85, 3.2285714285714286)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 26.833333333333332)"
11-01-2023 13:43:39.590079,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.85, 3.2285714285714286)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:40.672667,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.85, 3.2285714285714286)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:41.744599,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 15.555555555555555)","(2.15, 3.85, 3.2285714285714286)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:42.784672,"(2.05, 2.14, 2.0028571428571427)","(15.0, 32.0, 16.42105263157895)","(2.15, 3.85, 3.2285714285714286)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:43.855276,"(2.05, 2.14, 2.1035714285714286)","(15.0, 29.0, 21.25)","(2.15, 3.85, 3.56875)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:44.925095,"(2.05, 2.14, 2.1035714285714286)","(15.0, 28.0, 21.0)","(2.15, 3.85, 3.6)","(9.0, 16.0, 13.0)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:46.065126,"(2.05, 2.14, 2.1035714285714286)","(15.0, 28.0, 22.5)","(2.15, 3.85, 3.6789473684210527)","(9.0, 16.0, 13.384615384615385)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:47.261397,"(2.05, 2.14, 2.0248)","(15.0, 27.0, 22.5)","(2.15, 3.85, 3.4214285714285713)","(9.0, 15.5, 12.588235294117647)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:48.331138,"(2.05, 2.14, 2.0248)","(15.0, 27.0, 22.5)","(2.15, 3.85, 3.457142857142857)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:49.368440,"(2.05, 2.14, 2.1035714285714286)","(15.0, 27.0, 22.5)","(2.15, 3.85, 3.475)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:50.378644,"(2.05, 2.14, 2.1035714285714286)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.475)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 20.0)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:51.435125,"(2.05, 2.14, 2.1035714285714286)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:52.405658,"(2.05, 2.14, 2.1035714285714286)","(15.0, 27.0, 25.65)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:53.372356,"(2.05, 2.14, 2.1035714285714286)","(15.0, 27.0, 22.666666666666664)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:54.386842,"(2.05, 2.14, 2.1035714285714286)","(15.0, 27.0, 22.666666666666664)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:55.372236,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 22.666666666666664)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:56.371242,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:57.389289,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:58.354741,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:43:59.250907,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:44:00.169634,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:44:01.119306,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
11-01-2023 13:44:02.187101,"(2.05, 2.14, 2.121621621621622)","(15.0, 27.0, 24.75)","(2.15, 3.85, 3.4692307692307693)","(9.0, 15.5, 12.933333333333334)","(17.0, 40.0, 18.666666666666668)","(14.0, 36.0, 27.53846153846154)"
