,Mystical Charm,Magic Nitro,Bahamas Miss,Feel Your Way,Montana One,Atomic Pete,Financially Stable,Just Call Me Harry,Batman Jujon
11-01-2023 21:16:44.052312,"(8.5, 12.5, 12.333333333333334)","(14.0, 32.0, 29.0)","(3.8, 4.5, 4.344444444444444)","(16.0, 25.0, 21.5)","(101.0, 170.0, 146.0)","(71.0, 110.0, 98.33333333333333)","(1.4, 1.79, 1.7850574712643679)","(41.0, 85.0, 77.5)","(31.0, 60.0, 52.5)"
11-01-2023 21:16:45.331645,"(8.5, 12.5, 12.181818181818182)","(14.0, 32.0, 29.0)","(3.8, 4.5, 4.344444444444444)","(16.0, 25.0, 22.666666666666668)","(101.0, 170.0, 146.0)","(71.0, 110.0, 98.33333333333333)","(1.4, 1.79, 1.7850574712643679)","(41.0, 85.0, 77.5)","(31.0, 60.0, 52.5)"
11-01-2023 21:16:46.642904,"(8.5, 12.5, 12.181818181818182)","(14.0, 32.0, 29.0)","(3.8, 4.5, 4.344444444444444)","(16.0, 25.0, 23.5)","(101.0, 170.0, 146.0)","(71.0, 110.0, 98.33333333333333)","(1.4, 1.79, 1.7850574712643679)","(41.0, 85.0, 77.5)","(31.0, 60.0, 52.5)"
11-01-2023 21:16:47.926938,"(8.5, 12.5, 12.181818181818182)","(14.0, 32.0, 29.0)","(3.8, 4.5, 4.344444444444444)","(16.0, 25.0, 23.5)","(101.0, 170.0, 146.0)","(71.0, 110.0, 98.33333333333333)","(1.4, 1.79, 1.7850574712643679)","(41.0, 85.0, 77.5)","(31.0, 60.0, 55.0)"
11-01-2023 21:16:49.199793,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 29.0)","(3.8, 4.5, 4.344444444444444)","(16.0, 25.0, 23.5)","(101.0, 170.0, 146.0)","(71.0, 110.0, 98.33333333333333)","(1.4, 1.79, 1.7850574712643679)","(41.0, 85.0, 77.5)","(31.0, 60.0, 52.5)"
11-01-2023 21:16:50.442784,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 30.5)","(3.8, 4.5, 4.344444444444444)","(16.0, 25.0, 23.5)","(101.0, 170.0, 146.0)","(71.0, 110.0, 98.33333333333333)","(1.4, 1.79, 1.7850574712643679)","(41.0, 85.0, 77.5)","(31.0, 60.0, 52.5)"
11-01-2023 21:16:51.647092,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 30.5)","(3.8, 4.5, 4.344444444444444)","(16.0, 25.0, 23.5)","(101.0, 170.0, 156.66666666666666)","(71.0, 110.0, 98.33333333333333)","(1.4, 1.79, 1.7850574712643679)","(41.0, 85.0, 77.5)","(31.0, 60.0, 55.0)"
11-01-2023 21:16:52.916087,"(8.5, 12.5, 12.428571428571429)","(14.0, 34.0, 33.666666666666664)","(3.8, 4.5, 4.357142857142857)","(16.0, 25.0, 22.0)","(101.0, 170.0, 156.66666666666666)","(71.0, 110.0, 92.5)","(1.4, 1.79, 1.7845864661654136)","(41.0, 85.0, 79.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:16:54.212659,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 29.77777777777778)","(3.8, 4.5, 4.357142857142857)","(16.0, 25.0, 22.0)","(101.0, 170.0, 156.66666666666666)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 85.0, 80.0)","(31.0, 60.0, 54.0)"
11-01-2023 21:16:55.706772,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 29.77777777777778)","(3.8, 4.5, 4.357142857142857)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 80.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:16:57.176391,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 29.77777777777778)","(3.8, 4.5, 4.357142857142857)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 80.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:16:58.566072,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 29.77777777777778)","(3.8, 4.5, 4.357142857142857)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:16:59.921841,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 29.272727272727273)","(3.8, 4.5, 4.357142857142857)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:01.309342,"(8.5, 12.5, 12.428571428571429)","(14.0, 32.0, 29.272727272727273)","(3.8, 4.5, 4.357142857142857)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:02.649233,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.5, 4.347058823529411)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:03.980891,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.5, 4.347058823529411)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 95.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:05.317063,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.5, 4.347058823529411)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:06.642376,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.5, 4.347058823529411)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:07.964407,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.5, 4.316)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:09.251427,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.4, 4.347058823529411)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:10.658438,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:11.910872,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.181818181818183)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:13.273226,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.5)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:14.594787,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.5)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:15.974343,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:17.354892,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:18.674329,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:19.948580,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.338095238095238)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:21.256907,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.323529411764706)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:22.550049,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.323529411764706)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:23.773482,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.323529411764706)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:24.922306,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.714285714285715)","(3.8, 4.5, 4.323529411764706)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:26.122128,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 30.333333333333332)","(3.8, 4.5, 4.323529411764706)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7845864661654136)","(41.0, 100.0, 85.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:27.404884,"(8.5, 12.5, 12.447368421052632)","(14.0, 32.0, 29.923076923076923)","(3.8, 4.5, 4.325)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7805263157894737)","(41.0, 100.0, 87.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:28.661186,"(8.5, 12.5, 12.375)","(14.0, 32.0, 29.923076923076923)","(3.8, 4.5, 4.2375)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7805263157894737)","(41.0, 100.0, 90.0)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:30.115205,"(8.5, 12.5, 12.375)","(14.0, 32.0, 29.923076923076923)","(3.8, 4.5, 4.233333333333333)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7805263157894737)","(41.0, 100.0, 88.75)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:31.388217,"(8.5, 12.5, 12.375)","(14.0, 32.0, 29.923076923076923)","(3.8, 4.5, 4.233333333333333)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7805263157894737)","(41.0, 100.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:32.682526,"(8.5, 13.0, 12.272727272727273)","(14.0, 32.0, 30.071428571428573)","(3.8, 4.5, 4.233333333333333)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7805263157894737)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:34.011147,"(8.5, 13.0, 12.272727272727273)","(14.0, 32.0, 30.071428571428573)","(3.8, 4.5, 4.233333333333333)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 100.0)","(1.4, 1.79, 1.7805263157894737)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:35.362166,"(8.5, 13.0, 12.2)","(14.0, 32.0, 27.5)","(3.8, 4.5, 4.271428571428571)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 90.0)","(1.4, 1.79, 1.7977835051546391)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:36.761722,"(8.5, 13.0, 12.2)","(14.0, 29.0, 27.2)","(3.8, 4.5, 4.325)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 80.0)","(1.4, 1.8, 1.7977835051546391)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:38.196842,"(8.5, 13.0, 12.2)","(14.0, 29.0, 27.2)","(3.8, 4.4, 4.2935483870967746)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 100.0, 78.33333333333333)","(1.4, 1.8, 1.797013888888889)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:39.433746,"(8.5, 13.0, 12.2)","(14.0, 29.0, 27.2)","(3.8, 4.4, 4.2935483870967746)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 75.0)","(1.4, 1.8, 1.797013888888889)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:40.746381,"(8.5, 13.0, 12.2)","(14.0, 29.0, 27.2)","(3.8, 4.4, 4.290243902439024)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 75.0)","(1.4, 1.8, 1.797013888888889)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:42.025533,"(8.5, 13.0, 12.2)","(14.0, 29.0, 26.88235294117647)","(3.8, 4.4, 4.290243902439024)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 75.0)","(1.4, 1.8, 1.797013888888889)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:43.274646,"(8.5, 13.0, 12.2)","(14.0, 29.0, 26.88235294117647)","(3.8, 4.4, 4.290243902439024)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 75.0)","(1.4, 1.8, 1.8172972972972974)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:44.594255,"(8.5, 13.0, 12.2)","(14.0, 29.0, 27.23076923076923)","(3.8, 4.4, 4.290243902439024)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 75.0)","(1.4, 1.82, 1.8277570093457944)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:45.855794,"(8.5, 13.0, 12.2)","(14.0, 28.0, 27.23076923076923)","(3.8, 4.4, 4.290243902439024)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 75.0)","(1.4, 1.83, 1.8277570093457944)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:47.288554,"(8.5, 13.0, 12.2)","(14.0, 28.0, 26.4375)","(3.8, 4.4, 4.290243902439024)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 78.33333333333333)","(1.4, 1.83, 1.8267272727272728)","(41.0, 110.0, 97.5)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:48.495935,"(8.5, 13.0, 12.2)","(14.0, 28.0, 26.4375)","(3.8, 4.4, 4.226923076923077)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 104.28571428571428)","(1.4, 1.83, 1.8242553191489361)","(41.0, 110.0, 91.25)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:49.843308,"(8.5, 13.0, 12.2)","(14.0, 28.0, 26.4375)","(3.8, 4.4, 4.226923076923077)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 110.0, 90.0)","(1.4, 1.83, 1.8242553191489361)","(41.0, 110.0, 91.25)","(31.0, 60.0, 56.25)"
11-01-2023 21:17:51.650953,"(8.5, 13.0, 12.2)","(14.0, 28.0, 26.4375)","(3.8, 4.4, 4.226923076923077)","(16.0, 25.0, 21.5)","(101.0, 170.0, 150.0)","(71.0, 95.0, 90.0)","(1.4, 1.83, 1.8242553191489361)","(41.0, 110.0, 97.5)","(31.0, 70.0, 56.666666666666664)"
11-01-2023 21:17:53.096116,"(8.5, 13.0, 12.2)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.226923076923077)","(16.0, 25.0, 21.5)","(101.0, 170.0, 150.0)","(71.0, 95.0, 90.0)","(1.4, 1.83, 1.842105263157895)","(41.0, 110.0, 97.5)","(31.0, 70.0, 56.666666666666664)"
11-01-2023 21:17:54.490334,"(8.5, 13.0, 12.217391304347826)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.226923076923077)","(16.0, 25.0, 21.6)","(101.0, 170.0, 150.0)","(71.0, 95.0, 90.0)","(1.4, 1.85, 1.842105263157895)","(41.0, 110.0, 91.25)","(31.0, 70.0, 57.5)"
11-01-2023 21:17:56.075924,"(8.5, 13.0, 12.217391304347826)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.226923076923077)","(16.0, 24.0, 21.6)","(101.0, 170.0, 150.0)","(71.0, 95.0, 90.0)","(1.4, 1.85, 1.848)","(41.0, 110.0, 91.25)","(31.0, 70.0, 56.666666666666664)"
11-01-2023 21:17:57.649874,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.185714285714286)","(16.0, 24.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.86, 1.8534246575342466)","(41.0, 110.0, 91.25)","(31.0, 70.0, 60.76923076923077)"
11-01-2023 21:17:59.059151,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.185714285714286)","(16.0, 24.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.86, 1.8487500000000001)","(41.0, 110.0, 91.25)","(31.0, 70.0, 61.25)"
11-01-2023 21:18:00.398636,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.185714285714286)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.86, 1.8286290322580645)","(41.0, 110.0, 91.25)","(31.0, 65.0, 61.666666666666664)"
11-01-2023 21:18:01.667398,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.185714285714286)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.8286290322580645)","(41.0, 110.0, 91.25)","(31.0, 70.0, 61.111111111111114)"
11-01-2023 21:18:03.000430,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.185714285714286)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.8426666666666667)","(41.0, 110.0, 91.25)","(31.0, 70.0, 62.0)"
11-01-2023 21:18:04.331369,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.1499999999999995)","(16.0, 25.0, 21.5)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.836521739130435)","(41.0, 110.0, 91.25)","(31.0, 70.0, 70.0)"
11-01-2023 21:18:05.732402,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.1499999999999995)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.86, 1.8341379310344827)","(41.0, 110.0, 91.25)","(31.0, 80.0, 62.5)"
11-01-2023 21:18:07.065135,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.1499999999999995)","(16.0, 24.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.86, 1.8341379310344827)","(41.0, 110.0, 91.25)","(31.0, 75.0, 67.5)"
11-01-2023 21:18:08.364750,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.1499999999999995)","(16.0, 24.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.86, 1.8450000000000002)","(41.0, 110.0, 91.25)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:09.692586,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.1499999999999995)","(16.0, 24.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.8450000000000002)","(41.0, 110.0, 91.25)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:11.012611,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.8, 4.4, 4.1499999999999995)","(16.0, 25.0, 21.5)","(101.0, 170.0, 150.0)","(71.0, 95.0, 87.5)","(1.4, 1.85, 1.8450000000000002)","(41.0, 110.0, 91.25)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:12.391703,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.7, 4.4, 4.1499999999999995)","(16.0, 25.0, 21.5)","(101.0, 170.0, 150.0)","(71.0, 90.0, 87.5)","(1.4, 1.85, 1.8450000000000002)","(41.0, 110.0, 91.25)","(31.0, 75.0, 67.5)"
11-01-2023 21:18:13.767504,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.727272727272727)","(3.7, 4.4, 4.258904109589041)","(16.0, 25.0, 21.5)","(101.0, 170.0, 150.0)","(71.0, 90.0, 91.875)","(1.4, 1.85, 1.8450000000000002)","(41.0, 110.0, 91.25)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:15.107961,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.142857142857142)","(3.7, 4.3, 4.27)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.8464285714285715)","(41.0, 110.0, 89.16666666666667)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:16.541270,"(8.5, 13.0, 11.8)","(14.0, 28.0, 25.142857142857142)","(3.7, 4.3, 4.233333333333333)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.844318181818182)","(41.0, 110.0, 89.16666666666667)","(31.0, 75.0, 67.5)"
11-01-2023 21:18:17.931898,"(8.5, 13.0, 11.8)","(14.0, 28.0, 24.875)","(3.7, 4.3, 4.233333333333333)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.8361111111111112)","(41.0, 110.0, 89.16666666666667)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:19.318473,"(8.5, 13.0, 11.8)","(14.0, 28.0, 24.875)","(3.7, 4.3, 4.235483870967742)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.85, 1.833939393939394)","(41.0, 110.0, 97.5)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:20.665079,"(8.5, 13.0, 11.875)","(14.0, 28.0, 24.875)","(3.7, 4.4, 4.2725)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.84, 1.833939393939394)","(41.0, 110.0, 97.5)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:21.917188,"(8.5, 13.0, 11.875)","(14.0, 28.0, 24.875)","(3.7, 4.3, 4.190196078431372)","(16.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.4, 1.82, 1.8185507246376813)","(41.0, 110.0, 97.5)","(31.0, 75.0, 63.75)"
11-01-2023 21:18:23.437100,"(9.0, 13.0, 12.1)","(15.0, 28.0, 24.875)","(3.5, 4.3, 4.166666666666666)","(17.0, 25.0, 21.5)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.45, 1.84, 1.8346666666666667)","(51.0, 110.0, 97.5)","(41.0, 75.0, 63.75)"
11-01-2023 21:18:24.851204,"(9.0, 13.0, 11.875)","(15.0, 28.0, 24.875)","(3.5, 4.3, 4.13030303030303)","(17.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.45, 1.84, 1.83)","(51.0, 110.0, 97.5)","(41.0, 75.0, 63.75)"
11-01-2023 21:18:26.370815,"(9.0, 13.0, 11.875)","(15.0, 28.0, 24.875)","(3.5, 4.3, 4.13030303030303)","(17.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.45, 1.84, 1.825430463576159)","(51.0, 110.0, 97.5)","(41.0, 75.0, 63.75)"
11-01-2023 21:18:28.336150,"(9.0, 13.0, 12.1)","(15.0, 28.0, 24.875)","(3.5, 4.3, 4.13030303030303)","(17.0, 25.0, 22.0)","(101.0, 170.0, 150.0)","(71.0, 95.0, 91.875)","(1.45, 1.84, 1.825430463576159)","(51.0, 110.0, 97.5)","(41.0, 75.0, 63.75)"
