,Stay Focused,Elish Star,Luvaflair,Majestic Dream,Majestic Courtney Nz,Lightning Calder,Peachee,Flingandwingit
1262,"[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 2.25, 2.76]","[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 40, 139761), 15.0, 19.0]"
1263,"[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 2.25, 2.76]","[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 41, 326355), 15.0, 19.0]"
1264,"[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 2.25, 2.76]","[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 42, 521064), 15.0, 19.0]"
1265,"[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 43, 701262), 15.0, 19.0]"
1266,"[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 44, 879005), 15.0, 19.0]"
1267,"[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 46, 59247), 15.0, 19.0]"
1268,"[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 47, 246075), 15.0, 19.0]"
1269,"[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 48, 432488), 15.0, 19.0]"
1270,"[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 49, 616955), 15.0, 19.0]"
1271,"[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 50, 804739), 15.0, 19.0]"
1272,"[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 52, 2111), 15.0, 19.0]"
1273,"[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 53, 199826), 15.0, 19.0]"
1274,"[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 54, 391936), 15.0, 19.0]"
1275,"[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 55, 574264), 15.0, 19.0]"
1276,"[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 56, 756808), 15.0, 19.0]"
1277,"[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 57, 939827), 15.0, 19.0]"
1278,"[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 57, 59, 126552), 15.0, 19.0]"
1279,"[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 58, 0, 313805), 15.0, 19.0]"
1280,"[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 58, 1, 492112), 15.0, 19.0]"
1281,"[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 58, 2, 674623), 15.0, 19.0]"
1282,"[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 58, 3, 858140), 15.0, 19.0]"
1283,"[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 58, 5, 51681), 15.0, 19.0]"
1284,"[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 58, 6, 246452), 15.0, 19.0]"
1285,"[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 2.25, 2.74]","[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 14, 58, 7, 450778), 15.0, 19.0]"
1286,"[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 58, 8, 659270), 15.0, 19.0]"
1287,"[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 58, 9, 852521), 15.0, 19.0]"
1288,"[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 58, 11, 47265), 15.0, 19.0]"
1289,"[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 58, 12, 228955), 15.0, 19.0]"
1290,"[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 13, 423286), 15.0, 19.0]"
1291,"[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 14, 633030), 15.0, 19.0]"
1292,"[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 15, 839900), 15.0, 19.0]"
1293,"[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 2.25, 2.72]","[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 17, 43927), 15.0, 19.0]"
1294,"[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 18, 248038), 15.0, 19.0]"
1295,"[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 19, 438951), 15.0, 19.0]"
1296,"[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 20, 626918), 15.0, 19.0]"
1297,"[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 21, 817776), 15.0, 19.0]"
1298,"[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 58, 23, 6979), 15.0, 19.0]"
1299,"[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 58, 24, 187421), 15.0, 19.0]"
1300,"[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 58, 25, 371273), 15.0, 19.0]"
1301,"[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 2.25, 2.64]","[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 58, 26, 562930), 15.0, 19.0]"
