,Just Too Fancy,New To Me,Tails Up,Fancy Kelly,Daisy Moments,Balts Agenda
07-12-2022 21:02:47.209995,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.0)","(7.5, 14.0, 10.04)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:48.173642,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.0)","(7.5, 14.0, 10.04)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:49.134398,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.0)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:50.193752,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 26.833333333333336)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:51.279881,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:52.210836,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:53.399686,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:54.439719,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:55.465995,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:56.473757,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:57.460973,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:58.528184,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:02:59.607470,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:00.744833,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:01.703916,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:02.608723,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.4212121212121211)"
07-12-2022 21:03:03.712273,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.4212121212121211)"
07-12-2022 21:03:04.835348,"(7.5, 18.0, 14.6)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.4212121212121211)"
07-12-2022 21:03:05.779803,"(7.5, 18.0, 14.25)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.4212121212121211)"
07-12-2022 21:03:06.693683,"(7.5, 18.0, 10.649999999999999)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:07.682079,"(7.5, 18.0, 10.649999999999999)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:08.875500,"(7.5, 18.0, 10.649999999999999)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:09.982606,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:11.052776,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 25.75)","(20.0, 60.0, 30.923076923076923)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.41875)"
07-12-2022 21:03:12.208185,"(7.5, 18.0, 14.25)","(17.0, 55.0, 25.75)","(20.0, 60.0, 34.44444444444444)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:13.414418,"(7.5, 18.0, 13.1)","(17.0, 50.0, 28.75)","(20.0, 55.0, 34.44444444444444)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:14.754967,"(7.5, 18.0, 13.1)","(17.0, 50.0, 28.75)","(20.0, 55.0, 34.44444444444444)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:15.828590,"(7.5, 18.0, 13.1)","(17.0, 50.0, 28.75)","(20.0, 55.0, 34.44444444444444)","(14.0, 34.0, 20.333333333333332)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:16.848940,"(7.5, 18.0, 13.1)","(17.0, 50.0, 33.25)","(20.0, 55.0, 34.44444444444444)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:17.935774,"(7.5, 18.0, 14.4)","(17.0, 50.0, 28.464285714285715)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 31.3125)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:18.982184,"(7.5, 18.0, 15.784615384615385)","(17.0, 50.0, 28.464285714285715)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 31.3125)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:19.901341,"(7.5, 18.0, 13.3)","(17.0, 50.0, 24.5)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 31.3125)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:20.854500,"(7.5, 18.0, 13.3)","(17.0, 50.0, 24.5)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 9.35)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:21.964324,"(7.5, 18.0, 13.3)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 11.257142857142856)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:23.082367,"(7.5, 18.0, 13.3)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:24.159440,"(7.5, 18.0, 14.55)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 9.2)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:25.194775,"(7.5, 18.0, 13.5)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:26.366287,"(7.5, 18.0, 13.5)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:27.480500,"(7.5, 18.0, 15.490909090909092)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:28.535014,"(7.5, 18.0, 13.4)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:29.640091,"(7.5, 18.0, 13.4)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:30.791645,"(7.5, 18.0, 13.4)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:31.863342,"(7.5, 18.0, 13.4)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:33.033186,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 10.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:34.182330,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.5)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:35.131955,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.5)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:36.267251,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.0)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:37.257667,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.0)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:38.354038,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 11.1)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:39.469212,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.5)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:40.373388,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.5)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:41.469732,"(7.5, 18.0, 10.95)","(17.0, 50.0, 26.46153846153846)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:42.479471,"(7.5, 18.0, 10.95)","(17.0, 48.0, 30.22222222222222)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:43.519233,"(7.5, 18.0, 10.95)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:44.678628,"(7.5, 18.0, 10.95)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:45.727340,"(7.5, 18.0, 10.95)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:46.826612,"(7.5, 18.0, 10.95)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:47.913054,"(7.5, 18.0, 10.95)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:49.070708,"(7.5, 18.0, 14.25)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:50.132494,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:51.053485,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:52.155008,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:53.222867,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:54.283818,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:03:55.254649,"(7.5, 18.0, 10.5)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:03:56.139107,"(7.5, 18.0, 10.5)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:03:57.227695,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:03:58.413265,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:03:59.561323,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:00.682499,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:01.675203,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:02.698293,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:03.715262,"(7.5, 18.0, 10.5)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:04.726032,"(7.5, 18.0, 10.5)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:05.778035,"(7.5, 18.0, 10.5)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:06.767014,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:07.724032,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:08.723992,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:09.755861,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:10.793433,"(7.5, 18.0, 13.1)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4783333333333333)"
07-12-2022 21:04:11.871300,"(7.5, 18.0, 10.5)","(17.0, 48.0, 30.22222222222222)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4803030303030302)"
07-12-2022 21:04:13.016035,"(7.5, 18.0, 10.5)","(17.0, 46.0, 29.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4803030303030302)"
07-12-2022 21:04:14.061688,"(7.5, 18.0, 14.666666666666668)","(17.0, 46.0, 31.25)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4803030303030302)"
07-12-2022 21:04:15.014643,"(7.5, 18.0, 13.1)","(17.0, 46.0, 31.25)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 12.26)","(1.22, 1.5, 1.4803030303030302)"
07-12-2022 21:04:15.999250,"(7.5, 18.0, 10.8)","(17.0, 46.0, 29.88888888888889)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.4803030303030302)"
07-12-2022 21:04:16.995004,"(7.5, 18.0, 10.8)","(17.0, 46.0, 29.88888888888889)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 11.3)","(1.22, 1.5, 1.4611940298507462)"
07-12-2022 21:04:18.009576,"(7.5, 18.0, 10.8)","(17.0, 46.0, 31.25)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 11.3)","(1.22, 1.5, 1.4611940298507462)"
07-12-2022 21:04:19.174133,"(7.5, 18.0, 10.8)","(17.0, 46.0, 29.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 11.3)","(1.22, 1.5, 1.4611940298507462)"
07-12-2022 21:04:20.284411,"(7.5, 18.0, 10.8)","(17.0, 46.0, 29.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.4611940298507462)"
07-12-2022 21:04:21.365160,"(7.5, 18.0, 10.8)","(17.0, 46.0, 29.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:22.431439,"(7.5, 18.0, 10.8)","(17.0, 50.0, 35.111111111111114)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 11.3)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:23.454772,"(7.5, 18.0, 10.8)","(17.0, 48.0, 27.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 11.4)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:24.524593,"(7.5, 18.0, 10.8)","(17.0, 48.0, 27.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 11.4)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:25.693775,"(7.5, 18.0, 10.8)","(17.0, 48.0, 27.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 11.4)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:26.882828,"(7.5, 18.0, 10.8)","(17.0, 48.0, 27.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 11.4)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:27.986006,"(7.5, 18.0, 10.8)","(17.0, 48.0, 27.333333333333336)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 11.4)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:28.903168,"(7.5, 18.0, 14.8)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 11.4)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:29.936250,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:31.041008,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:32.208357,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:33.230448,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 28.285714285714285)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:34.298063,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:35.405780,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:36.539899,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:37.597885,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:38.781884,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:40.041058,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 27.166666666666664)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
07-12-2022 21:04:41.207397,"(7.5, 18.0, 11.100000000000001)","(17.0, 48.0, 26.666666666666664)","(20.0, 55.0, 29.384615384615387)","(14.0, 34.0, 20.0)","(7.5, 14.0, 9.8)","(1.22, 1.5, 1.451851851851852)"
