,Apollo One,Salience,Ria,Nullify,Still Waiting,Ms Lucky Leaves,Dewana Success,Dark Krystal
05-01-2023 13:52:48.760619,"(2.6, 3.15, 3.103333333333333)","(5.5, 6.8, 6.425)","(21.0, 46.0, 26.105263157894736)","(3.8, 4.8, 4.527272727272727)","(8.5, 10.5, 10.0)","(11.0, 18.5, 14.9)","(14.0, 30.0, 27.5)","(8.5, 9.2, 9.0)"
05-01-2023 13:52:49.825485,"(2.6, 3.1, 3.0863636363636364)","(5.5, 6.8, 6.466666666666667)","(21.0, 44.0, 34.4)","(3.8, 4.8, 4.609523809523809)","(8.5, 10.5, 9.681818181818182)","(11.0, 18.5, 16.57142857142857)","(14.0, 30.0, 28.0)","(8.5, 9.2, 8.916666666666668)"
05-01-2023 13:52:50.890634,"(2.6, 3.25, 3.1928571428571426)","(5.5, 6.8, 6.563157894736842)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.50909090909091)","(8.5, 11.5, 10.12)","(11.0, 18.5, 16.475)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.916666666666668)"
05-01-2023 13:52:51.986120,"(2.6, 3.3, 3.275)","(5.5, 6.8, 6.563157894736842)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.50909090909091)","(8.5, 11.5, 10.245454545454546)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.916666666666668)"
05-01-2023 13:52:53.133097,"(2.6, 3.3, 3.283333333333333)","(5.5, 6.8, 6.563157894736842)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.50909090909091)","(8.5, 11.5, 9.941935483870967)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.777777777777777)"
05-01-2023 13:52:54.243409,"(2.6, 3.3, 3.283333333333333)","(5.5, 6.8, 6.563157894736842)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.50909090909091)","(8.5, 11.5, 9.941935483870967)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.777777777777777)"
05-01-2023 13:52:55.359205,"(2.6, 3.25, 3.1875)","(5.5, 6.8, 6.563157894736842)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.50909090909091)","(8.5, 11.5, 10.4)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.833333333333334)"
05-01-2023 13:52:56.400319,"(2.6, 3.25, 3.1875)","(5.5, 6.8, 6.563157894736842)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.50909090909091)","(8.5, 11.0, 10.4)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.899999999999999)"
05-01-2023 13:52:57.435169,"(2.6, 3.25, 3.1875)","(5.5, 7.0, 6.7105263157894735)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 10.057142857142857)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.2, 8.833333333333334)"
05-01-2023 13:52:58.525284,"(2.6, 3.25, 3.1875)","(5.5, 7.0, 6.7105263157894735)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 10.057142857142857)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.833333333333334)"
05-01-2023 13:52:59.612609,"(2.6, 3.25, 3.1875)","(5.5, 7.0, 6.7105263157894735)","(21.0, 44.0, 34.0)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 10.057142857142857)","(11.0, 18.5, 16.357142857142858)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.833333333333334)"
05-01-2023 13:53:00.729301,"(2.6, 3.25, 3.1875)","(5.5, 7.0, 6.7105263157894735)","(21.0, 44.0, 26.46153846153846)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 10.057142857142857)","(11.0, 18.5, 15.166666666666666)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.833333333333334)"
05-01-2023 13:53:01.862287,"(2.6, 3.2, 3.1583333333333337)","(5.5, 7.0, 6.75)","(21.0, 44.0, 26.46153846153846)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 9.957894736842105)","(11.0, 18.5, 15.833333333333334)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.833333333333334)"
05-01-2023 13:53:03.029375,"(2.6, 3.45, 3.2833333333333337)","(5.5, 7.0, 6.7105263157894735)","(21.0, 44.0, 26.46153846153846)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 9.799999999999999)","(11.0, 18.5, 15.833333333333334)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.775)"
05-01-2023 13:53:04.189017,"(2.6, 3.45, 3.2833333333333337)","(5.5, 7.2, 7.113333333333333)","(21.0, 44.0, 26.46153846153846)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 9.799999999999999)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 8.8, 8.733333333333334)"
05-01-2023 13:53:05.298969,"(2.6, 3.45, 3.2543478260869567)","(5.5, 7.0, 6.770833333333333)","(21.0, 44.0, 33.2)","(3.8, 4.8, 4.533333333333333)","(8.5, 11.0, 10.04)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 8.8, 8.472727272727273)"
05-01-2023 13:53:06.392737,"(2.6, 3.45, 3.2543478260869567)","(5.5, 7.0, 6.166666666666667)","(21.0, 44.0, 30.5)","(3.8, 4.8, 4.642857142857142)","(8.5, 11.0, 10.04)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 9.2, 8.778947368421052)"
05-01-2023 13:53:07.453318,"(2.6, 3.4, 3.2409090909090907)","(5.5, 7.0, 6.166666666666667)","(21.0, 44.0, 36.55172413793103)","(3.8, 4.8, 4.635)","(8.5, 11.0, 10.133333333333333)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 9.2, 8.799999999999999)"
05-01-2023 13:53:08.481011,"(2.6, 3.4, 3.2409090909090907)","(5.5, 7.0, 6.166666666666667)","(21.0, 42.0, 40.4)","(3.8, 4.8, 4.668)","(8.5, 11.0, 10.04)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 9.2, 8.76470588235294)"
05-01-2023 13:53:09.505932,"(2.6, 3.4, 3.2369565217391303)","(5.5, 7.0, 6.642857142857142)","(21.0, 42.0, 40.4)","(3.8, 4.8, 4.666666666666667)","(8.5, 11.0, 10.04)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.75)"
05-01-2023 13:53:10.607357,"(2.6, 3.4, 3.2409090909090907)","(5.5, 7.0, 6.444444444444445)","(21.0, 42.0, 35.0)","(3.8, 4.8, 4.729411764705882)","(8.5, 11.0, 10.133333333333333)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.75)"
05-01-2023 13:53:11.694892,"(2.6, 3.4, 3.2409090909090907)","(5.5, 7.0, 6.642857142857142)","(21.0, 40.0, 35.0)","(3.8, 4.8, 4.729411764705882)","(8.5, 11.0, 10.133333333333333)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.75)"
05-01-2023 13:53:12.824325,"(2.6, 3.4, 3.2409090909090907)","(5.5, 7.0, 6.7727272727272725)","(21.0, 40.0, 35.0)","(3.8, 4.8, 4.729411764705882)","(8.5, 11.0, 10.133333333333333)","(11.0, 18.5, 15.5)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.75)"
05-01-2023 13:53:13.970626,"(2.6, 3.35, 3.3065217391304347)","(5.5, 7.0, 6.814814814814815)","(21.0, 40.0, 32.63157894736842)","(3.8, 4.8, 4.729411764705882)","(8.5, 11.0, 9.881081081081081)","(11.0, 18.5, 15.166666666666666)","(14.0, 30.0, 27.5)","(8.5, 9.0, 8.75)"
05-01-2023 13:53:15.154790,"(2.6, 3.35, 3.2625)","(5.5, 7.0, 6.814814814814815)","(21.0, 40.0, 32.63157894736842)","(3.8, 4.8, 4.729411764705882)","(8.5, 11.0, 9.881081081081081)","(11.0, 18.5, 15.166666666666666)","(14.0, 30.0, 26.923076923076923)","(8.5, 9.0, 8.538461538461538)"
05-01-2023 13:53:16.285430,"(2.6, 3.35, 3.2625)","(5.5, 7.0, 6.782608695652174)","(21.0, 40.0, 32.63157894736842)","(3.8, 4.8, 4.791304347826086)","(8.5, 11.0, 9.83)","(11.0, 18.5, 15.583333333333334)","(14.0, 30.0, 26.923076923076923)","(8.5, 9.0, 8.6125)"
05-01-2023 13:53:17.482518,"(2.6, 3.35, 3.238)","(5.5, 7.0, 6.782608695652174)","(21.0, 40.0, 39.22222222222222)","(3.8, 5.1, 4.9)","(8.5, 11.0, 9.83)","(11.0, 18.5, 17.0)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.6125)"
05-01-2023 13:53:18.589745,"(2.6, 3.35, 3.2346153846153847)","(5.5, 7.0, 6.782608695652174)","(21.0, 38.0, 37.33333333333333)","(3.8, 5.3, 4.945161290322581)","(8.5, 11.0, 10.045)","(11.0, 18.0, 17.0)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.55)"
05-01-2023 13:53:19.669863,"(2.6, 3.35, 3.238)","(5.5, 7.0, 6.782608695652174)","(21.0, 38.0, 37.33333333333333)","(3.8, 5.3, 4.940625)","(8.5, 10.5, 10.045)","(11.0, 18.0, 16.2)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.6125)"
05-01-2023 13:53:20.760968,"(2.6, 3.3, 3.253125)","(5.5, 7.0, 6.782608695652174)","(21.0, 38.0, 33.285714285714285)","(3.8, 5.3, 5.1)","(8.5, 10.5, 9.5)","(11.0, 18.0, 17.0)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.577777777777778)"
05-01-2023 13:53:21.875710,"(2.6, 3.3, 3.195)","(5.5, 7.0, 6.782608695652174)","(21.0, 38.0, 31.36842105263158)","(3.8, 5.3, 5.11)","(8.5, 9.8, 9.533333333333333)","(11.0, 18.0, 16.09090909090909)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.685714285714285)"
05-01-2023 13:53:22.906549,"(2.6, 3.3, 3.195)","(5.5, 7.0, 6.782608695652174)","(21.0, 38.0, 31.36842105263158)","(3.8, 5.3, 5.11)","(8.5, 9.8, 9.45)","(11.0, 18.0, 15.666666666666666)","(14.0, 30.0, 26.923076923076923)","(8.5, 9.0, 8.716666666666667)"
05-01-2023 13:53:24.005419,"(2.6, 3.3, 3.195)","(5.5, 7.0, 6.782608695652174)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.1625)","(8.5, 9.8, 9.0)","(11.0, 16.0, 15.6)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.716666666666667)"
05-01-2023 13:53:25.091476,"(2.6, 3.3, 3.183333333333333)","(5.5, 7.2, 7.114285714285715)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.1625)","(8.5, 9.8, 9.533333333333333)","(11.0, 16.0, 15.3)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.675)"
05-01-2023 13:53:26.147568,"(2.6, 3.3, 3.183333333333333)","(5.5, 7.0, 6.722222222222222)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.153333333333333)","(8.5, 9.8, 9.533333333333333)","(11.0, 16.0, 15.3)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.675)"
05-01-2023 13:53:27.234714,"(2.6, 3.3, 3.183333333333333)","(5.5, 7.4, 6.881481481481481)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.218181818181818)","(8.5, 9.8, 9.533333333333333)","(11.0, 16.0, 15.6)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.716666666666667)"
05-01-2023 13:53:28.368746,"(2.6, 3.25, 3.1875)","(5.5, 7.4, 6.768421052631579)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.24375)","(8.5, 10.0, 9.6)","(11.0, 16.0, 15.3)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.633333333333335)"
05-01-2023 13:53:29.479682,"(2.6, 3.25, 3.1875)","(5.5, 7.4, 6.768421052631579)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.24375)","(8.5, 10.0, 9.6)","(11.0, 16.0, 15.3)","(14.0, 30.0, 26.923076923076923)","(8.5, 8.8, 8.633333333333335)"
05-01-2023 13:53:30.577432,"(2.6, 3.25, 3.183333333333333)","(5.5, 7.4, 6.836734693877551)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.205263157894737)","(8.5, 10.0, 9.399999999999999)","(11.0, 16.0, 15.3)","(15.0, 30.0, 26.923076923076923)","(8.0, 9.0, 8.541666666666666)"
05-01-2023 13:53:31.708328,"(2.6, 3.25, 3.2)","(5.5, 7.2, 6.575)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.3, 5.28)","(8.5, 9.6, 9.381818181818181)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.514285714285714)"
05-01-2023 13:53:32.772266,"(2.6, 3.25, 3.2)","(5.5, 7.2, 6.7)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.8, 5.59)","(8.5, 9.6, 8.742857142857142)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.618181818181819)"
05-01-2023 13:53:33.806625,"(2.6, 3.25, 3.183333333333333)","(5.5, 7.2, 6.964705882352941)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.8, 5.6875)","(8.5, 9.6, 9.381818181818181)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.666666666666668)"
05-01-2023 13:53:34.859047,"(2.6, 3.2, 3.1166666666666667)","(5.5, 7.2, 6.7)","(21.0, 38.0, 31.513513513513516)","(3.8, 5.8, 5.428571428571429)","(8.5, 9.6, 9.700000000000001)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.646153846153847)"
05-01-2023 13:53:35.970897,"(2.6, 3.2, 3.1166666666666667)","(5.5, 7.2, 6.678260869565218)","(21.0, 38.0, 30.941176470588236)","(3.8, 5.8, 5.389285714285714)","(8.5, 9.8, 9.700000000000001)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.425)"
05-01-2023 13:53:37.051951,"(2.6, 3.2, 3.1375)","(5.5, 7.2, 6.485714285714286)","(21.0, 38.0, 25.61904761904762)","(3.8, 5.8, 5.442857142857143)","(8.5, 9.8, 8.7)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.425)"
05-01-2023 13:53:38.156284,"(2.6, 3.2, 3.111764705882353)","(5.5, 7.0, 6.857142857142858)","(21.0, 38.0, 25.541666666666668)","(3.8, 5.8, 5.591666666666667)","(8.5, 9.8, 8.890909090909092)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.600000000000001)"
05-01-2023 13:53:39.286338,"(2.6, 3.2, 3.123076923076923)","(5.5, 7.0, 6.857142857142858)","(21.0, 38.0, 25.541666666666668)","(3.8, 5.8, 5.6)","(8.5, 9.8, 8.8)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.666666666666668)"
05-01-2023 13:53:40.422467,"(2.6, 3.2, 3.1375)","(5.5, 7.0, 6.857142857142858)","(21.0, 36.0, 34.333333333333336)","(3.8, 5.8, 5.626315789473684)","(8.5, 9.8, 8.8)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 26.923076923076923)","(8.0, 8.8, 8.666666666666668)"
05-01-2023 13:53:41.506232,"(2.6, 3.15, 3.080769230769231)","(5.5, 7.0, 6.857142857142858)","(21.0, 36.0, 26.692307692307693)","(3.8, 5.8, 5.68)","(8.5, 9.6, 8.933333333333334)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 25.636363636363637)","(8.0, 8.8, 9.09090909090909)"
05-01-2023 13:53:42.664786,"(2.6, 3.1, 3.05)","(5.5, 7.0, 6.857142857142858)","(21.0, 36.0, 27.483870967741936)","(3.8, 5.8, 5.729411764705882)","(8.5, 9.6, 9.17142857142857)","(11.0, 16.0, 15.214285714285714)","(15.0, 26.0, 25.576923076923077)","(8.0, 9.2, 8.899999999999999)"
05-01-2023 13:53:43.764944,"(2.6, 3.1, 3.0761904761904764)","(5.5, 7.0, 6.857142857142858)","(21.0, 36.0, 27.2)","(3.8, 5.8, 5.729411764705882)","(8.5, 9.6, 8.76)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 25.576923076923077)","(8.0, 9.2, 8.96923076923077)"
05-01-2023 13:53:44.811352,"(2.6, 3.1, 3.041176470588235)","(5.5, 6.8, 6.704761904761905)","(21.0, 34.0, 32.61538461538461)","(3.8, 5.8, 5.707692307692308)","(8.5, 9.6, 8.76)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 27.764705882352942)","(8.0, 9.2, 8.96923076923077)"
05-01-2023 13:53:45.876992,"(2.6, 3.1, 3.041176470588235)","(5.5, 6.8, 6.704761904761905)","(21.0, 34.0, 30.823529411764707)","(3.8, 5.8, 5.6)","(8.5, 9.6, 8.76)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 27.466666666666665)","(8.0, 9.2, 8.825)"
05-01-2023 13:53:46.896000,"(2.6, 3.1, 3.0583333333333336)","(5.5, 6.8, 6.704761904761905)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.6)","(8.5, 9.6, 8.89090909090909)","(11.0, 16.0, 15.214285714285714)","(15.0, 30.0, 27.466666666666665)","(8.0, 9.2, 8.95)"
05-01-2023 13:53:47.966179,"(2.6, 3.1, 3.0523809523809526)","(5.5, 6.8, 6.704761904761905)","(21.0, 34.0, 28.857142857142858)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.0, 8.89090909090909)","(11.0, 16.0, 14.0)","(15.0, 30.0, 27.88888888888889)","(8.0, 9.0, 9.431578947368422)"
05-01-2023 13:53:49.072360,"(2.6, 3.05, 3.0349999999999997)","(5.5, 6.8, 6.704761904761905)","(21.0, 34.0, 27.675675675675677)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.0, 8.89090909090909)","(11.0, 15.0, 14.4)","(15.0, 30.0, 27.466666666666665)","(8.0, 10.0, 9.424)"
05-01-2023 13:53:50.192113,"(2.6, 3.05, 3.0349999999999997)","(5.5, 6.8, 6.704761904761905)","(21.0, 34.0, 27.675675675675677)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.0, 8.657142857142857)","(11.0, 15.0, 14.34375)","(15.0, 30.0, 28.1)","(8.0, 10.0, 9.52)"
05-01-2023 13:53:51.314824,"(2.6, 3.05, 3.029166666666667)","(5.5, 7.2, 6.7555555555555555)","(21.0, 34.0, 27.675675675675677)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.0, 8.657142857142857)","(11.0, 15.0, 14.727272727272727)","(15.0, 30.0, 28.1)","(8.0, 10.0, 9.52)"
05-01-2023 13:53:52.491256,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.2, 6.666666666666667)","(21.0, 34.0, 27.91176470588235)","(3.8, 5.8, 5.613333333333333)","(8.5, 9.0, 8.68421052631579)","(11.0, 15.0, 14.90625)","(15.0, 30.0, 28.1)","(8.0, 10.0, 9.492307692307692)"
05-01-2023 13:53:53.703567,"(2.6, 3.15, 3.055263157894737)","(5.5, 7.2, 6.666666666666667)","(21.0, 34.0, 27.91176470588235)","(3.8, 5.8, 5.652631578947369)","(8.5, 9.0, 8.68421052631579)","(11.0, 16.0, 14.4375)","(15.0, 30.0, 28.1)","(8.0, 9.8, 8.866666666666667)"
05-01-2023 13:53:54.863973,"(2.6, 3.05, 3.0205882352941176)","(5.5, 7.2, 6.720000000000001)","(21.0, 34.0, 27.91176470588235)","(3.8, 5.8, 5.652631578947369)","(8.5, 9.0, 8.68421052631579)","(11.0, 16.0, 14.4375)","(15.0, 30.0, 28.1)","(8.0, 9.8, 8.866666666666667)"
05-01-2023 13:53:56.016070,"(2.6, 3.05, 3.0205882352941176)","(5.5, 7.2, 6.720000000000001)","(21.0, 34.0, 25.636363636363637)","(3.8, 5.8, 5.722222222222222)","(8.5, 9.0, 8.666666666666666)","(11.0, 16.0, 14.4375)","(15.0, 30.0, 28.1)","(8.0, 9.8, 9.32)"
05-01-2023 13:53:57.166741,"(2.6, 3.05, 3.029166666666667)","(5.5, 6.8, 6.704761904761905)","(21.0, 32.0, 31.0)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.8, 9.114285714285714)","(11.0, 16.0, 15.464285714285715)","(15.0, 30.0, 28.1)","(8.0, 9.8, 9.384615384615385)"
05-01-2023 13:53:58.270464,"(2.6, 3.05, 3.0205882352941176)","(5.5, 6.8, 6.682352941176471)","(21.0, 32.0, 30.714285714285715)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.8, 9.35)","(11.0, 16.0, 14.947368421052632)","(15.0, 30.0, 28.347826086956523)","(8.0, 9.8, 9.309090909090909)"
05-01-2023 13:53:59.435868,"(2.6, 3.05, 3.029166666666667)","(5.5, 6.8, 6.682352941176471)","(21.0, 32.0, 30.875)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.8, 9.35)","(11.0, 16.0, 14.947368421052632)","(15.0, 30.0, 28.1)","(8.0, 9.8, 9.377777777777776)"
05-01-2023 13:54:00.534254,"(2.6, 3.15, 3.0617647058823527)","(5.5, 6.8, 6.704761904761905)","(21.0, 30.0, 25.333333333333332)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.8, 9.523076923076923)","(11.0, 16.0, 15.047619047619047)","(15.0, 30.0, 28.161290322580644)","(8.0, 9.6, 9.399999999999999)"
05-01-2023 13:54:01.569805,"(2.6, 3.15, 3.0136363636363637)","(5.5, 6.8, 6.682352941176471)","(21.0, 29.0, 27.0)","(3.8, 5.8, 5.7124999999999995)","(8.5, 9.8, 9.523076923076923)","(11.0, 16.0, 15.047619047619047)","(15.0, 30.0, 28.161290322580644)","(8.0, 9.6, 9.399999999999999)"
05-01-2023 13:54:02.658018,"(2.6, 3.15, 3.0136363636363637)","(5.5, 6.8, 6.682352941176471)","(21.0, 29.0, 26.105263157894736)","(3.8, 5.8, 5.625)","(8.5, 9.8, 9.523076923076923)","(11.0, 16.0, 15.047619047619047)","(15.0, 30.0, 28.689655172413794)","(8.0, 9.6, 9.399999999999999)"
05-01-2023 13:54:03.726962,"(2.6, 3.15, 3.0136363636363637)","(5.5, 6.8, 6.682352941176471)","(21.0, 29.0, 26.066666666666666)","(3.8, 5.8, 5.625)","(8.5, 9.8, 9.08)","(11.0, 16.0, 17.5625)","(15.0, 30.0, 28.19047619047619)","(8.0, 9.6, 9.5)"
05-01-2023 13:54:04.814839,"(2.6, 3.15, 3.0166666666666666)","(5.5, 6.8, 6.704761904761905)","(21.0, 28.0, 25.142857142857142)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.2, 9.0)","(11.0, 18.5, 15.285714285714286)","(15.0, 30.0, 28.53846153846154)","(8.0, 9.6, 9.45)"
05-01-2023 13:54:05.933705,"(2.6, 3.15, 3.0166666666666666)","(5.5, 6.8, 6.682352941176471)","(21.0, 28.0, 25.142857142857142)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.2, 9.0)","(11.0, 18.5, 15.40625)","(15.0, 30.0, 28.19047619047619)","(8.0, 9.6, 9.5)"
05-01-2023 13:54:07.118028,"(2.6, 3.15, 3.0166666666666666)","(5.5, 6.8, 6.682352941176471)","(21.0, 28.0, 24.774193548387096)","(3.8, 5.8, 5.726315789473684)","(8.5, 9.2, 9.066666666666666)","(11.0, 18.5, 15.40625)","(15.0, 30.0, 28.19047619047619)","(8.0, 9.6, 9.45)"
05-01-2023 13:54:08.258119,"(2.5, 3.15, 3.0166666666666666)","(5.5, 6.8, 6.682352941176471)","(21.0, 28.0, 24.774193548387096)","(4.0, 5.8, 5.726315789473684)","(8.5, 9.2, 9.066666666666666)","(11.0, 18.5, 16.025)","(18.0, 30.0, 28.53846153846154)","(8.0, 9.6, 9.55)"
05-01-2023 13:54:09.338523,"(2.5, 3.05, 3.0083333333333333)","(5.5, 7.2, 6.7)","(21.0, 28.0, 24.774193548387096)","(4.0, 5.8, 5.726315789473684)","(8.5, 9.2, 9.809090909090909)","(11.0, 18.5, 16.025)","(18.0, 30.0, 28.19047619047619)","(8.0, 10.0, 9.485714285714286)"
05-01-2023 13:54:10.470600,"(2.5, 3.05, 3.0142857142857142)","(5.5, 7.2, 6.720000000000001)","(21.0, 28.0, 25.0)","(4.0, 5.8, 5.625)","(8.5, 10.5, 9.55)","(11.0, 18.5, 16.025)","(18.0, 30.0, 28.53846153846154)","(8.0, 10.0, 9.55)"
05-01-2023 13:54:11.550758,"(2.5, 3.05, 3.0083333333333333)","(5.5, 7.2, 6.666666666666667)","(21.0, 28.0, 23.333333333333332)","(4.0, 5.8, 5.625)","(8.5, 10.5, 9.809090909090909)","(11.0, 18.5, 16.025)","(17.0, 30.0, 28.19047619047619)","(8.0, 10.0, 9.55)"
05-01-2023 13:54:12.674513,"(2.5, 3.05, 3.0142857142857142)","(5.5, 7.2, 6.666666666666667)","(21.0, 28.0, 24.333333333333332)","(4.0, 5.8, 5.726315789473684)","(8.5, 10.5, 9.222222222222221)","(11.0, 18.5, 15.928571428571429)","(17.0, 30.0, 28.19047619047619)","(8.0, 10.0, 9.55)"
05-01-2023 13:54:13.784558,"(2.5, 3.05, 3.0142857142857142)","(5.5, 7.2, 6.666666666666667)","(21.0, 26.0, 24.333333333333332)","(4.0, 5.8, 5.75)","(8.5, 9.4, 9.222222222222221)","(11.0, 18.5, 15.928571428571429)","(17.0, 30.0, 28.53846153846154)","(8.0, 10.0, 9.590909090909092)"
05-01-2023 13:54:14.827467,"(2.5, 3.05, 3.0083333333333333)","(5.5, 6.8, 6.682352941176471)","(21.0, 26.0, 23.25)","(4.0, 5.8, 5.75)","(8.5, 9.4, 9.222222222222221)","(11.0, 18.5, 15.928571428571429)","(17.0, 30.0, 28.19047619047619)","(8.0, 10.0, 9.55)"
05-01-2023 13:54:15.794855,"(2.5, 3.05, 3.0142857142857142)","(5.5, 6.8, 6.704761904761905)","(21.0, 26.0, 23.25)","(4.0, 6.0, 5.955555555555556)","(8.5, 9.4, 9.222222222222221)","(11.0, 18.5, 15.928571428571429)","(17.0, 30.0, 28.19047619047619)","(8.0, 10.0, 9.55)"
05-01-2023 13:54:16.826935,"(2.5, 3.05, 3.0142857142857142)","(5.5, 6.8, 6.704761904761905)","(21.0, 25.0, 24.1)","(4.0, 6.0, 5.955555555555556)","(8.5, 9.4, 9.222222222222221)","(11.0, 18.5, 15.928571428571429)","(17.0, 30.0, 27.285714285714285)","(8.0, 10.0, 9.55)"
05-01-2023 13:54:17.882293,"(2.5, 3.05, 3.0083333333333333)","(5.5, 6.8, 6.704761904761905)","(21.0, 25.0, 23.11764705882353)","(4.0, 6.0, 5.955555555555556)","(8.5, 9.4, 9.222222222222221)","(11.0, 18.5, 16.025)","(16.0, 30.0, 27.185185185185183)","(8.0, 10.0, 9.083333333333334)"
