,Giuliano,Chloe What,Rowdys Rebel,Homebush Olivia,Opawa Nicky,Mitcham Cam,Princely Asset,Homebush Zip
10-01-2023 08:29:01.974422,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:02.973768,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:03.954560,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:04.911173,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:05.878073,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:06.819260,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:07.776449,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:08.730942,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:09.703117,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:10.665699,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:11.690647,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:12.734081,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:13.797416,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:14.841709,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:15.885731,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:16.904162,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:17.938108,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:18.999487,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:20.038631,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:21.077400,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:22.089152,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:23.071802,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:24.095461,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:25.125945,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:26.206611,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:27.273129,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:28.307146,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:29.339094,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:30.326438,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:31.308869,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:32.314305,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:33.304201,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:34.301433,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:35.306810,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:36.331333,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:37.343234,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:38.329290,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:39.332416,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:40.308337,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:41.289558,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:42.286371,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:43.302215,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:44.308425,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:45.284970,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:46.247639,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:47.198519,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:48.143406,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:49.094788,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:50.042121,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:51.007298,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:51.946756,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:52.926143,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:53.906371,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:54.948015,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:56.043430,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:57.048082,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:58.106433,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:29:59.124536,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:00.121508,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:01.153163,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:02.218610,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:03.237037,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:04.269760,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:05.283804,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:06.288071,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:07.286900,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:08.358937,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:09.428554,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:10.508499,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:11.529490,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:12.526724,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:13.546355,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:14.503342,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:15.500829,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:16.547843,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:17.546229,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:18.586733,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:19.634452,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:20.689628,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:21.670410,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:30:22.651142,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
