,In Range,Wild Reputation,Elswyk Rocky,Deadly Express,Udellar Bale,Shanlyn Bear,Gunai Prince,Zipping Spencer
11-01-2023 21:19:28.612117,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 75.0, 65.69999999999999)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 203.33333333333334)","(1.55, 2.0, 1.9264000000000001)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:29.869840,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 70.0, 61.199999999999996)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 203.33333333333334)","(1.55, 2.0, 1.9264000000000001)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:31.061770,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 203.33333333333334)","(1.55, 2.0, 1.96)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:32.159170,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 203.33333333333334)","(1.55, 1.98, 1.96)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:33.206015,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 400.90909090909093)","(1.55, 1.98, 1.96)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:34.344756,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 395.0)","(1.55, 1.98, 1.96)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:35.522237,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.98, 1.96)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:36.701863,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 21.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.98, 1.96)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:37.870139,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 21.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.98, 1.96)","(18.0, 50.0, 39.83333333333333)"
11-01-2023 21:19:39.038978,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 24.2)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.98, 1.81)","(18.0, 50.0, 38.5625)"
11-01-2023 21:19:40.194076,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 24.666666666666664)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.99, 1.9604545454545454)","(18.0, 50.0, 39.88461538461539)"
11-01-2023 21:19:41.395417,"(4.8, 8.2, 6.279999999999999)","(4.8, 7.4, 6.885714285714286)","(21.0, 65.0, 61.199999999999996)","(10.0, 26.0, 24.666666666666664)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.98, 1.79625)","(18.0, 46.0, 39.88461538461539)"
11-01-2023 21:19:42.587814,"(4.8, 8.0, 7.636363636363637)","(4.8, 7.4, 6.116666666666667)","(21.0, 65.0, 46.5)","(10.0, 29.0, 27.0)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.95, 1.9022891566265059)","(18.0, 46.0, 38.77272727272727)"
11-01-2023 21:19:43.673896,"(4.8, 8.0, 6.8)","(4.8, 8.2, 6.414285714285715)","(21.0, 65.0, 46.5)","(10.0, 30.0, 27.0)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.95, 1.7957142857142858)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:44.727558,"(4.8, 8.0, 6.8)","(4.8, 6.6, 6.12)","(21.0, 65.0, 46.5)","(10.0, 29.0, 26.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.95, 1.7957142857142858)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:45.865849,"(4.8, 8.0, 6.8)","(4.8, 6.6, 5.945454545454545)","(26.0, 65.0, 46.5)","(10.0, 29.0, 26.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.95, 1.7957142857142858)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:47.132962,"(4.8, 8.0, 6.8)","(4.8, 6.6, 5.945454545454545)","(26.0, 65.0, 46.5)","(10.0, 29.0, 24.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 230.0)","(1.55, 1.95, 1.8)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:48.303113,"(4.8, 8.0, 6.8)","(4.8, 6.6, 5.945454545454545)","(26.0, 65.0, 46.5)","(10.0, 25.0, 26.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.95, 1.79)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:49.503130,"(4.8, 8.0, 7.833333333333333)","(4.8, 6.6, 5.892857142857143)","(26.0, 65.0, 46.5)","(10.0, 28.0, 27.0)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.94, 1.7650000000000001)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:50.716143,"(4.8, 8.0, 7.833333333333333)","(4.8, 6.6, 5.875)","(26.0, 65.0, 46.5)","(10.0, 29.0, 27.0)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.94, 1.7056410256410257)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:51.934747,"(4.8, 8.6, 7.888888888888888)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 29.0, 27.0)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.93, 1.8973333333333333)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:53.212118,"(4.8, 8.4, 8.088888888888889)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 29.0, 27.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.92, 1.6933333333333334)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:54.609612,"(4.8, 8.4, 8.088888888888889)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 30.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.92, 1.6989473684210525)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:55.931125,"(4.8, 8.4, 8.088888888888889)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.92, 1.8686666666666665)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:57.200678,"(4.8, 8.4, 7.960000000000001)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.89, 1.8641666666666665)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:58.484909,"(4.8, 8.2, 8.0)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.89, 1.7866666666666666)","(18.0, 46.0, 26.5)"
11-01-2023 21:19:59.671083,"(4.8, 8.4, 8.0)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.89, 1.7866666666666666)","(18.0, 46.0, 26.5)"
11-01-2023 21:20:00.877660,"(4.8, 8.4, 8.0)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.89, 1.7866666666666666)","(18.0, 46.0, 26.5)"
11-01-2023 21:20:02.073514,"(4.8, 8.4, 8.0)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 200.0)","(1.55, 1.89, 1.7866666666666666)","(18.0, 46.0, 26.5)"
11-01-2023 21:20:03.225269,"(4.8, 8.4, 8.0)","(4.8, 6.4, 5.875)","(26.0, 65.0, 46.5)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.75)","(61.0, 470.0, 166.66666666666666)","(1.55, 1.89, 1.7866666666666666)","(18.0, 46.0, 26.5)"
11-01-2023 21:20:04.429992,"(4.8, 8.4, 8.088888888888889)","(4.8, 6.4, 5.875)","(26.0, 65.0, 36.0)","(10.0, 32.0, 28.5)","(21.0, 48.0, 42.77272727272727)","(61.0, 450.0, 323.0769230769231)","(1.55, 1.89, 1.79)","(18.0, 46.0, 33.2)"
11-01-2023 21:20:05.685755,"(4.8, 8.4, 8.088888888888889)","(4.8, 6.4, 5.875)","(26.0, 60.0, 32.0)","(10.0, 32.0, 28.5)","(21.0, 48.0, 42.77272727272727)","(61.0, 450.0, 323.0769230769231)","(1.55, 1.89, 1.79)","(18.0, 42.0, 26.0)"
11-01-2023 21:20:07.051409,"(4.8, 8.4, 8.088888888888889)","(4.8, 6.4, 5.875)","(26.0, 60.0, 32.0)","(10.0, 32.0, 28.5)","(21.0, 48.0, 42.77272727272727)","(61.0, 450.0, 323.0769230769231)","(1.55, 1.89, 1.79)","(18.0, 42.0, 32.0)"
11-01-2023 21:20:08.295072,"(4.8, 8.4, 8.088888888888889)","(4.8, 6.4, 6.0)","(26.0, 60.0, 32.0)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.29166666666667)","(61.0, 450.0, 395.55555555555554)","(1.55, 1.89, 1.79)","(18.0, 42.0, 32.0)"
11-01-2023 21:20:09.501398,"(4.8, 8.4, 8.0)","(4.8, 6.4, 6.65)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 38.0)","(61.0, 430.0, 316.66666666666663)","(1.55, 1.89, 1.7833333333333332)","(18.0, 42.0, 29.272727272727273)"
11-01-2023 21:20:10.736252,"(4.8, 8.4, 8.266666666666667)","(4.8, 6.8, 6.65)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 38.0)","(61.0, 410.0, 254.44444444444446)","(1.55, 1.89, 1.7833333333333332)","(18.0, 42.0, 32.666666666666664)"
11-01-2023 21:20:11.949752,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.8, 6.65)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 38.0)","(61.0, 410.0, 254.44444444444446)","(1.55, 1.89, 1.7833333333333332)","(18.0, 42.0, 32.666666666666664)"
11-01-2023 21:20:13.192271,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.8, 6.65)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 38.0)","(61.0, 410.0, 284.2857142857143)","(1.55, 1.89, 1.7833333333333332)","(18.0, 42.0, 32.666666666666664)"
11-01-2023 21:20:14.656829,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.8, 6.56)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 42.76190476190476)","(61.0, 400.0, 260.0)","(1.55, 1.89, 1.7833333333333332)","(18.0, 42.0, 35.33333333333333)"
11-01-2023 21:20:15.916916,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.8, 6.56)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.5)","(61.0, 390.0, 224.54545454545456)","(1.55, 1.89, 1.7833333333333332)","(18.0, 42.0, 35.33333333333333)"
11-01-2023 21:20:17.172288,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.8, 6.56)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.5)","(61.0, 390.0, 224.54545454545456)","(1.55, 1.89, 1.7833333333333332)","(18.0, 42.0, 31.769230769230766)"
11-01-2023 21:20:18.478321,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.8, 6.171428571428571)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.5)","(61.0, 390.0, 224.54545454545456)","(1.55, 1.89, 1.7866666666666666)","(18.0, 42.0, 32.5)"
11-01-2023 21:20:19.596744,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.6, 6.171428571428571)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 30.5)","(61.0, 390.0, 224.54545454545456)","(1.55, 1.89, 1.7866666666666666)","(18.0, 42.0, 32.5)"
11-01-2023 21:20:20.963582,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.6, 6.171428571428571)","(26.0, 60.0, 30.46153846153846)","(10.0, 32.0, 28.5)","(21.0, 48.0, 35.5)","(61.0, 390.0, 224.54545454545456)","(1.55, 1.89, 1.79)","(18.0, 42.0, 37.11764705882353)"
11-01-2023 21:20:22.315436,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.6, 6.1)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 34.875)","(61.0, 390.0, 238.33333333333334)","(1.55, 1.89, 1.79)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:23.478060,"(4.8, 8.4, 8.292307692307693)","(4.8, 6.6, 6.1)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 34.875)","(61.0, 390.0, 238.33333333333334)","(1.55, 1.89, 1.79)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:24.651177,"(4.8, 8.4, 8.266666666666667)","(4.8, 6.6, 5.85)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.79)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:25.781682,"(4.8, 8.4, 8.114285714285714)","(4.8, 6.6, 5.85)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.79)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:26.919410,"(4.8, 8.4, 8.114285714285714)","(4.8, 6.6, 5.85)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.79)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:28.032286,"(4.8, 8.4, 8.114285714285714)","(4.8, 6.6, 5.85)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.79)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:29.158482,"(4.8, 8.4, 8.114285714285714)","(4.8, 6.6, 5.85)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.6300000000000001)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:30.293408,"(4.8, 8.4, 8.331034482758621)","(4.8, 6.6, 5.6869565217391305)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.6300000000000001)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:31.462188,"(4.8, 8.4, 8.316666666666666)","(4.8, 6.6, 5.6869565217391305)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.6275)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:32.629338,"(4.8, 8.4, 8.222222222222221)","(4.8, 6.6, 5.6869565217391305)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 28.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 230.9090909090909)","(1.55, 1.89, 1.6275)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:33.744998,"(4.8, 8.4, 8.222222222222221)","(4.8, 6.6, 5.6869565217391305)","(26.0, 60.0, 30.285714285714285)","(10.0, 32.0, 25.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 390.0, 216.66666666666669)","(1.55, 1.89, 1.745)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:35.193019,"(4.8, 8.4, 8.330434782608696)","(4.8, 6.6, 5.6869565217391305)","(26.0, 60.0, 30.285714285714285)","(10.0, 26.0, 25.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 370.0, 242.22222222222223)","(1.55, 1.89, 1.745)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:36.490268,"(4.8, 8.4, 8.330434782608696)","(4.8, 6.6, 5.6869565217391305)","(26.0, 60.0, 30.285714285714285)","(10.0, 26.0, 25.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 370.0, 242.22222222222223)","(1.55, 1.89, 1.745)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:37.708805,"(4.8, 8.4, 8.330434782608696)","(4.8, 6.6, 5.6869565217391305)","(26.0, 60.0, 30.285714285714285)","(10.0, 26.0, 25.5)","(21.0, 48.0, 41.82352941176471)","(61.0, 370.0, 242.22222222222223)","(1.55, 1.89, 1.7905714285714287)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:38.957206,"(4.8, 8.6, 8.436363636363637)","(4.8, 6.6, 5.683333333333333)","(26.0, 60.0, 30.285714285714285)","(10.0, 26.0, 26.0)","(21.0, 48.0, 41.82352941176471)","(61.0, 370.0, 293.33333333333337)","(1.55, 1.86, 1.77)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:40.181896,"(4.8, 8.8, 8.729411764705883)","(4.8, 6.6, 5.683333333333333)","(26.0, 60.0, 30.285714285714285)","(10.0, 29.0, 26.0)","(21.0, 48.0, 41.82352941176471)","(61.0, 370.0, 293.33333333333337)","(1.55, 1.87, 1.7721052631578948)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:41.369394,"(4.8, 9.2, 9.105882352941176)","(4.8, 6.6, 6.24)","(26.0, 60.0, 30.133333333333333)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 293.33333333333337)","(1.55, 1.87, 1.7200000000000002)","(18.0, 38.0, 35.631578947368425)"
11-01-2023 21:20:42.611869,"(4.8, 9.4, 9.305263157894737)","(4.8, 6.4, 6.24)","(26.0, 60.0, 30.133333333333333)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 296.66666666666663)","(1.55, 1.87, 1.7200000000000002)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:43.915684,"(4.8, 9.4, 9.305263157894737)","(4.8, 6.4, 6.24)","(26.0, 60.0, 30.133333333333333)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 296.66666666666663)","(1.55, 1.87, 1.7200000000000002)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:45.141485,"(4.8, 9.4, 9.325)","(4.8, 6.4, 6.24)","(26.0, 60.0, 30.133333333333333)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 296.66666666666663)","(1.55, 1.87, 1.6600000000000001)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:46.372431,"(4.8, 9.4, 9.272727272727273)","(4.8, 6.4, 6.24)","(26.0, 60.0, 31.2)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 296.66666666666663)","(1.55, 1.87, 1.6600000000000001)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:47.549172,"(4.8, 9.4, 9.272727272727273)","(4.8, 6.4, 6.24)","(26.0, 60.0, 32.4)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 296.66666666666663)","(1.55, 1.87, 1.8365384615384617)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:48.718692,"(4.8, 9.4, 9.283333333333333)","(4.8, 6.4, 6.300000000000001)","(26.0, 50.0, 30.2)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 275.7142857142857)","(1.55, 1.87, 1.8254285714285716)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:49.898318,"(4.8, 9.4, 9.283333333333333)","(4.8, 6.4, 6.300000000000001)","(26.0, 50.0, 30.2)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 370.0, 310.0)","(1.55, 1.87, 1.8254285714285716)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:51.059027,"(4.8, 9.4, 9.283333333333333)","(4.8, 6.4, 6.125)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 350.0, 310.0)","(1.55, 1.87, 1.805844155844156)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:52.212742,"(4.8, 9.4, 9.3)","(4.8, 6.0, 5.871428571428572)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 350.0, 310.0)","(1.55, 1.87, 1.7766666666666668)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:53.343609,"(4.8, 10.0, 9.428571428571429)","(4.8, 6.0, 5.871428571428572)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 350.0, 310.0)","(1.55, 1.86, 1.8275000000000001)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:54.583986,"(4.8, 10.0, 9.466666666666667)","(4.8, 6.0, 5.871428571428572)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.333333333333332)","(21.0, 48.0, 42.16666666666667)","(61.0, 350.0, 310.0)","(1.55, 1.85, 1.8275000000000001)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:55.815906,"(4.8, 10.0, 9.652173913043478)","(4.8, 6.0, 5.871428571428572)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.333333333333332)","(21.0, 48.0, 42.16666666666667)","(61.0, 340.0, 216.66666666666669)","(1.55, 1.85, 1.8111764705882354)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:56.947495,"(4.8, 10.0, 9.652173913043478)","(4.8, 6.0, 5.85)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 330.0, 216.66666666666669)","(1.55, 1.85, 1.8293750000000002)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:58.043083,"(4.8, 10.0, 9.652173913043478)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 330.0, 216.66666666666669)","(1.55, 1.85, 1.74)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:20:59.090597,"(4.8, 10.5, 10.05)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 330.0, 216.66666666666669)","(1.55, 1.84, 1.8185483870967742)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:00.232304,"(4.8, 10.5, 10.05)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 330.0, 216.66666666666669)","(1.55, 1.84, 1.8185483870967742)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:01.339740,"(4.8, 10.5, 9.552631578947368)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 310.0, 235.0)","(1.55, 1.84, 1.8185483870967742)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:02.541485,"(4.8, 10.5, 9.552631578947368)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 310.0, 210.0)","(1.55, 1.84, 1.8185483870967742)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:03.704469,"(4.8, 10.5, 9.403846153846153)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 310.0, 210.0)","(1.55, 1.84, 1.805897435897436)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:04.961155,"(4.8, 10.5, 9.142857142857142)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 27.0)","(21.0, 48.0, 42.16666666666667)","(61.0, 310.0, 202.0)","(1.55, 1.84, 1.7854054054054054)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:06.416928,"(4.8, 10.0, 9.85)","(4.8, 6.0, 5.815384615384615)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.428571428571427)","(21.0, 48.0, 42.16666666666667)","(61.0, 300.0, 203.33333333333334)","(1.55, 1.82, 1.7892307692307692)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:07.762835,"(4.8, 10.5, 9.9)","(4.8, 6.0, 5.85)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.428571428571427)","(21.0, 48.0, 42.16666666666667)","(61.0, 290.0, 212.0)","(1.55, 1.82, 1.7892307692307692)","(18.0, 38.0, 34.42857142857143)"
11-01-2023 21:21:09.016021,"(4.8, 10.5, 9.9)","(4.8, 6.0, 5.85)","(26.0, 50.0, 29.375)","(10.0, 29.0, 26.428571428571427)","(21.0, 48.0, 42.16666666666667)","(61.0, 290.0, 212.0)","(1.55, 1.82, 1.7892307692307692)","(18.0, 38.0, 34.42857142857143)"
