,Sunset Bling,Bernardo Eight,Time To Reign,Buddy Beauty,Ladies Day,Leading Diva,Press Agent,Beep Bop
07-12-2022 19:39:17.207590,"(19.0, 25.0, 24.50632911392405)","(7.5, 11.5, 11.5)","(2.5, 3.25, 3.155263157894737)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3666666666666667)"
07-12-2022 19:39:18.387217,"(19.0, 25.0, 24.50632911392405)","(7.5, 12.0, 11.5)","(2.5, 3.25, 3.155263157894737)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3666666666666667)"
07-12-2022 19:39:19.601559,"(19.0, 25.0, 24.50632911392405)","(7.5, 12.0, 11.847826086956522)","(2.5, 3.25, 3.155263157894737)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3666666666666667)"
07-12-2022 19:39:20.804585,"(19.0, 25.0, 24.50632911392405)","(7.5, 12.0, 12.86111111111111)","(2.5, 3.25, 3.1447368421052633)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3785714285714286)"
07-12-2022 19:39:22.295753,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.736842105263158)","(2.5, 3.25, 3.138888888888889)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3666666666666667)"
07-12-2022 19:39:23.592173,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.130434782608696)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3363636363636364)"
07-12-2022 19:39:24.841361,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.130434782608696)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.5)","(3.1, 3.45, 3.3714285714285714)"
07-12-2022 19:39:26.287397,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.15)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.5)","(3.1, 3.4, 3.3523809523809525)"
07-12-2022 19:39:27.610185,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.238888888888889)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.5)","(3.1, 3.4, 3.3185185185185184)"
07-12-2022 19:39:28.978701,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.238888888888889)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.294117647058822)","(3.1, 3.4, 3.3109756097560976)"
07-12-2022 19:39:30.351901,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.238888888888889)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.8, 8.48235294117647)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.5)","(3.1, 3.35, 3.3454545454545457)"
07-12-2022 19:39:31.862663,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.238888888888889)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.6, 8.542857142857143)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.5)","(3.1, 3.35, 3.315625)"
07-12-2022 19:39:33.124532,"(19.0, 25.0, 24.50632911392405)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.2375)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.6, 8.542857142857143)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.5)","(3.1, 3.35, 3.3108695652173914)"
07-12-2022 19:39:34.308738,"(19.0, 25.0, 24.53846153846154)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.2375)","(31.0, 60.0, 53.84615384615385)","(6.0, 8.8, 8.542857142857143)","(8.5, 13.5, 13.444444444444445)","(19.0, 29.0, 25.5)","(3.1, 3.35, 3.325)"
07-12-2022 19:39:35.608045,"(19.0, 25.0, 24.675675675675677)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.25, 3.2375)","(31.0, 60.0, 50.588235294117645)","(6.0, 8.8, 8.65)","(8.5, 13.5, 13.445205479452055)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.35, 3.40625)"
07-12-2022 19:39:36.908721,"(19.0, 25.0, 24.675675675675677)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.3, 3.228571428571428)","(31.0, 60.0, 48.57142857142857)","(6.0, 8.8, 8.542857142857143)","(8.5, 13.5, 13.445205479452055)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.45, 3.39)"
07-12-2022 19:39:38.250154,"(19.0, 25.0, 24.675675675675677)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.3, 3.228571428571428)","(31.0, 60.0, 48.57142857142857)","(6.0, 8.8, 8.488)","(8.5, 13.5, 13.445205479452055)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.45, 3.333333333333333)"
07-12-2022 19:39:40.019082,"(19.0, 25.0, 24.675675675675677)","(7.5, 13.0, 12.679487179487179)","(2.5, 3.3, 3.1125)","(31.0, 60.0, 48.57142857142857)","(6.0, 8.8, 8.44)","(8.5, 13.5, 13.445205479452055)","(19.0, 29.0, 25.553846153846155)","(3.1, 3.4, 3.325)"
07-12-2022 19:39:41.480281,"(19.0, 25.0, 24.675675675675677)","(7.5, 13.0, 12.573863636363637)","(2.5, 3.2, 3.117857142857143)","(31.0, 60.0, 48.46153846153846)","(6.0, 8.8, 8.405714285714286)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.48)","(3.1, 3.35, 3.36875)"
07-12-2022 19:39:42.891327,"(19.0, 25.0, 24.675675675675677)","(7.5, 13.0, 12.573863636363637)","(2.5, 3.2, 3.117857142857143)","(31.0, 60.0, 47.2)","(6.0, 8.8, 8.405714285714286)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.48)","(3.1, 3.4, 3.36875)"
07-12-2022 19:39:44.372288,"(19.0, 25.0, 24.675675675675677)","(7.5, 13.0, 12.573863636363637)","(2.5, 3.2, 3.117857142857143)","(31.0, 60.0, 48.0)","(6.0, 8.8, 8.405714285714286)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.48)","(3.1, 3.4, 3.3363636363636364)"
07-12-2022 19:39:45.891700,"(19.0, 25.0, 24.53846153846154)","(7.5, 13.0, 11.571428571428571)","(2.5, 3.2, 3.11375)","(31.0, 60.0, 49.294117647058826)","(6.0, 8.8, 8.405714285714286)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.4, 3.3714285714285714)"
07-12-2022 19:39:47.362013,"(19.0, 25.0, 24.605263157894736)","(7.5, 13.0, 11.59375)","(2.5, 3.2, 3.11375)","(31.0, 60.0, 49.294117647058826)","(6.0, 8.8, 8.405714285714286)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.4, 3.3714285714285714)"
07-12-2022 19:39:48.910147,"(19.0, 25.0, 24.71232876712329)","(7.5, 13.0, 12.52127659574468)","(2.5, 3.2, 3.1067567567567567)","(31.0, 60.0, 49.294117647058826)","(6.0, 8.8, 8.405714285714286)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.4, 3.3661290322580646)"
07-12-2022 19:39:50.405949,"(19.0, 25.0, 24.71232876712329)","(7.5, 13.0, 12.669117647058824)","(2.5, 3.2, 3.1323529411764706)","(31.0, 60.0, 49.294117647058826)","(6.0, 8.8, 8.405714285714286)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.4, 3.3716216216216215)"
07-12-2022 19:39:51.910664,"(19.0, 25.0, 24.71232876712329)","(7.5, 13.0, 12.7421875)","(2.5, 3.15, 3.1323529411764706)","(31.0, 60.0, 49.294117647058826)","(6.0, 8.8, 8.48235294117647)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.4, 3.3716216216216215)"
07-12-2022 19:39:53.406757,"(19.0, 25.0, 24.71232876712329)","(7.5, 13.0, 12.743421052631579)","(2.5, 3.15, 3.1323529411764706)","(31.0, 60.0, 49.294117647058826)","(6.0, 8.6, 7.847058823529411)","(8.5, 13.5, 13.448717948717949)","(19.0, 29.0, 25.514285714285712)","(3.1, 3.4, 3.3716216216216215)"
07-12-2022 19:39:54.854713,"(19.0, 25.0, 24.71232876712329)","(7.5, 13.0, 12.071428571428571)","(2.5, 3.15, 3.121590909090909)","(31.0, 60.0, 49.6)","(6.0, 8.6, 7.84)","(8.5, 13.5, 12.487012987012987)","(19.0, 29.0, 20.394736842105264)","(3.1, 3.4, 3.3716216216216215)"
07-12-2022 19:39:56.239442,"(19.0, 25.0, 24.71232876712329)","(7.5, 13.0, 12.535714285714286)","(2.5, 3.2, 3.126829268292683)","(31.0, 60.0, 49.6)","(6.0, 8.6, 7.84)","(8.5, 12.5, 12.487012987012987)","(19.0, 28.0, 23.0)","(3.1, 3.4, 3.372972972972973)"
07-12-2022 19:39:57.585186,"(19.0, 25.0, 24.71232876712329)","(8.0, 13.0, 12.7)","(2.5, 3.2, 3.1285714285714286)","(31.0, 60.0, 49.6)","(6.0, 8.6, 7.84)","(8.5, 12.5, 12.487012987012987)","(19.0, 27.0, 23.0)","(3.0, 3.4, 3.3722222222222222)"
07-12-2022 19:39:58.981665,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 12.75)","(2.5, 3.2, 3.1210526315789475)","(31.0, 60.0, 49.6)","(6.0, 8.6, 7.84)","(8.5, 12.5, 12.487012987012987)","(19.0, 25.0, 24.545454545454547)","(3.0, 3.4, 3.422)"
07-12-2022 19:40:00.286951,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.637931034482758)","(2.5, 3.2, 3.1210526315789475)","(31.0, 60.0, 50.8235294117647)","(6.0, 8.6, 7.84)","(8.5, 12.5, 13.448717948717949)","(19.0, 25.0, 24.545454545454547)","(3.0, 3.45, 3.422)"
07-12-2022 19:40:01.575694,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.564516129032258)","(2.5, 3.2, 3.1210526315789475)","(31.0, 60.0, 50.8235294117647)","(6.0, 8.6, 7.84)","(8.5, 13.5, 13.448717948717949)","(19.0, 25.0, 24.81818181818182)","(3.0, 3.45, 3.422)"
07-12-2022 19:40:02.914200,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.670731707317072)","(2.5, 3.2, 3.1210526315789475)","(31.0, 60.0, 49.07692307692308)","(6.0, 8.6, 7.8533333333333335)","(8.5, 13.5, 12.462025316455696)","(19.0, 25.0, 24.428571428571427)","(3.0, 3.45, 3.422)"
07-12-2022 19:40:04.262724,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.670731707317072)","(2.5, 3.2, 3.1175)","(31.0, 55.0, 49.07692307692308)","(6.0, 8.6, 7.8533333333333335)","(8.5, 12.5, 12.462025316455696)","(19.0, 25.0, 24.03448275862069)","(3.0, 3.45, 3.422)"
07-12-2022 19:40:05.626929,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.670731707317072)","(2.5, 3.2, 3.1175)","(31.0, 55.0, 49.07692307692308)","(6.0, 8.6, 7.8533333333333335)","(8.5, 12.5, 12.462025316455696)","(19.0, 25.0, 23.98181818181818)","(3.0, 3.45, 3.4250000000000003)"
07-12-2022 19:40:06.878495,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.2, 3.1175)","(31.0, 55.0, 48.93333333333333)","(6.0, 8.6, 7.8533333333333335)","(8.5, 12.5, 12.462025316455696)","(19.0, 25.0, 24.03448275862069)","(3.0, 3.45, 3.4250000000000003)"
07-12-2022 19:40:08.163578,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.2, 3.1409090909090907)","(31.0, 55.0, 48.4)","(6.0, 8.6, 7.8533333333333335)","(8.5, 12.5, 14.783950617283951)","(19.0, 25.0, 24.03448275862069)","(3.0, 3.45, 3.422)"
07-12-2022 19:40:09.385435,"(19.0, 25.0, 24.71232876712329)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.15, 3.1409090909090907)","(31.0, 55.0, 48.0)","(6.0, 8.6, 7.8533333333333335)","(8.5, 15.0, 14.423076923076923)","(19.0, 25.0, 26.5)","(3.0, 3.45, 3.422)"
07-12-2022 19:40:10.649721,"(19.0, 23.0, 22.375)","(8.0, 14.0, 13.68125)","(2.5, 3.15, 3.0954545454545452)","(31.0, 55.0, 48.25)","(6.0, 8.6, 7.9)","(8.5, 14.5, 13.724137931034482)","(19.0, 27.0, 22.238095238095237)","(3.0, 3.45, 3.44)"
07-12-2022 19:40:11.929292,"(19.0, 23.0, 22.375)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.2, 3.1142857142857143)","(31.0, 55.0, 49.2)","(6.0, 8.4, 8.03076923076923)","(8.5, 14.5, 12.833333333333334)","(19.0, 27.0, 22.238095238095237)","(3.0, 3.45, 3.44)"
07-12-2022 19:40:13.256696,"(19.0, 23.0, 22.397350993377483)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.2, 3.1795454545454547)","(31.0, 50.0, 46.24242424242424)","(6.0, 8.4, 8.03076923076923)","(8.5, 13.0, 12.901639344262295)","(19.0, 27.0, 22.153846153846153)","(3.0, 3.45, 3.44)"
07-12-2022 19:40:14.585202,"(19.0, 23.0, 22.397350993377483)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.2, 2.9892105263157895)","(31.0, 50.0, 44.972972972972975)","(6.0, 8.4, 8.280000000000001)","(8.5, 13.0, 12.8)","(19.0, 26.0, 22.153846153846153)","(3.0, 3.45, 3.472340425531915)"
07-12-2022 19:40:15.955022,"(19.0, 23.0, 22.28082191780822)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.05, 2.989333333333333)","(31.0, 50.0, 44.28125)","(6.0, 8.4, 8.280000000000001)","(8.5, 14.0, 12.8)","(19.0, 26.0, 22.153846153846153)","(3.0, 3.5, 3.5023809523809524)"
07-12-2022 19:40:17.308549,"(19.0, 23.0, 22.28082191780822)","(8.0, 14.0, 13.685185185185185)","(2.5, 3.05, 2.9892105263157895)","(31.0, 50.0, 40.869565217391305)","(6.0, 8.4, 8.280000000000001)","(8.5, 14.0, 13.76)","(19.0, 26.0, 22.153846153846153)","(3.0, 3.6, 3.505714285714286)"
07-12-2022 19:40:18.609163,"(19.0, 23.0, 22.297101449275363)","(8.0, 14.0, 13.73076923076923)","(2.5, 3.05, 2.985)","(31.0, 50.0, 41.714285714285715)","(6.0, 8.4, 8.16)","(8.5, 14.0, 14.222222222222221)","(19.0, 26.0, 22.11111111111111)","(3.0, 3.6, 3.5055555555555555)"
07-12-2022 19:40:19.910728,"(19.0, 23.0, 22.297101449275363)","(8.0, 14.0, 13.73076923076923)","(2.5, 3.0, 2.985)","(31.0, 48.0, 43.42857142857143)","(6.0, 8.4, 8.120000000000001)","(8.5, 14.5, 14.222222222222221)","(19.0, 26.0, 22.11111111111111)","(3.0, 3.6, 3.515)"
07-12-2022 19:40:21.202384,"(19.0, 23.0, 22.297101449275363)","(8.0, 14.0, 13.82)","(2.5, 3.0, 2.9753846153846153)","(31.0, 44.0, 43.42857142857143)","(6.0, 8.4, 8.018181818181818)","(8.5, 14.5, 14.236842105263158)","(19.0, 26.0, 22.216216216216218)","(3.0, 3.6, 3.526086956521739)"
07-12-2022 19:40:22.486627,"(18.0, 23.0, 22.418367346938776)","(8.5, 14.0, 13.82)","(2.5, 3.0, 2.9753846153846153)","(31.0, 44.0, 41.2)","(6.0, 8.4, 8.018181818181818)","(8.5, 14.5, 13.966666666666667)","(18.0, 26.0, 22.74418604651163)","(3.0, 3.6, 3.5244444444444443)"
07-12-2022 19:40:23.803795,"(18.0, 23.0, 22.488095238095237)","(8.5, 14.0, 13.82)","(2.5, 3.0, 2.864918032786885)","(31.0, 44.0, 40.74418604651163)","(6.0, 8.4, 8.169230769230769)","(8.5, 14.5, 13.966666666666667)","(18.0, 26.0, 22.9)","(3.0, 3.6, 3.6045454545454545)"
07-12-2022 19:40:25.379474,"(18.0, 23.0, 22.481927710843372)","(8.5, 14.0, 13.914285714285715)","(2.5, 2.92, 2.893333333333333)","(31.0, 44.0, 40.61538461538461)","(6.0, 8.4, 8.169230769230769)","(8.5, 14.5, 13.966666666666667)","(18.0, 26.0, 22.9)","(3.0, 3.7, 3.6166666666666667)"
07-12-2022 19:40:26.777338,"(18.0, 23.0, 22.481927710843372)","(8.5, 14.0, 13.914285714285715)","(2.5, 2.9, 2.928)","(31.0, 44.0, 40.470588235294116)","(6.0, 8.4, 8.018181818181818)","(8.5, 14.5, 13.966666666666667)","(18.0, 26.0, 22.9)","(3.0, 3.7, 3.6333333333333333)"
07-12-2022 19:40:28.143343,"(18.0, 23.0, 22.481927710843372)","(8.5, 14.0, 13.875)","(2.5, 2.96, 2.9585714285714286)","(31.0, 44.0, 41.77777777777778)","(6.0, 8.4, 8.04)","(8.5, 14.5, 13.966666666666667)","(18.0, 26.0, 22.41025641025641)","(3.0, 3.7, 3.6333333333333333)"
07-12-2022 19:40:29.664996,"(18.0, 23.0, 22.481927710843372)","(8.5, 14.0, 13.785714285714285)","(2.5, 2.98, 2.9513513513513514)","(31.0, 42.0, 40.8421052631579)","(6.0, 8.4, 8.25)","(8.5, 14.5, 13.966666666666667)","(18.0, 26.0, 22.41025641025641)","(3.0, 3.7, 3.682352941176471)"
07-12-2022 19:40:31.070655,"(18.0, 23.0, 22.481927710843372)","(8.5, 14.0, 13.785714285714285)","(2.5, 2.96, 2.9894736842105263)","(31.0, 42.0, 40.30769230769231)","(6.0, 8.4, 8.181818181818182)","(8.5, 14.5, 13.966666666666667)","(18.0, 26.0, 22.41025641025641)","(3.0, 3.7, 3.671875)"
07-12-2022 19:40:32.472367,"(18.0, 23.0, 22.481927710843372)","(8.5, 14.0, 13.25)","(2.45, 3.0, 2.954285714285714)","(31.0, 42.0, 38.5)","(6.0, 8.4, 7.9818181818181815)","(8.5, 14.5, 13.8)","(18.0, 26.0, 23.558139534883722)","(3.0, 3.7, 3.69)"
07-12-2022 19:40:33.768556,"(18.0, 23.0, 22.50574712643678)","(8.5, 14.0, 13.25)","(2.45, 2.96, 2.920655737704918)","(31.0, 42.0, 38.76923076923077)","(6.0, 8.2, 7.99047619047619)","(8.5, 14.0, 13.64)","(18.0, 26.0, 23.666666666666668)","(3.0, 3.75, 3.681578947368421)"
07-12-2022 19:40:35.126918,"(18.0, 23.0, 22.481927710843372)","(9.0, 14.0, 13.24)","(2.5, 2.96, 2.9163636363636365)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.2, 7.99047619047619)","(9.0, 14.0, 13.64)","(19.0, 26.0, 23.666666666666668)","(3.0, 3.75, 3.681578947368421)"
07-12-2022 19:40:36.484635,"(18.0, 23.0, 22.481927710843372)","(9.0, 14.0, 13.833333333333334)","(2.5, 2.96, 2.928695652173913)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.99047619047619)","(9.0, 14.0, 13.470588235294118)","(19.0, 26.0, 23.666666666666668)","(3.0, 3.75, 3.692857142857143)"
07-12-2022 19:40:37.866972,"(18.0, 23.0, 22.481927710843372)","(9.0, 14.0, 14.8125)","(2.5, 2.96, 2.9257142857142857)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.955555555555555)","(9.0, 13.5, 13.333333333333334)","(19.0, 26.0, 23.666666666666668)","(3.0, 3.7, 3.692857142857143)"
07-12-2022 19:40:39.206979,"(18.0, 23.0, 22.481927710843372)","(9.0, 15.0, 14.815068493150685)","(2.5, 2.96, 2.908)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.955555555555555)","(9.0, 13.5, 13.333333333333334)","(19.0, 26.0, 23.666666666666668)","(3.0, 3.7, 3.642857142857143)"
07-12-2022 19:40:40.574946,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.746753246753247)","(2.5, 2.96, 2.9042857142857144)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.955555555555555)","(9.0, 13.5, 13.333333333333334)","(19.0, 26.0, 23.666666666666668)","(3.0, 3.65, 3.642857142857143)"
07-12-2022 19:40:41.937333,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.746753246753247)","(2.5, 2.96, 2.925128205128205)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.955555555555555)","(9.0, 13.5, 13.333333333333334)","(19.0, 26.0, 23.666666666666668)","(3.0, 3.65, 3.7125)"
07-12-2022 19:40:43.250255,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.743421052631579)","(2.5, 2.96, 2.926829268292683)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.2, 7.955555555555555)","(9.0, 13.5, 13.318181818181818)","(19.0, 26.0, 23.789473684210527)","(3.0, 3.75, 3.688888888888889)"
07-12-2022 19:40:44.656637,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.743421052631579)","(2.5, 2.96, 2.926829268292683)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.2, 7.955555555555555)","(10.0, 14.0, 13.444444444444445)","(19.0, 26.0, 23.526315789473685)","(3.1, 3.7, 3.688888888888889)"
07-12-2022 19:40:46.016562,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.743421052631579)","(2.5, 2.96, 2.9283720930232557)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.955555555555555)","(10.0, 14.0, 13.25)","(19.0, 25.0, 23.526315789473685)","(3.1, 3.7, 3.688888888888889)"
07-12-2022 19:40:47.284878,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.685185185185185)","(2.5, 2.96, 2.9283720930232557)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.2, 7.955555555555555)","(10.0, 13.5, 13.25)","(19.0, 25.0, 23.526315789473685)","(3.1, 3.7, 3.6875)"
07-12-2022 19:40:48.473992,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.677215189873419)","(2.5, 2.96, 2.9283720930232557)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.2, 7.955555555555555)","(10.0, 13.5, 13.25)","(19.0, 25.0, 23.526315789473685)","(3.1, 3.7, 3.685714285714286)"
07-12-2022 19:40:49.734943,"(18.0, 23.0, 22.488095238095237)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.96, 2.9136363636363636)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.955555555555555)","(10.0, 13.5, 13.25)","(19.0, 25.0, 23.526315789473685)","(3.1, 3.7, 3.6875)"
07-12-2022 19:40:51.051949,"(18.0, 23.0, 22.271186440677965)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.96, 2.929090909090909)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.955555555555555)","(10.0, 13.5, 13.0625)","(19.0, 25.0, 23.526315789473685)","(3.1, 3.7, 3.6875)"
07-12-2022 19:40:52.429167,"(18.0, 23.0, 22.271186440677965)","(9.0, 15.0, 14.470149253731343)","(2.5, 2.96, 2.914838709677419)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.2, 7.9399999999999995)","(10.0, 14.0, 13.05)","(19.0, 25.0, 23.526315789473685)","(3.1, 3.7, 3.84)"
07-12-2022 19:40:53.782523,"(18.0, 23.0, 22.271186440677965)","(9.0, 14.5, 14.660714285714285)","(2.5, 2.92, 2.931111111111111)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.2, 7.941176470588235)","(10.0, 14.0, 13.445945945945946)","(19.0, 25.0, 22.333333333333332)","(3.1, 3.85, 3.6999999999999997)"
07-12-2022 19:40:55.075550,"(18.0, 23.0, 22.235294117647058)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.94, 2.926153846153846)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.2, 8.254545454545454)","(10.0, 13.5, 13.445945945945946)","(19.0, 25.0, 22.5)","(3.1, 3.8, 3.7125000000000004)"
07-12-2022 19:40:56.376923,"(18.0, 23.0, 22.253968253968253)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.94, 2.926153846153846)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.8, 8.204761904761906)","(10.0, 13.5, 13.36111111111111)","(19.0, 24.0, 22.142857142857142)","(3.1, 3.8, 3.7363636363636363)"
07-12-2022 19:40:57.463481,"(18.0, 23.0, 22.253968253968253)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.94, 2.926153846153846)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.8, 8.204761904761906)","(10.0, 13.5, 13.12962962962963)","(19.0, 24.0, 22.153846153846153)","(3.1, 3.8, 3.7125000000000004)"
07-12-2022 19:40:58.747513,"(18.0, 23.0, 22.22222222222222)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.94, 2.88)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.4, 8.16)","(10.0, 13.5, 13.26923076923077)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.8, 3.730769230769231)"
07-12-2022 19:40:59.972842,"(18.0, 23.0, 22.22222222222222)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.88, 2.8452631578947365)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.4, 8.25)","(10.0, 13.5, 13.26923076923077)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.8, 3.82)"
07-12-2022 19:41:01.366103,"(18.0, 23.0, 22.215384615384615)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.88, 2.8436363636363633)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.4, 8.190697674418605)","(10.0, 13.5, 13.3125)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.9, 3.7804347826086957)"
07-12-2022 19:41:02.627947,"(18.0, 23.0, 22.215384615384615)","(9.0, 15.0, 14.660714285714285)","(2.5, 2.88, 2.8495238095238093)","(31.0, 42.0, 38.679245283018865)","(6.5, 8.4, 8.177777777777777)","(10.0, 13.5, 12.9375)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.85, 3.7907407407407407)"
07-12-2022 19:41:03.923020,"(18.0, 23.0, 22.078125)","(9.0, 15.0, 14.706521739130435)","(2.45, 2.88, 2.8606060606060604)","(31.0, 42.0, 38.679245283018865)","(6.5, 8.4, 8.176470588235293)","(10.0, 13.0, 12.928571428571429)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.85, 3.793859649122807)"
