,Pentegra,San Marino,Francine,Pill Box,Zouhope,The Superintendent,California Blaze,Tsushima,Adament,Last Zerprise,Simply Sparklez,Arachnattack
06-01-2023 16:15:25.527431,"(4.2, 5.0, 4.877419354838709)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.54)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.166666666666664)","(16.0, 18.5, 18.11111111111111)","(26.0, 70.0, 44.285714285714285)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 187.5)"
06-01-2023 16:15:26.921323,"(4.2, 5.0, 4.877419354838709)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.54)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 70.0, 44.285714285714285)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 187.5)"
06-01-2023 16:15:28.302162,"(4.2, 5.3, 5.067857142857143)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.54)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 70.0, 44.285714285714285)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 187.5)"
06-01-2023 16:15:29.708298,"(4.2, 5.3, 5.067857142857143)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.54)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 70.0, 44.285714285714285)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:31.080392,"(4.2, 5.3, 5.067857142857143)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.54)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 70.0, 44.285714285714285)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:32.537784,"(4.2, 5.3, 5.067857142857143)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 70.0, 54.66666666666667)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:33.938349,"(4.2, 5.3, 5.033333333333333)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 54.66666666666667)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:35.313978,"(4.2, 5.3, 5.033333333333333)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 54.66666666666667)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:36.726543,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 54.66666666666667)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.9314285714285715)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:38.160358,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 54.66666666666667)","(81.0, 190.0, 162.77777777777777)","(2.6, 3.0, 2.91)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:39.566346,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 54.66666666666667)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.98, 2.903076923076923)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:40.979393,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.98, 2.903076923076923)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:42.424291,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.98, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:43.776538,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 18.12962962962963)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:45.183307,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.61764705882353)","(16.0, 18.5, 18.11111111111111)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:46.653125,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.5)","(16.0, 18.5, 19.32)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:48.079396,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.5)","(16.0, 19.5, 19.32)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:49.453080,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.5)","(16.0, 19.5, 19.32)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:50.872434,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.5)","(16.0, 19.5, 19.32)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:52.300126,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.5, 16.9)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 162.77777777777777)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:53.766879,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.0, 16.9)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:55.184783,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.0, 16.9)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:56.604213,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.0, 16.9)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:57.974093,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.0, 16.9)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:15:59.510162,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.0, 16.9)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.914285714285714)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:16:01.040674,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.0, 16.9)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.901818181818182)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:16:02.524483,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 19.0, 16.5)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.901818181818182)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:16:03.972211,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 18.5, 17.3)","(26.0, 65.0, 42.85714285714286)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.901818181818182)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:16:05.372479,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.45)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 18.5, 17.071428571428573)","(26.0, 65.0, 45.625)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.901818181818182)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:16:06.831408,"(4.2, 5.3, 5.062962962962963)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 150.0)","(10.0, 18.5, 17.785714285714285)","(16.0, 18.5, 17.071428571428573)","(26.0, 65.0, 45.625)","(81.0, 190.0, 135.55555555555554)","(2.6, 2.96, 2.901818181818182)","(26.0, 60.0, 57.77777777777778)","(10.0, 16.5, 16.096153846153847)","(101.0, 210.0, 165.0)"
06-01-2023 16:16:08.284489,"(4.2, 5.5, 5.45)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.4799999999999995)","(61.0, 210.0, 123.33333333333334)","(10.0, 18.5, 17.653846153846153)","(16.0, 18.5, 17.071428571428573)","(26.0, 65.0, 49.6)","(81.0, 190.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 60.0, 52.0)","(10.0, 16.5, 16.022727272727273)","(101.0, 210.0, 146.66666666666666)"
06-01-2023 16:16:09.824390,"(4.2, 5.5, 5.45)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.4799999999999995)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 18.5, 17.071428571428573)","(26.0, 60.0, 49.75)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.0)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:11.345197,"(4.2, 5.5, 5.407692307692308)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.4799999999999995)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 18.5, 17.071428571428573)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.954545454545455)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:12.863028,"(4.2, 5.5, 5.425)","(10.0, 14.5, 13.8)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 18.5, 17.071428571428573)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 14.076923076923077)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:14.370826,"(4.2, 5.5, 5.425)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 18.5, 17.071428571428573)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 14.076923076923077)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:15.912229,"(4.2, 5.5, 5.425)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 18.5, 17.285714285714285)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 14.076923076923077)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:17.474674,"(4.2, 5.5, 5.44)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 17.285714285714285)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 14.076923076923077)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:19.100660,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 17.285714285714285)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 14.076923076923077)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:20.502638,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 17.285714285714285)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.901818181818182)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 14.076923076923077)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:21.922231,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.91)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:23.350437,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 55.0, 41.875)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.91)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:24.797390,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 55.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.91)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:26.297009,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.91)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:27.784440,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.91)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:29.224806,"(4.2, 5.5, 5.083333333333333)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.5)","(16.0, 19.0, 18.47826086956522)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 13.722222222222221)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:30.611429,"(4.2, 5.5, 5.083333333333333)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.230769230769226)","(10.0, 14.0, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:32.071632,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:33.494815,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.1875)","(16.0, 19.0, 18.47826086956522)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.230769230769226)","(10.0, 16.5, 15.6)","(101.0, 200.0, 146.66666666666666)"
06-01-2023 16:16:35.002358,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.5)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 47.5)","(10.0, 16.5, 15.6)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:36.506359,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.5)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.5, 15.6)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:38.003271,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 15.5)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.5, 15.6)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:39.416815,"(4.2, 5.5, 5.285714285714286)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 16.055555555555557)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.5, 15.6)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:40.844728,"(4.2, 5.5, 5.315384615384615)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.49090909090909)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 16.541666666666668)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.5, 15.108108108108109)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:42.205166,"(4.2, 5.5, 5.315384615384615)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.5249999999999995)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 16.541666666666668)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.0, 15.689655172413794)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:43.613402,"(4.2, 5.5, 5.264285714285714)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.5249999999999995)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 16.541666666666668)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.0, 15.689655172413794)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:45.050647,"(4.2, 5.4, 5.254166666666667)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.5249999999999995)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 16.541666666666668)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.0, 15.689655172413794)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:46.543235,"(4.2, 5.4, 5.254166666666667)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.5249999999999995)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 16.541666666666668)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 49.375)","(10.0, 16.0, 15.689655172413794)","(101.0, 200.0, 168.0)"
06-01-2023 16:16:48.052178,"(4.2, 5.4, 5.203571428571429)","(10.0, 14.5, 13.75)","(5.0, 6.6, 6.5249999999999995)","(61.0, 190.0, 123.33333333333334)","(10.0, 18.0, 16.125)","(16.0, 19.0, 18.53846153846154)","(26.0, 50.0, 46.0)","(81.0, 180.0, 150.0)","(2.6, 2.94, 2.931)","(26.0, 55.0, 45.333333333333336)","(10.0, 16.0, 15.689655172413794)","(101.0, 200.0, 146.66666666666666)"
