,Mt View Bentley,Skys Delight,Dolly Dagger,Urey Bale,Inter Mary
12-01-2023 14:28:14.936877,"(11.0, 23.0, 21.96153846153846)","(2.6, 3.55, 3.5124999999999997)","(11.0, 15.5, 15.40625)","(5.0, 9.8, 9.200000000000001)","(2.1, 2.04, 2.025)"
12-01-2023 14:28:15.875780,"(11.0, 23.0, 21.0)","(2.6, 3.55, 3.5124999999999997)","(11.0, 15.5, 15.40625)","(5.0, 9.8, 9.200000000000001)","(2.1, 2.04, 2.025)"
12-01-2023 14:28:16.862727,"(11.0, 23.0, 21.96153846153846)","(2.6, 3.55, 3.5124999999999997)","(11.0, 15.5, 18.6875)","(5.0, 9.8, 9.200000000000001)","(2.1, 2.04, 2.0025)"
12-01-2023 14:28:17.800468,"(11.0, 23.0, 21.96153846153846)","(2.6, 3.55, 3.509090909090909)","(11.0, 19.0, 16.75)","(5.0, 9.8, 9.415384615384616)","(2.1, 2.04, 1.9866666666666666)"
12-01-2023 14:28:18.769230,"(12.0, 23.0, 21.0)","(2.6, 3.55, 3.37)","(11.0, 19.0, 18.6)","(5.0, 9.8, 9.415384615384616)","(2.1, 2.04, 1.9866666666666666)"
12-01-2023 14:28:19.691895,"(12.0, 23.0, 21.96153846153846)","(2.6, 3.55, 3.3785714285714286)","(11.0, 19.0, 18.692307692307693)","(5.0, 9.8, 9.415384615384616)","(2.1, 2.04, 1.9833333333333334)"
12-01-2023 14:28:20.634022,"(12.0, 23.0, 21.0)","(2.6, 3.6, 3.56)","(11.0, 19.5, 15.681818181818182)","(5.0, 9.8, 9.3)","(2.1, 2.0, 1.9833333333333334)"
12-01-2023 14:28:21.649636,"(12.0, 23.0, 21.96153846153846)","(2.6, 3.6, 3.52)","(11.0, 19.0, 15.634615384615385)","(5.0, 9.8, 9.180952380952382)","(2.05, 2.0, 1.9833333333333334)"
12-01-2023 14:28:22.676566,"(12.0, 23.0, 21.0)","(2.6, 3.6, 3.52)","(11.0, 19.0, 15.652173913043478)","(5.0, 9.8, 9.65)","(2.05, 2.0, 1.9625)"
12-01-2023 14:28:23.723757,"(12.0, 23.0, 21.0)","(2.6, 3.6, 3.5142857142857142)","(11.0, 19.0, 15.636363636363637)","(5.0, 10.5, 10.036363636363637)","(2.05, 2.0, 1.9625)"
12-01-2023 14:28:24.688334,"(12.0, 23.0, 21.285714285714285)","(2.6, 3.6, 3.497727272727273)","(11.0, 17.0, 15.636363636363637)","(5.0, 10.5, 9.14871794871795)","(2.05, 2.0, 1.976923076923077)"
12-01-2023 14:28:25.653139,"(12.0, 23.0, 21.315789473684212)","(2.6, 3.6, 3.497727272727273)","(11.0, 17.0, 15.557692307692308)","(5.0, 10.5, 9.14871794871795)","(2.05, 2.0, 2.0142857142857142)"
12-01-2023 14:28:26.522945,"(12.0, 23.0, 22.2)","(2.6, 3.5, 3.4363636363636365)","(11.0, 17.0, 15.557692307692308)","(5.0, 10.0, 9.44)","(2.05, 2.02, 2.015)"
12-01-2023 14:28:27.522383,"(12.0, 23.0, 22.454545454545453)","(2.6, 3.6, 3.3783333333333334)","(11.0, 17.0, 15.557692307692308)","(5.0, 10.0, 9.155555555555557)","(2.05, 2.02, 2.0014285714285713)"
12-01-2023 14:28:28.609612,"(12.0, 23.0, 21.857142857142858)","(2.6, 3.55, 3.4176470588235293)","(11.0, 17.0, 15.676470588235293)","(5.0, 10.0, 9.6)","(2.05, 2.02, 1.9784615384615385)"
12-01-2023 14:28:29.426423,"(12.0, 23.0, 21.933333333333334)","(2.6, 3.6, 3.4785714285714286)","(11.0, 17.0, 16.166666666666668)","(5.0, 10.0, 9.6)","(2.05, 2.02, 1.9784615384615385)"
12-01-2023 14:28:30.427392,"(12.0, 23.0, 22.52)","(2.6, 3.6, 3.4785714285714286)","(11.0, 17.0, 16.210526315789473)","(5.0, 10.0, 9.470588235294118)","(2.05, 2.02, 1.9983333333333333)"
12-01-2023 14:28:31.368584,"(12.0, 23.0, 21.933333333333334)","(2.6, 3.5, 3.46875)","(11.0, 17.0, 15.59375)","(5.0, 10.0, 9.470588235294118)","(2.05, 2.02, 2.0018)"
12-01-2023 14:28:32.448801,"(12.0, 23.0, 22.612903225806452)","(2.6, 3.5, 3.455)","(11.0, 17.0, 15.59375)","(5.0, 10.0, 9.571428571428571)","(2.05, 2.02, 2.0018)"
12-01-2023 14:28:33.499039,"(12.0, 23.0, 22.11111111111111)","(2.6, 3.5, 3.455)","(11.0, 17.0, 15.333333333333334)","(5.0, 10.0, 9.616666666666667)","(2.05, 2.02, 2.00375)"
12-01-2023 14:28:34.413655,"(12.0, 23.0, 20.375)","(2.6, 3.5, 3.455)","(11.0, 17.0, 15.333333333333334)","(5.0, 10.0, 9.616666666666667)","(2.05, 2.02, 2.00375)"
12-01-2023 14:28:35.439153,"(12.0, 23.0, 19.88888888888889)","(2.6, 3.5, 3.3941176470588235)","(11.0, 17.0, 15.125)","(5.0, 10.0, 9.616666666666667)","(2.05, 2.02, 2.00375)"
12-01-2023 14:28:36.480007,"(12.0, 23.0, 19.88888888888889)","(2.6, 3.5, 3.3941176470588235)","(11.0, 17.0, 15.125)","(5.0, 10.0, 9.616666666666667)","(2.05, 2.02, 2.00375)"
12-01-2023 14:28:37.403594,"(12.0, 23.0, 19.88888888888889)","(2.6, 3.5, 3.3941176470588235)","(11.0, 17.0, 15.125)","(5.0, 10.0, 9.63076923076923)","(2.05, 2.02, 1.9978048780487805)"
12-01-2023 14:28:38.417085,"(12.0, 23.0, 19.88888888888889)","(2.6, 3.5, 3.419230769230769)","(11.0, 17.0, 15.125)","(5.0, 10.0, 9.617391304347827)","(2.05, 2.02, 2.00425)"
12-01-2023 14:28:39.309458,"(12.0, 23.0, 19.88888888888889)","(2.6, 3.5, 3.419230769230769)","(11.0, 17.0, 15.125)","(5.0, 10.0, 9.617391304347827)","(2.05, 2.02, 2.0087654320987656)"
12-01-2023 14:28:40.292522,"(12.0, 23.0, 20.375)","(2.7, 3.5, 3.402941176470588)","(11.0, 17.0, 15.333333333333334)","(5.0, 10.0, 9.617391304347827)","(1.95, 2.02, 2.007702702702703)"
12-01-2023 14:28:41.220608,"(12.0, 23.0, 22.5)","(2.7, 3.5, 3.419230769230769)","(11.0, 17.0, 15.333333333333334)","(5.0, 10.0, 9.617391304347827)","(1.95, 2.02, 2.007702702702703)"
12-01-2023 14:28:42.183424,"(12.0, 23.0, 22.5)","(2.7, 3.5, 3.419230769230769)","(11.0, 17.0, 15.333333333333334)","(5.0, 10.0, 9.617391304347827)","(1.95, 2.02, 2.002666666666667)"
12-01-2023 14:28:43.019950,"(12.0, 23.0, 20.333333333333332)","(2.7, 3.4, 3.36875)","(11.0, 17.0, 15.636363636363637)","(5.0, 10.0, 9.617391304347827)","(1.95, 2.02, 2.002666666666667)"
12-01-2023 14:28:43.988494,"(12.0, 23.0, 20.333333333333332)","(2.7, 3.4, 3.36875)","(11.0, 17.0, 15.88888888888889)","(5.0, 10.0, 9.65)","(1.95, 2.02, 2.013333333333333)"
12-01-2023 14:28:44.862381,"(13.0, 23.0, 22.666666666666668)","(2.7, 3.5, 3.388888888888889)","(11.0, 17.0, 15.571428571428571)","(5.0, 10.0, 9.65)","(1.95, 2.04, 2.013333333333333)"
12-01-2023 14:28:45.833757,"(13.0, 23.0, 22.08695652173913)","(2.7, 3.5, 3.4333333333333336)","(11.0, 17.0, 15.181818181818182)","(5.0, 10.0, 9.63076923076923)","(1.95, 2.04, 1.99375)"
12-01-2023 14:28:46.762968,"(13.0, 23.0, 22.08695652173913)","(2.7, 3.55, 3.525)","(11.0, 17.0, 15.181818181818182)","(5.0, 10.0, 9.63076923076923)","(1.95, 2.0, 1.99375)"
12-01-2023 14:28:47.733792,"(13.0, 23.0, 22.363636363636363)","(2.7, 3.55, 3.5428571428571427)","(11.0, 17.0, 15.181818181818182)","(5.0, 10.0, 9.63076923076923)","(1.95, 2.0, 1.9884615384615385)"
12-01-2023 14:28:48.770283,"(13.0, 23.0, 22.785714285714285)","(2.7, 3.55, 3.5428571428571427)","(11.0, 17.0, 15.181818181818182)","(5.0, 10.0, 9.63076923076923)","(1.95, 2.0, 1.9944444444444445)"
12-01-2023 14:28:49.829653,"(13.0, 23.0, 22.363636363636363)","(2.7, 3.55, 3.5428571428571427)","(11.0, 17.0, 16.72222222222222)","(5.0, 10.0, 9.973333333333333)","(1.95, 2.0, 2.0294117647058822)"
12-01-2023 14:28:50.915030,"(13.0, 23.0, 22.612903225806452)","(2.7, 3.3, 3.2522727272727274)","(11.0, 17.0, 16.333333333333332)","(5.0, 10.0, 9.824)","(1.95, 2.08, 2.0341176470588236)"
12-01-2023 14:28:51.883015,"(13.0, 25.0, 24.21875)","(2.7, 3.3, 3.204854368932039)","(11.0, 17.0, 16.333333333333332)","(5.0, 10.0, 9.824)","(1.95, 2.08, 2.067586206896552)"
12-01-2023 14:28:52.980111,"(13.0, 25.0, 23.857142857142858)","(2.7, 3.3, 3.1677966101694914)","(11.0, 17.0, 16.833333333333332)","(5.0, 10.0, 9.824)","(1.95, 2.08, 2.056)"
12-01-2023 14:28:54.057239,"(13.0, 25.0, 24.5)","(2.7, 3.3, 3.1620967741935484)","(11.0, 17.0, 16.833333333333332)","(5.0, 10.0, 9.790476190476191)","(1.95, 2.08, 2.056)"
12-01-2023 14:28:55.116327,"(13.0, 25.0, 23.22222222222222)","(2.7, 3.3, 3.2161764705882354)","(11.0, 17.0, 16.85)","(5.0, 9.8, 9.790476190476191)","(1.95, 2.08, 2.056)"
12-01-2023 14:28:56.145403,"(13.0, 25.0, 24.36842105263158)","(2.7, 3.3, 3.2161764705882354)","(11.0, 17.0, 16.85)","(5.0, 9.8, 9.790476190476191)","(1.95, 2.08, 2.0644)"
12-01-2023 14:28:57.220263,"(13.0, 25.0, 23.666666666666668)","(2.7, 3.3, 3.2161764705882354)","(11.0, 17.0, 16.85)","(5.0, 9.8, 9.790476190476191)","(1.95, 2.08, 2.0706024096385542)"
12-01-2023 14:28:58.190039,"(13.0, 25.0, 23.857142857142858)","(2.7, 3.3, 3.2161764705882354)","(11.0, 17.0, 16.85)","(5.0, 9.8, 9.790476190476191)","(1.95, 2.08, 2.0672131147540984)"
12-01-2023 14:28:59.170907,"(13.0, 25.0, 24.47826086956522)","(2.7, 3.3, 3.2161764705882354)","(11.0, 17.0, 16.85)","(5.0, 10.0, 9.885714285714286)","(1.95, 2.08, 2.0672131147540984)"
12-01-2023 14:29:00.270130,"(13.0, 25.0, 23.857142857142858)","(2.7, 3.3, 3.2135135135135138)","(11.0, 17.0, 16.85)","(5.0, 10.0, 9.947826086956521)","(1.95, 2.08, 2.0685294117647057)"
12-01-2023 14:29:01.185927,"(13.0, 25.0, 24.47826086956522)","(2.7, 3.25, 3.1738095238095236)","(11.0, 17.0, 16.85)","(5.0, 10.0, 9.885714285714286)","(1.95, 2.08, 2.065818181818182)"
12-01-2023 14:29:02.265022,"(13.0, 25.0, 23.857142857142858)","(2.7, 3.25, 3.1619047619047618)","(11.0, 20.0, 17.833333333333332)","(5.0, 10.0, 9.947826086956521)","(1.95, 2.08, 2.037872340425532)"
12-01-2023 14:29:03.296519,"(13.0, 25.0, 24.47826086956522)","(2.7, 3.25, 3.2114583333333333)","(11.0, 20.0, 17.62)","(5.0, 10.0, 9.947826086956521)","(1.95, 2.04, 2.0644)"
12-01-2023 14:29:04.338445,"(13.0, 25.0, 24.4375)","(2.7, 3.25, 3.2222222222222223)","(11.0, 20.0, 17.62)","(5.0, 10.0, 9.885714285714286)","(1.95, 2.08, 2.057627118644068)"
12-01-2023 14:29:05.302739,"(13.0, 25.0, 23.857142857142858)","(2.7, 3.25, 3.2222222222222223)","(11.0, 20.0, 17.62)","(5.0, 10.0, 9.885714285714286)","(1.95, 2.08, 2.057627118644068)"
12-01-2023 14:29:06.306116,"(13.0, 25.0, 24.59090909090909)","(2.7, 3.25, 3.2256756756756757)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.947826086956521)","(1.95, 2.08, 2.057241379310345)"
12-01-2023 14:29:07.329452,"(13.0, 25.0, 24.11111111111111)","(2.7, 3.25, 3.2256756756756757)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.947826086956521)","(1.95, 2.08, 2.057241379310345)"
12-01-2023 14:29:08.413141,"(13.0, 25.0, 24.59090909090909)","(2.7, 3.25, 3.2256756756756757)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.9)","(1.95, 2.08, 2.057241379310345)"
12-01-2023 14:29:09.508660,"(13.0, 25.0, 24.11111111111111)","(2.7, 3.25, 3.188095238095238)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.955555555555556)","(1.95, 2.08, 2.057241379310345)"
12-01-2023 14:29:10.545301,"(13.0, 25.0, 24.59090909090909)","(2.7, 3.25, 3.191666666666667)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.955555555555556)","(1.95, 2.08, 2.057241379310345)"
12-01-2023 14:29:11.591043,"(13.0, 25.0, 24.59090909090909)","(2.7, 3.25, 3.185714285714286)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.9)","(1.95, 2.08, 2.0344)"
12-01-2023 14:29:12.574518,"(13.0, 25.0, 24.11111111111111)","(2.7, 3.25, 3.193243243243243)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.955555555555556)","(1.95, 2.04, 2.0344)"
12-01-2023 14:29:13.613785,"(13.0, 25.0, 24.59090909090909)","(2.7, 3.25, 3.192105263157895)","(11.0, 20.0, 17.666666666666668)","(5.0, 10.0, 9.9)","(1.95, 2.04, 2.0344)"
12-01-2023 14:29:14.612602,"(13.0, 25.0, 24.35135135135135)","(2.7, 3.25, 3.183333333333333)","(11.0, 20.0, 17.3)","(5.0, 10.0, 9.873684210526315)","(1.95, 2.04, 2.0344)"
12-01-2023 14:29:15.713200,"(13.0, 25.0, 24.71875)","(2.7, 3.25, 3.1739130434782608)","(11.0, 20.0, 17.3)","(5.0, 10.0, 9.858333333333334)","(1.95, 2.04, 2.0376190476190477)"
12-01-2023 14:29:16.802887,"(13.0, 25.0, 24.35135135135135)","(2.7, 3.25, 3.1739130434782608)","(11.0, 20.0, 17.3)","(5.0, 10.0, 9.858333333333334)","(1.95, 2.04, 2.051489361702128)"
12-01-2023 14:29:17.746588,"(13.0, 25.0, 24.71875)","(2.7, 3.25, 3.1594827586206895)","(11.0, 20.0, 17.3)","(5.0, 10.0, 9.858333333333334)","(1.95, 2.06, 2.051489361702128)"
12-01-2023 14:29:18.769894,"(13.0, 25.0, 24.71875)","(2.7, 3.25, 3.1736842105263157)","(11.0, 20.0, 17.3)","(5.0, 10.0, 9.887500000000001)","(1.95, 2.06, 2.051489361702128)"
12-01-2023 14:29:19.820986,"(13.0, 25.0, 24.35135135135135)","(2.7, 3.25, 3.1736842105263157)","(11.0, 20.0, 17.642857142857142)","(5.0, 10.0, 9.927272727272728)","(1.95, 2.06, 2.054418604651163)"
12-01-2023 14:29:20.858592,"(13.0, 25.0, 24.71875)","(2.7, 3.25, 3.189583333333333)","(11.0, 19.5, 17.274193548387096)","(5.0, 10.0, 9.887500000000001)","(1.9, 2.06, 2.054418604651163)"
12-01-2023 14:29:21.901815,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.1944444444444446)","(12.0, 19.5, 17.13157894736842)","(5.5, 10.0, 9.927272727272728)","(1.9, 2.06, 2.054418604651163)"
12-01-2023 14:29:22.876033,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1944444444444446)","(12.0, 19.5, 17.13157894736842)","(5.5, 10.0, 9.927272727272728)","(1.9, 2.06, 2.054418604651163)"
12-01-2023 14:29:23.841031,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.1944444444444446)","(12.0, 19.5, 17.205882352941178)","(5.5, 10.0, 9.887500000000001)","(1.9, 2.06, 2.0541176470588236)"
12-01-2023 14:29:24.991703,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1944444444444446)","(12.0, 19.5, 17.205882352941178)","(5.5, 10.0, 10.588235294117647)","(1.9, 2.06, 2.0516666666666667)"
12-01-2023 14:29:26.082980,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.185714285714286)","(12.0, 19.5, 17.14864864864865)","(5.5, 11.0, 10.64516129032258)","(1.9, 2.06, 2.0554545454545456)"
12-01-2023 14:29:27.201153,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.177777777777778)","(12.0, 19.5, 17.205882352941178)","(5.5, 11.0, 10.434782608695652)","(1.9, 2.06, 2.0556521739130433)"
12-01-2023 14:29:28.303180,"(13.0, 25.0, 24.71875)","(2.8, 3.15, 3.1439024390243904)","(12.0, 19.5, 17.833333333333332)","(5.5, 11.0, 10.434782608695652)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:29.316319,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.15, 3.1439024390243904)","(12.0, 18.0, 17.833333333333332)","(5.5, 11.0, 10.434782608695652)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:30.403969,"(13.0, 25.0, 24.71875)","(2.8, 3.15, 3.138095238095238)","(12.0, 18.0, 17.833333333333332)","(5.5, 11.0, 10.465116279069768)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:31.497161,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.15, 3.138095238095238)","(12.0, 18.0, 17.833333333333332)","(5.5, 11.0, 10.465116279069768)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:32.540679,"(13.0, 25.0, 24.71875)","(2.8, 3.15, 3.138095238095238)","(12.0, 18.0, 16.977272727272727)","(5.5, 11.0, 10.680555555555555)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:33.560095,"(13.0, 25.0, 24.71875)","(2.8, 3.15, 3.138095238095238)","(12.0, 18.0, 16.977272727272727)","(5.5, 11.0, 10.724137931034482)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:34.659653,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.1277777777777778)","(12.0, 18.0, 16.977272727272727)","(5.5, 11.0, 10.428571428571429)","(1.9, 2.06, 2.055)"
12-01-2023 14:29:35.583403,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.132758620689655)","(12.0, 18.0, 16.977272727272727)","(5.5, 11.0, 10.428571428571429)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:36.596135,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.132758620689655)","(12.0, 18.0, 16.977272727272727)","(5.5, 11.0, 10.821428571428571)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:37.501826,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1458333333333335)","(12.0, 18.0, 16.977272727272727)","(5.5, 11.0, 10.821428571428571)","(1.9, 2.06, 2.056)"
12-01-2023 14:29:38.568948,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.1695652173913045)","(12.0, 18.0, 17.454545454545453)","(5.5, 11.0, 10.918604651162791)","(1.9, 2.06, 2.0504761904761906)"
12-01-2023 14:29:39.554459,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1695652173913045)","(12.0, 18.0, 17.454545454545453)","(5.5, 11.0, 10.973684210526315)","(1.9, 2.06, 2.0453333333333332)"
12-01-2023 14:29:40.589970,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.1625)","(12.0, 18.0, 17.454545454545453)","(5.5, 11.0, 10.974358974358974)","(1.9, 2.06, 2.0504000000000002)"
12-01-2023 14:29:41.569456,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1869565217391305)","(12.0, 18.0, 17.454545454545453)","(5.5, 11.0, 10.974358974358974)","(1.9, 2.06, 2.0481481481481483)"
12-01-2023 14:29:42.604989,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1764705882352944)","(12.0, 18.0, 17.454545454545453)","(5.5, 11.5, 11.380952380952381)","(1.9, 2.06, 2.0385714285714287)"
12-01-2023 14:29:43.671912,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.12)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.2)","(1.9, 2.04, 2.0385714285714287)"
12-01-2023 14:29:44.709789,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1636363636363636)","(12.0, 18.0, 17.2)","(5.5, 12.0, 11.133333333333333)","(1.9, 2.04, 2.0363636363636366)"
12-01-2023 14:29:45.810328,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.2, 3.14)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.133333333333333)","(1.9, 2.04, 2.0015384615384617)"
12-01-2023 14:29:46.956105,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.186666666666667)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.133333333333333)","(1.9, 2.02, 2.0028571428571427)"
12-01-2023 14:29:48.054740,"(13.0, 25.0, 24.71875)","(2.8, 3.2, 3.1866666666666665)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.363636363636363)","(1.9, 2.02, 2.003076923076923)"
12-01-2023 14:29:49.144903,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.25, 3.1887096774193546)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.363636363636363)","(1.9, 2.02, 2.0077777777777777)"
12-01-2023 14:29:50.223604,"(13.0, 25.0, 24.71875)","(2.8, 3.25, 3.1887096774193546)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.363636363636363)","(1.9, 2.02, 2.0073684210526315)"
12-01-2023 14:29:51.222123,"(13.0, 25.0, 24.71875)","(2.8, 3.25, 3.1887096774193546)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.363636363636363)","(1.9, 2.02, 2.015)"
12-01-2023 14:29:52.328300,"(13.0, 25.0, 24.35135135135135)","(2.8, 3.25, 3.123076923076923)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.40625)","(1.9, 2.02, 2.016)"
12-01-2023 14:29:53.342605,"(13.0, 25.0, 23.666666666666668)","(2.8, 3.2, 3.1621621621621623)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.26923076923077)","(1.9, 2.04, 2.005714285714286)"
12-01-2023 14:29:54.396146,"(13.0, 26.0, 24.75)","(2.8, 3.2, 3.174193548387097)","(12.0, 18.0, 17.454545454545453)","(5.5, 12.0, 11.25)","(1.9, 2.04, 2.0166666666666666)"
12-01-2023 14:29:55.443158,"(13.0, 28.0, 26.285714285714285)","(2.8, 3.25, 3.194444444444444)","(12.0, 18.0, 17.53846153846154)","(5.5, 11.5, 11.257575757575758)","(1.9, 2.02, 2.02)"
12-01-2023 14:29:56.554402,"(13.0, 28.0, 27.0)","(2.8, 3.25, 3.1913793103448276)","(12.0, 18.0, 17.166666666666668)","(5.5, 11.5, 11.235294117647058)","(1.9, 2.04, 2.0363636363636366)"
12-01-2023 14:29:57.600855,"(13.0, 28.0, 26.307692307692307)","(2.8, 3.2, 3.19)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.235294117647058)","(1.85, 2.04, 2.037333333333333)"
12-01-2023 14:29:58.668563,"(13.0, 28.0, 26.307692307692307)","(2.8, 3.2, 3.1739130434782608)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.235294117647058)","(1.85, 2.04, 2.037333333333333)"
12-01-2023 14:29:59.692408,"(13.0, 28.0, 27.4)","(2.8, 3.2, 3.180555555555556)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.235294117647058)","(1.85, 2.04, 2.037333333333333)"
12-01-2023 14:30:00.733498,"(13.0, 28.0, 27.727272727272727)","(2.8, 3.2, 3.187692307692308)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.235294117647058)","(1.85, 2.04, 2.037333333333333)"
12-01-2023 14:30:01.809561,"(13.0, 28.0, 27.857142857142858)","(2.8, 3.2, 3.157142857142857)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.204918032786885)","(1.85, 2.04, 2.0224)"
12-01-2023 14:30:02.866877,"(13.0, 28.0, 27.25)","(2.8, 3.2, 3.1555555555555554)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.204918032786885)","(1.85, 2.04, 2.0175)"
12-01-2023 14:30:04.004898,"(13.0, 28.0, 27.842105263157894)","(2.8, 3.2, 3.181818181818182)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.204918032786885)","(1.85, 2.02, 2.0175)"
12-01-2023 14:30:04.969217,"(13.0, 28.0, 27.833333333333332)","(2.8, 3.2, 3.181818181818182)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.204918032786885)","(1.85, 2.02, 2.0164705882352942)"
12-01-2023 14:30:05.981744,"(13.0, 30.0, 29.272727272727273)","(2.8, 3.2, 3.1791666666666667)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.204918032786885)","(1.85, 2.02, 2.0164705882352942)"
12-01-2023 14:30:07.045261,"(13.0, 30.0, 28.5)","(2.8, 3.2, 3.1791666666666667)","(12.0, 18.0, 17.333333333333332)","(5.5, 11.5, 11.241379310344827)","(1.85, 2.02, 2.0164705882352942)"
12-01-2023 14:30:08.104713,"(13.0, 30.0, 29.7)","(2.8, 3.2, 3.1714285714285713)","(12.0, 18.0, 17.11111111111111)","(5.5, 11.5, 11.266666666666667)","(1.85, 2.02, 2.037333333333333)"
12-01-2023 14:30:09.132537,"(13.0, 30.0, 29.727272727272727)","(2.8, 3.15, 3.134313725490196)","(12.0, 18.0, 17.384615384615383)","(5.5, 11.5, 10.958333333333334)","(1.85, 2.04, 2.0380000000000003)"
12-01-2023 14:30:10.027964,"(16.0, 34.0, 30.08)","(2.7, 3.15, 3.1245454545454545)","(12.0, 18.0, 17.384615384615383)","(6.5, 11.5, 10.958333333333334)","(1.75, 2.06, 2.0380000000000003)"
12-01-2023 14:30:11.104010,"(16.0, 34.0, 30.22222222222222)","(2.7, 3.15, 3.1245454545454545)","(12.0, 18.0, 16.88888888888889)","(6.5, 11.5, 10.69047619047619)","(1.75, 2.06, 2.0380000000000003)"
12-01-2023 14:30:12.151992,"(16.0, 34.0, 30.88)","(2.7, 3.15, 3.123913043478261)","(12.0, 17.0, 16.88888888888889)","(6.5, 11.5, 10.8125)","(1.75, 2.06, 2.0380000000000003)"
12-01-2023 14:30:13.175479,"(16.0, 34.0, 31.130434782608695)","(2.7, 3.15, 3.1228571428571428)","(12.0, 17.0, 16.88888888888889)","(6.5, 11.0, 10.555555555555555)","(1.75, 2.06, 2.0380000000000003)"
12-01-2023 14:30:14.172582,"(16.0, 34.0, 32.0)","(2.7, 3.15, 3.1370967741935485)","(12.0, 17.0, 16.88888888888889)","(6.5, 11.0, 10.555555555555555)","(1.75, 2.06, 2.0380000000000003)"
12-01-2023 14:30:15.185603,"(16.0, 34.0, 30.666666666666668)","(2.7, 3.15, 3.138235294117647)","(12.0, 18.0, 17.25)","(6.5, 10.5, 10.133333333333333)","(1.75, 2.06, 2.0380000000000003)"
12-01-2023 14:30:16.187240,"(16.0, 34.0, 30.666666666666668)","(2.7, 3.15, 3.138235294117647)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.035714285714286)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:17.210588,"(16.0, 34.0, 31.6)","(2.7, 3.15, 3.132608695652174)","(13.0, 18.0, 17.333333333333332)","(6.5, 10.5, 10.035714285714286)","(1.75, 2.06, 2.0416666666666665)"
