,Ben Stars,Bold Smuggler,Ikigai Star,Mias Dream,Aleaco,Doom Diva,Bettalatethannever,Noise Works,Sweet Jina,Azure De Lago,Readyentime,Rose Alice,Cashway
10-01-2023 16:05:51.549046,"(18.0, 25.0, 23.51851851851852)","(8.5, 13.5, 13.378378378378379)","(15.0, 17.0, 16.77777777777778)","(2.6, 3.0, 2.970232558139535)","(9.0, 10.5, 10.152777777777779)","(10.0, 17.5, 17.096153846153847)","(101.0, 200.0, 180.0)","(21.0, 70.0, 60.526315789473685)","(3.8, 4.3, 4.252272727272727)","(101.0, 230.0, 220.0)","(11.0, 15.5, 15.25)","(101.0, 210.0, 200.0)","(101.0, 340.0, 247.5)"
10-01-2023 16:05:53.150765,"(18.0, 25.0, 23.51851851851852)","(8.5, 14.0, 13.378378378378379)","(15.0, 17.0, 16.608695652173914)","(2.6, 3.0, 2.970232558139535)","(9.0, 10.5, 10.14102564102564)","(10.0, 17.5, 17.096153846153847)","(101.0, 200.0, 180.0)","(21.0, 70.0, 65.0)","(3.8, 4.3, 4.252272727272727)","(101.0, 230.0, 220.0)","(11.0, 15.5, 15.25)","(101.0, 210.0, 200.0)","(101.0, 330.0, 250.0)"
10-01-2023 16:05:54.852096,"(18.0, 25.0, 23.583333333333332)","(8.5, 14.0, 13.333333333333334)","(15.0, 17.0, 16.608695652173914)","(2.6, 3.0, 2.9734426229508197)","(9.0, 10.5, 10.14102564102564)","(10.0, 17.5, 17.227272727272727)","(101.0, 200.0, 180.0)","(21.0, 70.0, 65.0)","(3.8, 4.3, 4.242990654205608)","(101.0, 230.0, 220.0)","(11.0, 15.5, 15.192307692307692)","(101.0, 210.0, 195.71428571428572)","(101.0, 300.0, 246.66666666666666)"
10-01-2023 16:05:56.502563,"(18.0, 25.0, 23.583333333333332)","(8.5, 14.0, 13.3)","(14.0, 17.0, 16.71875)","(2.6, 2.98, 2.9734426229508197)","(9.0, 10.5, 10.14102564102564)","(10.0, 17.5, 17.227272727272727)","(101.0, 200.0, 180.0)","(21.0, 70.0, 64.23076923076923)","(3.8, 4.4, 4.241441441441442)","(101.0, 230.0, 220.0)","(11.0, 15.5, 15.192307692307692)","(101.0, 210.0, 195.71428571428572)","(101.0, 370.0, 270.0)"
10-01-2023 16:05:58.166998,"(18.0, 25.0, 23.583333333333332)","(8.5, 14.0, 13.375)","(14.0, 17.0, 16.71875)","(2.6, 2.98, 2.9734426229508197)","(9.0, 10.5, 10.543859649122806)","(10.0, 17.5, 16.8625)","(101.0, 200.0, 180.0)","(21.0, 65.0, 64.23076923076923)","(3.8, 4.4, 4.237096774193549)","(101.0, 230.0, 220.0)","(11.0, 15.5, 15.25)","(101.0, 210.0, 200.0)","(101.0, 370.0, 263.3333333333333)"
10-01-2023 16:05:59.823740,"(18.0, 25.0, 23.51851851851852)","(8.5, 13.5, 13.375)","(14.0, 17.0, 16.678571428571427)","(2.6, 2.98, 2.973939393939394)","(9.0, 11.0, 10.543859649122806)","(10.0, 17.0, 16.8625)","(101.0, 200.0, 180.0)","(21.0, 65.0, 64.23076923076923)","(3.8, 4.4, 4.2439024390243905)","(101.0, 230.0, 220.0)","(11.0, 15.5, 15.25)","(101.0, 210.0, 200.0)","(101.0, 350.0, 236.25)"
10-01-2023 16:06:01.487689,"(18.0, 25.0, 23.823529411764707)","(8.5, 13.5, 13.629032258064516)","(14.0, 17.0, 16.904109589041095)","(2.6, 2.98, 2.9736507936507937)","(9.0, 11.0, 10.276315789473685)","(10.0, 17.0, 16.57894736842105)","(101.0, 200.0, 180.0)","(21.0, 65.0, 64.23076923076923)","(3.8, 4.4, 4.330573248407643)","(101.0, 230.0, 220.0)","(11.0, 15.5, 15.421052631578947)","(101.0, 210.0, 200.0)","(101.0, 330.0, 233.75)"
10-01-2023 16:06:03.072784,"(18.0, 25.0, 23.903225806451612)","(8.5, 14.0, 13.67142857142857)","(14.0, 17.0, 16.185897435897434)","(2.6, 2.98, 2.928135593220339)","(9.0, 10.5, 10.347222222222221)","(10.0, 17.0, 16.61904761904762)","(101.0, 200.0, 180.0)","(21.0, 65.0, 64.23076923076923)","(3.8, 4.4, 4.352032520325204)","(101.0, 230.0, 220.0)","(11.0, 16.0, 15.384615384615385)","(101.0, 210.0, 201.66666666666666)","(101.0, 330.0, 245.0)"
10-01-2023 16:06:04.745244,"(18.0, 25.0, 23.903225806451612)","(8.5, 14.0, 13.67142857142857)","(14.0, 16.5, 16.4375)","(2.6, 2.94, 2.918611111111111)","(9.0, 10.5, 10.145)","(10.0, 17.0, 16.708333333333332)","(101.0, 200.0, 180.0)","(21.0, 65.0, 64.23076923076923)","(3.8, 4.4, 4.363114754098361)","(101.0, 230.0, 226.66666666666666)","(11.0, 15.5, 15.384615384615385)","(101.0, 210.0, 205.83333333333334)","(101.0, 320.0, 250.0)"
10-01-2023 16:06:06.414779,"(19.0, 25.0, 24.666666666666668)","(9.0, 14.0, 13.640625)","(14.0, 16.5, 16.301724137931036)","(2.7, 2.92, 2.87)","(10.0, 10.5, 10.015384615384615)","(11.0, 17.0, 16.671875)","(101.0, 200.0, 180.0)","(26.0, 65.0, 64.0909090909091)","(3.8, 4.4, 4.388095238095238)","(101.0, 230.0, 227.14285714285714)","(12.0, 15.5, 15.636363636363637)","(101.0, 210.0, 207.33333333333334)","(101.0, 380.0, 267.5)"
10-01-2023 16:06:08.221327,"(19.0, 25.0, 24.727272727272727)","(9.0, 14.0, 13.640625)","(14.0, 16.5, 16.301724137931036)","(2.7, 2.88, 2.8659770114942527)","(10.0, 10.5, 10.090909090909092)","(11.0, 17.0, 16.838709677419356)","(101.0, 200.0, 180.0)","(26.0, 65.0, 64.0909090909091)","(3.8, 4.5, 4.365071770334928)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.0, 15.884615384615385)","(101.0, 210.0, 207.33333333333334)","(101.0, 370.0, 247.5)"
10-01-2023 16:06:09.827959,"(19.0, 25.0, 24.82051282051282)","(9.0, 14.0, 13.640625)","(14.0, 16.5, 16.301724137931036)","(2.7, 2.88, 2.865490196078431)","(10.0, 10.5, 10.085271317829458)","(11.0, 17.0, 16.962962962962962)","(101.0, 200.0, 162.38095238095238)","(26.0, 65.0, 64.0909090909091)","(3.8, 4.5, 4.360396039603961)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.0, 15.892857142857142)","(101.0, 210.0, 209.16666666666666)","(101.0, 370.0, 320.0)"
10-01-2023 16:06:11.526079,"(19.0, 25.0, 24.680851063829788)","(9.0, 14.0, 13.640625)","(14.0, 16.5, 16.305084745762713)","(2.7, 2.88, 2.8623809523809522)","(10.0, 10.5, 10.065040650406504)","(11.0, 17.0, 16.545454545454547)","(101.0, 170.0, 157.69230769230768)","(26.0, 65.0, 64.0909090909091)","(3.8, 4.5, 4.365071770334928)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.0, 15.921052631578947)","(101.0, 210.0, 209.375)","(101.0, 360.0, 320.0)"
10-01-2023 16:06:13.213097,"(19.0, 25.0, 24.680851063829788)","(9.0, 14.0, 13.640625)","(14.0, 16.5, 16.305084745762713)","(2.7, 2.88, 2.8638461538461537)","(10.0, 10.5, 10.090579710144928)","(11.0, 17.0, 16.545454545454547)","(101.0, 170.0, 157.69230769230768)","(26.0, 65.0, 64.0909090909091)","(3.8, 4.5, 4.365071770334928)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.0, 15.921052631578947)","(101.0, 210.0, 209.375)","(101.0, 360.0, 320.0)"
10-01-2023 16:06:15.306024,"(19.0, 25.0, 24.71153846153846)","(9.0, 14.0, 13.640625)","(14.0, 16.5, 16.29824561403509)","(2.7, 2.88, 2.8638461538461537)","(10.0, 10.5, 10.090579710144928)","(11.0, 17.0, 16.31578947368421)","(101.0, 170.0, 157.69230769230768)","(26.0, 65.0, 64.0909090909091)","(3.8, 4.5, 4.414503816793894)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.0, 15.951612903225806)","(101.0, 210.0, 209.375)","(101.0, 380.0, 353.3333333333333)"
10-01-2023 16:06:17.237656,"(19.0, 25.0, 24.71153846153846)","(9.0, 14.0, 13.640625)","(14.0, 16.5, 16.323076923076922)","(2.7, 2.88, 2.8638461538461537)","(10.0, 10.5, 10.040650406504065)","(11.0, 17.0, 16.31578947368421)","(101.0, 170.0, 150.0)","(26.0, 65.0, 63.75)","(3.8, 4.5, 4.42)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.5, 16.11111111111111)","(101.0, 210.0, 209.375)","(101.0, 380.0, 353.3333333333333)"
10-01-2023 16:06:19.085431,"(19.0, 25.0, 24.71153846153846)","(10.0, 14.0, 13.67142857142857)","(15.0, 16.5, 16.29824561403509)","(2.7, 2.88, 2.8561467889908254)","(9.0, 10.5, 10.008227848101267)","(11.0, 17.0, 16.48)","(91.0, 170.0, 150.0)","(26.0, 65.0, 63.333333333333336)","(3.8, 4.5, 4.43961038961039)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.5, 16.31578947368421)","(101.0, 210.0, 209.375)","(101.0, 380.0, 353.3333333333333)"
10-01-2023 16:06:20.712950,"(19.0, 25.0, 24.680851063829788)","(10.0, 14.0, 13.67142857142857)","(15.0, 16.5, 16.35135135135135)","(2.7, 2.86, 2.8561467889908254)","(9.0, 10.5, 9.847058823529412)","(11.0, 17.0, 16.19047619047619)","(91.0, 170.0, 150.0)","(26.0, 65.0, 63.333333333333336)","(3.8, 4.5, 4.43961038961039)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.5, 16.31578947368421)","(101.0, 210.0, 209.375)","(101.0, 380.0, 353.3333333333333)"
10-01-2023 16:06:22.321417,"(19.0, 25.0, 24.82051282051282)","(10.0, 14.0, 13.661764705882353)","(15.0, 16.5, 16.30851063829787)","(2.7, 2.86, 2.861333333333333)","(9.0, 10.5, 9.954545454545455)","(11.0, 17.0, 16.484848484848484)","(91.0, 170.0, 150.0)","(26.0, 65.0, 58.333333333333336)","(3.8, 4.5, 4.43961038961039)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.5, 16.375)","(101.0, 210.0, 209.16666666666666)","(101.0, 380.0, 353.3333333333333)"
10-01-2023 16:06:24.041485,"(19.0, 25.0, 24.733333333333334)","(10.0, 14.0, 13.680555555555555)","(15.0, 16.5, 16.315217391304348)","(2.7, 2.88, 2.861333333333333)","(9.0, 10.0, 9.964285714285715)","(11.0, 17.0, 16.47222222222222)","(91.0, 170.0, 150.0)","(26.0, 65.0, 60.38461538461539)","(3.8, 4.5, 4.441509433962264)","(101.0, 230.0, 227.14285714285714)","(12.0, 16.5, 16.424242424242426)","(101.0, 210.0, 209.23076923076923)","(101.0, 380.0, 353.3333333333333)"
10-01-2023 16:06:25.745764,"(19.0, 25.0, 24.647058823529413)","(10.0, 14.0, 13.884615384615385)","(15.0, 16.5, 16.297619047619047)","(2.7, 2.88, 2.8616666666666664)","(9.0, 10.0, 9.9375)","(11.0, 17.0, 16.24137931034483)","(91.0, 170.0, 155.0)","(26.0, 65.0, 60.38461538461539)","(3.8, 4.5, 4.440243902439025)","(101.0, 230.0, 227.77777777777777)","(12.0, 17.0, 16.424242424242426)","(101.0, 210.0, 209.44444444444446)","(101.0, 380.0, 364.0)"
10-01-2023 16:06:27.394891,"(19.0, 25.0, 24.233333333333334)","(10.0, 14.0, 13.903225806451612)","(15.0, 16.5, 16.297619047619047)","(2.7, 2.88, 2.8616666666666664)","(9.0, 10.0, 9.87857142857143)","(11.0, 17.0, 16.24137931034483)","(91.0, 170.0, 155.0)","(26.0, 65.0, 61.25)","(3.8, 4.5, 4.440243902439025)","(101.0, 230.0, 226.0)","(12.0, 17.0, 16.424242424242426)","(101.0, 210.0, 209.0)","(101.0, 380.0, 360.0)"
10-01-2023 16:06:29.106263,"(19.0, 25.0, 24.233333333333334)","(10.0, 14.0, 13.951612903225806)","(15.0, 16.5, 16.297619047619047)","(2.7, 2.88, 2.8674285714285714)","(9.0, 10.0, 9.9375)","(11.0, 17.0, 16.24137931034483)","(91.0, 170.0, 155.0)","(31.0, 65.0, 61.470588235294116)","(3.8, 4.5, 4.438750000000001)","(101.0, 230.0, 226.0)","(12.0, 17.0, 16.424242424242426)","(101.0, 210.0, 209.0)","(101.0, 380.0, 360.0)"
10-01-2023 16:06:30.746914,"(19.0, 25.0, 24.096774193548388)","(10.0, 14.0, 13.951612903225806)","(15.0, 16.5, 16.297619047619047)","(2.7, 2.88, 2.8458536585365852)","(9.0, 10.0, 10.035789473684211)","(11.0, 17.0, 16.24137931034483)","(91.0, 170.0, 155.0)","(31.0, 65.0, 61.470588235294116)","(3.8, 4.5, 4.4284671532846716)","(101.0, 230.0, 226.0)","(12.0, 17.0, 16.441176470588236)","(101.0, 210.0, 209.0)","(101.0, 380.0, 360.0)"
10-01-2023 16:06:32.447734,"(19.0, 25.0, 23.697674418604652)","(10.0, 14.0, 13.854430379746836)","(15.0, 16.5, 16.33)","(2.7, 2.86, 2.8168478260869563)","(9.0, 10.5, 10.055555555555555)","(11.0, 17.0, 16.24137931034483)","(91.0, 170.0, 155.0)","(31.0, 65.0, 62.0)","(3.8, 4.5, 4.435526315789474)","(101.0, 230.0, 226.0)","(12.0, 17.0, 16.441176470588236)","(101.0, 210.0, 209.0)","(101.0, 380.0, 360.0)"
10-01-2023 16:06:34.048659,"(19.0, 25.0, 23.697674418604652)","(10.0, 14.5, 13.854430379746836)","(15.0, 16.5, 17.010204081632654)","(2.7, 2.84, 2.789604519774011)","(9.0, 10.5, 10.042857142857143)","(11.0, 17.0, 16.24137931034483)","(91.0, 170.0, 152.85714285714286)","(31.0, 65.0, 62.0)","(3.8, 4.5, 4.433548387096774)","(101.0, 230.0, 226.0)","(12.0, 17.0, 16.5)","(101.0, 210.0, 209.0)","(101.0, 380.0, 364.0)"
10-01-2023 16:06:35.690649,"(19.0, 25.0, 23.88235294117647)","(10.0, 14.5, 14.0875)","(15.0, 17.5, 17.1)","(2.7, 2.8, 2.793125)","(9.0, 10.5, 10.042857142857143)","(11.0, 17.0, 16.4375)","(91.0, 170.0, 152.85714285714286)","(31.0, 65.0, 62.27272727272727)","(3.8, 4.5, 4.433548387096774)","(101.0, 230.0, 226.0)","(12.0, 17.0, 16.615384615384617)","(101.0, 210.0, 208.57142857142858)","(101.0, 380.0, 360.0)"
10-01-2023 16:06:37.369347,"(19.0, 25.0, 23.914285714285715)","(10.0, 14.5, 14.141304347826088)","(14.0, 17.5, 17.285714285714285)","(2.6, 2.8, 2.8110416666666667)","(9.0, 10.5, 10.084415584415584)","(11.0, 17.0, 16.75)","(91.0, 170.0, 156.66666666666666)","(31.0, 65.0, 62.27272727272727)","(3.8, 4.5, 4.381294964028777)","(101.0, 230.0, 227.14285714285714)","(12.0, 17.0, 16.318181818181817)","(101.0, 210.0, 208.88888888888889)","(101.0, 380.0, 345.0)"
10-01-2023 16:06:39.059069,"(19.0, 25.0, 25.11764705882353)","(10.0, 14.5, 15.02)","(14.0, 17.5, 17.846153846153847)","(2.6, 2.82, 2.8485148514851484)","(9.0, 10.5, 10.56989247311828)","(11.0, 17.0, 17.357142857142858)","(91.0, 170.0, 215.0)","(31.0, 65.0, 64.23076923076923)","(3.8, 4.4, 4.094594594594595)","(101.0, 230.0, 381.42857142857144)","(12.0, 16.5, 15.733333333333333)","(101.0, 210.0, 225.3846153846154)","(101.0, 390.0, 367.14285714285717)"
10-01-2023 16:06:40.785338,"(19.0, 26.0, 25.11764705882353)","(10.0, 15.5, 14.787878787878787)","(14.0, 18.0, 18.242857142857144)","(2.6, 2.86, 2.8931147540983604)","(9.0, 11.0, 10.612068965517242)","(11.0, 18.0, 17.333333333333332)","(91.0, 230.0, 197.14285714285714)","(31.0, 65.0, 64.23076923076923)","(3.8, 4.2, 4.093442622950819)","(101.0, 410.0, 381.0)","(12.0, 16.0, 14.875)","(101.0, 230.0, 227.5)","(101.0, 390.0, 336.6666666666667)"
10-01-2023 16:06:43.213947,"(19.0, 26.0, 25.11764705882353)","(10.0, 15.0, 14.787878787878787)","(14.0, 18.5, 17.806451612903224)","(2.6, 2.92, 2.9177464788732395)","(9.0, 11.0, 10.495049504950495)","(11.0, 18.0, 17.487179487179485)","(91.0, 220.0, 197.14285714285714)","(31.0, 65.0, 63.18181818181818)","(3.8, 4.2, 4.055018587360594)","(101.0, 400.0, 355.7142857142857)","(12.0, 15.0, 14.38888888888889)","(101.0, 230.0, 227.5)","(101.0, 390.0, 336.6666666666667)"
10-01-2023 16:06:44.980958,"(19.0, 26.0, 24.72340425531915)","(10.0, 15.0, 14.73076923076923)","(14.0, 18.0, 17.3125)","(2.6, 2.92, 3.0204761904761903)","(9.0, 11.0, 10.547826086956523)","(12.0, 18.0, 17.310344827586206)","(91.0, 220.0, 191.42857142857144)","(31.0, 65.0, 62.77777777777778)","(3.8, 4.2, 4.0777777777777775)","(101.0, 380.0, 273.3333333333333)","(12.0, 14.5, 14.166666666666666)","(101.0, 230.0, 227.5)","(101.0, 390.0, 336.6666666666667)"
10-01-2023 16:06:46.700577,"(19.0, 26.0, 24.72340425531915)","(10.0, 15.0, 14.73076923076923)","(14.0, 17.5, 17.3125)","(2.6, 3.05, 3.0204761904761903)","(9.0, 11.0, 10.547826086956523)","(12.0, 18.0, 17.310344827586206)","(91.0, 220.0, 191.42857142857144)","(31.0, 65.0, 62.77777777777778)","(3.8, 4.1, 4.077259475218659)","(101.0, 360.0, 250.0)","(12.0, 14.5, 13.928571428571429)","(101.0, 230.0, 227.5)","(101.0, 390.0, 336.6666666666667)"
10-01-2023 16:06:48.370728,"(19.0, 26.0, 24.68)","(10.0, 15.0, 14.619047619047619)","(14.0, 17.0, 16.75609756097561)","(2.6, 3.1, 3.0776209677419355)","(9.0, 10.5, 10.08695652173913)","(12.0, 17.5, 17.25)","(91.0, 220.0, 182.35294117647058)","(31.0, 65.0, 62.77777777777778)","(3.8, 4.1, 4.077259475218659)","(101.0, 350.0, 248.33333333333334)","(12.0, 14.0, 13.91304347826087)","(101.0, 230.0, 227.27272727272728)","(101.0, 390.0, 367.14285714285717)"
10-01-2023 16:06:50.096576,"(19.0, 26.0, 24.68)","(10.0, 15.0, 14.659574468085106)","(14.0, 16.5, 16.46551724137931)","(2.6, 3.1, 3.0850828729281767)","(9.0, 10.5, 10.076923076923077)","(12.0, 17.5, 17.25)","(91.0, 220.0, 191.42857142857144)","(31.0, 65.0, 61.42857142857143)","(3.8, 4.1, 4.030588235294117)","(101.0, 340.0, 246.66666666666666)","(12.0, 14.0, 13.382352941176471)","(101.0, 230.0, 226.66666666666666)","(101.0, 390.0, 367.14285714285717)"
10-01-2023 16:06:51.916102,"(19.0, 26.0, 25.153846153846153)","(10.0, 15.0, 14.73076923076923)","(14.0, 16.5, 16.49390243902439)","(2.6, 3.1, 3.1061855670103093)","(9.0, 10.5, 10.116822429906541)","(12.0, 17.5, 17.335443037974684)","(91.0, 220.0, 182.35294117647058)","(31.0, 65.0, 61.42857142857143)","(3.8, 4.1, 3.976536312849162)","(101.0, 330.0, 242.85714285714286)","(12.0, 13.5, 13.475)","(101.0, 200.0, 197.14285714285714)","(101.0, 390.0, 367.14285714285717)"
10-01-2023 16:06:53.565573,"(20.0, 26.0, 25.181818181818183)","(10.0, 15.0, 14.891891891891891)","(14.0, 16.5, 16.492957746478872)","(2.6, 3.15, 3.1558333333333333)","(9.0, 10.5, 10.086805555555555)","(12.0, 17.5, 17.335443037974684)","(91.0, 220.0, 185.0)","(31.0, 65.0, 61.42857142857143)","(3.8, 4.0, 3.8438709677419354)","(101.0, 320.0, 270.0)","(12.0, 14.0, 13.49367088607595)","(101.0, 200.0, 197.5)","(101.0, 390.0, 323.3333333333333)"
10-01-2023 16:06:55.230632,"(20.0, 26.0, 25.26923076923077)","(10.0, 15.0, 14.845238095238095)","(14.0, 16.5, 16.445121951219512)","(2.6, 3.2, 3.2125000000000004)","(9.0, 10.5, 10.116129032258064)","(12.0, 17.5, 17.24)","(91.0, 200.0, 178.57142857142858)","(31.0, 65.0, 62.44186046511628)","(3.8, 3.9, 3.7457142857142856)","(101.0, 310.0, 238.75)","(12.0, 14.0, 13.607843137254902)","(101.0, 230.0, 214.0)","(101.0, 390.0, 332.85714285714283)"
10-01-2023 16:06:56.890832,"(20.0, 26.0, 25.26923076923077)","(10.0, 15.0, 15.159574468085106)","(14.0, 16.5, 16.405405405405407)","(2.6, 3.25, 3.212962962962963)","(9.0, 10.5, 10.075)","(12.0, 17.5, 17.636363636363637)","(91.0, 190.0, 187.5)","(31.0, 65.0, 62.61904761904762)","(3.8, 3.75, 3.741111111111111)","(101.0, 300.0, 241.66666666666666)","(12.0, 14.0, 14.142857142857142)","(101.0, 230.0, 220.0)","(101.0, 390.0, 332.85714285714283)"
10-01-2023 16:06:58.705508,"(20.0, 26.0, 25.136363636363637)","(11.0, 15.5, 14.763157894736842)","(14.0, 16.5, 16.20967741935484)","(2.6, 3.25, 3.2540983606557377)","(9.0, 10.5, 9.875)","(12.0, 18.0, 17.72151898734177)","(101.0, 200.0, 175.0)","(31.0, 65.0, 62.291666666666664)","(3.8, 3.75, 3.857317073170732)","(101.0, 300.0, 223.63636363636363)","(12.0, 14.5, 13.768292682926829)","(101.0, 230.0, 220.0)","(101.0, 390.0, 332.85714285714283)"
10-01-2023 16:07:00.565331,"(20.0, 26.0, 25.26923076923077)","(11.0, 15.0, 14.73913043478261)","(14.0, 16.5, 15.948979591836734)","(2.6, 3.3, 3.1847826086956523)","(9.0, 10.0, 9.85483870967742)","(12.0, 18.0, 17.876923076923077)","(101.0, 200.0, 184.28571428571428)","(31.0, 65.0, 62.291666666666664)","(3.8, 3.95, 3.895360824742268)","(101.0, 300.0, 229.0909090909091)","(12.0, 14.0, 13.768292682926829)","(101.0, 230.0, 220.0)","(101.0, 390.0, 345.55555555555554)"
10-01-2023 16:07:02.331832,"(20.0, 26.0, 25.28)","(11.0, 15.0, 14.447368421052632)","(14.0, 16.0, 15.961538461538462)","(2.6, 3.25, 3.2157657657657657)","(9.0, 10.0, 9.859649122807019)","(12.0, 18.0, 17.837209302325583)","(101.0, 190.0, 171.33333333333334)","(31.0, 65.0, 63.0)","(3.8, 3.95, 3.8892)","(101.0, 300.0, 264.76190476190476)","(12.0, 14.0, 13.921052631578947)","(101.0, 230.0, 223.33333333333334)","(101.0, 370.0, 358.0)"
10-01-2023 16:07:04.102141,"(20.0, 26.0, 25.333333333333332)","(11.0, 14.5, 14.840909090909092)","(14.0, 16.0, 16.160714285714285)","(2.6, 3.25, 3.107079646017699)","(9.0, 10.0, 10.043604651162791)","(12.0, 18.0, 17.96153846153846)","(101.0, 190.0, 178.75)","(31.0, 65.0, 64.61538461538461)","(3.8, 3.95, 3.9526845637583894)","(101.0, 280.0, 256.8421052631579)","(12.0, 14.5, 13.970588235294118)","(101.0, 230.0, 223.33333333333334)","(101.0, 370.0, 345.0)"
10-01-2023 16:07:05.900176,"(20.0, 26.0, 25.263157894736842)","(11.0, 15.0, 14.941176470588236)","(14.0, 16.5, 14.9609375)","(2.6, 3.15, 3.064939024390244)","(9.0, 10.5, 10.072289156626507)","(12.0, 18.0, 17.945945945945947)","(101.0, 190.0, 168.0)","(31.0, 65.0, 64.73684210526315)","(3.8, 4.0, 4.002966101694915)","(101.0, 260.0, 207.77777777777777)","(12.0, 14.5, 14.263157894736842)","(101.0, 230.0, 223.33333333333334)","(101.0, 320.0, 316.0)"
10-01-2023 16:07:07.696063,"(20.0, 26.0, 25.263157894736842)","(11.0, 15.0, 15.138297872340425)","(14.0, 15.0, 15.361702127659575)","(2.6, 3.1, 3.001488372093023)","(9.0, 10.5, 10.182795698924732)","(12.0, 18.0, 17.65)","(101.0, 200.0, 176.0)","(31.0, 65.0, 63.829787234042556)","(3.6, 4.1, 4.035714285714286)","(101.0, 210.0, 209.0)","(12.0, 14.5, 14.347826086956522)","(101.0, 230.0, 223.33333333333334)","(101.0, 320.0, 318.0)"
10-01-2023 16:07:09.460212,"(20.0, 26.0, 25.58823529411765)","(11.0, 15.5, 15.153061224489797)","(14.0, 15.5, 15.333333333333334)","(2.6, 3.05, 3.007734806629834)","(9.0, 10.5, 10.200507614213198)","(12.0, 18.0, 17.794117647058822)","(101.0, 200.0, 177.5)","(31.0, 70.0, 63.61702127659574)","(3.6, 4.1, 4.027027027027027)","(101.0, 210.0, 209.0)","(12.0, 14.5, 14.5)","(101.0, 230.0, 223.33333333333334)","(101.0, 320.0, 340.0)"
10-01-2023 16:07:11.266670,"(20.0, 26.0, 25.58823529411765)","(11.0, 15.5, 15.46875)","(14.0, 15.5, 15.333333333333334)","(2.6, 3.05, 2.9700884955752214)","(9.0, 10.5, 10.25925925925926)","(12.0, 18.0, 17.794117647058822)","(101.0, 200.0, 177.5)","(31.0, 70.0, 64.65517241379311)","(3.6, 4.1, 4.047265625)","(101.0, 210.0, 207.5)","(12.0, 15.0, 14.78125)","(101.0, 230.0, 223.33333333333334)","(101.0, 370.0, 340.0)"
10-01-2023 16:07:13.085481,"(20.0, 26.0, 25.875)","(11.0, 15.5, 15.710526315789474)","(14.0, 15.5, 15.39090909090909)","(2.6, 2.98, 2.965161290322581)","(9.0, 10.5, 10.314285714285715)","(12.0, 18.0, 18.01923076923077)","(101.0, 200.0, 177.5)","(31.0, 70.0, 64.82142857142857)","(3.6, 4.1, 4.064864864864864)","(101.0, 340.0, 324.44444444444446)","(12.0, 14.0, 13.838709677419354)","(101.0, 280.0, 247.69230769230768)","(101.0, 370.0, 340.0)"
10-01-2023 16:07:14.865592,"(20.0, 26.0, 25.875)","(11.0, 16.0, 15.73076923076923)","(13.0, 15.5, 15.39090909090909)","(2.6, 2.98, 2.910877192982456)","(9.0, 10.5, 10.20532319391635)","(12.0, 18.5, 18.109375)","(101.0, 200.0, 177.5)","(31.0, 70.0, 64.75409836065573)","(3.7, 4.1, 4.127896995708154)","(101.0, 340.0, 300.0)","(12.0, 14.0, 14.26923076923077)","(101.0, 270.0, 252.85714285714286)","(101.0, 390.0, 345.55555555555554)"
10-01-2023 16:07:16.598395,"(20.0, 26.0, 25.875)","(11.0, 16.0, 15.73076923076923)","(13.0, 15.5, 15.39090909090909)","(2.6, 2.92, 2.9007407407407406)","(9.0, 10.5, 10.20532319391635)","(12.0, 18.5, 18.120689655172413)","(101.0, 200.0, 177.5)","(31.0, 70.0, 65.55555555555556)","(3.7, 4.2, 4.138157894736842)","(101.0, 320.0, 228.0)","(12.0, 14.5, 14.26923076923077)","(101.0, 270.0, 461.1111111111111)","(101.0, 390.0, 334.61538461538464)"
10-01-2023 16:07:18.347283,"(20.0, 26.0, 25.904761904761905)","(11.0, 16.0, 15.73076923076923)","(13.0, 15.5, 15.55625)","(2.6, 2.92, 2.870740740740741)","(9.0, 10.5, 10.209737827715356)","(12.0, 18.5, 18.21875)","(101.0, 200.0, 180.0)","(31.0, 70.0, 65.78947368421052)","(3.6, 4.2, 4.140756302521008)","(101.0, 300.0, 250.0)","(12.0, 14.5, 14.21875)","(101.0, 610.0, 463.8461538461538)","(101.0, 390.0, 334.61538461538464)"
10-01-2023 16:07:20.165783,"(20.0, 26.0, 25.904761904761905)","(11.0, 16.0, 15.73076923076923)","(13.0, 16.0, 15.389380530973451)","(2.6, 2.88, 2.861132075471698)","(9.0, 10.5, 10.20532319391635)","(12.0, 18.5, 18.392857142857142)","(101.0, 220.0, 201.42857142857144)","(31.0, 70.0, 65.71428571428571)","(3.5, 4.2, 4.137885462555066)","(101.0, 300.0, 272.0)","(12.0, 15.0, 14.425)","(101.0, 600.0, 526.0)","(101.0, 390.0, 334.61538461538464)"
