,Zulu Rufus,Awesome Orson,Blink You Lose,Teragram Finale,Robell Magic,King Cujo
10-01-2023 20:22:22.265416,"(61.0, 200.0, 185.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.36, 2.3257142857142856)","(9.0, 14.0, 13.307692307692308)","(1.95, 2.3, 2.2949473684210524)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:23.278461,"(61.0, 200.0, 185.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2949473684210524)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:24.242292,"(61.0, 200.0, 190.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2949473684210524)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:25.095085,"(61.0, 200.0, 185.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2949473684210524)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:26.048791,"(61.0, 200.0, 190.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2949473684210524)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:27.072761,"(61.0, 200.0, 185.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.052631578947368)","(1.95, 2.3, 2.2949473684210524)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:27.946627,"(61.0, 200.0, 190.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.052631578947368)","(1.95, 2.3, 2.2949473684210524)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:28.908319,"(61.0, 200.0, 185.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.052631578947368)","(1.95, 2.3, 2.297362637362637)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:29.906135,"(61.0, 200.0, 190.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.297362637362637)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:30.802130,"(61.0, 200.0, 185.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.34, 2.325454545454545)","(9.0, 14.0, 13.333333333333334)","(1.95, 2.3, 2.297362637362637)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:31.786825,"(61.0, 200.0, 185.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.32, 2.319090909090909)","(9.0, 14.0, 13.181818181818182)","(1.95, 2.3, 2.268)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:32.649594,"(61.0, 200.0, 190.0)","(26.0, 90.0, 88.82352941176471)","(2.0, 2.32, 2.2688888888888887)","(9.0, 14.0, 13.181818181818182)","(1.95, 2.3, 2.268)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:33.537553,"(61.0, 200.0, 185.0)","(26.0, 100.0, 98.28571428571428)","(2.0, 2.3, 2.252857142857143)","(9.0, 14.0, 13.357142857142858)","(1.95, 2.3, 2.2986813186813184)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:34.604893,"(61.0, 200.0, 190.0)","(26.0, 110.0, 100.27777777777777)","(2.0, 2.3, 2.243529411764706)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2986363636363634)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:35.592394,"(61.0, 200.0, 185.0)","(26.0, 100.0, 98.07692307692308)","(2.0, 2.3, 2.243529411764706)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2986363636363634)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:36.462463,"(61.0, 200.0, 190.0)","(26.0, 110.0, 105.51282051282051)","(2.0, 2.3, 2.245)","(9.0, 14.0, 13.307692307692308)","(1.95, 2.3, 2.2986363636363634)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:37.418793,"(61.0, 200.0, 185.0)","(26.0, 110.0, 105.51282051282051)","(2.0, 2.3, 2.245)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2986363636363634)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:38.372146,"(61.0, 200.0, 190.0)","(26.0, 100.0, 99.28571428571428)","(2.0, 2.3, 2.245)","(9.0, 14.0, 13.333333333333334)","(1.95, 2.3, 2.2986363636363634)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:39.238491,"(61.0, 200.0, 185.0)","(26.0, 100.0, 99.28571428571428)","(2.0, 2.3, 2.245)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.3, 2.2986363636363634)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:40.183975,"(61.0, 200.0, 185.0)","(26.0, 100.0, 99.28571428571428)","(2.0, 2.3, 2.237142857142857)","(9.0, 14.0, 13.307692307692308)","(1.95, 2.32, 2.2866666666666666)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:41.142923,"(61.0, 200.0, 190.0)","(26.0, 100.0, 99.28571428571428)","(2.0, 2.3, 2.237142857142857)","(9.0, 14.0, 13.142857142857142)","(1.95, 2.34, 2.3099999999999996)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:42.068198,"(61.0, 200.0, 185.0)","(26.0, 100.0, 99.28571428571428)","(2.0, 2.28, 2.2350000000000003)","(9.0, 14.0, 13.307692307692308)","(1.95, 2.34, 2.318723404255319)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:43.050498,"(61.0, 200.0, 190.0)","(31.0, 100.0, 99.28571428571428)","(2.0, 2.28, 2.2350000000000003)","(9.0, 14.0, 13.052631578947368)","(2.0, 2.32, 2.3382978723404255)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:43.980540,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.28571428571428)","(2.0, 2.28, 2.230588235294118)","(9.0, 14.0, 13.28)","(2.0, 2.34, 2.3)","(14.0, 32.0, 31.636363636363637)"
10-01-2023 20:22:44.887733,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.28571428571428)","(2.0, 2.28, 2.230588235294118)","(9.0, 14.0, 13.052631578947368)","(2.0, 2.34, 2.3099999999999996)","(14.0, 32.0, 29.956521739130434)"
10-01-2023 20:22:45.863021,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.28571428571428)","(2.0, 2.28, 2.230588235294118)","(9.0, 14.0, 13.181818181818182)","(2.0, 2.34, 2.3382978723404255)","(14.0, 30.0, 31.742857142857144)"
10-01-2023 20:22:46.843151,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.28571428571428)","(2.0, 2.32, 2.29)","(9.0, 14.0, 13.181818181818182)","(2.0, 2.34, 2.29)","(14.0, 32.0, 34.775)"
10-01-2023 20:22:47.770414,"(61.0, 200.0, 185.0)","(31.0, 100.0, 90.0)","(2.0, 2.32, 2.24421052631579)","(9.0, 14.0, 13.333333333333334)","(2.0, 2.34, 2.3099999999999996)","(14.0, 36.0, 34.71052631578947)"
10-01-2023 20:22:48.691322,"(61.0, 200.0, 185.0)","(31.0, 100.0, 90.0)","(2.0, 2.3, 2.2454545454545456)","(9.0, 14.0, 13.181818181818182)","(2.0, 2.32, 2.3185365853658535)","(14.0, 36.0, 34.71052631578947)"
10-01-2023 20:22:49.637237,"(61.0, 200.0, 190.0)","(31.0, 100.0, 98.18181818181819)","(2.0, 2.3, 2.2410909090909095)","(9.0, 14.0, 13.333333333333334)","(2.0, 2.32, 2.3188235294117647)","(14.0, 36.0, 34.1219512195122)"
10-01-2023 20:22:50.546089,"(61.0, 200.0, 185.0)","(31.0, 100.0, 97.77777777777777)","(2.0, 2.3, 2.2284848484848485)","(9.0, 14.0, 13.181818181818182)","(2.0, 2.32, 2.3346666666666667)","(14.0, 36.0, 34.1219512195122)"
10-01-2023 20:22:51.465281,"(61.0, 200.0, 190.0)","(31.0, 100.0, 99.16666666666667)","(2.0, 2.3, 2.2278688524590167)","(9.0, 14.0, 13.333333333333334)","(2.0, 2.34, 2.336)","(14.0, 36.0, 34.0)"
10-01-2023 20:22:52.402812,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.3, 2.2278688524590167)","(9.0, 14.0, 13.052631578947368)","(2.0, 2.34, 2.3383333333333334)","(14.0, 36.0, 32.608695652173914)"
10-01-2023 20:22:53.311589,"(61.0, 200.0, 190.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.3, 2.2083333333333335)","(9.0, 14.0, 13.25)","(2.0, 2.34, 2.3383333333333334)","(14.0, 36.0, 34.18604651162791)"
10-01-2023 20:22:54.291694,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.28, 2.2126315789473687)","(9.0, 14.0, 13.1)","(2.0, 2.34, 2.333333333333333)","(14.0, 36.0, 34.18604651162791)"
10-01-2023 20:22:55.353444,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.2081081081081084)","(9.0, 14.0, 13.28)","(2.0, 2.4, 2.3692307692307693)","(14.0, 36.0, 34.390243902439025)"
10-01-2023 20:22:56.370171,"(61.0, 200.0, 190.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.2081081081081084)","(9.0, 14.0, 13.28)","(2.0, 2.4, 2.3762499999999998)","(14.0, 36.0, 34.390243902439025)"
10-01-2023 20:22:57.385246,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.2081081081081084)","(9.0, 14.0, 13.142857142857142)","(2.0, 2.38, 2.376470588235294)","(14.0, 36.0, 34.390243902439025)"
10-01-2023 20:22:58.437608,"(61.0, 200.0, 190.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.1956521739130435)","(9.0, 14.0, 13.608695652173912)","(1.95, 2.38, 2.3588235294117648)","(14.0, 36.0, 34.390243902439025)"
10-01-2023 20:22:59.402080,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.24, 2.1956521739130435)","(9.0, 14.0, 13.608695652173912)","(1.95, 2.36, 2.3588235294117648)","(14.0, 36.0, 34.5)"
10-01-2023 20:23:00.325950,"(61.0, 200.0, 190.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.188727272727273)","(9.0, 14.0, 13.222222222222221)","(1.95, 2.38, 2.369090909090909)","(14.0, 36.0, 34.5)"
10-01-2023 20:23:01.212409,"(61.0, 200.0, 185.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.192)","(9.0, 14.0, 12.838709677419354)","(1.95, 2.38, 2.369090909090909)","(14.0, 36.0, 34.5)"
10-01-2023 20:23:02.267954,"(61.0, 200.0, 194.54545454545453)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.1926315789473687)","(9.0, 14.0, 12.56)","(1.95, 2.44, 2.3776470588235292)","(14.0, 36.0, 34.5)"
10-01-2023 20:23:03.256127,"(61.0, 200.0, 195.0)","(31.0, 100.0, 99.35483870967742)","(2.0, 2.26, 2.1926315789473687)","(9.0, 14.0, 12.285714285714286)","(1.95, 2.38, 2.3776470588235292)","(14.0, 36.0, 34.5)"
10-01-2023 20:23:04.303066,"(61.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.0625)","(2.0, 2.26, 2.1926315789473687)","(9.0, 14.0, 12.842105263157894)","(1.95, 2.38, 2.3776470588235292)","(14.0, 36.0, 34.5)"
10-01-2023 20:23:05.323281,"(71.0, 200.0, 197.5)","(31.0, 100.0, 99.44444444444444)","(1.95, 2.26, 2.1926315789473687)","(9.0, 14.0, 12.777777777777779)","(1.95, 2.38, 2.4157894736842103)","(14.0, 36.0, 31.9375)"
10-01-2023 20:23:06.254883,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.44444444444444)","(1.95, 2.26, 2.185)","(9.0, 14.0, 12.777777777777779)","(1.95, 2.42, 2.394285714285714)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:07.186718,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.44444444444444)","(1.95, 2.24, 2.192)","(9.0, 14.0, 12.666666666666666)","(1.95, 2.4, 2.394285714285714)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:08.072216,"(71.0, 200.0, 197.5)","(31.0, 100.0, 99.44444444444444)","(1.95, 2.24, 2.1831578947368424)","(9.0, 14.0, 12.705882352941176)","(1.95, 2.4, 2.38)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:09.167113,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.44444444444444)","(1.95, 2.24, 2.181818181818182)","(9.0, 14.0, 12.705882352941176)","(1.95, 2.4, 2.38)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:10.106066,"(71.0, 200.0, 197.5)","(31.0, 100.0, 99.44444444444444)","(1.95, 2.24, 2.1813636363636366)","(9.0, 14.0, 12.705882352941176)","(1.95, 2.4, 2.38)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:11.061249,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.46428571428571)","(1.95, 2.24, 2.1813636363636366)","(9.0, 13.5, 12.666666666666666)","(1.95, 2.4, 2.38)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:12.068765,"(71.0, 200.0, 197.5)","(31.0, 100.0, 95.0)","(1.95, 2.24, 2.1813333333333333)","(9.0, 13.5, 12.58)","(1.95, 2.4, 2.38)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:12.996702,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 95.0)","(1.95, 2.24, 2.1813333333333333)","(9.0, 13.5, 12.58)","(1.95, 2.4, 2.3914285714285715)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:13.874860,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 95.0)","(1.95, 2.24, 2.181132075471698)","(9.0, 13.5, 12.733333333333333)","(1.95, 2.4, 2.3914285714285715)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:14.752809,"(71.0, 200.0, 197.5)","(31.0, 100.0, 99.16666666666667)","(1.95, 2.22, 2.1741176470588237)","(9.0, 13.5, 12.58)","(1.95, 2.4, 2.3914285714285715)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:15.653271,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.22, 2.1694736842105264)","(9.0, 13.5, 12.733333333333333)","(1.95, 2.42, 2.38625)","(14.0, 32.0, 31.941176470588236)"
10-01-2023 20:23:16.591611,"(71.0, 200.0, 197.5)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.22, 2.1870000000000003)","(9.0, 13.5, 12.65625)","(1.95, 2.42, 2.411111111111111)","(14.0, 32.0, 31.941176470588236)"
10-01-2023 20:23:17.494419,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.1848)","(9.0, 13.5, 12.65625)","(1.95, 2.42, 2.411111111111111)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:18.386565,"(71.0, 200.0, 197.5)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.1995)","(9.0, 13.5, 12.43421052631579)","(1.95, 2.42, 2.401818181818182)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:19.325707,"(71.0, 200.0, 195.71428571428572)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.19741935483871)","(9.0, 13.5, 12.43421052631579)","(1.95, 2.42, 2.397777777777778)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:20.353955,"(71.0, 200.0, 197.5)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.1938461538461542)","(9.0, 13.5, 12.53448275862069)","(1.95, 2.42, 2.408888888888889)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:21.291305,"(71.0, 200.0, 192.5)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.1938461538461542)","(9.0, 13.5, 12.53448275862069)","(1.95, 2.42, 2.40125)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:22.182584,"(71.0, 200.0, 196.8421052631579)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.1938461538461542)","(9.0, 13.0, 12.75)","(1.95, 2.42, 2.40125)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:23.338407,"(71.0, 200.0, 196.8421052631579)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.1938461538461542)","(9.0, 13.0, 12.75)","(1.95, 2.42, 2.3956756756756756)","(14.0, 32.0, 31.928571428571427)"
10-01-2023 20:23:24.327005,"(71.0, 200.0, 196.8421052631579)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.1938461538461542)","(9.0, 13.0, 12.541666666666666)","(1.95, 2.42, 2.3956756756756756)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:25.182779,"(71.0, 200.0, 196.8421052631579)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.210967741935484)","(9.0, 13.0, 12.541666666666666)","(1.95, 2.42, 2.3956756756756756)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:26.166628,"(71.0, 200.0, 196.8421052631579)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.2)","(9.0, 13.0, 12.75)","(1.95, 2.42, 2.41063829787234)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:27.223252,"(71.0, 280.0, 245.0)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.2034285714285717)","(9.0, 13.0, 12.5)","(1.95, 2.42, 2.41063829787234)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:28.262233,"(71.0, 280.0, 245.0)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.2034285714285717)","(9.0, 13.0, 12.545454545454545)","(1.95, 2.42, 2.41063829787234)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:29.318011,"(71.0, 280.0, 245.0)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.2089411764705886)","(9.0, 13.0, 12.705882352941176)","(1.95, 2.42, 2.3954545454545455)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:30.245440,"(71.0, 280.0, 245.0)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.2089411764705886)","(9.0, 13.0, 12.705882352941176)","(1.95, 2.4, 2.3954545454545455)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:31.129449,"(71.0, 280.0, 245.0)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.2089411764705886)","(9.0, 13.0, 12.666666666666666)","(1.95, 2.4, 2.3887179487179484)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:32.114831,"(71.0, 280.0, 201.25)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.210989010989011)","(9.0, 13.0, 12.666666666666666)","(1.95, 2.4, 2.3887179487179484)","(14.0, 32.0, 31.939393939393938)"
10-01-2023 20:23:33.068278,"(71.0, 280.0, 201.25)","(31.0, 100.0, 99.33333333333333)","(1.95, 2.24, 2.210989010989011)","(9.0, 13.0, 12.666666666666666)","(1.95, 2.4, 2.32986301369863)","(14.0, 32.0, 31.933333333333334)"
10-01-2023 20:23:33.957130,"(71.0, 270.0, 236.25)","(31.0, 100.0, 99.28571428571429)","(1.95, 2.3, 2.296085918854415)","(9.0, 12.5, 12.26923076923077)","(1.95, 2.34, 2.32986301369863)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:34.856826,"(71.0, 260.0, 250.0)","(31.0, 100.0, 97.33333333333333)","(1.95, 2.3, 2.298295081967213)","(9.0, 13.0, 12.1)","(1.95, 2.34, 2.329090909090909)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:35.850298,"(71.0, 250.0, 245.33333333333334)","(31.0, 100.0, 97.5)","(1.95, 2.3, 2.297884615384615)","(9.0, 12.5, 12.125)","(1.95, 2.34, 2.3323529411764703)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:36.835238,"(71.0, 250.0, 245.625)","(31.0, 100.0, 99.23076923076923)","(1.95, 2.3, 2.2973831775700932)","(9.0, 12.5, 12.384615384615385)","(1.95, 2.34, 2.3253846153846154)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:37.719046,"(71.0, 240.0, 236.25)","(31.0, 100.0, 97.5)","(1.95, 2.3, 2.2973831775700932)","(9.0, 12.5, 12.384615384615385)","(1.95, 2.34, 2.3253846153846154)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:38.630719,"(71.0, 240.0, 224.0)","(31.0, 100.0, 97.5)","(1.95, 2.3, 2.2964255319148936)","(9.0, 12.5, 12.384615384615385)","(1.95, 2.34, 2.324772727272727)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:39.574466,"(71.0, 240.0, 224.0)","(31.0, 100.0, 99.23076923076923)","(1.95, 2.3, 2.296782608695652)","(9.0, 12.5, 12.384615384615385)","(1.95, 2.34, 2.323855421686747)","(14.0, 32.0, 31.93103448275862)"
10-01-2023 20:23:40.597808,"(71.0, 230.0, 219.28571428571428)","(31.0, 100.0, 97.5)","(1.95, 2.32, 2.3170434782608695)","(9.0, 13.0, 12.625)","(1.95, 2.3, 2.2909090909090906)","(14.0, 36.0, 34.6)"
10-01-2023 20:23:41.573663,"(71.0, 230.0, 206.66666666666666)","(31.0, 100.0, 94.28571428571429)","(1.95, 2.26, 2.252280701754386)","(9.0, 12.5, 12.382352941176471)","(1.95, 2.4, 2.368888888888889)","(14.0, 36.0, 33.25)"
10-01-2023 20:23:42.524343,"(71.0, 230.0, 222.72727272727272)","(31.0, 100.0, 98.33333333333333)","(1.95, 2.26, 2.225)","(9.0, 12.5, 12.26)","(1.95, 2.38, 2.3545454545454545)","(16.0, 36.0, 34.0)"
10-01-2023 20:23:43.443652,"(71.0, 280.0, 262.5)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.26, 2.2244444444444444)","(9.0, 12.5, 12.227272727272727)","(1.95, 2.38, 2.3577777777777778)","(16.0, 36.0, 33.724137931034484)"
10-01-2023 20:23:44.390729,"(71.0, 280.0, 245.0)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.26, 2.2168)","(9.0, 12.5, 12.166666666666666)","(1.95, 2.38, 2.3707692307692305)","(16.0, 36.0, 33.724137931034484)"
10-01-2023 20:23:45.366487,"(71.0, 280.0, 235.45454545454544)","(31.0, 100.0, 98.75)","(1.95, 2.24, 2.2133333333333334)","(9.0, 12.5, 12.18)","(1.95, 2.38, 2.364)","(17.0, 36.0, 33.724137931034484)"
10-01-2023 20:23:46.234828,"(71.0, 280.0, 227.5)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.22, 2.214385964912281)","(9.0, 12.5, 12.41304347826087)","(1.95, 2.42, 2.3952941176470586)","(17.0, 36.0, 33.88235294117647)"
10-01-2023 20:23:47.218190,"(71.0, 270.0, 232.5)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.22, 2.209859154929578)","(9.0, 12.5, 12.375)","(1.95, 2.4, 2.325806451612903)","(17.0, 36.0, 33.06666666666667)"
10-01-2023 20:23:48.219233,"(71.0, 270.0, 232.5)","(31.0, 100.0, 98.75)","(1.95, 2.24, 2.218961038961039)","(9.0, 13.0, 12.375)","(1.95, 2.38, 2.333333333333333)","(17.0, 36.0, 33.8)"
10-01-2023 20:23:49.116087,"(71.0, 270.0, 232.5)","(31.0, 100.0, 98.75)","(1.95, 2.24, 2.2222222222222223)","(9.0, 13.0, 12.833333333333334)","(1.95, 2.34, 2.3266666666666667)","(17.0, 36.0, 33.6)"
10-01-2023 20:23:50.022628,"(71.0, 270.0, 226.25)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.24, 2.214193548387097)","(9.0, 13.5, 13.2)","(1.95, 2.34, 2.324705882352941)","(17.0, 36.0, 33.6)"
10-01-2023 20:23:50.943303,"(71.0, 270.0, 226.25)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.24, 2.2176470588235295)","(9.0, 13.0, 12.911764705882353)","(1.95, 2.36, 2.339375)","(17.0, 36.0, 33.45454545454545)"
10-01-2023 20:23:52.024731,"(71.0, 270.0, 226.25)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.24, 2.2214285714285715)","(9.0, 13.0, 12.9)","(1.95, 2.36, 2.353333333333333)","(17.0, 36.0, 35.125)"
10-01-2023 20:23:52.893590,"(71.0, 270.0, 230.0)","(31.0, 100.0, 98.75)","(1.95, 2.22, 2.211746031746032)","(9.0, 13.0, 12.9)","(1.95, 2.36, 2.353333333333333)","(17.0, 36.0, 35.125)"
10-01-2023 20:23:53.822171,"(71.0, 260.0, 230.0)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.22, 2.2142857142857144)","(9.0, 13.0, 12.921052631578947)","(1.95, 2.36, 2.3428571428571425)","(17.0, 36.0, 34.72727272727273)"
10-01-2023 20:23:54.826000,"(71.0, 260.0, 230.0)","(31.0, 100.0, 98.75)","(1.95, 2.24, 2.219056603773585)","(9.0, 13.0, 12.921052631578947)","(1.95, 2.36, 2.327272727272727)","(17.0, 36.0, 34.666666666666664)"
10-01-2023 20:23:55.743845,"(71.0, 260.0, 230.0)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.24, 2.207826086956522)","(9.0, 13.0, 12.882352941176471)","(1.95, 2.36, 2.3284210526315787)","(17.0, 34.0, 33.75)"
10-01-2023 20:23:56.751508,"(71.0, 260.0, 230.0)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.22, 2.207826086956522)","(9.0, 13.5, 13.23913043478261)","(1.95, 2.36, 2.3284210526315787)","(17.0, 34.0, 33.75)"
10-01-2023 20:23:57.705974,"(71.0, 260.0, 225.0)","(31.0, 100.0, 98.75)","(1.95, 2.22, 2.207826086956522)","(9.0, 13.5, 13.26)","(1.95, 2.36, 2.327272727272727)","(17.0, 34.0, 33.75)"
10-01-2023 20:23:58.560561,"(71.0, 260.0, 228.0)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.22, 2.212857142857143)","(9.0, 13.5, 13.3)","(1.95, 2.36, 2.327272727272727)","(17.0, 34.0, 33.75)"
10-01-2023 20:23:59.548974,"(71.0, 250.0, 227.5)","(31.0, 100.0, 96.36363636363636)","(1.95, 2.24, 2.2081818181818185)","(9.0, 13.5, 13.3)","(1.95, 2.34, 2.336)","(17.0, 34.0, 33.733333333333334)"
10-01-2023 20:24:00.565051,"(71.0, 250.0, 227.5)","(31.0, 100.0, 99.7560975609756)","(1.95, 2.24, 2.2074418604651163)","(9.0, 13.5, 13.205882352941176)","(1.95, 2.36, 2.3318518518518516)","(17.0, 34.0, 33.81818181818182)"
10-01-2023 20:24:01.579205,"(71.0, 260.0, 241.8181818181818)","(31.0, 100.0, 99.0909090909091)","(1.95, 2.24, 2.2069565217391305)","(9.0, 13.5, 13.1)","(1.95, 2.36, 2.358787878787879)","(17.0, 34.0, 35.333333333333336)"
