,Bandit Butch,Turbulence,Star Present,Start Packing,Nangar Molly,Apollos Fire,Rocking Jewel
09-01-2023 18:26:06.470046,"(2.4, 2.98, 2.9145454545454546)","(21.0, 100.0, 67.6)","(10.0, 17.0, 15.166666666666666)","(3.5, 4.5, 4.01)","(3.6, 5.6, 4.916666666666667)","(6.5, 16.5, 13.764705882352942)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:07.541547,"(2.4, 2.98, 2.9145454545454546)","(21.0, 100.0, 67.6)","(10.0, 17.0, 15.166666666666666)","(3.5, 4.5, 3.9555555555555553)","(3.6, 5.4, 4.916666666666667)","(6.5, 17.0, 13.875)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:08.563986,"(2.4, 2.98, 2.9145454545454546)","(21.0, 100.0, 67.6)","(10.0, 17.0, 16.214285714285715)","(3.5, 4.5, 3.9555555555555553)","(3.6, 5.4, 4.916666666666667)","(6.5, 17.0, 14.5)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:09.544268,"(2.4, 2.98, 2.9145454545454546)","(21.0, 100.0, 67.6)","(10.0, 17.0, 16.166666666666668)","(3.5, 4.5, 4.15)","(3.6, 5.4, 4.1571428571428575)","(6.5, 17.0, 14.5)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:10.495666,"(2.4, 2.98, 2.9145454545454546)","(21.0, 100.0, 67.6)","(10.0, 17.0, 16.166666666666668)","(3.5, 4.3, 4.0)","(3.6, 5.4, 5.0)","(6.5, 17.0, 14.941176470588236)","(31.0, 140.0, 122.0)"
09-01-2023 18:26:11.413751,"(2.4, 2.98, 2.9145454545454546)","(21.0, 100.0, 67.6)","(10.0, 17.0, 16.357142857142858)","(3.5, 4.2, 3.95)","(3.6, 5.3, 4.809090909090909)","(6.5, 17.0, 14.75)","(31.0, 150.0, 125.42857142857143)"
09-01-2023 18:26:12.321506,"(2.4, 2.98, 2.918181818181818)","(21.0, 100.0, 77.71428571428572)","(10.0, 17.0, 16.4375)","(3.5, 4.1, 3.8333333333333335)","(3.6, 5.3, 4.779999999999999)","(6.5, 17.0, 15.125)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:13.202551,"(2.4, 2.98, 2.8377777777777777)","(21.0, 100.0, 77.71428571428572)","(10.0, 17.0, 16.4375)","(3.5, 4.1, 3.7444444444444445)","(3.6, 5.2, 5.0285714285714285)","(6.5, 17.0, 15.125)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:14.115357,"(2.4, 2.98, 2.8377777777777777)","(21.0, 100.0, 77.71428571428572)","(10.0, 17.0, 16.4375)","(3.5, 4.1, 3.7444444444444445)","(3.6, 5.3, 4.65)","(6.5, 17.0, 15.125)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:15.127176,"(2.4, 2.98, 2.8377777777777777)","(21.0, 100.0, 77.71428571428572)","(10.0, 18.0, 15.708333333333332)","(3.5, 4.1, 3.730769230769231)","(3.6, 5.3, 4.65)","(6.5, 17.0, 15.125)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:16.103244,"(2.4, 2.98, 2.8377777777777777)","(21.0, 100.0, 77.71428571428572)","(10.0, 18.0, 15.708333333333332)","(3.5, 4.1, 3.730769230769231)","(3.6, 5.3, 4.65)","(6.5, 17.0, 15.125)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:17.097913,"(2.4, 2.98, 2.8377777777777777)","(21.0, 100.0, 77.71428571428572)","(10.0, 18.0, 15.708333333333332)","(3.5, 4.1, 3.825)","(3.6, 5.3, 4.65)","(6.5, 17.0, 15.125)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:18.220458,"(2.4, 2.98, 2.8377777777777777)","(21.0, 100.0, 77.71428571428572)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.825)","(3.6, 5.3, 4.65)","(6.5, 17.0, 15.125)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:19.330906,"(2.4, 2.98, 2.8377777777777777)","(21.0, 100.0, 77.71428571428572)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.825)","(3.6, 5.3, 4.65)","(6.5, 17.0, 17.75)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:20.390110,"(2.4, 2.98, 2.8876923076923076)","(21.0, 100.0, 77.71428571428572)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.825)","(3.6, 5.3, 4.65)","(6.5, 18.5, 17.75)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:21.412170,"(2.4, 2.98, 2.8876923076923076)","(21.0, 100.0, 74.0)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.825)","(3.6, 5.3, 4.39)","(6.5, 18.5, 16.404761904761905)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:22.553769,"(2.4, 2.98, 2.8876923076923076)","(21.0, 100.0, 64.0)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.825)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 16.404761904761905)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:23.542612,"(2.4, 2.98, 2.8876923076923076)","(21.0, 100.0, 64.0)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.825)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 15.227272727272727)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:24.560502,"(2.4, 2.98, 2.8466666666666667)","(21.0, 100.0, 64.0)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.722727272727273)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 15.59090909090909)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:25.538460,"(2.4, 2.98, 2.8466666666666667)","(21.0, 100.0, 64.0)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.95, 3.722727272727273)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 15.7)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:26.581438,"(2.4, 2.98, 2.8555555555555556)","(21.0, 100.0, 66.25)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.9, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.227272727272727)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:27.616716,"(2.4, 2.98, 2.8555555555555556)","(21.0, 100.0, 66.25)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.72222222222222)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:28.578928,"(2.4, 2.98, 2.8555555555555556)","(21.0, 100.0, 66.25)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.72222222222222)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:29.597334,"(2.4, 2.98, 2.8555555555555556)","(21.0, 100.0, 60.625)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.716666666666667)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.72222222222222)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:30.739530,"(2.4, 2.98, 2.8555555555555556)","(21.0, 100.0, 60.625)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.716666666666667)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.72222222222222)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:31.856078,"(2.4, 2.98, 2.8555555555555556)","(21.0, 100.0, 60.625)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.716666666666667)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.3)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:32.872364,"(2.4, 2.98, 2.8555555555555556)","(21.0, 100.0, 61.42857142857143)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.672222222222222)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.25)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:33.854416,"(2.4, 2.98, 2.8644444444444446)","(21.0, 100.0, 60.625)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.7547619047619047)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.944444444444443)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:34.838763,"(2.4, 2.98, 2.8644444444444446)","(21.0, 100.0, 60.625)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.944444444444443)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:35.778388,"(2.4, 2.98, 2.8644444444444446)","(21.0, 100.0, 60.625)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.944444444444443)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:36.720170,"(2.4, 2.98, 2.8644444444444446)","(21.0, 100.0, 73.75)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.944444444444443)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:37.630534,"(2.4, 2.98, 2.8644444444444446)","(21.0, 100.0, 77.5)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.944444444444443)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:38.637533,"(2.4, 2.98, 2.8644444444444446)","(21.0, 100.0, 77.5)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.3545454545454545)","(6.5, 18.5, 17.944444444444443)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:39.696090,"(2.4, 2.98, 2.8644444444444446)","(21.0, 100.0, 77.5)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.75)","(3.6, 5.3, 4.684210526315789)","(6.5, 18.5, 17.7)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:40.712056,"(2.4, 2.98, 2.8733333333333335)","(21.0, 100.0, 77.5)","(10.0, 18.0, 15.708333333333332)","(3.5, 3.85, 3.730434782608696)","(3.6, 5.3, 4.785714285714286)","(6.5, 18.5, 17.5)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:41.778376,"(2.4, 2.98, 2.8323076923076926)","(21.0, 100.0, 77.5)","(10.0, 17.0, 16.4375)","(3.5, 3.85, 3.774137931034483)","(3.6, 5.1, 4.785714285714286)","(6.5, 18.5, 17.5)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:42.824460,"(2.4, 2.98, 2.8323076923076926)","(21.0, 100.0, 77.5)","(10.0, 17.0, 16.4375)","(3.5, 3.85, 3.774137931034483)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 17.5)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:44.021772,"(2.4, 2.98, 2.923529411764706)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.5, 13.8125)","(3.5, 3.85, 3.774137931034483)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:45.031984,"(2.4, 2.98, 2.833333333333333)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.774137931034483)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:46.012227,"(2.4, 2.98, 2.833333333333333)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.774137931034483)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:46.959882,"(2.4, 2.98, 2.833333333333333)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.774137931034483)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:47.857615,"(2.4, 2.98, 2.833333333333333)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:48.804050,"(2.4, 2.98, 2.833333333333333)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 125.42857142857143)"
09-01-2023 18:26:49.827629,"(2.4, 2.98, 2.833333333333333)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:50.846609,"(2.4, 2.98, 2.8228571428571425)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:51.932252,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:53.016438,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:54.053637,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:55.116454,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:56.132532,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:57.107016,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.323529411764706)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:58.018322,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.305555555555555)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:58.927894,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.305555555555555)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:26:59.897823,"(2.4, 2.98, 2.87)","(21.0, 100.0, 79.23076923076923)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.305555555555555)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:27:00.863079,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.305555555555555)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:27:01.842057,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 13.8125)","(3.5, 3.85, 3.7583333333333333)","(3.6, 5.1, 4.305555555555555)","(6.5, 18.5, 18.071428571428573)","(31.0, 140.0, 128.66666666666669)"
09-01-2023 18:27:03.162024,"(2.4, 2.98, 2.87)","(21.0, 100.0, 80.71428571428572)","(10.0, 16.0, 14.125)","(3.5, 3.85, 3.739655172413793)","(3.6, 5.1, 4.416666666666667)","(6.5, 18.5, 18.125)","(31.0, 140.0, 123.86666666666667)"
09-01-2023 18:27:04.421668,"(2.4, 2.98, 2.87)","(21.0, 100.0, 84.0)","(10.0, 16.0, 14.875)","(3.5, 3.85, 3.739655172413793)","(3.6, 5.0, 4.5)","(6.5, 18.5, 18.125)","(31.0, 130.0, 118.5)"
09-01-2023 18:27:05.614197,"(2.4, 2.98, 2.87)","(21.0, 100.0, 84.0)","(10.0, 16.0, 14.875)","(3.5, 3.85, 3.754)","(3.6, 4.9, 4.521052631578947)","(6.5, 18.5, 18.125)","(31.0, 130.0, 104.28571428571429)"
09-01-2023 18:27:06.796023,"(2.4, 2.98, 2.87)","(21.0, 100.0, 76.0)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.754)","(3.6, 4.9, 4.230232558139535)","(6.5, 18.5, 18.125)","(31.0, 130.0, 108.85714285714286)"
09-01-2023 18:27:07.957807,"(2.4, 2.98, 2.87)","(21.0, 100.0, 79.0)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.9, 4.230232558139535)","(6.5, 18.5, 18.125)","(31.0, 120.0, 107.33333333333333)"
09-01-2023 18:27:09.201025,"(2.4, 2.98, 2.87)","(21.0, 100.0, 74.28571428571429)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.9, 4.463157894736842)","(6.5, 18.5, 18.125)","(31.0, 120.0, 109.14285714285714)"
09-01-2023 18:27:10.420682,"(2.4, 2.98, 2.87)","(21.0, 100.0, 74.28571428571429)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.8, 4.592307692307693)","(6.5, 18.5, 18.125)","(31.0, 120.0, 112.39999999999999)"
09-01-2023 18:27:11.523651,"(2.4, 2.98, 2.87)","(21.0, 100.0, 77.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.7, 4.592307692307693)","(6.5, 18.5, 18.125)","(31.0, 120.0, 112.60000000000001)"
09-01-2023 18:27:12.581513,"(2.4, 2.98, 2.87)","(21.0, 100.0, 83.63636363636364)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.7, 4.35)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:13.699438,"(2.4, 2.98, 2.87)","(21.0, 100.0, 85.0)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.7, 4.4714285714285715)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:14.763617,"(2.4, 2.98, 2.936)","(21.0, 100.0, 85.0)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.6, 4.4714285714285715)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:15.819518,"(2.4, 2.98, 2.936)","(21.0, 100.0, 85.0)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.6, 4.314285714285714)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:16.811365,"(2.4, 2.98, 2.936)","(21.0, 100.0, 79.16666666666667)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.6, 4.173684210526316)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:17.932377,"(2.4, 2.98, 2.8857142857142857)","(21.0, 100.0, 79.16666666666667)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.6, 4.305555555555555)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:18.992398,"(2.4, 2.98, 2.936)","(21.0, 100.0, 79.16666666666667)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.5, 4.229166666666667)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:20.017462,"(2.4, 2.98, 2.9525)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7944444444444443)","(3.6, 4.5, 4.196428571428571)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:21.079171,"(2.4, 2.98, 2.9525)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.8065217391304347)","(3.6, 4.5, 4.1375)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:22.137372,"(2.4, 2.98, 2.9525)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.8065217391304347)","(3.6, 4.5, 4.458333333333333)","(6.5, 18.5, 18.125)","(31.0, 120.0, 120.11764705882354)"
09-01-2023 18:27:23.200253,"(2.4, 2.98, 2.9525)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.8065217391304347)","(3.6, 4.4, 4.366666666666667)","(6.5, 18.5, 18.125)","(31.0, 130.0, 115.375)"
09-01-2023 18:27:24.324320,"(2.4, 2.98, 2.9525)","(21.0, 100.0, 88.63636363636364)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.8065217391304347)","(3.6, 4.4, 4.275)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:25.340074,"(2.4, 2.98, 2.9616666666666664)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.8065217391304347)","(3.6, 4.4, 4.214285714285714)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:26.444308,"(2.4, 2.98, 2.9616666666666664)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.6714285714285717)","(3.6, 4.4, 4.233333333333333)","(6.5, 18.5, 18.125)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:27.474638,"(2.4, 2.98, 2.9616666666666664)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.6714285714285717)","(3.6, 4.4, 4.196)","(6.5, 18.5, 19.22222222222222)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:28.492204,"(2.4, 2.98, 2.894285714285714)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7)","(3.6, 4.4, 4.203846153846154)","(6.5, 21.0, 19.22222222222222)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:29.445094,"(2.4, 2.98, 2.894285714285714)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.571428571428571)","(3.5, 3.85, 3.7)","(3.6, 4.4, 4.203846153846154)","(6.5, 21.0, 19.22222222222222)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:30.443053,"(2.4, 2.98, 2.894285714285714)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.59090909090909)","(3.5, 3.85, 3.7)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:31.347094,"(2.4, 2.98, 2.894285714285714)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.608695652173914)","(3.5, 3.85, 3.7)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:32.293212,"(2.4, 2.98, 2.894285714285714)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.608695652173914)","(3.5, 3.85, 3.7363636363636363)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:33.250703,"(2.4, 2.98, 2.8381818181818184)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.608695652173914)","(3.5, 3.85, 3.7578947368421054)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:34.256876,"(2.4, 2.98, 2.8381818181818184)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.608695652173914)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:35.289069,"(2.4, 2.98, 2.8381818181818184)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.608695652173914)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:36.284470,"(2.4, 2.98, 2.8381818181818184)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.608695652173914)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:37.299064,"(2.4, 2.98, 2.8381818181818184)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.608695652173914)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:38.421153,"(2.4, 2.98, 2.8381818181818184)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.59090909090909)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:39.453845,"(2.4, 2.96, 2.8082758620689656)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.318181818181818)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:40.511011,"(2.4, 2.94, 2.92)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.318181818181818)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
09-01-2023 18:27:41.525794,"(2.4, 2.94, 2.92)","(21.0, 100.0, 87.5)","(10.0, 16.0, 15.318181818181818)","(3.5, 3.85, 3.7770833333333336)","(3.6, 4.4, 4.211111111111111)","(6.5, 21.0, 19.285714285714285)","(31.0, 120.0, 115.375)"
