,Mask Up,Magnetism,Sir Maximus,Beauleica,Rojean,Sun Samurai,Millennial Girl,Edgy Era
08-01-2023 14:19:27.531142,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.9, 4.536363636363636)","(11.0, 21.0, 17.785714285714285)","(26.0, 85.0, 66.66666666666666)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:28.584131,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.9, 4.536363636363636)","(11.0, 21.0, 17.785714285714285)","(26.0, 85.0, 66.66666666666666)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:29.670853,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.8, 4.6)","(11.0, 21.0, 18.954545454545453)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:30.752170,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.6)","(11.0, 21.0, 18.954545454545453)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:31.855538,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.6)","(11.0, 21.0, 18.954545454545453)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:32.995945,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.6)","(11.0, 21.0, 18.954545454545453)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:34.189482,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.6)","(11.0, 21.0, 18.954545454545453)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:35.309360,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.6)","(11.0, 21.0, 19.26923076923077)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:36.524550,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.6)","(11.0, 21.0, 20.02173913043478)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:37.683470,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.6)","(11.0, 21.0, 18.142857142857142)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:38.965590,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.142857142857142)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:40.387075,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.142857142857142)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:41.602078,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.142857142857142)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:42.943751,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.142857142857142)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:44.046974,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.142857142857142)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:45.175319,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:46.255004,"(2.7, 3.55, 3.488235294117647)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:47.406006,"(2.7, 3.55, 3.5315384615384615)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:48.516979,"(2.7, 3.55, 3.5315384615384615)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:49.617520,"(2.7, 3.55, 3.530952380952381)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:50.695043,"(2.7, 3.55, 3.530952380952381)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:51.789224,"(2.7, 3.55, 3.530952380952381)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:52.916955,"(2.7, 3.55, 3.530952380952381)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:54.065301,"(2.7, 3.55, 3.375)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:55.227838,"(2.7, 3.55, 3.375)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:56.441269,"(2.7, 3.55, 3.375)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:57.609683,"(2.7, 3.55, 3.375)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:58.802787,"(2.7, 3.55, 3.523333333333333)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:19:59.976894,"(2.7, 3.55, 3.523333333333333)","(9.0, 14.0, 13.25)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:01.112252,"(2.7, 3.55, 3.523333333333333)","(9.0, 14.0, 12.833333333333334)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:02.234638,"(2.7, 3.55, 3.523333333333333)","(9.0, 14.0, 12.444444444444445)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:03.376806,"(2.7, 3.55, 3.48)","(9.0, 14.0, 12.833333333333334)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:04.505317,"(2.7, 3.55, 3.48)","(9.0, 14.0, 12.833333333333334)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:05.622853,"(2.7, 3.55, 3.48)","(9.0, 14.0, 12.833333333333334)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:06.638892,"(2.7, 3.55, 3.48)","(9.0, 14.0, 13.461538461538462)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:07.689302,"(2.7, 3.55, 3.48)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.5)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.914285714285715)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:08.733503,"(2.7, 3.55, 3.48)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.895652173913044)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:09.829520,"(2.7, 3.95, 3.842857142857143)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.895652173913044)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:10.910340,"(2.7, 3.95, 3.842857142857143)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.895652173913044)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:11.973917,"(2.7, 3.9, 3.5388888888888888)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.895652173913044)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:13.063467,"(2.7, 3.85, 3.55)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.895652173913044)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:14.120160,"(2.7, 3.85, 3.55)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.895652173913044)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:15.187694,"(2.7, 3.85, 3.55)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.433333333333334)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.815384615384616)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:16.284768,"(2.7, 3.85, 3.55)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.815384615384616)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:17.390526,"(2.7, 3.85, 3.55)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.815384615384616)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:18.461932,"(2.7, 3.85, 3.7714285714285714)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.815384615384616)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:19.508575,"(2.7, 3.85, 3.7714285714285714)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:20.504947,"(2.7, 3.85, 3.7714285714285714)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:21.514969,"(2.7, 3.85, 3.7714285714285714)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:22.540972,"(2.7, 3.85, 3.475)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:23.601633,"(2.7, 3.85, 3.475)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:24.723905,"(2.7, 3.85, 3.455263157894737)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:25.887025,"(2.7, 3.85, 3.455263157894737)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:27.005817,"(2.7, 3.85, 3.455263157894737)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 10.2)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:28.121253,"(2.7, 3.85, 3.455263157894737)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:29.251025,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:30.409126,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:31.539422,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:32.674408,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:33.755628,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:34.884926,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:36.021035,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:37.217376,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:38.400428,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:39.439470,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:40.529823,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.25)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:41.621581,"(2.7, 3.85, 3.75625)","(9.0, 14.0, 12.666666666666666)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.8125)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:42.720799,"(2.7, 3.85, 3.8279411764705884)","(9.0, 13.5, 12.5)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.8125)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:43.800139,"(2.7, 3.85, 3.8279411764705884)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.8125)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:44.940330,"(2.7, 3.85, 3.8279411764705884)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.8125)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:46.000615,"(2.7, 3.85, 3.8279411764705884)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.8125)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:47.029142,"(2.7, 3.95, 3.940909090909091)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 18.8125)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:48.143824,"(2.7, 3.95, 3.8714285714285714)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 16.416666666666668)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:49.182388,"(2.7, 3.9, 3.672727272727273)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 16.416666666666668)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:50.258447,"(2.7, 3.9, 3.5875)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:51.456112,"(2.7, 3.9, 3.5875)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:52.558587,"(2.7, 3.9, 3.5875)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:53.657463,"(2.7, 3.9, 3.5875)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:54.794525,"(2.7, 3.9, 3.5875)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:55.925627,"(2.7, 3.9, 3.536363636363636)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:57.040092,"(2.7, 3.9, 3.536363636363636)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:58.214627,"(2.7, 3.85, 3.6863636363636365)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:20:59.371783,"(2.7, 3.85, 3.6863636363636365)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
08-01-2023 14:21:00.515243,"(2.7, 3.85, 3.6863636363636365)","(9.0, 13.5, 13.152173913043478)","(4.0, 4.6, 4.482352941176471)","(3.9, 4.7, 4.533333333333333)","(11.0, 21.0, 19.55263157894737)","(26.0, 85.0, 71.25)","(7.5, 11.0, 9.892307692307693)","(21.0, 44.0, 42.125)"
