,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:02:38.685096,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.122727272727273)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.8266666666666667)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:40.070574,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.2214285714285715)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:41.530017,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.2214285714285715)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:42.950121,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.2214285714285715)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:44.409520,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.2214285714285715)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:45.760154,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.702083333333333)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:47.173764,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.636842105263158)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:48.479358,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.534615384615385)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:49.864640,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.534615384615385)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:51.298491,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.534615384615385)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:52.694759,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.534615384615385)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:54.170845,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.468181818181819)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:55.637815,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.468181818181819)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:57.402030,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.468181818181819)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.527272727272727)","(19.0, 65.0, 47.5)"
05-01-2023 14:02:59.025434,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.468181818181819)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.68)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:00.529906,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.92, 2.642)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:02.045502,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 106.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 52.0)","(13.0, 60.0, 32.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.88, 2.642)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:03.390487,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 106.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 39.25)","(10.0, 32.0, 21.5)","(2.6, 2.88, 2.66)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:04.728794,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 39.25)","(10.0, 32.0, 21.5)","(2.6, 2.86, 2.636)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:06.115594,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 39.25)","(10.0, 32.0, 21.5)","(2.6, 2.86, 2.636)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:07.433388,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 39.25)","(10.0, 32.0, 21.5)","(2.6, 2.86, 2.636)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:08.781681,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 39.25)","(10.0, 32.0, 21.5)","(2.6, 2.86, 2.636)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:10.235404,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 138.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 39.25)","(10.0, 32.0, 21.5)","(2.6, 2.86, 2.636)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:11.699822,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.86, 2.69)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:13.063441,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.84, 2.69)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:14.427355,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.84, 2.69)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:15.823801,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.84, 2.69)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:17.155649,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.84, 2.69)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:18.563434,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.84, 2.6799999999999997)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:20.009741,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.6799999999999997)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:21.521397,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.6625000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 32.666666666666664)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.61)","(5.0, 8.8, 7.866666666666667)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:23.423331,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.5200000000000005)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 33.0)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.61)","(5.0, 8.8, 8.5)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:25.304178,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.9, 4.678571428571429)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 33.0)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.61)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:26.739763,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.8, 4.678571428571429)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 33.0)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.61)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:28.461062,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.8, 4.678571428571429)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 33.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.61)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:29.885147,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.8, 4.533333333333333)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 33.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.5925)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:31.405301,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.8, 4.533333333333333)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 33.333333333333336)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.5925)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 47.5)"
05-01-2023 14:03:32.818319,"(15.0, 17.5, 16.886363636363637)","(31.0, 230.0, 139.0)","(2.4, 4.8, 4.533333333333333)","(41.0, 99999, 6682.666666666667)","(31.0, 60.0, 50.666666666666664)","(13.0, 60.0, 21.555555555555557)","(10.0, 32.0, 21.5)","(2.6, 2.82, 2.6514285714285712)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:34.367405,"(15.0, 17.5, 17.0)","(31.0, 230.0, 169.33333333333331)","(2.4, 4.7, 4.466666666666667)","(41.0, 99999, 5027.0)","(31.0, 60.0, 50.666666666666664)","(13.0, 34.0, 21.555555555555557)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.6514285714285712)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:35.919764,"(15.0, 17.5, 17.0)","(31.0, 230.0, 169.33333333333331)","(2.4, 4.7, 4.66875)","(41.0, 99999, 5027.0)","(31.0, 60.0, 50.666666666666664)","(13.0, 34.0, 21.555555555555557)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.735)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:37.539797,"(15.0, 17.5, 17.0)","(31.0, 230.0, 139.0)","(2.4, 4.7, 4.66875)","(41.0, 99999, 5027.0)","(31.0, 60.0, 50.666666666666664)","(13.0, 34.0, 21.555555555555557)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.735)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:39.029744,"(15.0, 17.5, 17.0)","(31.0, 230.0, 139.0)","(2.4, 4.7, 4.66875)","(41.0, 99999, 5027.0)","(31.0, 60.0, 50.666666666666664)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.8, 2.7199999999999998)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:40.472907,"(15.0, 17.5, 17.0)","(31.0, 230.0, 139.0)","(2.4, 4.7, 4.66875)","(41.0, 99999, 5027.0)","(31.0, 60.0, 50.666666666666664)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.7199999999999998)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:41.963698,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 138.0)","(2.4, 4.7, 4.466666666666667)","(41.0, 99999, 5027.0)","(31.0, 60.0, 50.666666666666664)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.642857142857143)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:43.318556,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 138.0)","(2.4, 4.7, 4.466666666666667)","(41.0, 99999, 5027.0)","(31.0, 60.0, 50.666666666666664)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.642857142857143)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:44.747217,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 138.0)","(2.4, 4.7, 4.466666666666667)","(41.0, 99999, 5027.0)","(31.0, 60.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.642857142857143)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:46.176831,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 138.0)","(2.4, 4.7, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:47.592528,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.705)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:48.910724,"(15.0, 18.0, 16.916666666666668)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:50.200607,"(15.0, 17.5, 17.0)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:51.770231,"(15.0, 17.5, 17.0)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:53.206858,"(15.0, 17.5, 17.0)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:54.654832,"(15.0, 17.5, 17.0)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:55.961958,"(15.0, 17.5, 17.0)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:57.349757,"(15.0, 17.5, 16.916666666666668)","(31.0, 230.0, 137.0)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.705)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:58.611425,"(15.0, 18.0, 16.916666666666668)","(31.0, 230.0, 137.0)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.705)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:03:59.980520,"(15.0, 18.0, 17.692307692307693)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:04:01.450465,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 58.0)"
05-01-2023 14:04:02.767453,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 138.0)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 68.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.6719999999999997)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 56.25)"
05-01-2023 14:04:04.112372,"(15.0, 17.5, 16.833333333333332)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.3999999999999995)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.66)","(5.0, 8.8, 7.680000000000001)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:05.516774,"(15.0, 17.5, 16.916666666666668)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:06.837647,"(15.0, 18.0, 16.916666666666668)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:08.141663,"(15.0, 18.0, 16.916666666666668)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:09.550596,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:11.139233,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:12.511755,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:13.865482,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:15.338086,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:16.710796,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
