,Azure Pride,Sarsen,Hello Newman,I Am Pearl,Leisure Games,Outa Taormina,Rosato,Whats Up Honey
14-12-2022 13:36:29.381762,"(4.8, 5.9, 5.874545454545455)","(7.0, 8.6, 8.466964285714285)","(2.6, 2.9, 2.881851851851852)","(10.0, 11.5, 11.075892857142858)","(31.0, 50.0, 48.54545454545455)","(101.0, 210.0, 206.66666666666666)","(6.5, 7.4, 7.325333333333334)","(8.0, 9.0, 8.846464646464646)"
14-12-2022 13:36:30.432105,"(4.8, 5.9, 5.85)","(7.0, 8.8, 8.62037037037037)","(2.6, 2.9, 2.8828070175438594)","(10.0, 11.5, 11.075892857142858)","(31.0, 50.0, 47.666666666666664)","(101.0, 210.0, 201.66666666666669)","(6.0, 7.4, 7.12639405204461)","(8.0, 9.0, 8.879807692307693)"
14-12-2022 13:36:31.463855,"(4.8, 6.0, 5.946103896103896)","(7.0, 8.8, 8.617886178861788)","(2.6, 2.88, 2.869473684210526)","(10.0, 11.5, 11.111205432937181)","(31.0, 55.0, 50.37735849056604)","(101.0, 210.0, 201.66666666666669)","(6.0, 7.2, 7.124137931034483)","(8.0, 9.0, 8.879807692307693)"
14-12-2022 13:36:32.472870,"(4.8, 6.0, 5.943918918918919)","(7.0, 8.8, 8.574874371859297)","(2.6, 2.9, 2.8838461538461537)","(10.0, 11.5, 11.04628224582701)","(31.0, 55.0, 50.70175438596491)","(101.0, 210.0, 192.5)","(6.0, 7.2, 7.119512195121951)","(8.0, 9.0, 8.845323741007196)"
14-12-2022 13:36:33.495662,"(4.8, 6.0, 5.942763157894737)","(7.0, 8.8, 8.58252427184466)","(2.6, 2.9, 2.8853030303030303)","(10.0, 11.5, 11.041353383458647)","(31.0, 55.0, 50.98360655737705)","(101.0, 210.0, 192.5)","(6.5, 7.2, 7.139336492890996)","(8.0, 9.0, 8.845323741007196)"
14-12-2022 13:36:34.529691,"(4.8, 6.0, 5.921818181818182)","(7.0, 8.8, 8.637113402061855)","(2.6, 2.9, 2.8853030303030303)","(10.0, 11.5, 11.041353383458647)","(31.0, 55.0, 50.98360655737705)","(101.0, 210.0, 175.0)","(6.5, 7.2, 7.139336492890996)","(8.0, 9.0, 8.845323741007196)"
14-12-2022 13:36:35.714633,"(4.8, 5.9, 5.89625)","(7.0, 8.8, 8.64090909090909)","(2.6, 2.92, 2.903012048192771)","(10.0, 11.5, 11.024922118380061)","(31.0, 55.0, 50.98360655737705)","(101.0, 210.0, 177.27272727272728)","(6.5, 7.2, 7.1689655172413795)","(8.0, 9.0, 8.731958762886599)"
14-12-2022 13:36:36.873769,"(4.8, 5.9, 5.895833333333334)","(7.0, 8.8, 8.717333333333334)","(2.6, 2.92, 2.914199134199134)","(10.0, 11.5, 11.024922118380061)","(31.0, 55.0, 50.98360655737705)","(101.0, 210.0, 183.33333333333334)","(6.5, 7.2, 7.1689655172413795)","(7.5, 8.8, 8.727363184079602)"
14-12-2022 13:36:38.247100,"(4.8, 5.9, 5.854961832061069)","(7.0, 9.0, 8.785964912280702)","(2.6, 2.92, 2.9293877551020406)","(10.0, 11.5, 11.108072916666666)","(41.0, 55.0, 51.23076923076923)","(101.0, 210.0, 172.72727272727272)","(6.0, 7.2, 7.147126436781609)","(7.5, 8.8, 8.681159420289855)"
14-12-2022 13:36:39.391549,"(4.8, 5.9, 5.854961832061069)","(7.0, 9.0, 8.785964912280702)","(2.6, 2.94, 2.9293877551020406)","(10.0, 11.5, 11.108072916666666)","(41.0, 55.0, 51.23076923076923)","(101.0, 200.0, 181.25)","(6.0, 7.2, 7.126732673267327)","(7.5, 8.8, 8.678504672897196)"
14-12-2022 13:36:40.659408,"(4.8, 5.9, 5.85)","(7.0, 8.8, 8.779661016949154)","(2.6, 2.96, 2.9564912280701754)","(10.0, 11.5, 10.962912087912088)","(41.0, 55.0, 51.23076923076923)","(101.0, 200.0, 175.0)","(6.0, 7.2, 7.126732673267327)","(7.5, 8.8, 8.678504672897196)"
14-12-2022 13:36:42.291110,"(4.8, 5.9, 5.846363636363637)","(7.0, 9.0, 8.742028985507247)","(2.6, 2.96, 2.953414043583535)","(10.0, 11.0, 10.988372093023255)","(41.0, 55.0, 51.417910447761194)","(101.0, 190.0, 168.1818181818182)","(6.0, 7.2, 7.126732673267327)","(7.5, 8.8, 8.666666666666666)"
14-12-2022 13:36:43.729616,"(4.8, 5.9, 5.855970149253731)","(7.0, 8.8, 8.742028985507247)","(2.6, 2.96, 2.953113924050633)","(10.0, 11.0, 10.912776412776413)","(41.0, 55.0, 51.417910447761194)","(101.0, 190.0, 171.42857142857142)","(6.0, 7.2, 7.126732673267327)","(7.5, 8.8, 8.666666666666666)"
14-12-2022 13:36:44.955348,"(4.8, 5.9, 5.855970149253731)","(7.0, 8.8, 8.742028985507247)","(2.6, 2.96, 2.9475555555555557)","(10.0, 11.0, 10.90677966101695)","(41.0, 55.0, 51.417910447761194)","(101.0, 180.0, 165.0)","(6.0, 7.2, 7.126732673267327)","(7.5, 8.8, 8.647058823529411)"
14-12-2022 13:36:46.241410,"(4.8, 5.9, 5.855970149253731)","(7.0, 8.8, 8.725714285714286)","(2.6, 2.96, 2.980731707317073)","(10.0, 11.0, 10.945623342175066)","(41.0, 55.0, 51.417910447761194)","(101.0, 180.0, 165.71428571428572)","(6.0, 7.2, 7.134513274336284)","(7.5, 8.8, 8.58371335504886)"
14-12-2022 13:36:47.327640,"(4.8, 5.9, 5.8206611570247935)","(7.0, 8.8, 8.659459459459459)","(2.6, 3.0, 2.980731707317073)","(10.0, 11.0, 10.945623342175066)","(41.0, 55.0, 51.417910447761194)","(101.0, 180.0, 176.25)","(6.0, 7.2, 7.124250681198911)","(7.5, 8.6, 8.586666666666666)"
14-12-2022 13:36:48.458699,"(4.8, 5.8, 5.772093023255814)","(7.0, 8.8, 8.659459459459459)","(2.6, 3.0, 3.0090604026845638)","(10.0, 11.5, 11.070247933884298)","(41.0, 55.0, 51.46153846153846)","(101.0, 180.0, 176.25)","(6.0, 7.2, 7.110091743119266)","(7.5, 8.6, 8.586178861788618)"
14-12-2022 13:36:49.650858,"(4.8, 5.8, 5.723809523809524)","(7.0, 8.8, 8.74468085106383)","(2.6, 3.05, 3.0090604026845638)","(10.0, 11.5, 11.092783505154639)","(41.0, 55.0, 51.22950819672131)","(101.0, 180.0, 200.0)","(6.0, 7.2, 6.9544)","(7.5, 8.6, 8.586178861788618)"
14-12-2022 13:36:50.808694,"(4.8, 5.8, 5.784)","(7.0, 8.8, 8.742222222222223)","(2.6, 3.05, 3.0411989795918366)","(10.0, 11.5, 11.077319587628866)","(41.0, 55.0, 51.22950819672131)","(101.0, 210.0, 200.0)","(6.0, 7.0, 6.954054054054054)","(7.5, 8.6, 8.525075528700906)"
14-12-2022 13:36:52.009288,"(4.8, 5.8, 5.77907949790795)","(7.0, 8.8, 8.71958762886598)","(2.6, 3.05, 3.060425531914894)","(10.0, 11.5, 11.036324786324787)","(41.0, 55.0, 51.03448275862069)","(101.0, 210.0, 200.0)","(6.0, 7.0, 6.936065573770492)","(7.5, 8.6, 8.516778523489933)"
14-12-2022 13:36:53.137084,"(4.8, 5.8, 5.778165938864629)","(7.0, 8.8, 8.71958762886598)","(2.6, 3.1, 3.060425531914894)","(10.0, 11.5, 11.036324786324787)","(41.0, 55.0, 51.03448275862069)","(101.0, 210.0, 200.0)","(6.0, 7.0, 6.936065573770492)","(7.5, 8.6, 8.516778523489933)"
14-12-2022 13:36:54.194893,"(4.8, 5.8, 5.7755274261603375)","(7.0, 8.8, 8.71958762886598)","(2.6, 3.05, 3.0443415637860083)","(10.0, 11.5, 11.036324786324787)","(41.0, 55.0, 51.03448275862069)","(101.0, 200.0, 190.0)","(6.0, 7.0, 6.9080536912751676)","(7.5, 8.6, 8.515358361774744)"
14-12-2022 13:36:55.236356,"(4.8, 5.8, 5.7755274261603375)","(7.0, 8.8, 8.71958762886598)","(2.6, 3.05, 3.0489772727272726)","(10.0, 11.5, 11.036324786324787)","(41.0, 55.0, 51.03448275862069)","(101.0, 200.0, 185.71428571428572)","(6.0, 7.0, 6.9080536912751676)","(7.5, 8.6, 8.515358361774744)"
14-12-2022 13:36:56.346379,"(4.8, 5.8, 5.773023255813953)","(7.0, 8.8, 8.765217391304349)","(2.6, 3.1, 3.065339233038348)","(10.0, 11.5, 11.067567567567568)","(41.0, 55.0, 51.03448275862069)","(101.0, 200.0, 185.71428571428572)","(6.0, 7.0, 6.941081081081081)","(7.5, 8.6, 8.58440366972477)"
14-12-2022 13:36:57.442936,"(4.8, 5.8, 5.774583333333333)","(7.0, 8.8, 8.763076923076923)","(2.6, 3.1, 3.066624685138539)","(10.0, 11.5, 11.06093489148581)","(41.0, 55.0, 50.208333333333336)","(101.0, 300.0, 290.0)","(6.0, 7.0, 6.922159090909091)","(7.5, 8.6, 8.534915254237289)"
14-12-2022 13:36:58.593604,"(4.8, 5.9, 5.88)","(7.0, 8.6, 8.576923076923077)","(2.6, 3.1, 3.068271954674221)","(10.0, 11.0, 10.959752321981425)","(41.0, 55.0, 50.48101265822785)","(101.0, 310.0, 268.0)","(6.0, 7.0, 6.856088560885609)","(7.5, 8.6, 8.522689075630252)"
14-12-2022 13:36:59.887375,"(4.8, 5.9, 5.881333333333334)","(7.0, 8.6, 8.580165289256199)","(2.6, 3.1, 3.0680456490727535)","(10.0, 11.0, 10.893530997304582)","(41.0, 55.0, 50.48101265822785)","(101.0, 310.0, 273.75)","(6.0, 7.0, 6.797879858657244)","(7.5, 8.6, 8.598657718120805)"
14-12-2022 13:37:01.174082,"(4.8, 5.9, 5.870992366412214)","(7.0, 8.6, 8.580165289256199)","(2.6, 3.1, 3.0663120567375888)","(10.0, 11.0, 10.894385026737968)","(41.0, 55.0, 50.5375)","(101.0, 300.0, 273.75)","(6.0, 7.0, 6.765644171779141)","(7.5, 8.6, 8.576608187134502)"
14-12-2022 13:37:02.303996,"(4.8, 5.9, 5.8790598290598295)","(7.0, 8.6, 8.591228070175438)","(2.6, 3.1, 3.0663120567375888)","(10.0, 11.0, 10.894385026737968)","(41.0, 55.0, 50.5375)","(101.0, 300.0, 247.5)","(6.0, 6.8, 6.770833333333333)","(7.5, 8.6, 8.577358490566038)"
14-12-2022 13:37:03.492323,"(4.8, 5.9, 5.869548872180451)","(7.0, 8.6, 8.56390977443609)","(2.6, 3.1, 3.0640271493212667)","(10.0, 11.0, 10.890501319261213)","(41.0, 55.0, 50.5375)","(101.0, 300.0, 253.33333333333334)","(6.0, 6.8, 6.778867924528302)","(7.5, 8.6, 8.52332268370607)"
14-12-2022 13:37:04.690888,"(4.8, 5.9, 5.873469387755102)","(7.0, 8.6, 8.570992366412213)","(2.6, 3.05, 3.0148230088495573)","(10.0, 11.0, 10.890501319261213)","(41.0, 55.0, 50.5375)","(101.0, 300.0, 250.0)","(6.0, 6.8, 6.731407942238267)","(7.5, 8.6, 8.50204081632653)"
14-12-2022 13:37:05.854505,"(4.8, 5.9, 5.8661478599221795)","(7.0, 8.8, 8.686363636363637)","(2.6, 3.05, 3.022504091653028)","(10.0, 11.0, 10.890501319261213)","(41.0, 55.0, 50.5375)","(101.0, 300.0, 250.0)","(6.0, 6.8, 6.7067669172932325)","(7.5, 8.6, 8.504035874439461)"
14-12-2022 13:37:06.971034,"(4.8, 6.2, 6.027522935779817)","(7.0, 8.8, 8.687005649717515)","(2.6, 3.05, 3.0076512455516013)","(10.0, 11.0, 10.890501319261213)","(41.0, 55.0, 50.5375)","(101.0, 290.0, 275.0)","(6.0, 6.8, 6.681818181818182)","(7.5, 8.6, 8.504035874439461)"
14-12-2022 13:37:08.045780,"(4.8, 6.2, 6.005769230769231)","(7.0, 8.8, 8.687005649717515)","(2.6, 3.05, 3.0059459459459457)","(10.0, 11.0, 10.886422976501306)","(41.0, 55.0, 50.5375)","(101.0, 300.0, 275.0)","(6.0, 6.8, 6.681818181818182)","(7.5, 8.6, 8.504035874439461)"
14-12-2022 13:37:09.190662,"(4.8, 6.0, 5.936734693877551)","(7.0, 8.8, 8.674594594594595)","(2.6, 3.05, 3.0066563467492258)","(10.0, 11.0, 10.886422976501306)","(41.0, 55.0, 50.69879518072289)","(101.0, 290.0, 267.5)","(6.0, 6.8, 6.66159420289855)","(7.5, 8.6, 8.504035874439461)"
14-12-2022 13:37:10.288874,"(4.8, 6.2, 6.047272727272727)","(7.0, 8.8, 8.612552301255231)","(2.6, 3.05, 3.020183486238532)","(10.0, 11.0, 10.877118644067796)","(41.0, 55.0, 50.69879518072289)","(101.0, 290.0, 275.0)","(6.0, 6.8, 6.616666666666666)","(7.5, 8.6, 8.499570815450644)"
14-12-2022 13:37:11.472909,"(4.8, 6.2, 6.0600000000000005)","(7.0, 8.8, 8.60936170212766)","(2.6, 3.05, 3.0236111111111112)","(10.0, 11.0, 10.845528455284553)","(41.0, 55.0, 50.69879518072289)","(101.0, 300.0, 267.5)","(6.0, 6.8, 6.840336134453781)","(7.5, 8.6, 8.493927125506072)"
14-12-2022 13:37:12.632849,"(4.8, 6.2, 6.054054054054054)","(7.0, 8.8, 8.612552301255231)","(2.6, 3.05, 3.023913043478261)","(10.0, 11.0, 10.632850241545894)","(41.0, 55.0, 49.9)","(101.0, 290.0, 220.0)","(6.0, 7.0, 6.680405405405405)","(7.5, 8.6, 8.473429951690822)"
14-12-2022 13:37:14.049861,"(4.8, 6.4, 6.217894736842106)","(7.0, 8.6, 8.546666666666667)","(2.6, 3.05, 3.0708823529411764)","(10.0, 11.0, 10.424466338259442)","(41.0, 50.0, 50.90163934426229)","(101.0, 280.0, 206.0)","(6.0, 6.8, 6.652805280528052)","(7.5, 8.6, 8.267567567567568)"
14-12-2022 13:37:15.179379,"(4.8, 6.4, 6.25188679245283)","(7.0, 8.6, 8.557142857142857)","(2.6, 3.1, 3.0708823529411764)","(10.0, 10.5, 10.37463768115942)","(41.0, 55.0, 50.90163934426229)","(101.0, 270.0, 198.88888888888889)","(6.0, 6.8, 6.913368983957219)","(7.5, 8.4, 8.228070175438596)"
14-12-2022 13:37:16.222785,"(4.8, 6.2, 6.189285714285714)","(7.0, 8.6, 8.521008403361344)","(2.6, 3.05, 3.025409836065574)","(10.0, 10.5, 10.326305220883533)","(41.0, 55.0, 50.90163934426229)","(101.0, 270.0, 198.0)","(6.0, 7.0, 6.912466843501326)","(7.5, 8.4, 8.228070175438596)"
14-12-2022 13:37:17.331667,"(4.8, 6.4, 6.2975)","(7.0, 8.6, 8.542953020134227)","(2.6, 3.05, 3.020113314447592)","(10.0, 10.5, 10.216996699669966)","(41.0, 55.0, 50.90163934426229)","(101.0, 270.0, 201.42857142857142)","(6.0, 7.0, 6.8751445086705205)","(7.5, 8.4, 8.222695035460992)"
14-12-2022 13:37:18.454354,"(4.8, 6.4, 6.279411764705882)","(7.0, 8.6, 8.571774193548388)","(2.6, 3.0, 2.9836)","(10.0, 10.5, 10.20358814352574)","(41.0, 55.0, 50.851063829787236)","(101.0, 270.0, 220.0)","(6.0, 7.0, 6.878638941398866)","(7.5, 8.4, 8.215267175572519)"
14-12-2022 13:37:19.797909,"(4.8, 6.4, 6.318861209964413)","(7.0, 8.6, 8.590038314176246)","(2.6, 3.0, 2.9676495726495724)","(10.0, 10.5, 10.183559950556242)","(41.0, 55.0, 51.388888888888886)","(101.0, 250.0, 200.0)","(6.0, 7.0, 6.881767955801105)","(7.5, 8.4, 8.253333333333332)"
14-12-2022 13:37:21.935516,"(4.8, 6.4, 6.3257328990228014)","(7.0, 8.6, 8.590038314176246)","(2.6, 3.0, 2.9675757575757578)","(10.0, 10.5, 10.083431952662721)","(41.0, 55.0, 51.388888888888886)","(101.0, 240.0, 225.0)","(6.0, 7.0, 6.884732824427481)","(7.5, 8.4, 8.254999999999999)"
14-12-2022 13:37:23.299573,"(4.8, 6.4, 6.463888888888889)","(7.0, 8.6, 8.30886075949367)","(2.6, 3.0, 2.966144578313253)","(10.0, 10.5, 10.032822757111598)","(41.0, 55.0, 51.69491525423729)","(101.0, 240.0, 202.5)","(6.0, 7.0, 6.864269662921348)","(7.5, 8.4, 8.248543689320387)"
14-12-2022 13:37:24.869155,"(4.8, 6.6, 6.502054794520548)","(7.0, 8.4, 8.154621848739495)","(2.6, 2.98, 2.981239368165249)","(10.0, 10.5, 10.016718913270637)","(41.0, 55.0, 56.61290322580645)","(101.0, 240.0, 195.71428571428572)","(6.0, 7.0, 6.882820976491862)","(7.5, 8.4, 8.317277486910994)"
14-12-2022 13:37:26.761975,"(4.8, 6.6, 6.5706959706959704)","(7.0, 8.2, 8.15358361774744)","(2.6, 3.0, 2.8753333333333333)","(10.0, 10.5, 10.071969696969697)","(41.0, 60.0, 57.17391304347826)","(101.0, 230.0, 223.33333333333334)","(6.0, 7.2, 7.057883369330454)","(7.5, 8.6, 8.48868778280543)"
14-12-2022 13:37:28.113457,"(4.8, 6.6, 6.574358974358974)","(7.0, 8.2, 8.195918367346938)","(2.6, 2.88, 2.880673886883273)","(9.0, 10.5, 10.117002629272568)","(41.0, 60.0, 58.506493506493506)","(101.0, 230.0, 243.33333333333334)","(6.0, 7.2, 7.078719397363465)","(7.5, 8.6, 8.527340823970038)"
14-12-2022 13:37:29.527583,"(4.8, 6.6, 6.574358974358974)","(7.0, 8.2, 8.195918367346938)","(2.6, 2.9, 2.908888888888889)","(9.0, 10.5, 10.119669277632724)","(41.0, 60.0, 58.48684210526316)","(101.0, 290.0, 267.14285714285717)","(6.0, 7.2, 7.070161290322581)","(7.5, 8.6, 8.523015873015872)"
14-12-2022 13:37:30.808588,"(5.0, 6.6, 6.542710997442455)","(7.0, 8.4, 8.23370786516854)","(2.6, 2.92, 2.896943231441048)","(10.0, 10.5, 10.119669277632724)","(41.0, 60.0, 58.48684210526316)","(101.0, 270.0, 260.0)","(6.0, 7.2, 7.070161290322581)","(7.5, 8.6, 8.533103448275861)"
14-12-2022 13:37:32.074201,"(5.0, 6.6, 6.541052631578947)","(7.0, 8.4, 8.23370786516854)","(2.6, 2.92, 2.905942857142857)","(10.0, 10.5, 10.11934552454283)","(41.0, 60.0, 58.48684210526316)","(101.0, 270.0, 253.33333333333334)","(6.0, 7.2, 7.0919463087248324)","(7.5, 8.6, 8.533103448275861)"
14-12-2022 13:37:33.312444,"(5.0, 6.6, 6.541424802110818)","(7.0, 8.4, 8.176422764227642)","(2.6, 2.92, 2.9052439024390244)","(10.0, 10.5, 10.123300970873787)","(41.0, 60.0, 58.48684210526316)","(101.0, 270.0, 256.6666666666667)","(6.0, 7.2, 7.095284552845529)","(7.5, 8.6, 8.533103448275861)"
14-12-2022 13:37:34.672697,"(5.0, 6.6, 6.535465116279069)","(7.0, 8.2, 8.176422764227642)","(2.6, 2.92, 2.9052439024390244)","(10.0, 10.5, 10.126149131767109)","(41.0, 60.0, 58.48684210526316)","(101.0, 270.0, 250.55555555555554)","(6.0, 7.2, 7.090491803278689)","(7.5, 8.6, 8.533103448275861)"
14-12-2022 13:37:35.877035,"(5.0, 6.6, 6.539178082191781)","(7.0, 8.2, 8.151639344262295)","(2.6, 2.94, 2.9393617021276595)","(10.0, 10.5, 10.126149131767109)","(41.0, 60.0, 58.48684210526316)","(101.0, 260.0, 250.55555555555554)","(6.0, 7.2, 7.090491803278689)","(7.5, 8.6, 8.533103448275861)"
14-12-2022 13:37:37.115489,"(5.0, 6.6, 6.539178082191781)","(7.0, 8.2, 8.151239669421487)","(2.6, 2.96, 2.9317972350230415)","(10.0, 10.5, 10.126149131767109)","(41.0, 60.0, 58.48684210526316)","(101.0, 260.0, 250.66666666666666)","(6.0, 7.2, 7.0807142857142855)","(7.5, 8.6, 8.533103448275861)"
14-12-2022 13:37:38.345073,"(5.0, 6.6, 6.537988826815642)","(7.0, 8.2, 8.145238095238096)","(2.6, 2.96, 2.9373410404624276)","(10.0, 10.5, 10.126149131767109)","(41.0, 60.0, 58.48684210526316)","(101.0, 260.0, 250.66666666666666)","(6.0, 7.2, 7.066666666666666)","(7.5, 8.6, 8.533103448275861)"
14-12-2022 13:37:39.613573,"(5.0, 6.6, 6.543631436314363)","(7.0, 8.2, 7.925490196078432)","(2.6, 2.96, 2.982512077294686)","(10.0, 10.5, 10.132663316582915)","(41.0, 60.0, 58.35443037974684)","(101.0, 260.0, 241.25)","(6.0, 7.0, 6.938018018018018)","(7.5, 8.6, 8.505785123966943)"
14-12-2022 13:37:40.882759,"(5.0, 6.6, 6.513395638629284)","(7.0, 8.0, 7.925490196078432)","(2.6, 3.0, 2.982512077294686)","(10.0, 10.5, 10.132663316582915)","(41.0, 60.0, 58.35443037974684)","(101.0, 250.0, 235.83333333333334)","(6.0, 7.0, 6.9379432624113475)","(7.5, 8.6, 8.505263157894737)"
14-12-2022 13:37:42.107945,"(5.0, 6.6, 6.506711409395973)","(7.0, 8.0, 7.8742857142857146)","(2.6, 3.0, 2.9871794871794872)","(10.0, 10.5, 10.11281779661017)","(41.0, 60.0, 59.015151515151516)","(101.0, 240.0, 223.84615384615384)","(6.0, 7.0, 6.945161290322581)","(7.5, 8.6, 8.497734627831715)"
14-12-2022 13:37:43.291465,"(5.0, 6.4, 6.348684210526316)","(7.0, 8.2, 8.059217877094971)","(2.6, 3.05, 3.005128205128205)","(10.0, 10.5, 10.11281779661017)","(41.0, 60.0, 58.68055555555556)","(101.0, 230.0, 223.84615384615384)","(6.0, 7.0, 6.944901610017889)","(7.5, 8.6, 8.394366197183098)"
14-12-2022 13:37:44.528081,"(5.0, 6.4, 6.392694063926941)","(7.0, 8.2, 8.05635359116022)","(2.6, 3.05, 2.997926829268293)","(10.0, 10.5, 10.369186046511627)","(41.0, 60.0, 58.582089552238806)","(101.0, 230.0, 209.0909090909091)","(6.0, 7.0, 7.079225352112676)","(7.5, 8.4, 8.394520547945206)"
14-12-2022 13:37:45.909197,"(5.0, 6.6, 6.526277372262774)","(7.0, 8.2, 8.02)","(2.6, 3.05, 3.0134587554269174)","(10.0, 10.5, 10.283847980997624)","(41.0, 60.0, 58.38028169014085)","(101.0, 220.0, 200.0)","(6.0, 7.2, 6.95236220472441)","(7.5, 8.4, 8.286624203821656)"
14-12-2022 13:37:47.552129,"(5.0, 6.6, 6.440718562874252)","(7.0, 8.0, 7.94185303514377)","(2.6, 3.1, 3.060808080808081)","(10.0, 10.5, 10.33125)","(41.0, 60.0, 58.445945945945944)","(101.0, 220.0, 230.0)","(6.0, 7.0, 6.942918454935622)","(7.5, 8.4, 8.278205128205128)"
14-12-2022 13:37:49.025451,"(5.0, 6.6, 6.340389972144847)","(7.0, 8.0, 7.986610878661088)","(2.6, 3.1, 3.0541666666666667)","(10.0, 10.5, 10.545058139534884)","(41.0, 60.0, 58.445945945945944)","(101.0, 240.0, 218.26086956521738)","(6.0, 7.0, 6.8716)","(7.5, 8.4, 8.284722222222221)"
14-12-2022 13:37:50.337881,"(5.0, 6.4, 6.340389972144847)","(7.0, 8.0, 7.986610878661088)","(2.6, 3.1, 3.0242403314917126)","(10.0, 11.0, 10.568707482993197)","(41.0, 60.0, 58.59154929577465)","(101.0, 240.0, 216.66666666666666)","(6.0, 7.0, 6.913243243243243)","(7.5, 8.4, 8.264028776978417)"
14-12-2022 13:37:51.852928,"(5.0, 6.4, 6.3125333333333336)","(7.0, 8.0, 7.966206896551724)","(2.6, 3.05, 3.013386524822695)","(10.0, 11.0, 10.367003367003367)","(41.0, 60.0, 62.972972972972975)","(101.0, 250.0, 217.64705882352942)","(6.0, 7.0, 6.901849217638691)","(7.5, 8.4, 8.286880466472303)"
14-12-2022 13:37:53.351794,"(5.0, 6.4, 6.311111111111112)","(7.0, 8.0, 7.966206896551724)","(2.6, 3.05, 3.012142857142857)","(10.0, 10.5, 10.370860927152318)","(41.0, 65.0, 62.5)","(101.0, 250.0, 217.14285714285714)","(6.0, 7.0, 6.905813953488372)","(7.5, 8.4, 8.289142857142856)"
14-12-2022 13:37:54.776104,"(5.0, 6.4, 6.3160220994475145)","(7.0, 8.0, 7.954098360655737)","(2.6, 3.05, 3.0551020408163265)","(10.0, 10.5, 10.383582089552238)","(41.0, 65.0, 62.666666666666664)","(101.0, 240.0, 212.5)","(6.0, 7.0, 6.904090267983075)","(7.5, 8.4, 8.302756892230576)"
14-12-2022 13:37:56.088184,"(5.0, 6.4, 6.325307125307126)","(7.0, 8.0, 7.954098360655737)","(2.6, 3.1, 3.0551020408163265)","(10.0, 10.5, 10.383582089552238)","(41.0, 65.0, 62.666666666666664)","(101.0, 230.0, 212.5)","(6.0, 7.0, 6.904090267983075)","(7.5, 8.4, 8.306493506493506)"
14-12-2022 13:37:57.404669,"(5.0, 6.4, 6.321804511278196)","(7.0, 8.0, 7.997879858657244)","(2.6, 3.1, 3.0523148148148147)","(10.0, 10.5, 10.28)","(41.0, 60.0, 64.0)","(101.0, 230.0, 218.0)","(6.0, 7.0, 6.905189340813465)","(7.5, 8.4, 8.326896551724138)"
14-12-2022 13:37:58.704078,"(5.0, 6.4, 6.352915766738661)","(7.0, 8.0, 7.998314606741573)","(2.6, 3.1, 3.076991150442478)","(10.0, 10.5, 10.276923076923078)","(41.0, 65.0, 62.58064516129032)","(101.0, 230.0, 220.0)","(6.0, 7.0, 6.922349102773246)","(7.5, 8.4, 8.326146788990826)"
14-12-2022 13:38:00.038081,"(5.0, 6.4, 6.350442477876107)","(7.0, 8.0, 7.977720207253886)","(2.6, 3.1, 2.989766355140187)","(10.0, 10.5, 10.264864864864865)","(41.0, 65.0, 61.48148148148148)","(101.0, 230.0, 224.28571428571428)","(6.0, 7.0, 6.914245810055866)","(7.5, 8.4, 8.318274111675127)"
14-12-2022 13:38:01.515743,"(5.0, 6.4, 6.350442477876107)","(7.0, 8.0, 7.98772378516624)","(2.6, 3.0, 3.025)","(9.0, 10.5, 10.30722891566265)","(41.0, 65.0, 62.72727272727273)","(101.0, 230.0, 223.33333333333334)","(6.0, 7.0, 6.839748953974896)","(7.5, 8.4, 8.318066157760814)"
14-12-2022 13:38:02.929700,"(5.0, 6.4, 6.347521865889213)","(7.0, 8.0, 7.989175257731959)","(2.6, 3.05, 3.028651685393258)","(9.0, 10.5, 10.32484076433121)","(41.0, 65.0, 62.72727272727273)","(101.0, 230.0, 222.72727272727272)","(6.0, 7.0, 6.834557235421166)","(7.5, 8.4, 8.324396782841823)"
14-12-2022 13:38:04.298577,"(5.0, 6.4, 6.338181818181819)","(7.0, 8.0, 7.989367088607595)","(2.6, 3.05, 3.0389546351084813)","(9.0, 10.5, 10.336309523809524)","(41.0, 65.0, 61.37931034482759)","(101.0, 230.0, 223.33333333333334)","(6.0, 7.0, 6.840416666666666)","(7.5, 8.4, 8.329411764705883)"
14-12-2022 13:38:05.620677,"(5.0, 6.4, 6.3412345679012345)","(7.0, 8.0, 7.979807692307692)","(2.6, 3.05, 3.066979865771812)","(9.0, 10.5, 10.257575757575758)","(41.0, 65.0, 61.61290322580645)","(101.0, 230.0, 223.33333333333334)","(6.0, 7.0, 6.884812030075188)","(7.5, 8.4, 8.24)"
14-12-2022 13:38:06.924124,"(5.0, 6.4, 6.352618453865337)","(7.0, 8.0, 7.980235294117647)","(2.6, 3.1, 3.0670485175202153)","(9.0, 10.5, 10.277439024390244)","(41.0, 65.0, 61.42857142857143)","(101.0, 230.0, 222.0)","(6.0, 7.0, 6.884812030075188)","(7.5, 8.4, 8.237209302325581)"
14-12-2022 13:38:08.232495,"(5.0, 6.4, 6.348369565217392)","(7.0, 8.0, 7.951578947368421)","(2.6, 3.1, 3.062777777777778)","(9.0, 10.5, 10.234536082474227)","(41.0, 65.0, 61.71052631578947)","(101.0, 230.0, 221.53846153846155)","(6.0, 7.0, 6.8835866261398175)","(7.5, 8.4, 8.25040650406504)"
