,Yamasaki Bale,Crackerjack Nick,Flash Banner,Denominator,Naughty Shorty,Maximum Gracie
10-01-2023 16:56:47.555856,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.83333333333333)","(12.0, 26.0, 25.428571428571427)"
10-01-2023 16:56:48.454286,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 106.15384615384616)","(12.0, 26.0, 25.428571428571427)"
10-01-2023 16:56:49.334849,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 106.15384615384616)","(12.0, 26.0, 25.428571428571427)"
10-01-2023 16:56:50.196476,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 106.15384615384616)","(12.0, 26.0, 25.428571428571427)"
10-01-2023 16:56:51.133235,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 106.15384615384616)","(12.0, 26.0, 25.428571428571427)"
10-01-2023 16:56:52.117719,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 116.25)","(12.0, 26.0, 25.5)"
10-01-2023 16:56:53.054869,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 116.25)","(12.0, 26.0, 25.5)"
10-01-2023 16:56:53.994751,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 26.0, 25.5)"
10-01-2023 16:56:54.891233,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 26.0, 25.5)"
10-01-2023 16:56:55.732833,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 26.0, 25.5)"
10-01-2023 16:56:56.618871,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 26.0, 25.5)"
10-01-2023 16:56:57.551692,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 114.70588235294117)","(12.0, 26.0, 25.5)"
10-01-2023 16:56:58.461085,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 26.0, 25.375)"
10-01-2023 16:56:59.328801,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 26.0, 26.82758620689655)"
10-01-2023 16:57:00.267520,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 34.0, 26.82758620689655)"
10-01-2023 16:57:01.206931,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 34.0, 26.82758620689655)"
10-01-2023 16:57:02.172110,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 114.70588235294117)","(12.0, 34.0, 26.666666666666668)"
10-01-2023 16:57:03.049414,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 114.70588235294117)","(12.0, 34.0, 26.705882352941178)"
10-01-2023 16:57:03.908260,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 34.0, 26.705882352941178)"
10-01-2023 16:57:04.840183,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 34.0, 26.705882352941178)"
10-01-2023 16:57:05.772494,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 34.0, 31.083333333333332)"
10-01-2023 16:57:06.755589,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 31.0)"
10-01-2023 16:57:07.599748,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 31.0)"
10-01-2023 16:57:08.490869,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:09.406635,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 106.15384615384616)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:10.315088,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 106.15384615384616)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:11.201287,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:12.089489,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:12.995533,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 100.76923076923077)","(12.0, 32.0, 22.90909090909091)"
10-01-2023 16:57:13.908955,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 29.333333333333332)"
10-01-2023 16:57:14.824473,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 30.0, 28.0)"
10-01-2023 16:57:15.778455,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:16.781520,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:17.730054,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:18.666350,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:19.540633,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 28.0)"
10-01-2023 16:57:20.406415,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 5.827272727272727)","(31.0, 160.0, 105.0)","(12.0, 32.0, 29.333333333333332)"
10-01-2023 16:57:21.382515,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 6.166666666666667)","(31.0, 160.0, 105.0)","(12.0, 30.0, 27.384615384615383)"
10-01-2023 16:57:22.306970,"(2.35, 2.94, 2.9)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 6.166666666666667)","(31.0, 160.0, 105.0)","(12.0, 32.0, 27.285714285714285)"
10-01-2023 16:57:23.202724,"(2.35, 2.92, 2.8828571428571426)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 6.322222222222223)","(31.0, 160.0, 105.0)","(12.0, 32.0, 27.285714285714285)"
10-01-2023 16:57:24.100765,"(2.35, 2.92, 2.7342857142857144)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 6.28)","(31.0, 160.0, 105.0)","(12.0, 32.0, 27.285714285714285)"
10-01-2023 16:57:25.038059,"(2.35, 2.92, 2.7224)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 6.4, 6.15)","(31.0, 160.0, 120.0)","(12.0, 32.0, 27.285714285714285)"
10-01-2023 16:57:25.979065,"(2.35, 2.92, 2.7224)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.199999999999999)","(4.4, 6.4, 6.0357142857142865)","(31.0, 150.0, 110.0)","(12.0, 32.0, 27.285714285714285)"
10-01-2023 16:57:26.889889,"(2.35, 2.92, 2.6350000000000002)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.138461538461538)","(4.4, 7.8, 6.0357142857142865)","(31.0, 150.0, 126.0)","(12.0, 32.0, 29.166666666666668)"
10-01-2023 16:57:27.762553,"(2.35, 2.92, 2.6556521739130434)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.225)","(4.4, 7.8, 6.0357142857142865)","(31.0, 150.0, 126.0)","(12.0, 30.0, 27.72222222222222)"
10-01-2023 16:57:28.647795,"(2.35, 2.92, 2.6556521739130434)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.433333333333333)","(4.4, 7.8, 6.427777777777778)","(31.0, 150.0, 126.0)","(12.0, 32.0, 27.72222222222222)"
10-01-2023 16:57:29.562810,"(2.35, 2.92, 2.6556521739130434)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.433333333333333)","(4.4, 7.6, 6.75)","(31.0, 150.0, 126.0)","(12.0, 32.0, 27.72222222222222)"
10-01-2023 16:57:30.508588,"(2.35, 2.9, 2.6166666666666667)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.433333333333333)","(4.4, 7.4, 6.275)","(31.0, 150.0, 126.0)","(12.0, 32.0, 27.72222222222222)"
10-01-2023 16:57:31.379403,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.4, 6.076470588235295)","(31.0, 150.0, 126.0)","(12.0, 32.0, 27.72222222222222)"
10-01-2023 16:57:32.222680,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.633333333333334)","(31.0, 150.0, 126.0)","(12.0, 32.0, 27.72222222222222)"
10-01-2023 16:57:33.151284,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 32.0, 27.72222222222222)"
10-01-2023 16:57:34.073886,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 32.0, 27.72222222222222)"
10-01-2023 16:57:34.962417,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 30.0, 28.333333333333332)"
10-01-2023 16:57:35.854421,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 30.0, 28.333333333333332)"
10-01-2023 16:57:36.762522,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 30.0, 26.428571428571427)"
10-01-2023 16:57:37.677562,"(2.35, 2.88, 2.664)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:38.559137,"(2.35, 2.88, 2.6754545454545453)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:39.468083,"(2.35, 2.88, 2.6754545454545453)","(3.4, 3.6, 3.5375)","(4.8, 7.6, 7.466666666666667)","(4.4, 7.0, 6.725)","(31.0, 150.0, 126.0)","(12.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:40.420565,"(2.35, 2.88, 2.6754545454545453)","(3.4, 3.6, 3.5375)","(5.0, 7.6, 7.466666666666667)","(4.6, 7.0, 6.725)","(31.0, 150.0, 142.5)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:41.326564,"(2.35, 2.84, 2.81)","(3.4, 3.6, 3.4181818181818184)","(5.0, 7.6, 7.466666666666667)","(4.6, 7.0, 6.725)","(31.0, 160.0, 142.5)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:42.277751,"(2.35, 2.84, 2.68)","(3.4, 3.6, 3.4181818181818184)","(5.0, 7.6, 7.466666666666667)","(4.6, 7.0, 6.725)","(31.0, 160.0, 111.81818181818181)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:43.147180,"(2.35, 2.84, 2.68)","(3.4, 3.6, 3.5375)","(5.0, 7.6, 7.466666666666667)","(4.6, 7.0, 6.78)","(31.0, 170.0, 111.81818181818181)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:44.041691,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.44)","(5.0, 7.6, 7.466666666666667)","(4.6, 7.0, 6.78)","(31.0, 170.0, 111.81818181818181)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:45.052834,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.44)","(5.0, 8.8, 7.7)","(4.6, 7.0, 6.78)","(31.0, 170.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:46.003235,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.44)","(5.0, 8.8, 7.9)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:46.869935,"(2.35, 2.84, 2.6672000000000002)","(3.4, 3.65, 3.44)","(5.0, 8.8, 7.9)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:47.734291,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.493478260869565)","(5.0, 8.6, 7.699999999999999)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:48.639213,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.45)","(5.0, 8.6, 7.699999999999999)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:49.548177,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.45)","(5.0, 8.6, 7.699999999999999)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:50.429307,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.4166666666666665)","(5.0, 8.6, 7.699999999999999)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:51.325114,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.4166666666666665)","(5.0, 8.6, 7.699999999999999)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:52.238283,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.425)","(5.0, 8.4, 7.066666666666666)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:53.155387,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.425)","(5.0, 8.2, 7.5)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:54.004520,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.425)","(5.0, 8.2, 7.033333333333333)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:54.908861,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.8933333333333335)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:55.805542,"(2.35, 2.84, 2.68)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.8933333333333335)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:56.657573,"(2.35, 2.84, 2.6933333333333334)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.856)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:57.561737,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.856)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:58.510376,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.856)","(4.6, 7.0, 6.78)","(31.0, 160.0, 142.5)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:57:59.404997,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.856)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:00.316371,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.856)","(4.6, 7.0, 6.78)","(31.0, 160.0, 132.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:01.222924,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 160.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:02.065858,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:02.940600,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:04.000964,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:04.942300,"(2.35, 2.84, 2.69)","(3.4, 3.65, 3.425)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:05.829366,"(2.35, 2.84, 2.682857142857143)","(3.4, 3.65, 3.4166666666666665)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:06.712514,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.4166666666666665)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:07.683647,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.4166666666666665)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:08.638030,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.45)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:09.585457,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.45)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:10.455140,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.45)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:11.310375,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.45)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:12.241210,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.4633333333333334)","(5.0, 8.2, 6.866666666666666)","(4.6, 7.0, 6.877777777777778)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:13.135525,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 7.3)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:14.034330,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 7.3)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:15.107760,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.925)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:15.981778,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.925)","(4.6, 7.0, 6.78)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:16.916266,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.8999999999999995)","(4.6, 7.0, 6.877777777777778)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:17.782946,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.866666666666666)","(4.6, 7.0, 6.960714285714285)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:18.608294,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.866666666666666)","(4.6, 7.0, 6.875)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:19.505746,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.866666666666666)","(4.6, 7.0, 6.6)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:20.528158,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.866666666666666)","(4.6, 7.0, 6.6)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:21.469559,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.866666666666666)","(4.6, 7.0, 6.6)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:22.316732,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.6, 7.199999999999999)","(4.6, 7.0, 6.733333333333333)","(31.0, 170.0, 110.0)","(13.0, 30.0, 25.90909090909091)"
10-01-2023 16:58:23.163275,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.75)","(4.6, 7.0, 6.733333333333333)","(31.0, 170.0, 104.54545454545455)","(13.0, 30.0, 26.428571428571427)"
10-01-2023 16:58:24.055590,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.75)","(4.6, 7.0, 6.733333333333333)","(31.0, 170.0, 104.54545454545455)","(13.0, 30.0, 26.428571428571427)"
10-01-2023 16:58:24.924513,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.75)","(4.6, 7.0, 6.733333333333333)","(31.0, 170.0, 104.54545454545455)","(13.0, 30.0, 26.428571428571427)"
10-01-2023 16:58:25.806680,"(2.35, 2.82, 2.794285714285714)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.75)","(4.6, 7.0, 6.733333333333333)","(31.0, 170.0, 104.54545454545455)","(13.0, 30.0, 26.428571428571427)"
10-01-2023 16:58:26.713427,"(2.35, 2.82, 2.71)","(3.4, 3.65, 3.467391304347826)","(5.0, 7.8, 6.75)","(4.6, 7.0, 6.733333333333333)","(31.0, 170.0, 110.0)","(13.0, 30.0, 26.428571428571427)"
