,Born To Lead,Bonnie Rico,Velocity Justice,Whether To Fly,Royal Look,Boom Boom Harley,Disney Cool,Social Impact
10-01-2023 17:41:39.020846,"(7.5, 99999, 99990)","(1.9, 2.08, 1.968888888888889)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 197.0)"
10-01-2023 17:41:40.078586,"(7.5, 99999, 99990)","(1.9, 2.08, 1.968888888888889)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 197.0)"
10-01-2023 17:41:41.182825,"(7.5, 99999, 99990)","(1.9, 2.08, 1.968888888888889)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 161.6923076923077)"
10-01-2023 17:41:42.266581,"(7.5, 99999, 99990)","(1.9, 2.08, 1.968888888888889)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:43.343357,"(7.5, 99999, 99990)","(1.9, 2.08, 1.968888888888889)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:44.414593,"(7.5, 99999, 99990)","(1.9, 2.08, 1.968888888888889)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:45.447039,"(7.5, 99999, 99990)","(1.9, 2.08, 1.968888888888889)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:46.565743,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:47.665477,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:48.747364,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:49.904914,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 6.82)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:51.042969,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:52.169209,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:53.285345,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:54.416990,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:55.539373,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:56.609674,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:57.645034,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:58.651496,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:41:59.642044,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:00.627321,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:01.618658,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:02.654222,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:03.662696,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:04.718016,"(7.5, 99999, 99990)","(1.9, 2.08, 1.8895238095238094)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:05.807824,"(7.5, 99999, 99990)","(1.9, 2.08, 1.9345454545454546)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:06.906501,"(7.5, 99999, 99990)","(1.9, 2.08, 1.9345454545454546)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:08.005748,"(7.5, 99999, 99990)","(1.9, 2.08, 1.9345454545454546)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:09.146086,"(7.5, 99999, 99990)","(1.9, 2.08, 1.9345454545454546)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:10.180027,"(7.5, 99999, 99990)","(1.9, 2.08, 1.9345454545454546)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:11.267849,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.533333333333333)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:12.421818,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 5.6571428571428575)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:13.572193,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.857142857142857)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:14.670326,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.15)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:15.813465,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:16.921416,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:18.021321,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:19.074230,"(7.5, 99999, 99990)","(1.9, 2.06, 1.951111111111111)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:20.232870,"(7.5, 99999, 99990)","(1.9, 2.04, 1.9008695652173913)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:21.377077,"(7.5, 99999, 99990)","(1.9, 2.04, 1.9008695652173913)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:22.454921,"(7.5, 99999, 99990)","(1.9, 2.04, 1.9008695652173913)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:23.491252,"(7.5, 99999, 99990)","(1.9, 2.04, 1.9008695652173913)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:24.476819,"(7.5, 99999, 99990)","(1.9, 2.04, 1.892972972972973)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:25.480059,"(7.5, 99999, 99990)","(1.9, 2.04, 1.892972972972973)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:26.521784,"(7.5, 99999, 99990)","(1.9, 2.04, 1.892972972972973)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:27.672992,"(7.5, 99999, 99990)","(1.9, 2.04, 1.91)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:28.823415,"(7.5, 99999, 99990)","(1.9, 2.02, 1.91)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:29.948996,"(7.5, 99999, 99990)","(1.9, 2.02, 1.91)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:31.093132,"(7.5, 99999, 99990)","(1.9, 2.02, 1.91)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:32.278886,"(7.5, 99999, 99990)","(1.9, 2.02, 1.91)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:33.408575,"(7.5, 99999, 99990)","(1.9, 2.02, 1.91)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:34.507576,"(7.5, 99999, 99990)","(1.9, 2.02, 1.91)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:35.632865,"(7.5, 99999, 99990)","(1.9, 2.02, 1.904705882352941)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:36.758442,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8994117647058824)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:37.894683,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8994117647058824)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:38.982155,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8994117647058824)","(81.0, 570.0, 355.7142857142857)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:40.050920,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8994117647058824)","(81.0, 980.0, 498.2352941176471)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:41.084651,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8577777777777778)","(81.0, 980.0, 498.2352941176471)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:42.103020,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8577777777777778)","(81.0, 980.0, 498.2352941176471)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:43.192537,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8577777777777778)","(81.0, 980.0, 498.2352941176471)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:44.311521,"(7.5, 99999, 99990)","(1.9, 1.99, 1.934)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:45.376430,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:46.489722,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 514.4444444444445)","(4.6, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(4.8, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:47.638482,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 514.4444444444445)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:48.743738,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 514.4444444444445)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:49.863026,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 514.4444444444445)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 551.1111111111111)","(41.0, 350.0, 139.625)"
10-01-2023 17:42:50.982321,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 514.4444444444445)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 171.5)"
10-01-2023 17:42:52.121990,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 486.66666666666663)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 350.0, 275.1111111111111)"
10-01-2023 17:42:53.195613,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 486.66666666666663)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 460.0, 217.0)"
10-01-2023 17:42:54.212576,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 486.66666666666663)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 217.0)"
10-01-2023 17:42:55.222185,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 486.66666666666663)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 217.0)"
10-01-2023 17:42:56.198430,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 486.66666666666663)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 217.0)"
10-01-2023 17:42:57.265852,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 570.0, 486.66666666666663)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 217.0)"
10-01-2023 17:42:58.340449,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 284.0)"
10-01-2023 17:42:59.456039,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 380.0, 217.0)"
10-01-2023 17:43:00.584337,"(7.5, 99999, 99990)","(1.9, 1.99, 1.8733333333333333)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
10-01-2023 17:43:01.637088,"(7.5, 99999, 99990)","(1.9, 1.99, 1.9397435897435897)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
10-01-2023 17:43:02.774485,"(7.5, 99999, 99990)","(1.9, 1.99, 1.888888888888889)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.6, 6.225)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
10-01-2023 17:43:03.792233,"(7.5, 99999, 99990)","(1.9, 1.99, 1.888888888888889)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.8, 8.86)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
10-01-2023 17:43:04.793343,"(7.5, 99999, 99990)","(1.9, 1.99, 1.888888888888889)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.8, 8.86)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
10-01-2023 17:43:05.842634,"(7.5, 99999, 99990)","(1.9, 1.99, 1.888888888888889)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.8, 8.86)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
10-01-2023 17:43:06.873588,"(7.5, 99999, 99990)","(1.9, 1.99, 1.888888888888889)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.8, 8.86)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
10-01-2023 17:43:07.942165,"(7.5, 99999, 99990)","(1.9, 1.99, 1.888888888888889)","(81.0, 470.0, 403.33333333333337)","(4.8, 9.8, 8.86)","(5.0, 12.0, 6.833333333333333)","(5.0, 9.4, 7.966666666666667)","(81.0, 610.0, 521.6666666666666)","(41.0, 390.0, 177.0769230769231)"
