,Studleigh Melise,Logan Reason,Limbo Lilly,Oliveira,Lady Rockabellum,Boldino,Mister Manager,Franco Forza,Tough Talks
14-12-2022 19:42:07.358810,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:08.572850,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:09.735415,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:10.842950,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:11.895908,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:12.997216,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:14.132663,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:15.361331,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:16.518256,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:17.600377,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:18.682222,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:19.816535,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:20.957769,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:22.084430,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:23.179296,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:24.296269,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:25.407850,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:26.552104,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:27.697874,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:28.815429,"(2.1, 3.95, 3.282)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.1125)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.17142857142857)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:29.953287,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:31.074743,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:32.198393,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:33.322642,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:34.522015,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:35.643564,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:36.758666,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:37.864316,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:39.207705,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:40.413832,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:41.583170,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:42.829655,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:43.899480,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:45.101956,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:46.327073,"(2.1, 3.95, 3.616)","(11.0, 18.0, 10.0)","(11.0, 19.0, 14.3)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 20.666666666666668)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:47.475674,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:48.572883,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:49.782936,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:51.133527,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:52.513341,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:53.663204,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:54.821052,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:55.960552,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:57.177725,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:58.424312,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:42:59.623229,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:43:00.753052,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 202.5)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 82.5)"
14-12-2022 19:43:01.871275,"(2.1, 3.95, 3.616)","(11.0, 18.0, 12.133333333333333)","(11.0, 19.0, 11.48)","(3.7, 6.8, 5.514285714285714)","(61.0, 350.0, 283.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 100.0, 90.0)"
14-12-2022 19:43:02.945279,"(2.1, 3.95, 3.3933333333333335)","(11.0, 17.5, 15.128571428571428)","(11.0, 18.5, 16.275)","(3.7, 6.6, 6.391666666666667)","(61.0, 340.0, 283.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:04.071838,"(2.1, 3.95, 3.3933333333333335)","(11.0, 17.5, 15.128571428571428)","(11.0, 18.5, 16.275)","(3.7, 6.6, 6.391666666666667)","(61.0, 340.0, 283.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:05.230704,"(2.1, 3.95, 3.3933333333333335)","(11.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.046153846153846)","(61.0, 330.0, 275.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:06.380302,"(2.1, 3.95, 3.3933333333333335)","(11.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.046153846153846)","(61.0, 320.0, 267.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:07.538057,"(2.1, 3.95, 3.3933333333333335)","(11.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.046153846153846)","(61.0, 320.0, 267.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:08.755980,"(2.1, 3.95, 3.3933333333333335)","(11.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.046153846153846)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:09.907040,"(2.1, 3.95, 3.3933333333333335)","(11.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.046153846153846)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.5, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:11.351721,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.046153846153846)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:12.682261,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:13.841881,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:14.953479,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:16.085582,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:17.223720,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.285714285714285)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:18.379739,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.57142857142857)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:19.515761,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.57142857142857)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:20.625430,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.57142857142857)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:21.721265,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.57142857142857)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:23.022871,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 24.57142857142857)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:24.299117,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 26.666666666666668)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:25.653650,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 27.799999999999997)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:26.870617,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 27.799999999999997)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:28.050338,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 28.545454545454547)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:29.226893,"(2.1, 3.95, 3.3933333333333335)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 28.545454545454547)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:30.436123,"(2.1, 3.95, 3.29)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 28.545454545454547)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:31.586810,"(2.1, 3.95, 3.29)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:32.730817,"(2.1, 3.95, 3.29)","(10.0, 17.5, 15.128571428571428)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:33.989290,"(2.1, 3.95, 3.29)","(10.0, 17.5, 14.34)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:35.250040,"(2.1, 3.95, 3.29)","(10.0, 17.5, 14.34)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:36.469393,"(2.1, 3.95, 3.29)","(10.0, 17.5, 14.34)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:37.657500,"(2.1, 3.95, 3.29)","(10.0, 17.5, 14.34)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:38.845612,"(2.1, 3.95, 3.29)","(10.0, 17.5, 14.34)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
14-12-2022 19:43:40.060059,"(2.1, 3.95, 3.29)","(10.0, 17.5, 14.34)","(11.0, 19.0, 15.24)","(3.7, 6.4, 6.093333333333334)","(61.0, 310.0, 259.0)","(15.0, 36.0, 20.0)","(11.0, 19.0, 14.5)","(5.0, 9.2, 8.6)","(51.0, 95.0, 90.0)"
