,Corporate Box,So Special,Daytona,Hartley Bale,Van Diemen,Conor Pass,Major Lighting,Dark Label
16-12-2022 15:15:54.860205,"(7.0, 9.0, 8.885714285714286)","(7.0, 9.8, 9.266666666666667)","(1.85, 2.16, 2.1571428571428575)","(10.0, 17.5, 17.357142857142858)","(26.0, 85.0, 75.0)","(21.0, 40.0, 36.2962962962963)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.7, 5.322222222222222)"
16-12-2022 15:15:55.810741,"(7.0, 9.0, 8.885714285714286)","(7.0, 9.8, 9.266666666666667)","(1.85, 2.16, 2.1507692307692308)","(10.0, 17.5, 17.357142857142858)","(26.0, 85.0, 75.0)","(21.0, 40.0, 34.857142857142854)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.7, 5.32)"
16-12-2022 15:15:56.759071,"(7.0, 9.0, 8.885714285714286)","(7.0, 9.8, 9.266666666666667)","(1.85, 2.16, 2.1533333333333333)","(10.0, 17.5, 17.357142857142858)","(26.0, 85.0, 75.0)","(21.0, 40.0, 34.857142857142854)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.7, 5.32)"
16-12-2022 15:15:57.706290,"(7.0, 9.0, 8.885714285714286)","(7.0, 9.6, 9.36)","(1.85, 2.16, 2.1533333333333333)","(10.0, 17.5, 17.357142857142858)","(26.0, 85.0, 75.0)","(21.0, 40.0, 34.857142857142854)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.7, 5.325)"
16-12-2022 15:15:58.657494,"(7.0, 9.0, 8.885714285714286)","(7.0, 9.6, 8.511111111111111)","(1.85, 2.16, 2.1533333333333333)","(10.0, 17.5, 17.357142857142858)","(26.0, 85.0, 75.0)","(21.0, 40.0, 34.857142857142854)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.7, 5.359999999999999)"
16-12-2022 15:15:59.596731,"(7.0, 9.0, 8.889655172413793)","(7.0, 9.6, 8.399999999999999)","(1.85, 2.16, 2.1533333333333333)","(10.0, 17.5, 17.357142857142858)","(26.0, 85.0, 75.0)","(21.0, 40.0, 34.857142857142854)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.359999999999999)"
16-12-2022 15:16:00.547885,"(7.0, 9.0, 8.889655172413793)","(7.0, 9.6, 8.399999999999999)","(1.85, 2.16, 2.1533333333333333)","(10.0, 17.5, 17.454545454545453)","(26.0, 85.0, 75.0)","(21.0, 40.0, 34.857142857142854)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.33)"
16-12-2022 15:16:01.522407,"(7.0, 9.0, 8.889655172413793)","(7.0, 9.6, 8.399999999999999)","(1.85, 2.16, 2.1541176470588237)","(10.0, 17.5, 17.454545454545453)","(26.0, 85.0, 75.0)","(21.0, 40.0, 35.13513513513514)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.359999999999999)"
16-12-2022 15:16:02.479003,"(7.0, 9.0, 8.889655172413793)","(7.0, 9.6, 8.399999999999999)","(1.85, 2.16, 2.1541176470588237)","(10.0, 17.5, 17.454545454545453)","(26.0, 85.0, 75.0)","(21.0, 40.0, 35.13513513513514)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.521052631578947)"
16-12-2022 15:16:03.424112,"(7.0, 9.8, 8.9)","(7.0, 9.6, 8.399999999999999)","(1.85, 2.14, 2.111111111111111)","(10.0, 18.0, 17.916666666666668)","(26.0, 85.0, 75.0)","(21.0, 40.0, 35.5)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.9, 5.572727272727273)"
16-12-2022 15:16:04.364034,"(7.0, 9.8, 9.53)","(7.0, 9.6, 8.399999999999999)","(1.85, 2.12, 2.0766666666666667)","(10.0, 18.0, 17.916666666666668)","(26.0, 85.0, 75.0)","(21.0, 40.0, 35.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.9, 5.63125)"
16-12-2022 15:16:05.303870,"(7.0, 10.0, 9.923809523809524)","(7.0, 9.6, 8.842105263157896)","(1.85, 2.06, 2.0596428571428573)","(10.0, 18.0, 17.884615384615383)","(26.0, 85.0, 75.0)","(21.0, 40.0, 38.17391304347826)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.6)"
16-12-2022 15:16:06.228904,"(7.0, 10.0, 9.923809523809524)","(7.0, 9.6, 8.842105263157896)","(1.85, 2.06, 2.0596428571428573)","(10.0, 18.0, 17.954545454545453)","(26.0, 85.0, 75.0)","(21.0, 40.0, 38.17391304347826)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.6)"
16-12-2022 15:16:07.152972,"(7.0, 9.8, 9.638461538461538)","(7.0, 9.6, 8.842105263157896)","(1.85, 2.06, 2.0596428571428573)","(10.0, 18.0, 17.954545454545453)","(26.0, 85.0, 75.0)","(21.0, 40.0, 38.17391304347826)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.6)"
16-12-2022 15:16:08.089566,"(7.0, 9.8, 9.638461538461538)","(7.0, 9.6, 8.842105263157896)","(1.85, 2.06, 2.0596428571428573)","(10.0, 18.0, 17.954545454545453)","(31.0, 85.0, 75.0)","(21.0, 40.0, 38.17391304347826)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.6)"
16-12-2022 15:16:09.039720,"(7.0, 9.8, 9.545454545454547)","(7.0, 9.6, 8.842105263157896)","(1.85, 2.06, 2.0596428571428573)","(10.0, 18.0, 17.954545454545453)","(31.0, 85.0, 75.0)","(21.0, 40.0, 37.9)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.566666666666666)"
16-12-2022 15:16:10.000101,"(7.0, 9.8, 9.625)","(7.0, 9.6, 8.842105263157896)","(1.85, 2.08, 2.077931034482759)","(10.0, 18.0, 17.954545454545453)","(31.0, 85.0, 75.0)","(21.0, 40.0, 37.9)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.638461538461538)"
16-12-2022 15:16:10.943695,"(7.0, 9.8, 9.625)","(7.0, 9.6, 8.96)","(1.85, 2.08, 2.0785185185185187)","(10.0, 18.0, 17.954545454545453)","(31.0, 85.0, 75.0)","(21.0, 40.0, 37.9)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.638461538461538)"
16-12-2022 15:16:11.909646,"(7.0, 9.8, 9.545454545454547)","(7.0, 9.6, 8.96)","(1.85, 2.08, 2.0785185185185187)","(10.0, 18.0, 17.857142857142858)","(31.0, 85.0, 75.0)","(21.0, 40.0, 37.9)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.585714285714285)"
16-12-2022 15:16:12.860163,"(7.0, 9.8, 9.722222222222223)","(7.0, 9.2, 9.0)","(1.85, 2.06, 2.0550980392156863)","(10.0, 18.5, 18.19047619047619)","(31.0, 85.0, 75.0)","(21.0, 40.0, 38.13333333333333)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.8, 5.5562499999999995)"
16-12-2022 15:16:13.845960,"(7.0, 9.8, 9.733333333333334)","(7.0, 9.4, 9.025)","(1.85, 2.06, 2.0587951807228917)","(10.0, 18.5, 18.266666666666666)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.44444444444444)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.581818181818181)"
16-12-2022 15:16:14.773919,"(7.0, 9.8, 9.733333333333334)","(7.0, 9.4, 9.025)","(1.8, 2.06, 2.0587951807228917)","(10.0, 18.5, 18.15)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.44444444444444)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.55)"
16-12-2022 15:16:15.727684,"(7.0, 9.8, 9.733333333333334)","(7.0, 9.6, 8.96)","(1.8, 2.06, 2.058139534883721)","(11.0, 18.0, 17.785714285714285)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.5777777777777775)"
16-12-2022 15:16:16.658307,"(7.0, 9.8, 9.733333333333334)","(7.0, 9.6, 8.96)","(1.8, 2.06, 2.058139534883721)","(11.0, 18.0, 17.625)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.55)"
16-12-2022 15:16:17.599482,"(7.0, 9.8, 9.7125)","(7.0, 9.6, 8.96)","(1.8, 2.06, 2.058139534883721)","(11.0, 18.0, 17.625)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.581818181818181)"
16-12-2022 15:16:18.553971,"(7.0, 9.8, 9.66)","(7.0, 9.6, 8.96)","(1.8, 2.06, 2.0592592592592593)","(11.0, 17.5, 17.25)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.42)"
16-12-2022 15:16:19.500409,"(7.0, 9.8, 9.545454545454547)","(7.0, 9.6, 8.96)","(1.8, 2.06, 2.0592592592592593)","(11.0, 17.5, 17.125)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.8)","(31.0, 70.0, 65.26315789473685)","(4.4, 5.6, 5.35)"
16-12-2022 15:16:20.446674,"(7.0, 9.8, 9.566666666666666)","(7.0, 9.6, 8.96)","(1.8, 2.06, 2.0592592592592593)","(11.0, 17.5, 17.285714285714285)","(31.0, 85.0, 75.0)","(21.0, 40.0, 36.8)","(31.0, 70.0, 59.0625)","(4.4, 5.6, 5.418181818181819)"
16-12-2022 15:16:21.394927,"(7.0, 9.8, 9.672727272727274)","(7.0, 9.6, 8.96)","(1.8, 2.08, 2.0782857142857143)","(11.0, 17.5, 17.285714285714285)","(31.0, 85.0, 75.47619047619048)","(21.0, 40.0, 36.8)","(31.0, 60.0, 63.86363636363636)","(4.4, 5.6, 5.433333333333334)"
16-12-2022 15:16:22.323395,"(7.0, 9.8, 9.672727272727274)","(7.0, 9.6, 8.96)","(1.8, 2.08, 2.0775)","(11.0, 17.5, 17.285714285714285)","(31.0, 85.0, 75.47619047619048)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.433333333333334)"
16-12-2022 15:16:23.280724,"(7.0, 9.8, 9.672727272727274)","(7.0, 9.6, 8.96)","(1.8, 2.08, 2.0775)","(11.0, 17.5, 17.285714285714285)","(31.0, 85.0, 72.5)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.433333333333334)"
16-12-2022 15:16:24.237031,"(7.0, 9.8, 9.672727272727274)","(7.0, 9.6, 8.96)","(1.8, 2.08, 2.0775)","(11.0, 17.5, 17.285714285714285)","(31.0, 85.0, 72.5)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.485714285714286)"
16-12-2022 15:16:25.192317,"(7.0, 9.8, 9.672727272727274)","(7.0, 9.6, 8.96)","(1.8, 2.08, 2.0775)","(11.0, 17.5, 17.285714285714285)","(31.0, 85.0, 73.23529411764706)","(21.0, 40.0, 36.8)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.327272727272727)"
16-12-2022 15:16:26.172403,"(7.0, 9.6, 9.53)","(7.0, 9.6, 8.96)","(1.8, 2.1, 2.098181818181818)","(11.0, 18.0, 17.9)","(31.0, 85.0, 73.23529411764706)","(21.0, 40.0, 34.666666666666664)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.35)"
16-12-2022 15:16:27.134237,"(7.0, 9.6, 9.444444444444445)","(7.0, 9.6, 8.96)","(1.8, 2.1, 2.0966666666666667)","(11.0, 18.0, 17.6)","(31.0, 85.0, 73.23529411764706)","(21.0, 40.0, 34.666666666666664)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.327272727272727)"
16-12-2022 15:16:28.110694,"(7.0, 9.6, 9.383333333333333)","(7.0, 9.6, 8.96)","(1.8, 2.1, 2.098181818181818)","(11.0, 18.0, 17.529411764705884)","(31.0, 85.0, 73.23529411764706)","(21.0, 40.0, 34.666666666666664)","(31.0, 70.0, 63.86363636363636)","(4.4, 5.6, 5.35)"
16-12-2022 15:16:29.085519,"(7.0, 9.6, 9.491666666666667)","(7.0, 9.6, 8.96)","(1.8, 2.1, 2.08)","(11.0, 18.0, 17.529411764705884)","(31.0, 85.0, 74.0)","(21.0, 40.0, 35.63636363636363)","(31.0, 70.0, 59.6875)","(4.4, 5.6, 5.31875)"
16-12-2022 15:16:30.038325,"(7.0, 9.6, 9.526666666666667)","(7.0, 9.6, 8.92)","(1.8, 2.08, 2.0791304347826087)","(11.0, 18.0, 17.636363636363637)","(31.0, 85.0, 74.0)","(21.0, 40.0, 34.666666666666664)","(31.0, 60.0, 65.71428571428572)","(4.4, 5.6, 5.31875)"
16-12-2022 15:16:30.970094,"(7.0, 9.6, 9.526666666666667)","(7.0, 9.6, 8.981818181818182)","(1.8, 2.08, 2.0794117647058825)","(11.0, 18.0, 17.636363636363637)","(31.0, 85.0, 74.0)","(21.0, 40.0, 34.666666666666664)","(31.0, 70.0, 65.71428571428572)","(4.4, 5.6, 5.31875)"
16-12-2022 15:16:31.915768,"(7.0, 9.6, 9.535294117647059)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.0733333333333333)","(11.0, 18.0, 17.636363636363637)","(31.0, 85.0, 74.0)","(21.0, 40.0, 34.666666666666664)","(31.0, 70.0, 65.71428571428572)","(4.4, 5.6, 5.31875)"
16-12-2022 15:16:32.862873,"(7.0, 9.6, 9.535294117647059)","(7.0, 9.6, 8.981818181818182)","(1.8, 2.1, 2.065)","(11.0, 18.0, 17.636363636363637)","(31.0, 85.0, 74.0)","(21.0, 40.0, 34.666666666666664)","(31.0, 70.0, 64.78260869565217)","(4.4, 5.6, 5.31875)"
16-12-2022 15:16:33.809058,"(7.0, 9.6, 9.535294117647059)","(7.0, 9.6, 8.92)","(1.8, 2.08, 2.0795)","(11.0, 18.0, 17.272727272727273)","(31.0, 85.0, 74.0)","(21.0, 40.0, 32.5)","(31.0, 70.0, 64.78260869565217)","(4.4, 5.6, 5.3954545454545455)"
16-12-2022 15:16:34.753497,"(7.0, 9.6, 9.541176470588235)","(7.0, 9.6, 9.175)","(1.8, 2.1, 2.0982978723404258)","(11.0, 18.0, 17.77777777777778)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.07692307692308)","(31.0, 70.0, 64.78260869565217)","(4.4, 5.6, 5.433333333333333)"
16-12-2022 15:16:35.683842,"(7.0, 9.6, 9.541176470588235)","(7.0, 9.6, 9.175)","(1.8, 2.1, 2.0946153846153845)","(11.0, 18.0, 17.82608695652174)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.07692307692308)","(31.0, 70.0, 64.78260869565217)","(4.4, 5.6, 5.438461538461538)"
16-12-2022 15:16:36.621559,"(7.0, 9.6, 9.541176470588235)","(7.0, 9.6, 9.175)","(1.8, 2.1, 2.0982978723404258)","(11.0, 18.0, 17.84090909090909)","(31.0, 85.0, 74.0)","(21.0, 40.0, 31.818181818181817)","(31.0, 70.0, 63.125)","(4.4, 5.6, 5.488)"
16-12-2022 15:16:37.562762,"(7.0, 9.6, 9.564285714285713)","(7.0, 9.6, 9.175)","(1.8, 2.08, 2.077105263157895)","(11.0, 18.0, 17.84090909090909)","(31.0, 85.0, 74.0)","(21.0, 40.0, 35.0)","(31.0, 70.0, 65.41666666666667)","(4.4, 5.6, 5.509677419354839)"
16-12-2022 15:16:38.497402,"(7.0, 9.6, 9.564285714285713)","(7.0, 9.6, 9.175)","(1.8, 2.08, 2.0770666666666666)","(11.0, 18.0, 17.766666666666666)","(31.0, 85.0, 74.0)","(21.0, 40.0, 31.818181818181817)","(31.0, 70.0, 65.9090909090909)","(4.4, 5.6, 5.509677419354839)"
16-12-2022 15:16:39.439537,"(7.0, 9.6, 9.564285714285713)","(7.0, 9.6, 9.175)","(1.8, 2.08, 2.0773333333333333)","(11.0, 18.0, 17.65)","(31.0, 85.0, 74.0)","(21.0, 40.0, 35.0)","(31.0, 70.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:40.393684,"(7.0, 9.6, 9.564285714285713)","(7.0, 9.6, 8.92)","(1.8, 2.08, 2.0782857142857143)","(11.0, 18.0, 17.708333333333332)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.07692307692308)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:41.375700,"(7.0, 10.0, 9.911111111111111)","(7.0, 9.6, 8.92)","(1.8, 2.08, 2.0785714285714287)","(11.0, 18.0, 17.125)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.07692307692308)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:42.351080,"(7.0, 10.0, 9.86)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.0993939393939396)","(11.0, 18.0, 17.166666666666668)","(31.0, 85.0, 74.0)","(21.0, 40.0, 31.818181818181817)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:43.318205,"(7.0, 10.0, 9.778947368421052)","(7.0, 9.6, 8.92)","(1.8, 2.12, 2.1164444444444444)","(11.0, 18.0, 17.25925925925926)","(31.0, 85.0, 74.0)","(21.0, 40.0, 35.0)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:44.286936,"(7.0, 10.0, 9.778947368421052)","(7.0, 9.6, 8.92)","(1.8, 2.12, 2.1128)","(11.0, 18.0, 17.25925925925926)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.07692307692308)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:45.241338,"(7.0, 10.0, 9.778947368421052)","(7.0, 9.6, 8.92)","(1.8, 2.12, 2.105)","(11.0, 18.0, 17.25925925925926)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.07692307692308)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:46.204305,"(7.0, 10.0, 9.860000000000001)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.0957142857142856)","(11.0, 18.0, 17.25925925925926)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.07692307692308)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.5125)"
16-12-2022 15:16:47.130736,"(7.0, 10.0, 9.926315789473685)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.094426229508197)","(11.0, 18.0, 17.25925925925926)","(31.0, 85.0, 74.0)","(21.0, 40.0, 31.333333333333332)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:48.070778,"(7.0, 10.0, 9.871428571428572)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.094426229508197)","(11.0, 18.0, 17.25925925925926)","(31.0, 85.0, 74.0)","(21.0, 40.0, 33.5)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:49.006099,"(7.0, 10.0, 9.88)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.09875)","(11.0, 18.0, 17.23076923076923)","(31.0, 85.0, 74.0)","(21.0, 40.0, 31.333333333333332)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:49.949798,"(7.0, 10.0, 9.883333333333333)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.096981132075472)","(11.0, 18.0, 17.23076923076923)","(31.0, 80.0, 53.083333333333336)","(21.0, 40.0, 34.09090909090909)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:50.880661,"(7.0, 10.0, 9.892307692307693)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.09875)","(11.0, 18.0, 17.23076923076923)","(31.0, 70.0, 58.0)","(21.0, 40.0, 34.09090909090909)","(31.0, 65.0, 64.64285714285714)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:51.841195,"(7.0, 10.0, 9.883333333333333)","(7.0, 9.6, 8.92)","(1.8, 2.1, 2.098)","(11.0, 18.0, 17.23076923076923)","(31.0, 70.0, 58.0)","(21.0, 40.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:52.764546,"(7.0, 10.0, 9.892307692307693)","(7.0, 9.6, 8.896)","(1.8, 2.1, 2.0995180722891567)","(11.0, 18.0, 17.23076923076923)","(31.0, 70.0, 62.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:53.702364,"(7.0, 10.0, 9.825000000000001)","(7.0, 9.6, 8.896)","(1.8, 2.1, 2.0995180722891567)","(11.0, 18.0, 17.157894736842106)","(31.0, 70.0, 62.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.492307692307692)"
16-12-2022 15:16:54.658502,"(7.0, 10.0, 9.939130434782609)","(7.0, 9.6, 8.896)","(1.8, 2.08, 2.0655555555555556)","(11.0, 18.0, 17.157894736842106)","(31.0, 70.0, 62.5)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.506666666666667)"
16-12-2022 15:16:55.621292,"(7.0, 10.0, 9.95)","(7.0, 9.6, 8.896)","(1.8, 2.06, 2.026153846153846)","(11.0, 18.0, 17.416666666666668)","(31.0, 70.0, 62.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.506666666666667)"
16-12-2022 15:16:56.553588,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.144827586206896)","(1.8, 2.06, 2.021025641025641)","(11.0, 18.0, 17.25)","(31.0, 70.0, 62.5)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.506666666666667)"
16-12-2022 15:16:57.485153,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.144827586206896)","(1.8, 2.06, 2.025581395348837)","(11.0, 18.0, 17.25)","(31.0, 70.0, 62.5)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.506666666666667)"
16-12-2022 15:16:58.406899,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.06, 2.0210526315789474)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.514285714285714)"
16-12-2022 15:16:59.327375,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.2)","(1.8, 2.06, 2.040909090909091)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 68.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.514285714285714)"
16-12-2022 15:17:00.282376,"(7.0, 10.0, 9.91764705882353)","(7.0, 9.6, 9.2)","(1.8, 2.08, 2.0628571428571427)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 66.25)","(21.0, 38.0, 36.0)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.541176470588235)"
16-12-2022 15:17:01.208839,"(7.0, 10.0, 9.825000000000001)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.08, 2.0700000000000003)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 66.25)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.541176470588235)"
16-12-2022 15:17:02.129988,"(7.0, 10.0, 9.883333333333333)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.08, 2.0700000000000003)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 67.0)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.541176470588235)"
16-12-2022 15:17:03.073455,"(7.0, 10.0, 9.926315789473685)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.06, 2.048)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 67.85714285714286)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.509090909090909)"
16-12-2022 15:17:04.007833,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.06, 2.0415384615384617)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 67.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.55)"
16-12-2022 15:17:04.937124,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.06, 2.0415384615384617)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 68.63636363636364)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.509090909090909)"
16-12-2022 15:17:05.865821,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.06, 2.0415384615384617)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 67.5)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.541176470588235)"
16-12-2022 15:17:06.811897,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.161538461538461)","(1.8, 2.06, 2.0415384615384617)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:07.747669,"(7.0, 10.0, 9.95)","(7.0, 9.6, 9.206896551724137)","(1.8, 2.06, 2.0415384615384617)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 66.66666666666667)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:08.691615,"(7.0, 10.0, 9.872727272727273)","(7.0, 9.6, 9.206896551724137)","(1.8, 2.06, 2.0433333333333334)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 68.75)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:09.626954,"(7.0, 10.0, 9.784615384615384)","(7.0, 9.6, 9.206896551724137)","(1.8, 2.08, 2.045714285714286)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 66.66666666666667)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:10.550816,"(7.0, 10.0, 9.784615384615384)","(7.0, 9.6, 9.206896551724137)","(1.8, 2.08, 2.045714285714286)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 66.66666666666667)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:11.490008,"(7.0, 10.0, 9.688888888888888)","(7.0, 9.6, 9.206896551724137)","(1.8, 2.08, 2.0797435897435896)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
