,Moose Ville,Miss Narla,Smile Osti,Slingshot Vinny,Middle Arm,Aussie Sebastian,Fred Flint,Emmas Mate
12-01-2023 18:25:09.795084,"(9.0, 13.5, 11.5)","(5.5, 6.6, 6.55)","(5.5, 7.8, 7.754545454545454)","(31.0, 60.0, 44.83333333333333)","(4.6, 5.2, 5.0125)","(11.0, 14.5, 11.824324324324325)","(2.2, 3.2, 3.178571428571429)","(81.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:11.063654,"(9.0, 13.5, 11.5)","(5.5, 6.8, 6.62)","(5.5, 7.8, 7.754545454545454)","(31.0, 60.0, 44.83333333333333)","(4.6, 5.2, 4.963157894736843)","(11.0, 14.5, 11.824324324324325)","(2.2, 3.2, 3.178571428571429)","(81.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:12.322298,"(9.0, 13.5, 11.5)","(5.5, 6.8, 6.62)","(5.5, 7.8, 7.754545454545454)","(31.0, 60.0, 44.72727272727273)","(4.6, 5.2, 4.970000000000001)","(11.0, 14.5, 13.1)","(2.2, 3.2, 3.140740740740741)","(81.0, 300.0, 227.27272727272725)"
12-01-2023 18:25:13.680402,"(9.0, 13.5, 11.5)","(5.5, 6.8, 6.523076923076923)","(5.5, 7.8, 7.756521739130434)","(31.0, 60.0, 44.72727272727273)","(4.6, 5.3, 4.9228571428571435)","(11.0, 13.5, 13.1)","(2.2, 3.15, 3.17)","(81.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:15.010008,"(9.0, 13.5, 11.5)","(5.5, 6.8, 6.523076923076923)","(5.5, 7.8, 7.756521739130434)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 4.9228571428571435)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:16.331805,"(9.0, 13.5, 11.5)","(5.5, 6.8, 6.7555555555555555)","(5.5, 7.8, 7.7696969696969695)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.0394736842105265)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:17.608117,"(9.0, 13.5, 12.6)","(5.5, 6.8, 6.7555555555555555)","(5.5, 7.8, 7.1)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.088636363636364)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:18.918359,"(9.0, 13.0, 12.6)","(5.5, 6.8, 6.769230769230769)","(5.5, 8.0, 7.181818181818182)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.058536585365854)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:20.188378,"(9.0, 13.0, 12.583333333333334)","(5.5, 6.8, 7.04)","(5.5, 8.0, 7.181818181818182)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.058536585365854)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:21.337605,"(9.0, 13.0, 12.583333333333334)","(5.5, 7.2, 7.04)","(5.5, 8.0, 7.181818181818182)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.058536585365854)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:22.560091,"(9.0, 13.0, 12.583333333333334)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.357142857142857)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.1454545454545455)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:23.831779,"(9.0, 13.0, 10.98076923076923)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.0512195121951216)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:25.142248,"(9.0, 13.0, 10.785714285714286)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.0636363636363635)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:26.442190,"(9.0, 13.0, 10.785714285714286)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.037837837837838)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:27.731538,"(9.0, 13.0, 10.785714285714286)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.037837837837838)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:28.995564,"(9.0, 13.0, 10.785714285714286)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.037837837837838)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1933333333333334)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:30.262912,"(9.0, 13.0, 10.785714285714286)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.037837837837838)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:31.534878,"(9.0, 13.0, 11.75)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.037837837837838)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:32.730130,"(9.0, 12.5, 11.5)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.037837837837838)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:33.979710,"(9.0, 12.5, 11.166666666666666)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.037837837837838)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:35.276795,"(9.0, 12.5, 11.875)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.05)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:36.572643,"(9.0, 12.0, 11.875)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.2, 5.1499999999999995)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.182352941176471)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:37.756140,"(9.0, 12.0, 11.875)","(5.5, 7.0, 6.933333333333334)","(5.5, 8.0, 7.689655172413794)","(31.0, 60.0, 44.72727272727273)","(4.4, 5.3, 5.266666666666667)","(10.0, 13.5, 13.1)","(2.35, 3.2, 3.1812500000000004)","(91.0, 300.0, 171.42857142857142)"
12-01-2023 18:25:38.977957,"(9.0, 12.0, 11.875)","(5.5, 7.0, 6.914285714285715)","(5.5, 8.0, 7.666666666666667)","(31.0, 60.0, 47.2)","(4.4, 5.6, 5.25)","(10.0, 13.5, 12.3)","(2.35, 3.2, 3.2854838709677416)","(91.0, 300.0, 215.0)"
12-01-2023 18:25:40.209500,"(9.0, 12.0, 11.875)","(5.5, 7.0, 6.914285714285715)","(5.5, 8.0, 7.689655172413794)","(31.0, 50.0, 42.22222222222222)","(4.4, 5.6, 5.3)","(10.0, 12.5, 11.785714285714285)","(2.35, 3.3, 3.24)","(91.0, 280.0, 193.33333333333334)"
12-01-2023 18:25:41.430876,"(9.0, 12.0, 11.875)","(5.5, 7.0, 6.935714285714286)","(5.5, 8.0, 7.689655172413794)","(31.0, 50.0, 38.94736842105263)","(4.4, 5.6, 5.3)","(10.0, 12.0, 11.5)","(2.35, 3.25, 3.2)","(91.0, 280.0, 193.33333333333334)"
12-01-2023 18:25:42.724636,"(9.0, 12.0, 11.875)","(5.5, 7.0, 6.935714285714286)","(5.5, 8.0, 7.689655172413794)","(31.0, 50.0, 38.666666666666664)","(4.4, 5.6, 5.442857142857143)","(10.0, 12.0, 11.884615384615385)","(2.35, 3.25, 3.2125)","(91.0, 280.0, 193.33333333333334)"
12-01-2023 18:25:44.313350,"(9.0, 12.0, 11.7)","(5.5, 7.0, 6.935714285714286)","(5.5, 8.0, 7.689655172413794)","(31.0, 48.0, 41.714285714285715)","(4.4, 5.8, 5.390909090909091)","(10.0, 12.0, 12.192307692307693)","(2.35, 3.25, 3.190909090909091)","(91.0, 280.0, 224.0)"
12-01-2023 18:25:45.957599,"(9.0, 12.0, 11.7)","(5.5, 7.0, 6.699999999999999)","(5.5, 8.0, 7.689655172413794)","(31.0, 46.0, 41.0)","(4.4, 5.8, 5.35)","(10.0, 12.5, 12.233333333333334)","(2.35, 3.2, 3.175)","(91.0, 280.0, 193.33333333333334)"
12-01-2023 18:25:47.370941,"(9.0, 12.0, 11.25)","(5.5, 7.0, 6.68)","(5.5, 8.0, 7.689655172413794)","(31.0, 46.0, 40.0)","(4.4, 5.8, 5.542857142857143)","(10.0, 12.5, 11.375)","(2.35, 3.2, 3.0434782608695654)","(91.0, 280.0, 193.33333333333334)"
12-01-2023 18:25:48.747243,"(9.0, 12.0, 11.25)","(5.5, 7.0, 6.866666666666666)","(5.5, 8.0, 7.689655172413794)","(31.0, 44.0, 38.285714285714285)","(4.4, 5.8, 5.457894736842105)","(10.0, 12.5, 11.375)","(2.35, 3.1, 3.2)","(91.0, 280.0, 163.0)"
12-01-2023 18:25:49.973906,"(9.0, 12.0, 11.925925925925926)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 44.0, 37.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 12.5, 12.0)","(2.35, 3.25, 3.1444444444444444)","(91.0, 280.0, 163.0)"
12-01-2023 18:25:51.228236,"(9.0, 11.5, 11.32)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 44.0, 37.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 12.5, 12.05)","(2.35, 3.3, 3.2)","(91.0, 280.0, 163.0)"
12-01-2023 18:25:52.532420,"(9.0, 11.5, 11.32)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.71875)","(31.0, 42.0, 36.666666666666664)","(4.4, 5.8, 5.46)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.25, 3.12)","(91.0, 280.0, 163.0)"
12-01-2023 18:25:53.880914,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 42.0, 36.54545454545455)","(4.4, 5.7, 5.426315789473684)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.1)","(91.0, 280.0, 163.0)"
12-01-2023 18:25:55.151250,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 42.0, 36.54545454545455)","(4.4, 5.7, 5.426315789473684)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.1)","(91.0, 280.0, 163.0)"
12-01-2023 18:25:56.443133,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 42.0, 36.54545454545455)","(4.4, 5.7, 5.426315789473684)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.1)","(91.0, 280.0, 158.125)"
12-01-2023 18:25:57.653893,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 42.0, 34.0)","(4.4, 5.7, 5.426315789473684)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.1)","(91.0, 280.0, 158.125)"
12-01-2023 18:25:58.942654,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 38.0, 33.714285714285715)","(4.4, 5.7, 5.328571428571428)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0949999999999998)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:00.194130,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.923076923076923)","(5.5, 8.0, 7.689655172413794)","(31.0, 38.0, 35.0)","(4.4, 5.7, 5.533333333333333)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.082142857142857)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:01.469234,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.923076923076923)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 35.0)","(4.4, 5.8, 5.775)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.1)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:02.964187,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 34.8)","(4.4, 5.9, 5.692307692307692)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0666666666666664)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:04.371846,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 31.6)","(4.4, 6.2, 5.811764705882353)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0875)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:05.812282,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 31.5)","(4.4, 6.2, 5.635294117647059)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.071428571428571)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:07.299492,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.92)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 31.448275862068964)","(4.4, 6.2, 5.847058823529412)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0875)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:08.718217,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.9393939393939394)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 31.448275862068964)","(4.4, 6.2, 5.847058823529412)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0875)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:10.491334,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.9393939393939394)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 31.448275862068964)","(4.4, 6.2, 5.842857142857143)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0875)","(91.0, 280.0, 158.125)"
12-01-2023 18:26:11.853893,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.9393939393939394)","(5.5, 8.0, 7.689655172413794)","(31.0, 36.0, 33.2)","(4.4, 5.9, 5.866666666666667)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0875)","(91.0, 280.0, 163.0)"
12-01-2023 18:26:13.272937,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.9411764705882355)","(5.5, 8.0, 7.689655172413794)","(31.0, 34.0, 31.6)","(4.6, 5.9, 5.6)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.2, 3.0837837837837836)","(91.0, 280.0, 163.0)"
12-01-2023 18:26:14.473798,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.0, 6.9411764705882355)","(5.5, 8.0, 7.689655172413794)","(31.0, 34.0, 31.6)","(4.6, 5.9, 5.544444444444444)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.1, 3.0586206896551724)","(91.0, 280.0, 163.0)"
12-01-2023 18:26:15.692248,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.2, 6.995454545454545)","(5.5, 8.0, 7.689655172413794)","(31.0, 34.0, 31.066666666666666)","(4.6, 5.9, 5.8)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.1, 3.055555555555556)","(91.0, 280.0, 163.0)"
12-01-2023 18:26:16.961536,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.2, 6.995454545454545)","(5.5, 8.0, 7.689655172413794)","(31.0, 34.0, 31.066666666666666)","(4.6, 6.0, 5.657142857142857)","(10.0, 12.5, 12.209677419354838)","(2.35, 3.1, 3.05)","(91.0, 280.0, 198.42105263157896)"
12-01-2023 18:26:18.349659,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.2, 6.995454545454545)","(5.5, 8.0, 7.689655172413794)","(31.0, 34.0, 31.066666666666666)","(4.6, 6.0, 5.666666666666667)","(10.0, 12.5, 12.214285714285714)","(2.35, 3.1, 3.0583333333333336)","(91.0, 260.0, 239.09090909090907)"
12-01-2023 18:26:19.646768,"(9.0, 11.5, 11.137931034482758)","(5.5, 7.2, 6.995454545454545)","(5.5, 8.0, 7.735294117647059)","(31.0, 34.0, 31.066666666666666)","(4.6, 6.0, 5.666666666666667)","(10.0, 12.5, 12.333333333333334)","(2.35, 3.1, 2.9914285714285715)","(91.0, 250.0, 195.0)"
12-01-2023 18:26:20.985735,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 7.016326530612245)","(5.5, 8.0, 7.64)","(31.0, 34.0, 31.066666666666666)","(4.6, 6.0, 5.636363636363636)","(10.0, 13.0, 12.857142857142858)","(2.35, 3.0, 3.042222222222222)","(91.0, 250.0, 195.0)"
12-01-2023 18:26:22.313746,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 7.016326530612245)","(5.5, 8.0, 7.64)","(31.0, 34.0, 31.066666666666666)","(4.6, 6.0, 5.644444444444444)","(10.0, 13.0, 12.884615384615385)","(2.35, 3.05, 3.0314285714285716)","(91.0, 250.0, 195.0)"
12-01-2023 18:26:23.659059,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 7.016326530612245)","(5.5, 8.0, 7.4375)","(31.0, 34.0, 31.066666666666666)","(4.6, 6.0, 5.657142857142857)","(10.0, 13.0, 12.884615384615385)","(2.35, 3.1, 3.017894736842105)","(91.0, 250.0, 195.0)"
12-01-2023 18:26:24.823318,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 6.980487804878049)","(5.5, 8.0, 7.428571428571429)","(31.0, 34.0, 30.615384615384617)","(4.6, 6.0, 5.637499999999999)","(10.0, 13.0, 12.884615384615385)","(2.35, 3.1, 3.040909090909091)","(91.0, 250.0, 231.66666666666666)"
12-01-2023 18:26:26.037934,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 6.980487804878049)","(5.5, 8.0, 7.428571428571429)","(31.0, 34.0, 31.25)","(4.6, 5.9, 5.637499999999999)","(10.0, 13.0, 13.5625)","(2.35, 3.1, 3.0523809523809526)","(91.0, 250.0, 231.66666666666666)"
12-01-2023 18:26:27.290001,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 6.980487804878049)","(5.5, 8.0, 7.428571428571429)","(31.0, 32.0, 31.25)","(4.6, 5.9, 5.637499999999999)","(10.0, 14.5, 12.833333333333334)","(2.35, 3.1, 3.0523809523809526)","(91.0, 250.0, 223.33333333333334)"
12-01-2023 18:26:28.479338,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 6.980487804878049)","(5.5, 8.0, 7.428571428571429)","(31.0, 32.0, 31.25)","(4.6, 5.9, 5.666666666666666)","(10.0, 13.0, 12.833333333333334)","(2.35, 3.1, 3.0611111111111113)","(91.0, 240.0, 206.66666666666669)"
12-01-2023 18:26:29.709437,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 6.980487804878049)","(5.5, 8.0, 7.428571428571429)","(31.0, 32.0, 30.333333333333332)","(4.6, 5.9, 5.810526315789474)","(10.0, 13.0, 12.875)","(2.35, 3.1, 3.05)","(91.0, 220.0, 153.33333333333334)"
12-01-2023 18:26:30.907971,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.0, 6.985185185185185)","(5.5, 8.0, 7.428571428571429)","(31.0, 34.0, 30.4)","(4.6, 6.0, 5.733333333333333)","(10.0, 13.0, 12.875)","(2.35, 3.1, 3.05)","(91.0, 220.0, 180.0)"
12-01-2023 18:26:32.327056,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.0, 6.976)","(5.5, 8.0, 7.5)","(31.0, 34.0, 30.4)","(4.6, 6.0, 5.733333333333333)","(10.0, 13.0, 12.954545454545455)","(2.35, 3.1, 3.025)","(91.0, 200.0, 166.66666666666666)"
12-01-2023 18:26:33.449596,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.0, 6.976)","(5.5, 8.0, 7.5)","(31.0, 34.0, 30.4)","(4.6, 6.0, 5.8)","(10.0, 13.5, 12.875)","(2.35, 3.1, 3.0083333333333333)","(91.0, 200.0, 196.0)"
12-01-2023 18:26:34.724179,"(9.0, 11.5, 11.112903225806452)","(5.5, 7.2, 7.08235294117647)","(5.5, 8.0, 7.5)","(31.0, 34.0, 30.4)","(4.6, 6.0, 5.82)","(10.0, 13.0, 11.583333333333334)","(2.35, 3.1, 3.0076923076923077)","(91.0, 210.0, 202.22222222222223)"
12-01-2023 18:26:36.065391,"(9.0, 11.5, 10.73076923076923)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.6)","(31.0, 34.0, 30.0)","(4.6, 6.0, 5.85)","(10.0, 12.0, 11.642857142857142)","(2.35, 3.1, 3.018181818181818)","(91.0, 210.0, 193.33333333333334)"
12-01-2023 18:26:37.297917,"(9.0, 11.5, 10.73076923076923)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.584)","(31.0, 32.0, 29.428571428571427)","(4.6, 6.0, 5.84)","(10.0, 12.0, 11.617647058823529)","(2.35, 3.1, 3.0708333333333333)","(91.0, 200.0, 188.0)"
12-01-2023 18:26:38.611341,"(9.0, 11.5, 10.73076923076923)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.48)","(31.0, 32.0, 29.75)","(4.6, 6.0, 5.777777777777778)","(10.0, 12.0, 11.617647058823529)","(2.35, 3.1, 3.025)","(91.0, 200.0, 188.0)"
12-01-2023 18:26:39.825435,"(9.0, 11.5, 10.73076923076923)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.653333333333333)","(31.0, 32.0, 30.0)","(4.6, 6.0, 5.73)","(10.0, 12.0, 11.617647058823529)","(2.35, 3.1, 3.05)","(91.0, 200.0, 193.33333333333334)"
12-01-2023 18:26:41.051260,"(9.0, 11.5, 10.5)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.653333333333333)","(31.0, 32.0, 30.0)","(4.6, 6.0, 5.7272727272727275)","(10.0, 12.0, 11.625)","(2.35, 3.1, 3.0722222222222224)","(91.0, 200.0, 195.0)"
12-01-2023 18:26:42.210792,"(9.0, 11.5, 10.5)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.653333333333333)","(31.0, 32.0, 29.6)","(4.6, 6.0, 5.777777777777778)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.0833333333333335)","(91.0, 200.0, 182.5)"
12-01-2023 18:26:43.298015,"(9.0, 11.5, 10.9)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.653333333333333)","(31.0, 32.0, 29.6)","(4.6, 6.0, 5.777777777777778)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.0833333333333335)","(91.0, 210.0, 189.0)"
12-01-2023 18:26:44.409259,"(9.0, 11.5, 10.9)","(5.5, 7.2, 7.121739130434783)","(5.5, 8.0, 7.653333333333333)","(31.0, 32.0, 29.6)","(4.6, 6.0, 5.52)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.0833333333333335)","(91.0, 210.0, 190.625)"
12-01-2023 18:26:45.597815,"(9.0, 11.5, 11.071428571428571)","(5.5, 7.2, 7.144186046511628)","(5.5, 8.0, 7.653333333333333)","(31.0, 32.0, 29.6)","(4.6, 5.6, 5.52)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.0833333333333335)","(91.0, 200.0, 190.625)"
12-01-2023 18:26:46.722540,"(9.0, 11.0, 10.581395348837209)","(5.5, 7.2, 7.49090909090909)","(5.5, 8.0, 7.550000000000001)","(31.0, 32.0, 29.6)","(4.6, 5.6, 5.766666666666667)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.09375)","(91.0, 200.0, 187.5)"
12-01-2023 18:26:47.858423,"(9.0, 11.0, 10.609756097560975)","(5.5, 7.6, 7.3)","(5.5, 8.0, 7.538461538461538)","(31.0, 32.0, 28.8)","(4.6, 5.8, 5.644444444444445)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.09375)","(91.0, 200.0, 187.5)"
12-01-2023 18:26:48.983288,"(9.0, 11.0, 10.609756097560975)","(5.5, 7.6, 7.339130434782609)","(5.5, 8.0, 7.538461538461538)","(31.0, 32.0, 28.8)","(4.6, 5.8, 5.62)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.09375)","(91.0, 200.0, 182.14285714285714)"
12-01-2023 18:26:50.111419,"(9.0, 11.0, 10.735294117647058)","(5.5, 7.6, 7.377777777777777)","(5.5, 8.0, 7.538461538461538)","(31.0, 32.0, 32.333333333333336)","(4.6, 5.7, 5.525)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.09375)","(91.0, 200.0, 182.14285714285714)"
12-01-2023 18:26:51.314889,"(9.0, 11.0, 10.714285714285714)","(5.5, 7.6, 7.468292682926829)","(5.5, 8.0, 7.5125)","(31.0, 34.0, 31.5)","(4.6, 5.7, 5.525)","(10.0, 12.0, 11.583333333333334)","(2.35, 3.1, 3.09375)","(91.0, 200.0, 182.14285714285714)"
12-01-2023 18:26:52.597470,"(9.0, 11.0, 10.68421052631579)","(5.5, 7.6, 7.388571428571429)","(5.5, 8.0, 7.733333333333333)","(31.0, 34.0, 31.5)","(4.6, 5.7, 5.52)","(10.0, 12.0, 11.5625)","(2.35, 3.1, 3.1399999999999997)","(91.0, 200.0, 193.1818181818182)"
12-01-2023 18:26:53.813190,"(9.0, 11.0, 10.68421052631579)","(5.5, 7.4, 7.388571428571429)","(5.5, 7.8, 7.733333333333333)","(31.0, 34.0, 31.5)","(4.6, 5.7, 5.523529411764706)","(10.0, 12.0, 11.875)","(2.35, 3.15, 3.121153846153846)","(91.0, 200.0, 198.42105263157896)"
