,Abernathy,Cooper Kyran,Immense,Rage Quit,Winkler,Liquor License
06-01-2023 14:24:25.833701,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 17.0)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.7)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.381818181818183)"
06-01-2023 14:24:27.145121,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.381818181818183)"
06-01-2023 14:24:28.410974,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 8.866666666666667)"
06-01-2023 14:24:29.702843,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 8.866666666666667)"
06-01-2023 14:24:30.887653,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 8.866666666666667)"
06-01-2023 14:24:32.129622,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.085714285714285)"
06-01-2023 14:24:33.394702,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.142857142857142)"
06-01-2023 14:24:34.593436,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.142857142857142)"
06-01-2023 14:24:35.713523,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.142857142857142)"
06-01-2023 14:24:36.941129,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.142857142857142)"
06-01-2023 14:24:38.117758,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.142857142857142)"
06-01-2023 14:24:39.239324,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:40.394721,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:41.440908,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:42.609337,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:43.812000,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:44.988831,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:46.203701,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:47.238160,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:48.336031,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:49.479420,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:50.724520,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.7)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:51.978257,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:53.037388,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 15.333333333333334)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.58)","(7.5, 14.0, 12.76)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:54.155505,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 17.0)","(5.0, 8.0, 6.671428571428572)","(3.2, 5.4, 4.54)","(7.5, 14.0, 11.0)","(6.5, 11.0, 10.44)"
06-01-2023 14:24:55.250679,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 17.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:24:56.347621,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 16.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 14.0, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:24:57.502436,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:24:58.647022,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:24:59.768979,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:00.959448,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:02.146302,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:03.283268,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:04.290284,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:05.423191,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:06.615619,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:07.873652,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:09.005938,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:09.963299,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:11.082697,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:12.189131,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:13.266868,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.54)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:14.326775,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.683333333333334)","(7.5, 13.5, 9.833333333333334)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:15.504203,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.683333333333334)","(7.5, 13.5, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:16.614311,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:17.857151,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:19.110403,"(2.5, 3.9, 2.6818181818181817)","(11.0, 22.0, 19.0)","(5.0, 8.0, 5.428571428571429)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:20.346484,"(2.5, 3.9, 2.6270000000000002)","(11.0, 22.0, 20.0)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:21.539125,"(2.5, 3.9, 2.6270000000000002)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:22.761449,"(2.5, 3.9, 2.6270000000000002)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:23.993322,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:25.119979,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:26.148020,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:27.309165,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:28.487239,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:29.638197,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:30.759942,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:31.793018,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:32.879422,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:34.100693,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:35.248352,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:36.357453,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:37.474806,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:38.594109,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:39.792794,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:40.923099,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:41.980251,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:43.083218,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:44.254764,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:45.381993,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:46.533275,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:47.771327,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.25)","(3.2, 5.4, 4.632142857142858)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:49.038958,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 13.225)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:50.370514,"(2.5, 3.9, 2.623809523809524)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:51.646727,"(2.5, 3.9, 2.5830357142857143)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:52.937968,"(2.5, 3.85, 2.5830357142857143)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:54.236091,"(2.5, 3.85, 2.5830357142857143)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:55.426913,"(2.5, 3.85, 2.5830357142857143)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:56.613651,"(2.5, 3.85, 2.5830357142857143)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:58.223088,"(2.5, 3.85, 2.5830357142857143)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:25:59.313183,"(2.5, 3.85, 2.5830357142857143)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:00.623192,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.875)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.683333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:01.811895,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 21.0)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.468181818181819)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:02.980771,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.4)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.468181818181819)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:04.179700,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.611538461538462)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:05.327832,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 4.611538461538462)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:06.426330,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:07.601524,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:08.756531,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:09.859205,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:11.031877,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:12.149850,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:13.527513,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:14.822523,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:16.198466,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.230769230769231)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:17.627928,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 8.0, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:18.830423,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:20.115853,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:21.473770,"(2.5, 3.8, 2.628888888888889)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:22.753412,"(2.5, 3.8, 2.6252631578947367)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:24.182556,"(2.5, 3.8, 2.6252631578947367)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:25.429545,"(2.5, 3.8, 2.6252631578947367)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:26.716114,"(2.5, 3.75, 3.1550000000000002)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:27.917352,"(2.5, 3.75, 3.1550000000000002)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:29.108170,"(2.5, 3.75, 3.1550000000000002)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:30.299479,"(2.5, 3.75, 3.1550000000000002)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
06-01-2023 14:26:31.668178,"(2.5, 3.75, 3.1550000000000002)","(11.0, 22.0, 20.76923076923077)","(5.0, 7.8, 5.466666666666667)","(3.2, 5.4, 3.7333333333333334)","(7.5, 14.0, 11.0)","(6.5, 11.0, 9.266666666666667)"
